i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
114	11977.4996	-5360.7395	689940.4996	3526802.2605	9357356.9612	1.4611e-03
115	12073.5366	-5388.6122	690036.5366	3526774.3878	9357356.9612	1.3145e-03
116	12169.5736	-5416.4849	690132.5736	3526746.5151	9357356.9612	1.1826e-03
117	12265.6107	-5444.3577	690228.6107	3526718.6423	9357356.9612	1.0640e-03
118	12361.6477	-5472.2304	690324.6477	3526690.7696	9357356.9612	9.5726e-04
119	12457.6847	-5500.1031	690420.6847	3526662.8969	9357356.9612	8.6125e-04
120	12553.7218	-5527.9758	690516.7218	3526635.0242	9357356.9612	7.7489e-04
121	12649.7588	-5555.8486	690612.7588	3526607.1514	9357356.9612	6.9720e-04
122	12745.7958	-5583.7213	690708.7958	3526579.2787	9357356.9612	6.2730e-04
123	12841.8329	-5611.5940	690804.8329	3526551.4060	9357356.9612	5.6442e-04
124	12937.8699	-5639.4668	690900.8699	3526523.5332	9357356.9612	5.0785e-04
125	13033.9069	-5667.3395	690996.9069	3526495.6605	9357356.9612	4.5695e-04
126	13129.9439	-5695.2122	691092.9439	3526467.7878	9357356.9612	4.1117e-04
127	13225.9810	-5723.0850	691188.9810	3526439.9150	9357356.9612	3.6997e-04
128	13322.0180	-5750.9577	691285.0180	3526412.0423	9357356.9612	3.3291e-04
129	13418.0550	-5778.8304	691381.0550	3526384.1696	9357356.9612	2.9956e-04
130	13514.0921	-5806.7031	691477.0921	3526356.2969	9357356.9612	2.6956e-04
131	13610.1291	-5834.5759	691573.1291	3526328.4241	9357356.9612	2.4257e-04
132	13706.1661	-5862.4486	691669.1661	3526300.5514	9357356.9612	2.1828e-04
133	13802.2031	-5890.3213	691765.2031	3526272.6787	9357356.9612	1.9642e-04
134	13898.2402	-5918.1941	691861.2402	3526244.8059	9357356.9612	1.7676e-04
135	13994.2772	-5946.0668	691957.2772	3526216.9332	9357356.9612	1.5907e-04
136	14090.3142	-5973.9395	692053.3142	3526189.0605	9357356.9612	1.4315e-04
137	14186.3513	-6001.8122	692149.3513	3526161.1878	9357356.9612	1.2882e-04
138	14282.3883	-6029.6850	692245.3883	3526133.3150	9357356.9612	1.1593e-04
139	14378.4253	-6057.5577	692341.4253	3526105.4423	9357356.9612	1.0433e-04
140	14474.4623	-6085.4304	692437.4623	3526077.5696	9357356.9612	9.3894e-05
141	14570.4994	-6113.3032	692533.4994	3526049.6968	9357356.9612	8.4502e-05
142	14666.5364	-6141.1759	692629.5364	3526021.8241	9357356.9612	7.6050e-05
143	14762.5734	-6169.0486	692725.5734	3525993.9514	9357356.9612	6.8444e-05
144	14858.6105	-6196.9214	692821.6105	3525966.0786	9357356.9612	6.1600e-05
145	14954.6475	-6224.7941	692917.6475	3525938.2059	9357356.9612	5.5441e-05
146	15050.6845	-6252.6668	693013.6845	3525910.3332	9357356.9612	4.9898e-05
147	15146.7216	-6280.5395	693109.7216	3525882.4605	9357356.9612	4.4910e-05
148	15242.7586	-6308.4123	693205.7586	3525854.5877	9357356.9612	4.0421e-05
149	15338.7956	-6336.2850	693301.7956	3525826.7150	9357356.9612	3.6381e-05
150	15434.8326	-6364.1577	693397.8326	3525798.8423	9357356.9612	3.2745e-05
151	15530.8697	-6392.0305	693493.8697	3525770.9695	9357356.9612	2.9473e-05
152	15626.9067	-6419.9032	693589.9067	3525743.0968	9357356.9612	2.6528e-05
153	15722.9437	-6447.7759	693685.9437	3525715.2241	9357356.9612	2.3878e-05
154	15818.9808	-6475.6486	693781.9808	3525687.3514	9357356.9612	2.1493e-05
155	15915.0178	-6503.5214	693878.0178	3525659.4786	9357356.9612	1.9346e-05
156	16011.0548	-6531.3941	693974.0548	3525631.6059	9357356.9612	1.7414e-05
157	16107.0918	-6559.2668	694070.0918	3525603.7332	9357356.9612	1.5674e-05
158	16203.1289	-6587.1396	694166.1289	3525575.8604	9357356.9612	1.4109e-05
159	16299.1659	-6615.0123	694262.1659	3525547.9877	9357356.9612	1.2700e-05
160	16395.2029	-6642.8850	694358.2029	3525520.1150	9357356.9612	1.1432e-05
161	16491.2400	-6670.7578	694454.2400	3525492.2422	9357356.9612	1.0291e-05
162	16587.2770	-6698.6305	694550.2770	3525464.3695	9357356.9612	9.2639e-06
163	16683.3140	-6726.5032	694646.3140	3525436.4968	9357356.9612	8.3392e-06
164	16779.3510	-6754.3759	694742.3510	3525408.6241	9357356.9612	7.5070e-06
165	16875.3881	-6782.2487	694838.3881	3525380.7513	9357356.9612	6.7578e-06
166	16971.4251	-6810.1214	694934.4251	3525352.8786	9357356.9612	6.0835e-06
167	17067.4621	-6837.9941	695030.4621	3525325.0059	9357356.9612	5.4765e-06
168	17163.4992	-6865.8669	695126.4992	3525297.1331	9357356.9612	4.9301e-06
169	17259.5362	-6893.7396	695222.5362	3525269.2604	9357356.9612	4.4383e-06
170	17355.5732	-6921.6123	695318.5732	3525241.3877	9357356.9612	3.9956e-06
171	17451.6102	-6949.4850	695414.6102	3525213.5150	9357356.9612	3.5971e-06
172	17547.6473	-6977.3578	695510.6473	3525185.6422	9357356.9612	3.2383e-06
173	17643.6843	-7005.2305	695606.6843	3525157.7695	9357356.9612	2.9154e-06
174	17739.7213	-7033.1032	695702.7213	3525129.8968	9357356.9612	2.6247e-06
175	17835.7584	-7060.9760	695798.7584	3525102.0240	9357356.9612	2.3630e-06
176	17931.7954	-7088.8487	695894.7954	3525074.1513	9357356.9612	2.1274e-06
177	18027.8324	-7116.7214	695990.8324	3525046.2786	9357356.9612	1.9153e-06
178	18123.8695	-7144.5942	696086.8695	3525018.4058	9357356.9612	1.7244e-06
179	18219.9065	-7172.4669	696182.9065	3524990.5331	9357356.9612	1.5525e-06
180	18315.9435	-7200.3396	696278.9435	3524962.6604	9357356.9612	1.3978e-06
181	18411.9805	-7228.2123	696374.9805	3524934.7877	9357356.9612	1.2585e-06
182	18508.0176	-7256.0851	696471.0176	3524906.9149	9357356.9612	1.1331e-06
183	18604.0546	-7283.9578	696567.0546	3524879.0422	9357356.9612	1.0202e-06
184	18700.0916	-7311.8305	696663.0916	3524851.1695	9357356.9612	9.1854e-07
185	18796.1287	-7339.7033	696759.1287	3524823.2967	9357356.9612	8.2703e-07
186	18892.1657	-7367.5760	696855.1657	3524795.4240	9357356.9612	7.4464e-07
187	18988.2027	-7395.4487	696951.2027	3524767.5513	9357356.9612	6.7047e-07
188	19084.2397	-7423.3214	697047.2397	3524739.6786	9357356.9612	6.0369e-07
189	19180.2768	-7451.1942	697143.2768	3524711.8058	9357356.9612	5.4357e-07
190	19276.3138	-7479.0669	697239.3138	3524683.9331	9357356.9612	4.8943e-07
191	19372.3508	-7506.9396	697335.3508	3524656.0604	9357356.9612	4.4070e-07
192	19468.3879	-7534.8124	697431.3879	3524628.1876	9357356.9612	3.9681e-07
193	19564.4249	-7562.6851	697527.4249	3524600.3149	9357356.9612	3.5731e-07
194	19660.4619	-7590.5578	697623.4619	3524572.4422	9357356.9612	3.2173e-07
195	19756.4989	-7618.4306	697719.4989	3524544.5694	9357356.9612	2.8970e-07
196	19852.5360	-7646.3033	697815.5360	3524516.6967	9357356.9612	2.6087e-07
197	19948.5730	-7674.1760	697911.5730	3524488.8240	9357356.9612	2.3490e-07
198	20044.6100	-7702.0487	698007.6100	3524460.9513	9357356.9612	2.1152e-07
199	20140.6471	-7729.9215	698103.6471	3524433.0785	9357356.9612	1.9047e-07
200	20236.6841	-7757.7942	698199.6841	3524405.2058	9357356.9612	1.7152e-07
201	20332.7211	-7785.6669	698295.7211	3524377.3331	9357356.9612	1.5445e-07
202	20428.7582	-7813.5397	698391.7582	3524349.4603	9357356.9612	1.3908e-07
203	20524.7952	-7841.4124	698487.7952	3524321.5876	9357356.9612	1.2524e-07
204	20620.8322	-7869.2851	698583.8322	3524293.7149	9357356.9612	1.1278e-07
205	20716.8692	-7897.1578	698679.8692	3524265.8422	9357356.9612	1.0156e-07
206	20812.9063	-7925.0306	698775.9063	3524237.9694	9357356.9612	9.1461e-08
207	20908.9433	-7952.9033	698871.9433	3524210.0967	9357356.9612	8.2364e-08
208	21004.9803	-7980.7760	698967.9803	3524182.2240	9357356.9612	7.4172e-08
209	21101.0174	-8008.6488	699064.0174	3524154.3512	9357356.9612	6.6796e-08
210	21197.0544	-8036.5215	699160.0544	3524126.4785	9357356.9612	6.0153e-08
211	21293.0914	-8064.3942	699256.0914	3524098.6058	9357356.9612	5.4172e-08
212	21389.1284	-8092.2670	699352.1284	3524070.7330	9357356.9612	4.8785e-08
213	21485.1655	-8120.1397	699448.1655	3524042.8603	9357356.9612	4.3935e-08
214	21581.2025	-8148.0124	699544.2025	3524014.9876	9357356.9612	3.9567e-08
215	21677.2395	-8175.8851	699640.2395	3523987.1149	9357356.9612	3.5633e-08
216	21773.2766	-8203.7579	699736.2766	3523959.2421	9357356.9612	3.2091e-08
217	21869.3136	-8231.6306	699832.3136	3523931.3694	9357356.9612	2.8901e-08
218	21965.3506	-8259.5033	699928.3506	3523903.4967	9357356.9612	2.6028e-08
219	22061.3876	-8287.3761	700024.3876	3523875.6239	9357356.9612	2.3442e-08
220	22157.4247	-8315.2488	700120.4247	3523847.7512	9357356.9612	2.1112e-08
221	22253.4617	-8343.1215	700216.4617	3523819.8785	9357356.9612	1.9014e-08
222	22349.4987	-8370.9942	700312.4987	3523792.0058	9357356.9612	1.7124e-08
223	22445.5358	-8398.8670	700408.5358	3523764.1330	9357356.9612	1.5423e-08
224	22541.5728	-8426.7397	700504.5728	3523736.2603	9357356.9612	1.3891e-08
225	22637.6098	-8454.6124	700600.6098	3523708.3876	9357356.9612	1.2510e-08
226	22733.6468	-8482.4852	700696.6468	3523680.5148	9357356.9612	1.1268e-08
227	22829.6839	-8510.3579	700792.6839	3523652.6421	9357356.9612	1.0148e-08
228	22925.7209	-8538.2306	700888.7209	3523624.7694	9357356.9612	9.1402e-09
229	23021.7579	-8566.1034	700984.7579	3523596.8966	9357356.9612	8.2324e-09
230	23117.7950	-8593.9761	701080.7950	3523569.0239	9357356.9612	7.4147e-09
231	23213.8320	-8621.8488	701176.8320	3523541.1512	9357356.9612	6.6783e-09
232	23309.8690	-8649.7215	701272.8690	3523513.2785	9357356.9612	6.0151e-09
233	23405.9061	-8677.5943	701368.9061	3523485.4057	9357356.9612	5.4177e-09
234	23501.9431	-8705.4670	701464.9431	3523457.5330	9357356.9612	4.8798e-09
235	23597.9801	-8733.3397	701560.9801	3523429.6603	9357356.9612	4.3952e-09
236	23694.0171	-8761.2125	701657.0171	3523401.7875	9357356.9612	3.9588e-09
237	23790.0542	-8789.0852	701753.0542	3523373.9148	9357356.9612	3.5658e-09
238	23886.0912	-8816.9579	701849.0912	3523346.0421	9357356.9612	3.2118e-09
239	23982.1282	-8844.8306	701945.1282	3523318.1694	9357356.9612	2.8930e-09
240	24078.1653	-8872.7034	702041.1653	3523290.2966	9357356.9612	2.6058e-09
241	24174.2023	-8900.5761	702137.2023	3523262.4239	9357356.9612	2.3471e-09
242	24270.2393	-8928.4488	702233.2393	3523234.5512	9357356.9612	2.1142e-09
243	24366.2763	-8956.3216	702329.2763	3523206.6784	9357356.9612	1.9043e-09
244	24462.3134	-8984.1943	702425.3134	3523178.8057	9357356.9612	1.7153e-09
245	24558.3504	-9012.0670	702521.3504	3523150.9330	9357356.9612	1.5451e-09
246	24654.3874	-9039.9398	702617.3874	3523123.0602	9357356.9612	1.3918e-09
247	24750.4245	-9067.8125	702713.4245	3523095.1875	9357356.9612	1.2537e-09
248	24846.4615	-9095.6852	702809.4615	3523067.3148	9357356.9612	1.1293e-09
249	24942.4985	-9123.5579	702905.4985	3523039.4421	9357356.9612	1.0172e-09
250	25038.5355	-9151.4307	703001.5355	3523011.5693	9357356.9612	9.1632e-10
251	25134.5726	-9179.3034	703097.5726	3522983.6966	9357356.9612	8.2541e-10
252	25230.6096	-9207.1761	703193.6096	3522955.8239	9357356.9612	7.4353e-10
253	25326.6466	-9235.0489	703289.6466	3522927.9511	9357356.9612	6.6977e-10
254	25422.6837	-9262.9216	703385.6837	3522900.0784	9357356.9612	6.0334e-10
255	25518.7207	-9290.7943	703481.7207	3522872.2057	9357356.9612	5.4349e-10
256	25614.7577	-9318.6670	703577.7577	3522844.3330	9357356.9612	4.8959e-10
257	25710.7947	-9346.5398	703673.7947	3522816.4602	9357356.9612	4.4103e-10
258	25806.8318	-9374.4125	703769.8318	3522788.5875	9357356.9612	3.9729e-10
259	25902.8688	-9402.2852	703865.8688	3522760.7148	9357356.9612	3.5789e-10
260	25998.9058	-9430.1580	703961.9058	3522732.8420	9357356.9612	3.2240e-10
261	26094.9429	-9458.0307	704057.9429	3522704.9693	9357356.9612	2.9044e-10
262	26190.9799	-9485.9034	704153.9799	3522677.0966	9357356.9612	2.6164e-10
263	26287.0169	-9513.7762	704250.0169	3522649.2238	9357356.9612	2.3570e-10
264	26383.0540	-9541.6489	704346.0540	3522621.3511	9357356.9612	2.1233e-10
265	26479.0910	-9569.5216	704442.0910	3522593.4784	9357356.9612	1.9128e-10
266	26575.1280	-9597.3943	704538.1280	3522565.6057	9357356.9612	1.7232e-10
267	26671.1650	-9625.2671	704634.1650	3522537.7329	9357356.9612	1.5523e-10
268	26767.2021	-9653.1398	704730.2021	3522509.8602	9357356.9612	1.3985e-10
269	26863.2391	-9681.0125	704826.2391	3522481.9875	9357356.9612	1.2599e-10
270	26959.2761	-9708.8853	704922.2761	3522454.1147	9357356.9612	1.1350e-10
271	27055.3132	-9736.7580	705018.3132	3522426.2420	9357356.9612	1.0225e-10
272	27151.3502	-9764.6307	705114.3502	3522398.3693	9357356.9612	9.2116e-11
273	27247.3872	-9792.5034	705210.3872	3522370.4966	9357356.9612	8.2987e-11
274	27343.4242	-9820.3762	705306.4242	3522342.6238	9357356.9612	7.4763e-11
275	27439.4613	-9848.2489	705402.4613	3522314.7511	9357356.9612	6.7354e-11
276	27535.4983	-9876.1216	705498.4983	3522286.8784	9357356.9612	6.0680e-11
277	27631.5353	-9903.9944	705594.5353	3522259.0056	9357356.9612	5.4668e-11
278	27727.5724	-9931.8671	705690.5724	3522231.1329	9357356.9612	4.9251e-11
279	27823.6094	-9959.7398	705786.6094	3522203.2602	9357356.9612	4.4372e-11
280	27919.6464	-9987.6126	705882.6464	3522175.3874	9357356.9612	3.9976e-11
281	28015.6834	-10015.4853	705978.6834	3522147.5147	9357356.9612	3.6015e-11
282	28111.7205	-10043.3580	706074.7205	3522119.6420	9357356.9612	3.2448e-11
283	28207.7575	-10071.2307	706170.7575	3522091.7693	9357356.9612	2.9233e-11
284	28303.7945	-10099.1035	706266.7945	3522063.8965	9357356.9612	2.6338e-11
285	28399.8316	-10126.9762	706362.8316	3522036.0238	9357356.9612	2.3729e-11
286	28495.8686	-10154.8489	706458.8686	3522008.1511	9357356.9612	2.1379e-11
287	28591.9056	-10182.7217	706554.9056	3521980.2783	9357356.9612	1.9261e-11
288	28687.9427	-10210.5944	706650.9427	3521952.4056	9357356.9612	1.7354e-11
289	28783.9797	-10238.4671	706746.9797	3521924.5329	9357356.9612	1.5635e-11
290	28880.0167	-10266.3399	706843.0167	3521896.6601	9357356.9612	1.4087e-11
291	28976.0537	-10294.2126	706939.0537	3521868.7874	9357356.9612	1.2692e-11
292	29072.0908	-10322.0853	707035.0908	3521840.9147	9357356.9612	1.1435e-11
293	29168.1278	-10349.9580	707131.1278	3521813.0420	9357356.9612	1.0303e-11
294	29264.1648	-10377.8308	707227.1648	3521785.1692	9357356.9612	9.2826e-12
295	29360.2019	-10405.7035	707323.2019	3521757.2965	9357356.9612	8.3635e-12
296	29456.2389	-10433.5762	707419.2389	3521729.4238	9357356.9612	7.5355e-12
297	29552.2759	-10461.4490	707515.2759	3521701.5510	9357356.9612	6.7895e-12
298	29648.3129	-10489.3217	707611.3129	3521673.6783	9357356.9612	6.1173e-12
299	29744.3500	-10517.1944	707707.3500	3521645.8056	9357356.9612	5.5117e-12
300	29840.3870	-10545.0671	707803.3870	3521617.9329	9357356.9612	4.9661e-12
301	29936.4240	-10572.9399	707899.4240	3521590.0601	9357356.9612	4.4746e-12
302	30032.4611	-10600.8126	707995.4611	3521562.1874	9357356.9612	4.0316e-12
303	30128.4981	-10628.6853	708091.4981	3521534.3147	9357356.9612	3.6326e-12
304	30224.5351	-10656.5581	708187.5351	3521506.4419	9357356.9612	3.2731e-12
305	30320.5721	-10684.4308	708283.5721	3521478.5692	9357356.9612	2.9491e-12
306	30416.6092	-10712.3035	708379.6092	3521450.6965	9357356.9612	2.6573e-12
307	30512.6462	-10740.1763	708475.6462	3521422.8237	9357356.9612	2.3943e-12
308	30608.6832	-10768.0490	708571.6832	3521394.9510	9357356.9612	2.1573e-12
309	30704.7203	-10795.9217	708667.7203	3521367.0783	9357356.9612	1.9439e-12
310	30800.7573	-10823.7944	708763.7573	3521339.2056	9357356.9612	1.7515e-12
311	30896.7943	-10851.6672	708859.7943	3521311.3328	9357356.9612	1.5782e-12
312	30992.8313	-10879.5399	708955.8313	3521283.4601	9357356.9612	1.4220e-12
313	31088.8684	-10907.4126	709051.8684	3521255.5874	9357356.9612	1.2813e-12
314	31184.9054	-10935.2854	709147.9054	3521227.7146	9357356.9612	1.1546e-12
315	31280.9424	-10963.1581	709243.9424	3521199.8419	9357356.9612	1.0403e-12
316	31376.9795	-10991.0308	709339.9795	3521171.9692	9357356.9612	9.3742e-13
317	31473.0165	-11018.9035	709436.0165	3521144.0965	9357356.9612	8.4468e-13
318	31569.0535	-11046.7763	709532.0535	3521116.2237	9357356.9612	7.6112e-13
319	31665.0906	-11074.6490	709628.0906	3521088.3510	9357356.9612	6.8583e-13
320	31761.1276	-11102.5217	709724.1276	3521060.4783	9357356.9612	6.1799e-13
321	31857.1646	-11130.3945	709820.1646	3521032.6055	9357356.9612	5.5686e-13
322	31953.2016	-11158.2672	709916.2016	3521004.7328	9357356.9612	5.0178e-13
323	32049.2387	-11186.1399	710012.2387	3520976.8601	9357356.9612	4.5215e-13
