i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
389	40956.2096	-14820.5775	718919.2096	3517342.4225	9727542.5896	5.6898e-04
390	41052.2466	-14848.4502	719015.2466	3517314.5498	9727542.5896	5.3978e-04
391	41148.2837	-14876.3229	719111.2837	3517286.6771	9727542.5896	5.1208e-04
392	41244.3207	-14904.1956	719207.3207	3517258.8044	9727542.5896	4.8580e-04
393	41340.3577	-14932.0684	719303.3577	3517230.9316	9727542.5896	4.6086e-04
394	41436.3948	-14959.9411	719399.3948	3517203.0589	9727542.5896	4.3722e-04
395	41532.4318	-14987.8138	719495.4318	3517175.1862	9727542.5896	4.1478e-04
396	41628.4688	-15015.6866	719591.4688	3517147.3134	9727542.5896	3.9350e-04
397	41724.5058	-15043.5593	719687.5058	3517119.4407	9727542.5896	3.7331e-04
398	41820.5429	-15071.4320	719783.5429	3517091.5680	9727542.5896	3.5416e-04
399	41916.5799	-15099.3047	719879.5799	3517063.6953	9727542.5896	3.3599e-04
400	42012.6169	-15127.1775	719975.6169	3517035.8225	9727542.5896	3.1875e-04
401	42108.6540	-15155.0502	720071.6540	3517007.9498	9727542.5896	3.0240e-04
402	42204.6910	-15182.9229	720167.6910	3516980.0771	9727542.5896	2.8689e-04
403	42300.7280	-15210.7957	720263.7280	3516952.2043	9727542.5896	2.7218e-04
404	42396.7651	-15238.6684	720359.7651	3516924.3316	9727542.5896	2.5822e-04
405	42492.8021	-15266.5411	720455.8021	3516896.4589	9727542.5896	2.4497e-04
406	42588.8391	-15294.4139	720551.8391	3516868.5861	9727542.5896	2.3241e-04
407	42684.8761	-15322.2866	720647.8761	3516840.7134	9727542.5896	2.2049e-04
408	42780.9132	-15350.1593	720743.9132	3516812.8407	9727542.5896	2.0919e-04
409	42876.9502	-15378.0320	720839.9502	3516784.9680	9727542.5896	1.9846e-04
410	42972.9872	-15405.9048	720935.9872	3516757.0952	9727542.5896	1.8828e-04
411	43069.0243	-15433.7775	721032.0243	3516729.2225	9727542.5896	1.7863e-04
412	43165.0613	-15461.6502	721128.0613	3516701.3498	9727542.5896	1.6947e-04
413	43261.0983	-15489.5230	721224.0983	3516673.4770	9727542.5896	1.6078e-04
414	43357.1353	-15517.3957	721320.1353	3516645.6043	9727542.5896	1.5254e-04
415	43453.1724	-15545.2684	721416.1724	3516617.7316	9727542.5896	1.4472e-04
416	43549.2094	-15573.1411	721512.2094	3516589.8589	9727542.5896	1.3731e-04
417	43645.2464	-15601.0139	721608.2464	3516561.9861	9727542.5896	1.3027e-04
418	43741.2835	-15628.8866	721704.2835	3516534.1134	9727542.5896	1.2359e-04
419	43837.3205	-15656.7593	721800.3205	3516506.2407	9727542.5896	1.1726e-04
420	43933.3575	-15684.6321	721896.3575	3516478.3679	9727542.5896	1.1125e-04
421	44029.3945	-15712.5048	721992.3945	3516450.4952	9727542.5896	1.0555e-04
422	44125.4316	-15740.3775	722088.4316	3516422.6225	9727542.5896	1.0014e-04
423	44221.4686	-15768.2503	722184.4686	3516394.7497	9727542.5896	9.5008e-05
424	44317.5056	-15796.1230	722280.5056	3516366.8770	9727542.5896	9.0140e-05
425	44413.5427	-15823.9957	722376.5427	3516339.0043	9727542.5896	8.5521e-05
426	44509.5797	-15851.8684	722472.5797	3516311.1316	9727542.5896	8.1140e-05
427	44605.6167	-15879.7412	722568.6167	3516283.2588	9727542.5896	7.6983e-05
428	44701.6538	-15907.6139	722664.6538	3516255.3861	9727542.5896	7.3039e-05
429	44797.6908	-15935.4866	722760.6908	3516227.5134	9727542.5896	6.9298e-05
430	44893.7278	-15963.3594	722856.7278	3516199.6406	9727542.5896	6.5748e-05
431	44989.7648	-15991.2321	722952.7648	3516171.7679	9727542.5896	6.2381e-05
432	45085.8019	-16019.1048	723048.8019	3516143.8952	9727542.5896	5.9186e-05
433	45181.8389	-16046.9775	723144.8389	3516116.0225	9727542.5896	5.6155e-05
434	45277.8759	-16074.8503	723240.8759	3516088.1497	9727542.5896	5.3279e-05
435	45373.9130	-16102.7230	723336.9130	3516060.2770	9727542.5896	5.0550e-05
436	45469.9500	-16130.5957	723432.9500	3516032.4043	9727542.5896	4.7962e-05
437	45565.9870	-16158.4685	723528.9870	3516004.5315	9727542.5896	4.5506e-05
438	45662.0240	-16186.3412	723625.0240	3515976.6588	9727542.5896	4.3176e-05
439	45758.0611	-16214.2139	723721.0611	3515948.7861	9727542.5896	4.0965e-05
440	45854.0981	-16242.0867	723817.0981	3515920.9133	9727542.5896	3.8868e-05
441	45950.1351	-16269.9594	723913.1351	3515893.0406	9727542.5896	3.6878e-05
442	46046.1722	-16297.8321	724009.1722	3515865.1679	9727542.5896	3.4990e-05
443	46142.2092	-16325.7048	724105.2092	3515837.2952	9727542.5896	3.3199e-05
444	46238.2462	-16353.5776	724201.2462	3515809.4224	9727542.5896	3.1499e-05
445	46334.2832	-16381.4503	724297.2832	3515781.5497	9727542.5896	2.9887e-05
446	46430.3203	-16409.3230	724393.3203	3515753.6770	9727542.5896	2.8357e-05
447	46526.3573	-16437.1958	724489.3573	3515725.8042	9727542.5896	2.6906e-05
448	46622.3943	-16465.0685	724585.3943	3515697.9315	9727542.5896	2.5529e-05
449	46718.4314	-16492.9412	724681.4314	3515670.0588	9727542.5896	2.4222e-05
450	46814.4684	-16520.8139	724777.4684	3515642.1861	9727542.5896	2.2982e-05
451	46910.5054	-16548.6867	724873.5054	3515614.3133	9727542.5896	2.1806e-05
452	47006.5424	-16576.5594	724969.5424	3515586.4406	9727542.5896	2.0691e-05
453	47102.5795	-16604.4321	725065.5795	3515558.5679	9727542.5896	1.9632e-05
454	47198.6165	-16632.3049	725161.6165	3515530.6951	9727542.5896	1.8627e-05
455	47294.6535	-16660.1776	725257.6535	3515502.8224	9727542.5896	1.7674e-05
456	47390.6906	-16688.0503	725353.6906	3515474.9497	9727542.5896	1.6770e-05
457	47486.7276	-16715.9231	725449.7276	3515447.0769	9727542.5896	1.5912e-05
458	47582.7646	-16743.7958	725545.7646	3515419.2042	9727542.5896	1.5098e-05
459	47678.8017	-16771.6685	725641.8017	3515391.3315	9727542.5896	1.4326e-05
460	47774.8387	-16799.5412	725737.8387	3515363.4588	9727542.5896	1.3593e-05
461	47870.8757	-16827.4140	725833.8757	3515335.5860	9727542.5896	1.2897e-05
462	47966.9127	-16855.2867	725929.9127	3515307.7133	9727542.5896	1.2238e-05
463	48062.9498	-16883.1594	726025.9498	3515279.8406	9727542.5896	1.1612e-05
464	48158.9868	-16911.0322	726121.9868	3515251.9678	9727542.5896	1.1018e-05
465	48255.0238	-16938.9049	726218.0238	3515224.0951	9727542.5896	1.0454e-05
466	48351.0609	-16966.7776	726314.0609	3515196.2224	9727542.5896	9.9198e-06
467	48447.0979	-16994.6503	726410.0979	3515168.3497	9727542.5896	9.4125e-06
468	48543.1349	-17022.5231	726506.1349	3515140.4769	9727542.5896	8.9312e-06
469	48639.1719	-17050.3958	726602.1719	3515112.6042	9727542.5896	8.4745e-06
470	48735.2090	-17078.2685	726698.2090	3515084.7315	9727542.5896	8.0412e-06
471	48831.2460	-17106.1413	726794.2460	3515056.8587	9727542.5896	7.6300e-06
472	48927.2830	-17134.0140	726890.2830	3515028.9860	9727542.5896	7.2399e-06
473	49023.3201	-17161.8867	726986.3201	3515001.1133	9727542.5896	6.8697e-06
474	49119.3571	-17189.7595	727082.3571	3514973.2405	9727542.5896	6.5185e-06
475	49215.3941	-17217.6322	727178.3941	3514945.3678	9727542.5896	6.1853e-06
476	49311.4311	-17245.5049	727274.4311	3514917.4951	9727542.5896	5.8691e-06
477	49407.4682	-17273.3776	727370.4682	3514889.6224	9727542.5896	5.5691e-06
478	49503.5052	-17301.2504	727466.5052	3514861.7496	9727542.5896	5.2844e-06
479	49599.5422	-17329.1231	727562.5422	3514833.8769	9727542.5896	5.0143e-06
480	49695.5793	-17356.9958	727658.5793	3514806.0042	9727542.5896	4.7580e-06
481	49791.6163	-17384.8686	727754.6163	3514778.1314	9727542.5896	4.5148e-06
482	49887.6533	-17412.7413	727850.6533	3514750.2587	9727542.5896	4.2841e-06
483	49983.6903	-17440.6140	727946.6903	3514722.3860	9727542.5896	4.0651e-06
484	50079.7274	-17468.4867	728042.7274	3514694.5133	9727542.5896	3.8574e-06
485	50175.7644	-17496.3595	728138.7644	3514666.6405	9727542.5896	3.6603e-06
486	50271.8014	-17524.2322	728234.8014	3514638.7678	9727542.5896	3.4732e-06
487	50367.8385	-17552.1049	728330.8385	3514610.8951	9727542.5896	3.2957e-06
488	50463.8755	-17579.9777	728426.8755	3514583.0223	9727542.5896	3.1273e-06
489	50559.9125	-17607.8504	728522.9125	3514555.1496	9727542.5896	2.9676e-06
490	50655.9496	-17635.7231	728618.9496	3514527.2769	9727542.5896	2.8159e-06
491	50751.9866	-17663.5959	728714.9866	3514499.4041	9727542.5896	2.6721e-06
492	50848.0236	-17691.4686	728811.0236	3514471.5314	9727542.5896	2.5356e-06
493	50944.0606	-17719.3413	728907.0606	3514443.6587	9727542.5896	2.4060e-06
494	51040.0977	-17747.2140	729003.0977	3514415.7860	9727542.5896	2.2831e-06
495	51136.1347	-17775.0868	729099.1347	3514387.9132	9727542.5896	2.1665e-06
496	51232.1717	-17802.9595	729195.1717	3514360.0405	9727542.5896	2.0558e-06
497	51328.2088	-17830.8322	729291.2088	3514332.1678	9727542.5896	1.9508e-06
498	51424.2458	-17858.7050	729387.2458	3514304.2950	9727542.5896	1.8512e-06
499	51520.2828	-17886.5777	729483.2828	3514276.4223	9727542.5896	1.7566e-06
500	51616.3198	-17914.4504	729579.3198	3514248.5496	9727542.5896	1.6669e-06
501	51712.3569	-17942.3231	729675.3569	3514220.6769	9727542.5896	1.5818e-06
502	51808.3939	-17970.1959	729771.3939	3514192.8041	9727542.5896	1.5010e-06
503	51904.4309	-17998.0686	729867.4309	3514164.9314	9727542.5896	1.4243e-06
504	52000.4680	-18025.9413	729963.4680	3514137.0587	9727542.5896	1.3516e-06
505	52096.5050	-18053.8141	730059.5050	3514109.1859	9727542.5896	1.2826e-06
506	52192.5420	-18081.6868	730155.5420	3514081.3132	9727542.5896	1.2171e-06
507	52288.5790	-18109.5595	730251.5790	3514053.4405	9727542.5896	1.1549e-06
508	52384.6161	-18137.4323	730347.6161	3514025.5677	9727542.5896	1.0960e-06
509	52480.6531	-18165.3050	730443.6531	3513997.6950	9727542.5896	1.0400e-06
510	52576.6901	-18193.1777	730539.6901	3513969.8223	9727542.5896	9.8692e-07
511	52672.7272	-18221.0504	730635.7272	3513941.9496	9727542.5896	9.3654e-07
512	52768.7642	-18248.9232	730731.7642	3513914.0768	9727542.5896	8.8872e-07
513	52864.8012	-18276.7959	730827.8012	3513886.2041	9727542.5896	8.4336e-07
514	52960.8383	-18304.6686	730923.8383	3513858.3314	9727542.5896	8.0030e-07
515	53056.8753	-18332.5414	731019.8753	3513830.4586	9727542.5896	7.5945e-07
516	53152.9123	-18360.4141	731115.9123	3513802.5859	9727542.5896	7.2069e-07
517	53248.9493	-18388.2868	731211.9493	3513774.7132	9727542.5896	6.8390e-07
518	53344.9864	-18416.1595	731307.9864	3513746.8405	9727542.5896	6.4899e-07
519	53441.0234	-18444.0323	731404.0234	3513718.9677	9727542.5896	6.1587e-07
520	53537.0604	-18471.9050	731500.0604	3513691.0950	9727542.5896	5.8444e-07
521	53633.0975	-18499.7777	731596.0975	3513663.2223	9727542.5896	5.5461e-07
522	53729.1345	-18527.6505	731692.1345	3513635.3495	9727542.5896	5.2631e-07
523	53825.1715	-18555.5232	731788.1715	3513607.4768	9727542.5896	4.9945e-07
524	53921.2085	-18583.3959	731884.2085	3513579.6041	9727542.5896	4.7396e-07
525	54017.2456	-18611.2687	731980.2456	3513551.7313	9727542.5896	4.4978e-07
526	54113.2826	-18639.1414	732076.2826	3513523.8586	9727542.5896	4.2683e-07
527	54209.3196	-18667.0141	732172.3196	3513495.9859	9727542.5896	4.0505e-07
528	54305.3567	-18694.8868	732268.3567	3513468.1132	9727542.5896	3.8438e-07
529	54401.3937	-18722.7596	732364.3937	3513440.2404	9727542.5896	3.6477e-07
530	54497.4307	-18750.6323	732460.4307	3513412.3677	9727542.5896	3.4616e-07
531	54593.4677	-18778.5050	732556.4677	3513384.4950	9727542.5896	3.2850e-07
532	54689.5048	-18806.3778	732652.5048	3513356.6222	9727542.5896	3.1174e-07
533	54785.5418	-18834.2505	732748.5418	3513328.7495	9727542.5896	2.9584e-07
534	54881.5788	-18862.1232	732844.5788	3513300.8768	9727542.5896	2.8075e-07
535	54977.6159	-18889.9959	732940.6159	3513273.0041	9727542.5896	2.6642e-07
536	55073.6529	-18917.8687	733036.6529	3513245.1313	9727542.5896	2.5283e-07
537	55169.6899	-18945.7414	733132.6899	3513217.2586	9727542.5896	2.3994e-07
538	55265.7269	-18973.6141	733228.7269	3513189.3859	9727542.5896	2.2770e-07
539	55361.7640	-19001.4869	733324.7640	3513161.5131	9727542.5896	2.1609e-07
540	55457.8010	-19029.3596	733420.8010	3513133.6404	9727542.5896	2.0506e-07
541	55553.8380	-19057.2323	733516.8380	3513105.7677	9727542.5896	1.9461e-07
542	55649.8751	-19085.1051	733612.8751	3513077.8949	9727542.5896	1.8468e-07
543	55745.9121	-19112.9778	733708.9121	3513050.0222	9727542.5896	1.7526e-07
544	55841.9491	-19140.8505	733804.9491	3513022.1495	9727542.5896	1.6633e-07
545	55937.9862	-19168.7232	733900.9862	3512994.2768	9727542.5896	1.5784e-07
546	56034.0232	-19196.5960	733997.0232	3512966.4040	9727542.5896	1.4979e-07
547	56130.0602	-19224.4687	734093.0602	3512938.5313	9727542.5896	1.4216e-07
548	56226.0972	-19252.3414	734189.0972	3512910.6586	9727542.5896	1.3491e-07
549	56322.1343	-19280.2142	734285.1343	3512882.7858	9727542.5896	1.2803e-07
550	56418.1713	-19308.0869	734381.1713	3512854.9131	9727542.5896	1.2150e-07
551	56514.2083	-19335.9596	734477.2083	3512827.0404	9727542.5896	1.1531e-07
552	56610.2454	-19363.8323	734573.2454	3512799.1677	9727542.5896	1.0943e-07
553	56706.2824	-19391.7051	734669.2824	3512771.2949	9727542.5896	1.0385e-07
554	56802.3194	-19419.5778	734765.3194	3512743.4222	9727542.5896	9.8555e-08
555	56898.3564	-19447.4505	734861.3564	3512715.5495	9727542.5896	9.3531e-08
556	56994.3935	-19475.3233	734957.3935	3512687.6767	9727542.5896	8.8763e-08
557	57090.4305	-19503.1960	735053.4305	3512659.8040	9727542.5896	8.4238e-08
558	57186.4675	-19531.0687	735149.4675	3512631.9313	9727542.5896	7.9944e-08
559	57282.5046	-19558.9415	735245.5046	3512604.0585	9727542.5896	7.5869e-08
560	57378.5416	-19586.8142	735341.5416	3512576.1858	9727542.5896	7.2002e-08
561	57474.5786	-19614.6869	735437.5786	3512548.3131	9727542.5896	6.8332e-08
562	57570.6156	-19642.5596	735533.6156	3512520.4404	9727542.5896	6.4850e-08
563	57666.6527	-19670.4324	735629.6527	3512492.5676	9727542.5896	6.1544e-08
564	57762.6897	-19698.3051	735725.6897	3512464.6949	9727542.5896	5.8408e-08
565	57858.7267	-19726.1778	735821.7267	3512436.8222	9727542.5896	5.5431e-08
566	57954.7638	-19754.0506	735917.7638	3512408.9494	9727542.5896	5.2606e-08
567	58050.8008	-19781.9233	736013.8008	3512381.0767	9727542.5896	4.9926e-08
568	58146.8378	-19809.7960	736109.8378	3512353.2040	9727542.5896	4.7381e-08
569	58242.8749	-19837.6687	736205.8749	3512325.3313	9727542.5896	4.4967e-08
570	58338.9119	-19865.5415	736301.9119	3512297.4585	9727542.5896	4.2676e-08
571	58434.9489	-19893.4142	736397.9489	3512269.5858	9727542.5896	4.0501e-08
572	58530.9859	-19921.2869	736493.9859	3512241.7131	9727542.5896	3.8438e-08
573	58627.0230	-19949.1597	736590.0230	3512213.8403	9727542.5896	3.6479e-08
574	58723.0600	-19977.0324	736686.0600	3512185.9676	9727542.5896	3.4621e-08
575	58819.0970	-20004.9051	736782.0970	3512158.0949	9727542.5896	3.2857e-08
576	58915.1341	-20032.7779	736878.1341	3512130.2221	9727542.5896	3.1183e-08
577	59011.1711	-20060.6506	736974.1711	3512102.3494	9727542.5896	2.9594e-08
578	59107.2081	-20088.5233	737070.2081	3512074.4767	9727542.5896	2.8087e-08
579	59203.2451	-20116.3960	737166.2451	3512046.6040	9727542.5896	2.6656e-08
580	59299.2822	-20144.2688	737262.2822	3512018.7312	9727542.5896	2.5298e-08
581	59395.3192	-20172.1415	737358.3192	3511990.8585	9727542.5896	2.4009e-08
582	59491.3562	-20200.0142	737454.3562	3511962.9858	9727542.5896	2.2786e-08
583	59587.3933	-20227.8870	737550.3933	3511935.1130	9727542.5896	2.1626e-08
584	59683.4303	-20255.7597	737646.4303	3511907.2403	9727542.5896	2.0524e-08
585	59779.4673	-20283.6324	737742.4673	3511879.3676	9727542.5896	1.9479e-08
586	59875.5043	-20311.5051	737838.5043	3511851.4949	9727542.5896	1.8487e-08
587	59971.5414	-20339.3779	737934.5414	3511823.6221	9727542.5896	1.7545e-08
588	60067.5784	-20367.2506	738030.5784	3511795.7494	9727542.5896	1.6652e-08
589	60163.6154	-20395.1233	738126.6154	3511767.8767	9727542.5896	1.5804e-08
590	60259.6525	-20422.9961	738222.6525	3511740.0039	9727542.5896	1.4999e-08
591	60355.6895	-20450.8688	738318.6895	3511712.1312	9727542.5896	1.4235e-08
592	60451.7265	-20478.7415	738414.7265	3511684.2585	9727542.5896	1.3510e-08
593	60547.7635	-20506.6143	738510.7635	3511656.3857	9727542.5896	1.2822e-08
594	60643.8006	-20534.4870	738606.8006	3511628.5130	9727542.5896	1.2169e-08
595	60739.8376	-20562.3597	738702.8376	3511600.6403	9727542.5896	1.1550e-08
596	60835.8746	-20590.2324	738798.8746	3511572.7676	9727542.5896	1.0961e-08
597	60931.9117	-20618.1052	738894.9117	3511544.8948	9727542.5896	1.0403e-08
598	61027.9487	-20645.9779	738990.9487	3511517.0221	9727542.5896	9.8737e-09
599	61123.9857	-20673.8506	739086.9857	3511489.1494	9727542.5896	9.3710e-09
600	61220.0228	-20701.7234	739183.0228	3511461.2766	9727542.5896	8.8939e-09
601	61316.0598	-20729.5961	739279.0598	3511433.4039	9727542.5896	8.4411e-09
602	61412.0968	-20757.4688	739375.0968	3511405.5312	9727542.5896	8.0114e-09
603	61508.1338	-20785.3416	739471.1338	3511377.6584	9727542.5896	7.6035e-09
604	61604.1709	-20813.2143	739567.1709	3511349.7857	9727542.5896	7.2164e-09
605	61700.2079	-20841.0870	739663.2079	3511321.9130	9727542.5896	6.8491e-09
606	61796.2449	-20868.9597	739759.2449	3511294.0403	9727542.5896	6.5004e-09
607	61892.2820	-20896.8325	739855.2820	3511266.1675	9727542.5896	6.1696e-09
608	61988.3190	-20924.7052	739951.3190	3511238.2948	9727542.5896	5.8555e-09
609	62084.3560	-20952.5779	740047.3560	3511210.4221	9727542.5896	5.5575e-09
610	62180.3930	-20980.4507	740143.3930	3511182.5493	9727542.5896	5.2746e-09
611	62276.4301	-21008.3234	740239.4301	3511154.6766	9727542.5896	5.0061e-09
612	62372.4671	-21036.1961	740335.4671	3511126.8039	9727542.5896	4.7513e-09
613	62468.5041	-21064.0688	740431.5041	3511098.9312	9727542.5896	4.5095e-09
614	62564.5412	-21091.9416	740527.5412	3511071.0584	9727542.5896	4.2800e-09
615	62660.5782	-21119.8143	740623.5782	3511043.1857	9727542.5896	4.0622e-09
616	62756.6152	-21147.6870	740719.6152	3511015.3130	9727542.5896	3.8555e-09
617	62852.6522	-21175.5598	740815.6522	3510987.4402	9727542.5896	3.6593e-09
618	62948.6893	-21203.4325	740911.6893	3510959.5675	9727542.5896	3.4731e-09
619	63044.7263	-21231.3052	741007.7263	3510931.6948	9727542.5896	3.2963e-09
620	63140.7633	-21259.1780	741103.7633	3510903.8220	9727542.5896	3.1286e-09
621	63236.8004	-21287.0507	741199.8004	3510875.9493	9727542.5896	2.9694e-09
622	63332.8374	-21314.9234	741295.8374	3510848.0766	9727542.5896	2.8183e-09
623	63428.8744	-21342.7961	741391.8744	3510820.2039	9727542.5896	2.6749e-09
624	63524.9114	-21370.6689	741487.9114	3510792.3311	9727542.5896	2.5388e-09
625	63620.9485	-21398.5416	741583.9485	3510764.4584	9727542.5896	2.4096e-09
626	63716.9855	-21426.4143	741679.9855	3510736.5857	9727542.5896	2.2870e-09
627	63813.0225	-21454.2871	741776.0225	3510708.7129	9727542.5896	2.1707e-09
628	63909.0596	-21482.1598	741872.0596	3510680.8402	9727542.5896	2.0602e-09
629	64005.0966	-21510.0325	741968.0966	3510652.9675	9727542.5896	1.9554e-09
630	64101.1336	-21537.9052	742064.1336	3510625.0948	9727542.5896	1.8560e-09
631	64197.1707	-21565.7780	742160.1707	3510597.2220	9727542.5896	1.7615e-09
632	64293.2077	-21593.6507	742256.2077	3510569.3493	9727542.5896	1.6719e-09
633	64389.2447	-21621.5234	742352.2447	3510541.4766	9727542.5896	1.5869e-09
634	64485.2817	-21649.3962	742448.2817	3510513.6038	9727542.5896	1.5062e-09
635	64581.3188	-21677.2689	742544.3188	3510485.7311	9727542.5896	1.4295e-09
636	64677.3558	-21705.1416	742640.3558	3510457.8584	9727542.5896	1.3568e-09
637	64773.3928	-21733.0144	742736.3928	3510429.9856	9727542.5896	1.2878e-09
638	64869.4299	-21760.8871	742832.4299	3510402.1129	9727542.5896	1.2223e-09
639	64965.4669	-21788.7598	742928.4669	3510374.2402	9727542.5896	1.1601e-09
640	65061.5039	-21816.6325	743024.5039	3510346.3675	9727542.5896	1.1011e-09
641	65157.5409	-21844.5053	743120.5409	3510318.4947	9727542.5896	1.0451e-09
642	65253.5780	-21872.3780	743216.5780	3510290.6220	9727542.5896	9.9199e-10
643	65349.6150	-21900.2507	743312.6150	3510262.7493	9727542.5896	9.4154e-10
644	65445.6520	-21928.1235	743408.6520	3510234.8765	9727542.5896	8.9366e-10
645	65541.6891	-21955.9962	743504.6891	3510207.0038	9727542.5896	8.4821e-10
646	65637.7261	-21983.8689	743600.7261	3510179.1311	9727542.5896	8.0508e-10
647	65733.7631	-22011.7416	743696.7631	3510151.2584	9727542.5896	7.6414e-10
648	65829.8001	-22039.6144	743792.8001	3510123.3856	9727542.5896	7.2528e-10
649	65925.8372	-22067.4871	743888.8372	3510095.5129	9727542.5896	6.8840e-10
650	66021.8742	-22095.3598	743984.8742	3510067.6402	9727542.5896	6.5340e-10
651	66117.9112	-22123.2326	744080.9112	3510039.7674	9727542.5896	6.2017e-10
652	66213.9483	-22151.1053	744176.9483	3510011.8947	9727542.5896	5.8864e-10
653	66309.9853	-22178.9780	744272.9853	3509984.0220	9727542.5896	5.5871e-10
654	66406.0223	-22206.8508	744369.0223	3509956.1492	9727542.5896	5.3030e-10
655	66502.0594	-22234.7235	744465.0594	3509928.2765	9727542.5896	5.0334e-10
656	66598.0964	-22262.5962	744561.0964	3509900.4038	9727542.5896	4.7775e-10
657	66694.1334	-22290.4689	744657.1334	3509872.5311	9727542.5896	4.5346e-10
658	66790.1704	-22318.3417	744753.1704	3509844.6583	9727542.5896	4.3041e-10
659	66886.2075	-22346.2144	744849.2075	3509816.7856	9727542.5896	4.0853e-10
660	66982.2445	-22374.0871	744945.2445	3509788.9129	9727542.5896	3.8776e-10
661	67078.2815	-22401.9599	745041.2815	3509761.0401	9727542.5896	3.6805e-10
662	67174.3186	-22429.8326	745137.3186	3509733.1674	9727542.5896	3.4934e-10
663	67270.3556	-22457.7053	745233.3556	3509705.2947	9727542.5896	3.3158e-10
664	67366.3926	-22485.5780	745329.3926	3509677.4220	9727542.5896	3.1473e-10
665	67462.4296	-22513.4508	745425.4296	3509649.5492	9727542.5896	2.9873e-10
666	67558.4667	-22541.3235	745521.4667	3509621.6765	9727542.5896	2.8354e-10
667	67654.5037	-22569.1962	745617.5037	3509593.8038	9727542.5896	2.6913e-10
668	67750.5407	-22597.0690	745713.5407	3509565.9310	9727542.5896	2.5545e-10
669	67846.5778	-22624.9417	745809.5778	3509538.0583	9727542.5896	2.4247e-10
670	67942.6148	-22652.8144	745905.6148	3509510.1856	9727542.5896	2.3014e-10
671	68038.6518	-22680.6872	746001.6518	3509482.3128	9727542.5896	2.1845e-10
672	68134.6888	-22708.5599	746097.6888	3509454.4401	9727542.5896	2.0735e-10
673	68230.7259	-22736.4326	746193.7259	3509426.5674	9727542.5896	1.9681e-10
674	68326.7629	-22764.3053	746289.7629	3509398.6947	9727542.5896	1.8681e-10
675	68422.7999	-22792.1781	746385.7999	3509370.8219	9727542.5896	1.7731e-10
676	68518.8370	-22820.0508	746481.8370	3509342.9492	9727542.5896	1.6830e-10
677	68614.8740	-22847.9235	746577.8740	3509315.0765	9727542.5896	1.5975e-10
678	68710.9110	-22875.7963	746673.9110	3509287.2037	9727542.5896	1.5163e-10
679	68806.9480	-22903.6690	746769.9480	3509259.3310	9727542.5896	1.4393e-10
680	68902.9851	-22931.5417	746865.9851	3509231.4583	9727542.5896	1.3661e-10
681	68999.0221	-22959.4144	746962.0221	3509203.5856	9727542.5896	1.2967e-10
682	69095.0591	-22987.2872	747058.0591	3509175.7128	9727542.5896	1.2308e-10
683	69191.0962	-23015.1599	747154.0962	3509147.8401	9727542.5896	1.1683e-10
684	69287.1332	-23043.0326	747250.1332	3509119.9674	9727542.5896	1.1089e-10
685	69383.1702	-23070.9054	747346.1702	3509092.0946	9727542.5896	1.0526e-10
686	69479.2073	-23098.7781	747442.2073	3509064.2219	9727542.5896	9.9910e-11
687	69575.2443	-23126.6508	747538.2443	3509036.3492	9727542.5896	9.4834e-11
688	69671.2813	-23154.5236	747634.2813	3509008.4764	9727542.5896	9.0016e-11
689	69767.3183	-23182.3963	747730.3183	3508980.6037	9727542.5896	8.5443e-11
690	69863.3554	-23210.2690	747826.3554	3508952.7310	9727542.5896	8.1102e-11
691	69959.3924	-23238.1417	747922.3924	3508924.8583	9727542.5896	7.6982e-11
692	70055.4294	-23266.0145	748018.4294	3508896.9855	9727542.5896	7.3071e-11
693	70151.4665	-23293.8872	748114.4665	3508869.1128	9727542.5896	6.9359e-11
694	70247.5035	-23321.7599	748210.5035	3508841.2401	9727542.5896	6.5836e-11
695	70343.5405	-23349.6327	748306.5405	3508813.3673	9727542.5896	6.2491e-11
696	70439.5775	-23377.5054	748402.5775	3508785.4946	9727542.5896	5.9317e-11
697	70535.6146	-23405.3781	748498.6146	3508757.6219	9727542.5896	5.6304e-11
698	70631.6516	-23433.2508	748594.6516	3508729.7492	9727542.5896	5.3444e-11
699	70727.6886	-23461.1236	748690.6886	3508701.8764	9727542.5896	5.0729e-11
700	70823.7257	-23488.9963	748786.7257	3508674.0037	9727542.5896	4.8153e-11
701	70919.7627	-23516.8690	748882.7627	3508646.1310	9727542.5896	4.5707e-11
702	71015.7997	-23544.7418	748978.7997	3508618.2582	9727542.5896	4.3385e-11
703	71111.8367	-23572.6145	749074.8367	3508590.3855	9727542.5896	4.1182e-11
704	71207.8738	-23600.4872	749170.8738	3508562.5128	9727542.5896	3.9090e-11
705	71303.9108	-23628.3600	749266.9108	3508534.6400	9727542.5896	3.7105e-11
706	71399.9478	-23656.2327	749362.9478	3508506.7673	9727542.5896	3.5221e-11
707	71495.9849	-23684.1054	749458.9849	3508478.8946	9727542.5896	3.3432e-11
708	71592.0219	-23711.9781	749555.0219	3508451.0219	9727542.5896	3.1734e-11
709	71688.0589	-23739.8509	749651.0589	3508423.1491	9727542.5896	3.0122e-11
710	71784.0959	-23767.7236	749747.0959	3508395.2764	9727542.5896	2.8593e-11
711	71880.1330	-23795.5963	749843.1330	3508367.4037	9727542.5896	2.7141e-11
712	71976.1700	-23823.4691	749939.1700	3508339.5309	9727542.5896	2.5763e-11
