i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
317	78471.3560	-43602.0536	756434.3560	3488560.9464	16043205.9953	2.3938e+06
318	78567.3931	-43629.9263	756530.3931	3488533.0737	16043205.9953	2.3767e+06
319	78663.4301	-43657.7990	756626.4301	3488505.2010	16043205.9953	2.3598e+06
320	78759.4671	-43685.6718	756722.4671	3488477.3282	16043205.9953	2.3429e+06
321	78855.5041	-43713.5445	756818.5041	3488449.4555	16043205.9953	2.3262e+06
322	78951.5412	-43741.4172	756914.5412	3488421.5828	16043205.9953	2.3097e+06
323	79047.5782	-43769.2899	757010.5782	3488393.7101	16043205.9953	2.2932e+06
324	79143.6152	-43797.1627	757106.6152	3488365.8373	16043205.9953	2.2769e+06
325	79239.6523	-43825.0354	757202.6523	3488337.9646	16043205.9953	2.2607e+06
326	79335.6893	-43852.9081	757298.6893	3488310.0919	16043205.9953	2.2446e+06
327	79431.7263	-43880.7809	757394.7263	3488282.2191	16043205.9953	2.2286e+06
328	79527.7633	-43908.6536	757490.7633	3488254.3464	16043205.9953	2.2128e+06
329	79623.8004	-43936.5263	757586.8004	3488226.4737	16043205.9953	2.1971e+06
330	79719.8374	-43964.3990	757682.8374	3488198.6010	16043205.9953	2.1814e+06
331	79815.8744	-43992.2718	757778.8744	3488170.7282	16043205.9953	2.1659e+06
332	79911.9115	-44020.1445	757874.9115	3488142.8555	16043205.9953	2.1506e+06
333	80007.9485	-44048.0172	757970.9485	3488114.9828	16043205.9953	2.1353e+06
334	80103.9855	-44075.8900	758066.9855	3488087.1100	16043205.9953	2.1201e+06
335	80200.0225	-44103.7627	758163.0225	3488059.2373	16043205.9953	2.1051e+06
336	80296.0596	-44131.6354	758259.0596	3488031.3646	16043205.9953	2.0901e+06
337	80392.0966	-44159.5082	758355.0966	3488003.4918	16043205.9953	2.0753e+06
338	80488.1336	-44187.3809	758451.1336	3487975.6191	16043205.9953	2.0606e+06
339	80584.1707	-44215.2536	758547.1707	3487947.7464	16043205.9953	2.0460e+06
340	80680.2077	-44243.1263	758643.2077	3487919.8737	16043205.9953	2.0315e+06
341	80776.2447	-44270.9991	758739.2447	3487892.0009	16043205.9953	2.0171e+06
342	80872.2818	-44298.8718	758835.2818	3487864.1282	16043205.9953	2.0028e+06
343	80968.3188	-44326.7445	758931.3188	3487836.2555	16043205.9953	1.9886e+06
344	81064.3558	-44354.6173	759027.3558	3487808.3827	16043205.9953	1.9745e+06
345	81160.3928	-44382.4900	759123.3928	3487780.5100	16043205.9953	1.9605e+06
346	81256.4299	-44410.3627	759219.4299	3487752.6373	16043205.9953	1.9466e+06
347	81352.4669	-44438.2354	759315.4669	3487724.7646	16043205.9953	1.9329e+06
348	81448.5039	-44466.1082	759411.5039	3487696.8918	16043205.9953	1.9192e+06
349	81544.5410	-44493.9809	759507.5410	3487669.0191	16043205.9953	1.9056e+06
350	81640.5780	-44521.8536	759603.5780	3487641.1464	16043205.9953	1.8922e+06
351	81736.6150	-44549.7264	759699.6150	3487613.2736	16043205.9953	1.8788e+06
352	81832.6520	-44577.5991	759795.6520	3487585.4009	16043205.9953	1.8655e+06
353	81928.6891	-44605.4718	759891.6891	3487557.5282	16043205.9953	1.8523e+06
354	82024.7261	-44633.3446	759987.7261	3487529.6554	16043205.9953	1.8392e+06
355	82120.7631	-44661.2173	760083.7631	3487501.7827	16043205.9953	1.8263e+06
356	82216.8002	-44689.0900	760179.8002	3487473.9100	16043205.9953	1.8134e+06
357	82312.8372	-44716.9627	760275.8372	3487446.0373	16043205.9953	1.8006e+06
358	82408.8742	-44744.8355	760371.8742	3487418.1645	16043205.9953	1.7879e+06
359	82504.9112	-44772.7082	760467.9112	3487390.2918	16043205.9953	1.7753e+06
360	82600.9483	-44800.5809	760563.9483	3487362.4191	16043205.9953	1.7627e+06
361	82696.9853	-44828.4537	760659.9853	3487334.5463	16043205.9953	1.7503e+06
362	82793.0223	-44856.3264	760756.0223	3487306.6736	16043205.9953	1.7380e+06
363	82889.0594	-44884.1991	760852.0594	3487278.8009	16043205.9953	1.7257e+06
364	82985.0964	-44912.0718	760948.0964	3487250.9282	16043205.9953	1.7136e+06
365	83081.1334	-44939.9446	761044.1334	3487223.0554	16043205.9953	1.7015e+06
366	83177.1704	-44967.8173	761140.1704	3487195.1827	16043205.9953	1.6895e+06
367	83273.2075	-44995.6900	761236.2075	3487167.3100	16043205.9953	1.6776e+06
368	83369.2445	-45023.5628	761332.2445	3487139.4372	16043205.9953	1.6658e+06
369	83465.2815	-45051.4355	761428.2815	3487111.5645	16043205.9953	1.6541e+06
370	83561.3186	-45079.3082	761524.3186	3487083.6918	16043205.9953	1.6425e+06
371	83657.3556	-45107.1810	761620.3556	3487055.8190	16043205.9953	1.6309e+06
372	83753.3926	-45135.0537	761716.3926	3487027.9463	16043205.9953	1.6195e+06
373	83849.4297	-45162.9264	761812.4297	3487000.0736	16043205.9953	1.6081e+06
374	83945.4667	-45190.7991	761908.4667	3486972.2009	16043205.9953	1.5968e+06
375	84041.5037	-45218.6719	762004.5037	3486944.3281	16043205.9953	1.5856e+06
376	84137.5407	-45246.5446	762100.5407	3486916.4554	16043205.9953	1.5744e+06
377	84233.5778	-45274.4173	762196.5778	3486888.5827	16043205.9953	1.5634e+06
378	84329.6148	-45302.2901	762292.6148	3486860.7099	16043205.9953	1.5524e+06
379	84425.6518	-45330.1628	762388.6518	3486832.8372	16043205.9953	1.5415e+06
380	84521.6889	-45358.0355	762484.6889	3486804.9645	16043205.9953	1.5307e+06
381	84617.7259	-45385.9082	762580.7259	3486777.0918	16043205.9953	1.5200e+06
382	84713.7629	-45413.7810	762676.7629	3486749.2190	16043205.9953	1.5093e+06
383	84809.7999	-45441.6537	762772.7999	3486721.3463	16043205.9953	1.4987e+06
384	84905.8370	-45469.5264	762868.8370	3486693.4736	16043205.9953	1.4882e+06
385	85001.8740	-45497.3992	762964.8740	3486665.6008	16043205.9953	1.4778e+06
386	85097.9110	-45525.2719	763060.9110	3486637.7281	16043205.9953	1.4674e+06
387	85193.9481	-45553.1446	763156.9481	3486609.8554	16043205.9953	1.4572e+06
388	85289.9851	-45581.0174	763252.9851	3486581.9826	16043205.9953	1.4470e+06
389	85386.0221	-45608.8901	763349.0221	3486554.1099	16043205.9953	1.4368e+06
390	85482.0591	-45636.7628	763445.0591	3486526.2372	16043205.9953	1.4268e+06
391	85578.0962	-45664.6355	763541.0962	3486498.3645	16043205.9953	1.4168e+06
392	85674.1332	-45692.5083	763637.1332	3486470.4917	16043205.9953	1.4069e+06
393	85770.1702	-45720.3810	763733.1702	3486442.6190	16043205.9953	1.3971e+06
394	85866.2073	-45748.2537	763829.2073	3486414.7463	16043205.9953	1.3873e+06
395	85962.2443	-45776.1265	763925.2443	3486386.8735	16043205.9953	1.3776e+06
396	86058.2813	-45803.9992	764021.2813	3486359.0008	16043205.9953	1.3680e+06
397	86154.3184	-45831.8719	764117.3184	3486331.1281	16043205.9953	1.3584e+06
398	86250.3554	-45859.7446	764213.3554	3486303.2554	16043205.9953	1.3489e+06
399	86346.3924	-45887.6174	764309.3924	3486275.3826	16043205.9953	1.3395e+06
400	86442.4294	-45915.4901	764405.4294	3486247.5099	16043205.9953	1.3302e+06
401	86538.4665	-45943.3628	764501.4665	3486219.6372	16043205.9953	1.3209e+06
402	86634.5035	-45971.2356	764597.5035	3486191.7644	16043205.9953	1.3117e+06
403	86730.5405	-45999.1083	764693.5405	3486163.8917	16043205.9953	1.3025e+06
404	86826.5776	-46026.9810	764789.5776	3486136.0190	16043205.9953	1.2935e+06
405	86922.6146	-46054.8538	764885.6146	3486108.1462	16043205.9953	1.2845e+06
406	87018.6516	-46082.7265	764981.6516	3486080.2735	16043205.9953	1.2755e+06
407	87114.6886	-46110.5992	765077.6886	3486052.4008	16043205.9953	1.2666e+06
408	87210.7257	-46138.4719	765173.7257	3486024.5281	16043205.9953	1.2578e+06
409	87306.7627	-46166.3447	765269.7627	3485996.6553	16043205.9953	1.2490e+06
410	87402.7997	-46194.2174	765365.7997	3485968.7826	16043205.9953	1.2403e+06
411	87498.8368	-46222.0901	765461.8368	3485940.9099	16043205.9953	1.2317e+06
412	87594.8738	-46249.9629	765557.8738	3485913.0371	16043205.9953	1.2231e+06
413	87690.9108	-46277.8356	765653.9108	3485885.1644	16043205.9953	1.2146e+06
414	87786.9478	-46305.7083	765749.9478	3485857.2917	16043205.9953	1.2062e+06
415	87882.9849	-46333.5810	765845.9849	3485829.4190	16043205.9953	1.1978e+06
416	87979.0219	-46361.4538	765942.0219	3485801.5462	16043205.9953	1.1895e+06
417	88075.0589	-46389.3265	766038.0589	3485773.6735	16043205.9953	1.1812e+06
418	88171.0960	-46417.1992	766134.0960	3485745.8008	16043205.9953	1.1730e+06
419	88267.1330	-46445.0720	766230.1330	3485717.9280	16043205.9953	1.1649e+06
420	88363.1700	-46472.9447	766326.1700	3485690.0553	16043205.9953	1.1568e+06
421	88459.2070	-46500.8174	766422.2070	3485662.1826	16043205.9953	1.1488e+06
422	88555.2441	-46528.6902	766518.2441	3485634.3098	16043205.9953	1.1408e+06
423	88651.2811	-46556.5629	766614.2811	3485606.4371	16043205.9953	1.1329e+06
424	88747.3181	-46584.4356	766710.3181	3485578.5644	16043205.9953	1.1250e+06
425	88843.3552	-46612.3083	766806.3552	3485550.6917	16043205.9953	1.1172e+06
426	88939.3922	-46640.1811	766902.3922	3485522.8189	16043205.9953	1.1095e+06
427	89035.4292	-46668.0538	766998.4292	3485494.9462	16043205.9953	1.1018e+06
428	89131.4663	-46695.9265	767094.4663	3485467.0735	16043205.9953	1.0941e+06
429	89227.5033	-46723.7993	767190.5033	3485439.2007	16043205.9953	1.0866e+06
430	89323.5403	-46751.6720	767286.5403	3485411.3280	16043205.9953	1.0790e+06
431	89419.5773	-46779.5447	767382.5773	3485383.4553	16043205.9953	1.0716e+06
432	89515.6144	-46807.4174	767478.6144	3485355.5826	16043205.9953	1.0642e+06
433	89611.6514	-46835.2902	767574.6514	3485327.7098	16043205.9953	1.0568e+06
434	89707.6884	-46863.1629	767670.6884	3485299.8371	16043205.9953	1.0495e+06
435	89803.7255	-46891.0356	767766.7255	3485271.9644	16043205.9953	1.0422e+06
436	89899.7625	-46918.9084	767862.7625	3485244.0916	16043205.9953	1.0350e+06
437	89995.7995	-46946.7811	767958.7995	3485216.2189	16043205.9953	1.0279e+06
438	90091.8365	-46974.6538	768054.8365	3485188.3462	16043205.9953	1.0208e+06
439	90187.8736	-47002.5266	768150.8736	3485160.4734	16043205.9953	1.0137e+06
440	90283.9106	-47030.3993	768246.9106	3485132.6007	16043205.9953	1.0067e+06
441	90379.9476	-47058.2720	768342.9476	3485104.7280	16043205.9953	9.9976e+05
442	90475.9847	-47086.1447	768438.9847	3485076.8553	16043205.9953	9.9286e+05
443	90572.0217	-47114.0175	768535.0217	3485048.9825	16043205.9953	9.8601e+05
444	90668.0587	-47141.8902	768631.0587	3485021.1098	16043205.9953	9.7920e+05
445	90764.0957	-47169.7629	768727.0957	3484993.2371	16043205.9953	9.7245e+05
446	90860.1328	-47197.6357	768823.1328	3484965.3643	16043205.9953	9.6574e+05
447	90956.1698	-47225.5084	768919.1698	3484937.4916	16043205.9953	9.5909e+05
448	91052.2068	-47253.3811	769015.2068	3484909.6189	16043205.9953	9.5247e+05
449	91148.2439	-47281.2538	769111.2439	3484881.7462	16043205.9953	9.4591e+05
450	91244.2809	-47309.1266	769207.2809	3484853.8734	16043205.9953	9.3939e+05
451	91340.3179	-47336.9993	769303.3179	3484826.0007	16043205.9953	9.3292e+05
452	91436.3550	-47364.8720	769399.3550	3484798.1280	16043205.9953	9.2650e+05
453	91532.3920	-47392.7448	769495.3920	3484770.2552	16043205.9953	9.2012e+05
454	91628.4290	-47420.6175	769591.4290	3484742.3825	16043205.9953	9.1379e+05
455	91724.4660	-47448.4902	769687.4660	3484714.5098	16043205.9953	9.0750e+05
456	91820.5031	-47476.3630	769783.5031	3484686.6370	16043205.9953	9.0126e+05
457	91916.5401	-47504.2357	769879.5401	3484658.7643	16043205.9953	8.9506e+05
458	92012.5771	-47532.1084	769975.5771	3484630.8916	16043205.9953	8.8891e+05
459	92108.6142	-47559.9811	770071.6142	3484603.0189	16043205.9953	8.8280e+05
460	92204.6512	-47587.8539	770167.6512	3484575.1461	16043205.9953	8.7673e+05
461	92300.6882	-47615.7266	770263.6882	3484547.2734	16043205.9953	8.7071e+05
462	92396.7252	-47643.5993	770359.7252	3484519.4007	16043205.9953	8.6473e+05
463	92492.7623	-47671.4721	770455.7623	3484491.5279	16043205.9953	8.5879e+05
464	92588.7993	-47699.3448	770551.7993	3484463.6552	16043205.9953	8.5289e+05
465	92684.8363	-47727.2175	770647.8363	3484435.7825	16043205.9953	8.4704e+05
466	92780.8734	-47755.0902	770743.8734	3484407.9098	16043205.9953	8.4123e+05
467	92876.9104	-47782.9630	770839.9104	3484380.0370	16043205.9953	8.3546e+05
468	92972.9474	-47810.8357	770935.9474	3484352.1643	16043205.9953	8.2973e+05
469	93068.9844	-47838.7084	771031.9844	3484324.2916	16043205.9953	8.2404e+05
470	93165.0215	-47866.5812	771128.0215	3484296.4188	16043205.9953	8.1839e+05
471	93261.0585	-47894.4539	771224.0585	3484268.5461	16043205.9953	8.1278e+05
472	93357.0955	-47922.3266	771320.0955	3484240.6734	16043205.9953	8.0721e+05
473	93453.1326	-47950.1994	771416.1326	3484212.8006	16043205.9953	8.0168e+05
474	93549.1696	-47978.0721	771512.1696	3484184.9279	16043205.9953	7.9619e+05
475	93645.2066	-48005.9448	771608.2066	3484157.0552	16043205.9953	7.9074e+05
476	93741.2436	-48033.8175	771704.2436	3484129.1825	16043205.9953	7.8533e+05
477	93837.2807	-48061.6903	771800.2807	3484101.3097	16043205.9953	7.7996e+05
478	93933.3177	-48089.5630	771896.3177	3484073.4370	16043205.9953	7.7462e+05
479	94029.3547	-48117.4357	771992.3547	3484045.5643	16043205.9953	7.6932e+05
480	94125.3918	-48145.3085	772088.3918	3484017.6915	16043205.9953	7.6406e+05
481	94221.4288	-48173.1812	772184.4288	3483989.8188	16043205.9953	7.5884e+05
482	94317.4658	-48201.0539	772280.4658	3483961.9461	16043205.9953	7.5366e+05
483	94413.5029	-48228.9266	772376.5029	3483934.0734	16043205.9953	7.4851e+05
484	94509.5399	-48256.7994	772472.5399	3483906.2006	16043205.9953	7.4339e+05
485	94605.5769	-48284.6721	772568.5769	3483878.3279	16043205.9953	7.3832e+05
486	94701.6139	-48312.5448	772664.6139	3483850.4552	16043205.9953	7.3328e+05
487	94797.6510	-48340.4176	772760.6510	3483822.5824	16043205.9953	7.2827e+05
488	94893.6880	-48368.2903	772856.6880	3483794.7097	16043205.9953	7.2330e+05
489	94989.7250	-48396.1630	772952.7250	3483766.8370	16043205.9953	7.1837e+05
490	95085.7621	-48424.0358	773048.7621	3483738.9642	16043205.9953	7.1347e+05
491	95181.7991	-48451.9085	773144.7991	3483711.0915	16043205.9953	7.0860e+05
492	95277.8361	-48479.7812	773240.8361	3483683.2188	16043205.9953	7.0377e+05
493	95373.8731	-48507.6539	773336.8731	3483655.3461	16043205.9953	6.9897e+05
494	95469.9102	-48535.5267	773432.9102	3483627.4733	16043205.9953	6.9421e+05
495	95565.9472	-48563.3994	773528.9472	3483599.6006	16043205.9953	6.8948e+05
496	95661.9842	-48591.2721	773624.9842	3483571.7279	16043205.9953	6.8479e+05
497	95758.0213	-48619.1449	773721.0213	3483543.8551	16043205.9953	6.8012e+05
498	95854.0583	-48647.0176	773817.0583	3483515.9824	16043205.9953	6.7549e+05
499	95950.0953	-48674.8903	773913.0953	3483488.1097	16043205.9953	6.7090e+05
500	96046.1323	-48702.7630	774009.1323	3483460.2370	16043205.9953	6.6633e+05
501	96142.1694	-48730.6358	774105.1694	3483432.3642	16043205.9953	6.6180e+05
502	96238.2064	-48758.5085	774201.2064	3483404.4915	16043205.9953	6.5730e+05
503	96334.2434	-48786.3812	774297.2434	3483376.6188	16043205.9953	6.5283e+05
504	96430.2805	-48814.2540	774393.2805	3483348.7460	16043205.9953	6.4839e+05
505	96526.3175	-48842.1267	774489.3175	3483320.8733	16043205.9953	6.4399e+05
506	96622.3545	-48869.9994	774585.3545	3483293.0006	16043205.9953	6.3961e+05
507	96718.3915	-48897.8722	774681.3915	3483265.1278	16043205.9953	6.3527e+05
508	96814.4286	-48925.7449	774777.4286	3483237.2551	16043205.9953	6.3096e+05
509	96910.4656	-48953.6176	774873.4656	3483209.3824	16043205.9953	6.2667e+05
510	97006.5026	-48981.4903	774969.5026	3483181.5097	16043205.9953	6.2242e+05
511	97102.5397	-49009.3631	775065.5397	3483153.6369	16043205.9953	6.1820e+05
512	97198.5767	-49037.2358	775161.5767	3483125.7642	16043205.9953	6.1400e+05
513	97294.6137	-49065.1085	775257.6137	3483097.8915	16043205.9953	6.0984e+05
514	97390.6508	-49092.9813	775353.6508	3483070.0187	16043205.9953	6.0570e+05
515	97486.6878	-49120.8540	775449.6878	3483042.1460	16043205.9953	6.0160e+05
516	97582.7248	-49148.7267	775545.7248	3483014.2733	16043205.9953	5.9752e+05
517	97678.7618	-49176.5994	775641.7618	3482986.4006	16043205.9953	5.9347e+05
518	97774.7989	-49204.4722	775737.7989	3482958.5278	16043205.9953	5.8945e+05
519	97870.8359	-49232.3449	775833.8359	3482930.6551	16043205.9953	5.8546e+05
520	97966.8729	-49260.2176	775929.8729	3482902.7824	16043205.9953	5.8150e+05
521	98062.9100	-49288.0904	776025.9100	3482874.9096	16043205.9953	5.7756e+05
522	98158.9470	-49315.9631	776121.9470	3482847.0369	16043205.9953	5.7365e+05
523	98254.9840	-49343.8358	776217.9840	3482819.1642	16043205.9953	5.6977e+05
524	98351.0210	-49371.7086	776314.0210	3482791.2914	16043205.9953	5.6592e+05
525	98447.0581	-49399.5813	776410.0581	3482763.4187	16043205.9953	5.6209e+05
526	98543.0951	-49427.4540	776506.0951	3482735.5460	16043205.9953	5.5829e+05
527	98639.1321	-49455.3267	776602.1321	3482707.6733	16043205.9953	5.5452e+05
528	98735.1692	-49483.1995	776698.1692	3482679.8005	16043205.9953	5.5077e+05
529	98831.2062	-49511.0722	776794.2062	3482651.9278	16043205.9953	5.4705e+05
530	98927.2432	-49538.9449	776890.2432	3482624.0551	16043205.9953	5.4335e+05
531	99023.2802	-49566.8177	776986.2802	3482596.1823	16043205.9953	5.3968e+05
532	99119.3173	-49594.6904	777082.3173	3482568.3096	16043205.9953	5.3604e+05
533	99215.3543	-49622.5631	777178.3543	3482540.4369	16043205.9953	5.3242e+05
534	99311.3913	-49650.4359	777274.3913	3482512.5641	16043205.9953	5.2883e+05
535	99407.4284	-49678.3086	777370.4284	3482484.6914	16043205.9953	5.2526e+05
536	99503.4654	-49706.1813	777466.4654	3482456.8187	16043205.9953	5.2172e+05
537	99599.5024	-49734.0540	777562.5024	3482428.9460	16043205.9953	5.1820e+05
538	99695.5395	-49761.9268	777658.5395	3482401.0732	16043205.9953	5.1471e+05
539	99791.5765	-49789.7995	777754.5765	3482373.2005	16043205.9953	5.1124e+05
540	99887.6135	-49817.6722	777850.6135	3482345.3278	16043205.9953	5.0780e+05
541	99983.6505	-49845.5450	777946.6505	3482317.4550	16043205.9953	5.0437e+05
542	100079.6876	-49873.4177	778042.6876	3482289.5823	16043205.9953	5.0098e+05
543	100175.7246	-49901.2904	778138.7246	3482261.7096	16043205.9953	4.9760e+05
544	100271.7616	-49929.1631	778234.7616	3482233.8369	16043205.9953	4.9425e+05
545	100367.7987	-49957.0359	778330.7987	3482205.9641	16043205.9953	4.9093e+05
546	100463.8357	-49984.9086	778426.8357	3482178.0914	16043205.9953	4.8763e+05
547	100559.8727	-50012.7813	778522.8727	3482150.2187	16043205.9953	4.8435e+05
548	100655.9097	-50040.6541	778618.9097	3482122.3459	16043205.9953	4.8109e+05
549	100751.9468	-50068.5268	778714.9468	3482094.4732	16043205.9953	4.7785e+05
550	100847.9838	-50096.3995	778810.9838	3482066.6005	16043205.9953	4.7464e+05
551	100944.0208	-50124.2723	778907.0208	3482038.7277	16043205.9953	4.7145e+05
552	101040.0579	-50152.1450	779003.0579	3482010.8550	16043205.9953	4.6828e+05
553	101136.0949	-50180.0177	779099.0949	3481982.9823	16043205.9953	4.6514e+05
554	101232.1319	-50207.8904	779195.1319	3481955.1096	16043205.9953	4.6202e+05
555	101328.1689	-50235.7632	779291.1689	3481927.2368	16043205.9953	4.5891e+05
556	101424.2060	-50263.6359	779387.2060	3481899.3641	16043205.9953	4.5583e+05
557	101520.2430	-50291.5086	779483.2430	3481871.4914	16043205.9953	4.5277e+05
558	101616.2800	-50319.3814	779579.2800	3481843.6186	16043205.9953	4.4974e+05
559	101712.3171	-50347.2541	779675.3171	3481815.7459	16043205.9953	4.4672e+05
560	101808.3541	-50375.1268	779771.3541	3481787.8732	16043205.9953	4.4372e+05
561	101904.3911	-50402.9995	779867.3911	3481760.0005	16043205.9953	4.4075e+05
562	102000.4281	-50430.8723	779963.4281	3481732.1277	16043205.9953	4.3780e+05
563	102096.4652	-50458.7450	780059.4652	3481704.2550	16043205.9953	4.3486e+05
564	102192.5022	-50486.6177	780155.5022	3481676.3823	16043205.9953	4.3195e+05
565	102288.5392	-50514.4905	780251.5392	3481648.5095	16043205.9953	4.2906e+05
566	102384.5763	-50542.3632	780347.5763	3481620.6368	16043205.9953	4.2618e+05
567	102480.6133	-50570.2359	780443.6133	3481592.7641	16043205.9953	4.2333e+05
568	102576.6503	-50598.1087	780539.6503	3481564.8913	16043205.9953	4.2050e+05
569	102672.6874	-50625.9814	780635.6874	3481537.0186	16043205.9953	4.1768e+05
570	102768.7244	-50653.8541	780731.7244	3481509.1459	16043205.9953	4.1489e+05
571	102864.7614	-50681.7268	780827.7614	3481481.2732	16043205.9953	4.1211e+05
572	102960.7984	-50709.5996	780923.7984	3481453.4004	16043205.9953	4.0936e+05
573	103056.8355	-50737.4723	781019.8355	3481425.5277	16043205.9953	4.0662e+05
574	103152.8725	-50765.3450	781115.8725	3481397.6550	16043205.9953	4.0390e+05
575	103248.9095	-50793.2178	781211.9095	3481369.7822	16043205.9953	4.0120e+05
576	103344.9466	-50821.0905	781307.9466	3481341.9095	16043205.9953	3.9852e+05
577	103440.9836	-50848.9632	781403.9836	3481314.0368	16043205.9953	3.9586e+05
578	103537.0206	-50876.8359	781500.0206	3481286.1641	16043205.9953	3.9322e+05
579	103633.0576	-50904.7087	781596.0576	3481258.2913	16043205.9953	3.9059e+05
580	103729.0947	-50932.5814	781692.0947	3481230.4186	16043205.9953	3.8799e+05
581	103825.1317	-50960.4541	781788.1317	3481202.5459	16043205.9953	3.8540e+05
582	103921.1687	-50988.3269	781884.1687	3481174.6731	16043205.9953	3.8283e+05
583	104017.2058	-51016.1996	781980.2058	3481146.8004	16043205.9953	3.8027e+05
584	104113.2428	-51044.0723	782076.2428	3481118.9277	16043205.9953	3.7774e+05
585	104209.2798	-51071.9451	782172.2798	3481091.0549	16043205.9953	3.7522e+05
586	104305.3168	-51099.8178	782268.3168	3481063.1822	16043205.9953	3.7272e+05
587	104401.3539	-51127.6905	782364.3539	3481035.3095	16043205.9953	3.7023e+05
588	104497.3909	-51155.5632	782460.3909	3481007.4368	16043205.9953	3.6777e+05
589	104593.4279	-51183.4360	782556.4279	3480979.5640	16043205.9953	3.6532e+05
590	104689.4650	-51211.3087	782652.4650	3480951.6913	16043205.9953	3.6289e+05
591	104785.5020	-51239.1814	782748.5020	3480923.8186	16043205.9953	3.6047e+05
592	104881.5390	-51267.0542	782844.5390	3480895.9458	16043205.9953	3.5807e+05
593	104977.5760	-51294.9269	782940.5760	3480868.0731	16043205.9953	3.5569e+05
594	105073.6131	-51322.7996	783036.6131	3480840.2004	16043205.9953	3.5332e+05
595	105169.6501	-51350.6723	783132.6501	3480812.3277	16043205.9953	3.5097e+05
596	105265.6871	-51378.5451	783228.6871	3480784.4549	16043205.9953	3.4864e+05
597	105361.7242	-51406.4178	783324.7242	3480756.5822	16043205.9953	3.4632e+05
598	105457.7612	-51434.2905	783420.7612	3480728.7095	16043205.9953	3.4402e+05
599	105553.7982	-51462.1633	783516.7982	3480700.8367	16043205.9953	3.4173e+05
600	105649.8353	-51490.0360	783612.8353	3480672.9640	16043205.9953	3.3946e+05
601	105745.8723	-51517.9087	783708.8723	3480645.0913	16043205.9953	3.3721e+05
602	105841.9093	-51545.7815	783804.9093	3480617.2185	16043205.9953	3.3497e+05
603	105937.9463	-51573.6542	783900.9463	3480589.3458	16043205.9953	3.3274e+05
604	106033.9834	-51601.5269	783996.9834	3480561.4731	16043205.9953	3.3053e+05
605	106130.0204	-51629.3996	784093.0204	3480533.6004	16043205.9953	3.2834e+05
606	106226.0574	-51657.2724	784189.0574	3480505.7276	16043205.9953	3.2616e+05
607	106322.0945	-51685.1451	784285.0945	3480477.8549	16043205.9953	3.2400e+05
608	106418.1315	-51713.0178	784381.1315	3480449.9822	16043205.9953	3.2185e+05
609	106514.1685	-51740.8906	784477.1685	3480422.1094	16043205.9953	3.1972e+05
610	106610.2055	-51768.7633	784573.2055	3480394.2367	16043205.9953	3.1760e+05
611	106706.2426	-51796.6360	784669.2426	3480366.3640	16043205.9953	3.1549e+05
612	106802.2796	-51824.5087	784765.2796	3480338.4913	16043205.9953	3.1340e+05
613	106898.3166	-51852.3815	784861.3166	3480310.6185	16043205.9953	3.1133e+05
614	106994.3537	-51880.2542	784957.3537	3480282.7458	16043205.9953	3.0926e+05
615	107090.3907	-51908.1269	785053.3907	3480254.8731	16043205.9953	3.0722e+05
616	107186.4277	-51935.9997	785149.4277	3480227.0003	16043205.9953	3.0518e+05
617	107282.4647	-51963.8724	785245.4647	3480199.1276	16043205.9953	3.0316e+05
618	107378.5018	-51991.7451	785341.5018	3480171.2549	16043205.9953	3.0116e+05
619	107474.5388	-52019.6179	785437.5388	3480143.3821	16043205.9953	2.9917e+05
620	107570.5758	-52047.4906	785533.5758	3480115.5094	16043205.9953	2.9719e+05
621	107666.6129	-52075.3633	785629.6129	3480087.6367	16043205.9953	2.9522e+05
622	107762.6499	-52103.2360	785725.6499	3480059.7640	16043205.9953	2.9327e+05
623	107858.6869	-52131.1088	785821.6869	3480031.8912	16043205.9953	2.9133e+05
624	107954.7240	-52158.9815	785917.7240	3480004.0185	16043205.9953	2.8941e+05
625	108050.7610	-52186.8542	786013.7610	3479976.1458	16043205.9953	2.8750e+05
626	108146.7980	-52214.7270	786109.7980	3479948.2730	16043205.9953	2.8560e+05
627	108242.8350	-52242.5997	786205.8350	3479920.4003	16043205.9953	2.8371e+05
628	108338.8721	-52270.4724	786301.8721	3479892.5276	16043205.9953	2.8184e+05
629	108434.9091	-52298.3451	786397.9091	3479864.6549	16043205.9953	2.7998e+05
630	108530.9461	-52326.2179	786493.9461	3479836.7821	16043205.9953	2.7813e+05
631	108626.9832	-52354.0906	786589.9832	3479808.9094	16043205.9953	2.7630e+05
632	108723.0202	-52381.9633	786686.0202	3479781.0367	16043205.9953	2.7447e+05
633	108819.0572	-52409.8361	786782.0572	3479753.1639	16043205.9953	2.7266e+05
634	108915.0942	-52437.7088	786878.0942	3479725.2912	16043205.9953	2.7087e+05
635	109011.1313	-52465.5815	786974.1313	3479697.4185	16043205.9953	2.6908e+05
636	109107.1683	-52493.4543	787070.1683	3479669.5457	16043205.9953	2.6731e+05
637	109203.2053	-52521.3270	787166.2053	3479641.6730	16043205.9953	2.6555e+05
638	109299.2424	-52549.1997	787262.2424	3479613.8003	16043205.9953	2.6380e+05
639	109395.2794	-52577.0724	787358.2794	3479585.9276	16043205.9953	2.6206e+05
640	109491.3164	-52604.9452	787454.3164	3479558.0548	16043205.9953	2.6033e+05
