i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
321	36553.5291	-14412.1238	714516.5291	3517750.8762	10034214.4053	3.0774e+01
322	36649.5661	-14439.9966	714612.5661	3517723.0034	10034214.4053	2.9626e+01
323	36745.6032	-14467.8693	714708.6032	3517695.1307	10034214.4053	2.8522e+01
324	36841.6402	-14495.7420	714804.6402	3517667.2580	10034214.4053	2.7459e+01
325	36937.6772	-14523.6147	714900.6772	3517639.3853	10034214.4053	2.6436e+01
326	37033.7142	-14551.4875	714996.7142	3517611.5125	10034214.4053	2.5450e+01
327	37129.7513	-14579.3602	715092.7513	3517583.6398	10034214.4053	2.4502e+01
328	37225.7883	-14607.2329	715188.7883	3517555.7671	10034214.4053	2.3589e+01
329	37321.8253	-14635.1057	715284.8253	3517527.8943	10034214.4053	2.2710e+01
330	37417.8624	-14662.9784	715380.8624	3517500.0216	10034214.4053	2.1864e+01
331	37513.8994	-14690.8511	715476.8994	3517472.1489	10034214.4053	2.1050e+01
332	37609.9364	-14718.7238	715572.9364	3517444.2762	10034214.4053	2.0266e+01
333	37705.9735	-14746.5966	715668.9735	3517416.4034	10034214.4053	1.9511e+01
334	37802.0105	-14774.4693	715765.0105	3517388.5307	10034214.4053	1.8785e+01
335	37898.0475	-14802.3420	715861.0475	3517360.6580	10034214.4053	1.8085e+01
336	37994.0845	-14830.2148	715957.0845	3517332.7852	10034214.4053	1.7412e+01
337	38090.1216	-14858.0875	716053.1216	3517304.9125	10034214.4053	1.6764e+01
338	38186.1586	-14885.9602	716149.1586	3517277.0398	10034214.4053	1.6140e+01
339	38282.1956	-14913.8330	716245.1956	3517249.1670	10034214.4053	1.5539e+01
340	38378.2327	-14941.7057	716341.2327	3517221.2943	10034214.4053	1.4961e+01
341	38474.2697	-14969.5784	716437.2697	3517193.4216	10034214.4053	1.4404e+01
342	38570.3067	-14997.4511	716533.3067	3517165.5489	10034214.4053	1.3868e+01
343	38666.3437	-15025.3239	716629.3437	3517137.6761	10034214.4053	1.3352e+01
344	38762.3808	-15053.1966	716725.3808	3517109.8034	10034214.4053	1.2855e+01
345	38858.4178	-15081.0693	716821.4178	3517081.9307	10034214.4053	1.2377e+01
346	38954.4548	-15108.9421	716917.4548	3517054.0579	10034214.4053	1.1917e+01
347	39050.4919	-15136.8148	717013.4919	3517026.1852	10034214.4053	1.1474e+01
348	39146.5289	-15164.6875	717109.5289	3516998.3125	10034214.4053	1.1047e+01
349	39242.5659	-15192.5602	717205.5659	3516970.4398	10034214.4053	1.0636e+01
350	39338.6029	-15220.4330	717301.6029	3516942.5670	10034214.4053	1.0241e+01
351	39434.6400	-15248.3057	717397.6400	3516914.6943	10034214.4053	9.8598e+00
352	39530.6770	-15276.1784	717493.6770	3516886.8216	10034214.4053	9.4933e+00
353	39626.7140	-15304.0512	717589.7140	3516858.9488	10034214.4053	9.1404e+00
354	39722.7511	-15331.9239	717685.7511	3516831.0761	10034214.4053	8.8007e+00
355	39818.7881	-15359.7966	717781.7881	3516803.2034	10034214.4053	8.4736e+00
356	39914.8251	-15387.6694	717877.8251	3516775.3306	10034214.4053	8.1587e+00
357	40010.8621	-15415.5421	717973.8621	3516747.4579	10034214.4053	7.8556e+00
358	40106.8992	-15443.4148	718069.8992	3516719.5852	10034214.4053	7.5637e+00
359	40202.9362	-15471.2875	718165.9362	3516691.7125	10034214.4053	7.2827e+00
360	40298.9732	-15499.1603	718261.9732	3516663.8397	10034214.4053	7.0121e+00
361	40395.0103	-15527.0330	718358.0103	3516635.9670	10034214.4053	6.7517e+00
362	40491.0473	-15554.9057	718454.0473	3516608.0943	10034214.4053	6.5009e+00
363	40587.0843	-15582.7785	718550.0843	3516580.2215	10034214.4053	6.2595e+00
364	40683.1214	-15610.6512	718646.1214	3516552.3488	10034214.4053	6.0270e+00
365	40779.1584	-15638.5239	718742.1584	3516524.4761	10034214.4053	5.8032e+00
366	40875.1954	-15666.3966	718838.1954	3516496.6034	10034214.4053	5.5877e+00
367	40971.2324	-15694.2694	718934.2324	3516468.7306	10034214.4053	5.3803e+00
368	41067.2695	-15722.1421	719030.2695	3516440.8579	10034214.4053	5.1806e+00
369	41163.3065	-15750.0148	719126.3065	3516412.9852	10034214.4053	4.9883e+00
370	41259.3435	-15777.8876	719222.3435	3516385.1124	10034214.4053	4.8031e+00
371	41355.3806	-15805.7603	719318.3806	3516357.2397	10034214.4053	4.6249e+00
372	41451.4176	-15833.6330	719414.4176	3516329.3670	10034214.4053	4.4532e+00
373	41547.4546	-15861.5058	719510.4546	3516301.4942	10034214.4053	4.2880e+00
374	41643.4916	-15889.3785	719606.4916	3516273.6215	10034214.4053	4.1289e+00
375	41739.5287	-15917.2512	719702.5287	3516245.7488	10034214.4053	3.9757e+00
376	41835.5657	-15945.1239	719798.5657	3516217.8761	10034214.4053	3.8282e+00
377	41931.6027	-15972.9967	719894.6027	3516190.0033	10034214.4053	3.6862e+00
378	42027.6398	-16000.8694	719990.6398	3516162.1306	10034214.4053	3.5495e+00
379	42123.6768	-16028.7421	720086.6768	3516134.2579	10034214.4053	3.4178e+00
380	42219.7138	-16056.6149	720182.7138	3516106.3851	10034214.4053	3.2911e+00
381	42315.7508	-16084.4876	720278.7508	3516078.5124	10034214.4053	3.1690e+00
382	42411.7879	-16112.3603	720374.7879	3516050.6397	10034214.4053	3.0515e+00
383	42507.8249	-16140.2330	720470.8249	3516022.7670	10034214.4053	2.9384e+00
384	42603.8619	-16168.1058	720566.8619	3515994.8942	10034214.4053	2.8294e+00
385	42699.8990	-16195.9785	720662.8990	3515967.0215	10034214.4053	2.7246e+00
386	42795.9360	-16223.8512	720758.9360	3515939.1488	10034214.4053	2.6236e+00
387	42891.9730	-16251.7240	720854.9730	3515911.2760	10034214.4053	2.5263e+00
388	42988.0100	-16279.5967	720951.0100	3515883.4033	10034214.4053	2.4327e+00
389	43084.0471	-16307.4694	721047.0471	3515855.5306	10034214.4053	2.3425e+00
390	43180.0841	-16335.3422	721143.0841	3515827.6578	10034214.4053	2.2557e+00
391	43276.1211	-16363.2149	721239.1211	3515799.7851	10034214.4053	2.1722e+00
392	43372.1582	-16391.0876	721335.1582	3515771.9124	10034214.4053	2.0917e+00
393	43468.1952	-16418.9603	721431.1952	3515744.0397	10034214.4053	2.0142e+00
394	43564.2322	-16446.8331	721527.2322	3515716.1669	10034214.4053	1.9396e+00
395	43660.2693	-16474.7058	721623.2693	3515688.2942	10034214.4053	1.8677e+00
396	43756.3063	-16502.5785	721719.3063	3515660.4215	10034214.4053	1.7985e+00
397	43852.3433	-16530.4513	721815.3433	3515632.5487	10034214.4053	1.7319e+00
398	43948.3803	-16558.3240	721911.3803	3515604.6760	10034214.4053	1.6678e+00
399	44044.4174	-16586.1967	722007.4174	3515576.8033	10034214.4053	1.6060e+00
400	44140.4544	-16614.0694	722103.4544	3515548.9306	10034214.4053	1.5466e+00
401	44236.4914	-16641.9422	722199.4914	3515521.0578	10034214.4053	1.4893e+00
402	44332.5285	-16669.8149	722295.5285	3515493.1851	10034214.4053	1.4342e+00
403	44428.5655	-16697.6876	722391.5655	3515465.3124	10034214.4053	1.3811e+00
404	44524.6025	-16725.5604	722487.6025	3515437.4396	10034214.4053	1.3300e+00
405	44620.6395	-16753.4331	722583.6395	3515409.5669	10034214.4053	1.2807e+00
406	44716.6766	-16781.3058	722679.6766	3515381.6942	10034214.4053	1.2333e+00
407	44812.7136	-16809.1786	722775.7136	3515353.8214	10034214.4053	1.1877e+00
408	44908.7506	-16837.0513	722871.7506	3515325.9487	10034214.4053	1.1437e+00
409	45004.7877	-16864.9240	722967.7877	3515298.0760	10034214.4053	1.1014e+00
410	45100.8247	-16892.7967	723063.8247	3515270.2033	10034214.4053	1.0607e+00
411	45196.8617	-16920.6695	723159.8617	3515242.3305	10034214.4053	1.0214e+00
412	45292.8987	-16948.5422	723255.8987	3515214.4578	10034214.4053	9.8364e-01
413	45388.9358	-16976.4149	723351.9358	3515186.5851	10034214.4053	9.4725e-01
414	45484.9728	-17004.2877	723447.9728	3515158.7123	10034214.4053	9.1222e-01
415	45581.0098	-17032.1604	723544.0098	3515130.8396	10034214.4053	8.7848e-01
416	45677.0469	-17060.0331	723640.0469	3515102.9669	10034214.4053	8.4599e-01
417	45773.0839	-17087.9058	723736.0839	3515075.0942	10034214.4053	8.1470e-01
418	45869.1209	-17115.7786	723832.1209	3515047.2214	10034214.4053	7.8458e-01
419	45965.1580	-17143.6513	723928.1580	3515019.3487	10034214.4053	7.5557e-01
420	46061.1950	-17171.5240	724024.1950	3514991.4760	10034214.4053	7.2763e-01
421	46157.2320	-17199.3968	724120.2320	3514963.6032	10034214.4053	7.0073e-01
422	46253.2690	-17227.2695	724216.2690	3514935.7305	10034214.4053	6.7483e-01
423	46349.3061	-17255.1422	724312.3061	3514907.8578	10034214.4053	6.4988e-01
424	46445.3431	-17283.0150	724408.3431	3514879.9850	10034214.4053	6.2586e-01
425	46541.3801	-17310.8877	724504.3801	3514852.1123	10034214.4053	6.0273e-01
426	46637.4172	-17338.7604	724600.4172	3514824.2396	10034214.4053	5.8046e-01
427	46733.4542	-17366.6331	724696.4542	3514796.3669	10034214.4053	5.5900e-01
428	46829.4912	-17394.5059	724792.4912	3514768.4941	10034214.4053	5.3835e-01
429	46925.5282	-17422.3786	724888.5282	3514740.6214	10034214.4053	5.1846e-01
430	47021.5653	-17450.2513	724984.5653	3514712.7487	10034214.4053	4.9930e-01
431	47117.6023	-17478.1241	725080.6023	3514684.8759	10034214.4053	4.8086e-01
432	47213.6393	-17505.9968	725176.6393	3514657.0032	10034214.4053	4.6309e-01
433	47309.6764	-17533.8695	725272.6764	3514629.1305	10034214.4053	4.4599e-01
434	47405.7134	-17561.7423	725368.7134	3514601.2577	10034214.4053	4.2951e-01
435	47501.7504	-17589.6150	725464.7504	3514573.3850	10034214.4053	4.1365e-01
436	47597.7874	-17617.4877	725560.7874	3514545.5123	10034214.4053	3.9837e-01
437	47693.8245	-17645.3604	725656.8245	3514517.6396	10034214.4053	3.8366e-01
438	47789.8615	-17673.2332	725752.8615	3514489.7668	10034214.4053	3.6949e-01
439	47885.8985	-17701.1059	725848.8985	3514461.8941	10034214.4053	3.5585e-01
440	47981.9356	-17728.9786	725944.9356	3514434.0214	10034214.4053	3.4271e-01
441	48077.9726	-17756.8514	726040.9726	3514406.1486	10034214.4053	3.3006e-01
442	48174.0096	-17784.7241	726137.0096	3514378.2759	10034214.4053	3.1787e-01
443	48270.0466	-17812.5968	726233.0466	3514350.4032	10034214.4053	3.0614e-01
444	48366.0837	-17840.4695	726329.0837	3514322.5305	10034214.4053	2.9484e-01
445	48462.1207	-17868.3423	726425.1207	3514294.6577	10034214.4053	2.8396e-01
446	48558.1577	-17896.2150	726521.1577	3514266.7850	10034214.4053	2.7348e-01
447	48654.1948	-17924.0877	726617.1948	3514238.9123	10034214.4053	2.6339e-01
448	48750.2318	-17951.9605	726713.2318	3514211.0395	10034214.4053	2.5367e-01
449	48846.2688	-17979.8332	726809.2688	3514183.1668	10034214.4053	2.4431e-01
450	48942.3059	-18007.7059	726905.3059	3514155.2941	10034214.4053	2.3529e-01
451	49038.3429	-18035.5787	727001.3429	3514127.4213	10034214.4053	2.2661e-01
452	49134.3799	-18063.4514	727097.3799	3514099.5486	10034214.4053	2.1825e-01
453	49230.4169	-18091.3241	727193.4169	3514071.6759	10034214.4053	2.1020e-01
454	49326.4540	-18119.1968	727289.4540	3514043.8032	10034214.4053	2.0245e-01
455	49422.4910	-18147.0696	727385.4910	3514015.9304	10034214.4053	1.9498e-01
456	49518.5280	-18174.9423	727481.5280	3513988.0577	10034214.4053	1.8779e-01
457	49614.5651	-18202.8150	727577.5651	3513960.1850	10034214.4053	1.8086e-01
458	49710.6021	-18230.6878	727673.6021	3513932.3122	10034214.4053	1.7419e-01
459	49806.6391	-18258.5605	727769.6391	3513904.4395	10034214.4053	1.6777e-01
460	49902.6761	-18286.4332	727865.6761	3513876.5668	10034214.4053	1.6158e-01
461	49998.7132	-18314.3059	727961.7132	3513848.6941	10034214.4053	1.5562e-01
462	50094.7502	-18342.1787	728057.7502	3513820.8213	10034214.4053	1.4989e-01
463	50190.7872	-18370.0514	728153.7872	3513792.9486	10034214.4053	1.4436e-01
464	50286.8243	-18397.9241	728249.8243	3513765.0759	10034214.4053	1.3904e-01
465	50382.8613	-18425.7969	728345.8613	3513737.2031	10034214.4053	1.3391e-01
466	50478.8983	-18453.6696	728441.8983	3513709.3304	10034214.4053	1.2898e-01
467	50574.9353	-18481.5423	728537.9353	3513681.4577	10034214.4053	1.2422e-01
468	50670.9724	-18509.4151	728633.9724	3513653.5849	10034214.4053	1.1964e-01
469	50767.0094	-18537.2878	728730.0094	3513625.7122	10034214.4053	1.1524e-01
470	50863.0464	-18565.1605	728826.0464	3513597.8395	10034214.4053	1.1099e-01
471	50959.0835	-18593.0332	728922.0835	3513569.9668	10034214.4053	1.0690e-01
472	51055.1205	-18620.9060	729018.1205	3513542.0940	10034214.4053	1.0296e-01
473	51151.1575	-18648.7787	729114.1575	3513514.2213	10034214.4053	9.9167e-02
474	51247.1945	-18676.6514	729210.1945	3513486.3486	10034214.4053	9.5513e-02
475	51343.2316	-18704.5242	729306.2316	3513458.4758	10034214.4053	9.1995e-02
476	51439.2686	-18732.3969	729402.2686	3513430.6031	10034214.4053	8.8606e-02
477	51535.3056	-18760.2696	729498.3056	3513402.7304	10034214.4053	8.5342e-02
478	51631.3427	-18788.1423	729594.3427	3513374.8577	10034214.4053	8.2199e-02
479	51727.3797	-18816.0151	729690.3797	3513346.9849	10034214.4053	7.9171e-02
480	51823.4167	-18843.8878	729786.4167	3513319.1122	10034214.4053	7.6255e-02
481	51919.4538	-18871.7605	729882.4538	3513291.2395	10034214.4053	7.3447e-02
482	52015.4908	-18899.6333	729978.4908	3513263.3667	10034214.4053	7.0742e-02
483	52111.5278	-18927.5060	730074.5278	3513235.4940	10034214.4053	6.8137e-02
484	52207.5648	-18955.3787	730170.5648	3513207.6213	10034214.4053	6.5629e-02
485	52303.6019	-18983.2515	730266.6019	3513179.7485	10034214.4053	6.3212e-02
486	52399.6389	-19011.1242	730362.6389	3513151.8758	10034214.4053	6.0885e-02
487	52495.6759	-19038.9969	730458.6759	3513124.0031	10034214.4053	5.8644e-02
488	52591.7130	-19066.8696	730554.7130	3513096.1304	10034214.4053	5.6485e-02
489	52687.7500	-19094.7424	730650.7500	3513068.2576	10034214.4053	5.4406e-02
490	52783.7870	-19122.6151	730746.7870	3513040.3849	10034214.4053	5.2403e-02
491	52879.8240	-19150.4878	730842.8240	3513012.5122	10034214.4053	5.0474e-02
492	52975.8611	-19178.3606	730938.8611	3512984.6394	10034214.4053	4.8617e-02
493	53071.8981	-19206.2333	731034.8981	3512956.7667	10034214.4053	4.6828e-02
494	53167.9351	-19234.1060	731130.9351	3512928.8940	10034214.4053	4.5104e-02
495	53263.9722	-19261.9787	731226.9722	3512901.0213	10034214.4053	4.3445e-02
496	53360.0092	-19289.8515	731323.0092	3512873.1485	10034214.4053	4.1846e-02
497	53456.0462	-19317.7242	731419.0462	3512845.2758	10034214.4053	4.0306e-02
498	53552.0832	-19345.5969	731515.0832	3512817.4031	10034214.4053	3.8824e-02
499	53648.1203	-19373.4697	731611.1203	3512789.5303	10034214.4053	3.7395e-02
500	53744.1573	-19401.3424	731707.1573	3512761.6576	10034214.4053	3.6020e-02
501	53840.1943	-19429.2151	731803.1943	3512733.7849	10034214.4053	3.4695e-02
502	53936.2314	-19457.0879	731899.2314	3512705.9121	10034214.4053	3.3418e-02
503	54032.2684	-19484.9606	731995.2684	3512678.0394	10034214.4053	3.2189e-02
504	54128.3054	-19512.8333	732091.3054	3512650.1667	10034214.4053	3.1005e-02
505	54224.3425	-19540.7060	732187.3425	3512622.2940	10034214.4053	2.9865e-02
506	54320.3795	-19568.5788	732283.3795	3512594.4212	10034214.4053	2.8767e-02
507	54416.4165	-19596.4515	732379.4165	3512566.5485	10034214.4053	2.7709e-02
508	54512.4535	-19624.3242	732475.4535	3512538.6758	10034214.4053	2.6690e-02
509	54608.4906	-19652.1970	732571.4906	3512510.8030	10034214.4053	2.5709e-02
510	54704.5276	-19680.0697	732667.5276	3512482.9303	10034214.4053	2.4764e-02
511	54800.5646	-19707.9424	732763.5646	3512455.0576	10034214.4053	2.3853e-02
512	54896.6017	-19735.8151	732859.6017	3512427.1849	10034214.4053	2.2976e-02
513	54992.6387	-19763.6879	732955.6387	3512399.3121	10034214.4053	2.2132e-02
514	55088.6757	-19791.5606	733051.6757	3512371.4394	10034214.4053	2.1318e-02
515	55184.7127	-19819.4333	733147.7127	3512343.5667	10034214.4053	2.0534e-02
516	55280.7498	-19847.3061	733243.7498	3512315.6939	10034214.4053	1.9780e-02
517	55376.7868	-19875.1788	733339.7868	3512287.8212	10034214.4053	1.9053e-02
518	55472.8238	-19903.0515	733435.8238	3512259.9485	10034214.4053	1.8353e-02
519	55568.8609	-19930.9243	733531.8609	3512232.0757	10034214.4053	1.7678e-02
520	55664.8979	-19958.7970	733627.8979	3512204.2030	10034214.4053	1.7028e-02
521	55760.9349	-19986.6697	733723.9349	3512176.3303	10034214.4053	1.6403e-02
522	55856.9719	-20014.5424	733819.9719	3512148.4576	10034214.4053	1.5800e-02
523	55953.0090	-20042.4152	733916.0090	3512120.5848	10034214.4053	1.5219e-02
524	56049.0460	-20070.2879	734012.0460	3512092.7121	10034214.4053	1.4660e-02
525	56145.0830	-20098.1606	734108.0830	3512064.8394	10034214.4053	1.4122e-02
526	56241.1201	-20126.0334	734204.1201	3512036.9666	10034214.4053	1.3603e-02
527	56337.1571	-20153.9061	734300.1571	3512009.0939	10034214.4053	1.3103e-02
528	56433.1941	-20181.7788	734396.1941	3511981.2212	10034214.4053	1.2622e-02
529	56529.2311	-20209.6515	734492.2311	3511953.3485	10034214.4053	1.2158e-02
530	56625.2682	-20237.5243	734588.2682	3511925.4757	10034214.4053	1.1712e-02
531	56721.3052	-20265.3970	734684.3052	3511897.6030	10034214.4053	1.1282e-02
532	56817.3422	-20293.2697	734780.3422	3511869.7303	10034214.4053	1.0867e-02
533	56913.3793	-20321.1425	734876.3793	3511841.8575	10034214.4053	1.0468e-02
534	57009.4163	-20349.0152	734972.4163	3511813.9848	10034214.4053	1.0084e-02
535	57105.4533	-20376.8879	735068.4533	3511786.1121	10034214.4053	9.7136e-03
536	57201.4904	-20404.7607	735164.4904	3511758.2393	10034214.4053	9.3569e-03
537	57297.5274	-20432.6334	735260.5274	3511730.3666	10034214.4053	9.0134e-03
538	57393.5644	-20460.5061	735356.5644	3511702.4939	10034214.4053	8.6825e-03
539	57489.6014	-20488.3788	735452.6014	3511674.6212	10034214.4053	8.3637e-03
540	57585.6385	-20516.2516	735548.6385	3511646.7484	10034214.4053	8.0567e-03
541	57681.6755	-20544.1243	735644.6755	3511618.8757	10034214.4053	7.7609e-03
542	57777.7125	-20571.9970	735740.7125	3511591.0030	10034214.4053	7.4760e-03
543	57873.7496	-20599.8698	735836.7496	3511563.1302	10034214.4053	7.2016e-03
544	57969.7866	-20627.7425	735932.7866	3511535.2575	10034214.4053	6.9373e-03
545	58065.8236	-20655.6152	736028.8236	3511507.3848	10034214.4053	6.6827e-03
546	58161.8606	-20683.4879	736124.8606	3511479.5121	10034214.4053	6.4375e-03
547	58257.8977	-20711.3607	736220.8977	3511451.6393	10034214.4053	6.2012e-03
548	58353.9347	-20739.2334	736316.9347	3511423.7666	10034214.4053	5.9736e-03
549	58449.9717	-20767.1061	736412.9717	3511395.8939	10034214.4053	5.7545e-03
550	58546.0088	-20794.9789	736509.0088	3511368.0211	10034214.4053	5.5433e-03
551	58642.0458	-20822.8516	736605.0458	3511340.1484	10034214.4053	5.3399e-03
552	58738.0828	-20850.7243	736701.0828	3511312.2757	10034214.4053	5.1440e-03
553	58834.1198	-20878.5971	736797.1198	3511284.4029	10034214.4053	4.9553e-03
554	58930.1569	-20906.4698	736893.1569	3511256.5302	10034214.4053	4.7735e-03
555	59026.1939	-20934.3425	736989.1939	3511228.6575	10034214.4053	4.5984e-03
556	59122.2309	-20962.2152	737085.2309	3511200.7848	10034214.4053	4.4297e-03
557	59218.2680	-20990.0880	737181.2680	3511172.9120	10034214.4053	4.2672e-03
558	59314.3050	-21017.9607	737277.3050	3511145.0393	10034214.4053	4.1107e-03
559	59410.3420	-21045.8334	737373.3420	3511117.1666	10034214.4053	3.9599e-03
560	59506.3791	-21073.7062	737469.3791	3511089.2938	10034214.4053	3.8147e-03
561	59602.4161	-21101.5789	737565.4161	3511061.4211	10034214.4053	3.6748e-03
562	59698.4531	-21129.4516	737661.4531	3511033.5484	10034214.4053	3.5400e-03
563	59794.4901	-21157.3243	737757.4901	3511005.6757	10034214.4053	3.4102e-03
564	59890.5272	-21185.1971	737853.5272	3510977.8029	10034214.4053	3.2852e-03
565	59986.5642	-21213.0698	737949.5642	3510949.9302	10034214.4053	3.1647e-03
566	60082.6012	-21240.9425	738045.6012	3510922.0575	10034214.4053	3.0487e-03
567	60178.6383	-21268.8153	738141.6383	3510894.1847	10034214.4053	2.9369e-03
568	60274.6753	-21296.6880	738237.6753	3510866.3120	10034214.4053	2.8292e-03
569	60370.7123	-21324.5607	738333.7123	3510838.4393	10034214.4053	2.7255e-03
570	60466.7493	-21352.4335	738429.7493	3510810.5665	10034214.4053	2.6256e-03
571	60562.7864	-21380.3062	738525.7864	3510782.6938	10034214.4053	2.5294e-03
572	60658.8234	-21408.1789	738621.8234	3510754.8211	10034214.4053	2.4366e-03
573	60754.8604	-21436.0516	738717.8604	3510726.9484	10034214.4053	2.3473e-03
574	60850.8975	-21463.9244	738813.8975	3510699.0756	10034214.4053	2.2613e-03
575	60946.9345	-21491.7971	738909.9345	3510671.2029	10034214.4053	2.1784e-03
576	61042.9715	-21519.6698	739005.9715	3510643.3302	10034214.4053	2.0986e-03
577	61139.0085	-21547.5426	739102.0085	3510615.4574	10034214.4053	2.0217e-03
578	61235.0456	-21575.4153	739198.0456	3510587.5847	10034214.4053	1.9476e-03
579	61331.0826	-21603.2880	739294.0826	3510559.7120	10034214.4053	1.8762e-03
580	61427.1196	-21631.1607	739390.1196	3510531.8393	10034214.4053	1.8075e-03
581	61523.1567	-21659.0335	739486.1567	3510503.9665	10034214.4053	1.7413e-03
582	61619.1937	-21686.9062	739582.1937	3510476.0938	10034214.4053	1.6775e-03
583	61715.2307	-21714.7789	739678.2307	3510448.2211	10034214.4053	1.6160e-03
584	61811.2677	-21742.6517	739774.2677	3510420.3483	10034214.4053	1.5568e-03
585	61907.3048	-21770.5244	739870.3048	3510392.4756	10034214.4053	1.4998e-03
586	62003.3418	-21798.3971	739966.3418	3510364.6029	10034214.4053	1.4448e-03
587	62099.3788	-21826.2699	740062.3788	3510336.7301	10034214.4053	1.3919e-03
588	62195.4159	-21854.1426	740158.4159	3510308.8574	10034214.4053	1.3409e-03
589	62291.4529	-21882.0153	740254.4529	3510280.9847	10034214.4053	1.2918e-03
590	62387.4899	-21909.8880	740350.4899	3510253.1120	10034214.4053	1.2445e-03
591	62483.5270	-21937.7608	740446.5270	3510225.2392	10034214.4053	1.1989e-03
592	62579.5640	-21965.6335	740542.5640	3510197.3665	10034214.4053	1.1550e-03
593	62675.6010	-21993.5062	740638.6010	3510169.4938	10034214.4053	1.1127e-03
594	62771.6380	-22021.3790	740734.6380	3510141.6210	10034214.4053	1.0720e-03
595	62867.6751	-22049.2517	740830.6751	3510113.7483	10034214.4053	1.0327e-03
596	62963.7121	-22077.1244	740926.7121	3510085.8756	10034214.4053	9.9488e-04
597	63059.7491	-22104.9971	741022.7491	3510058.0029	10034214.4053	9.5845e-04
598	63155.7862	-22132.8699	741118.7862	3510030.1301	10034214.4053	9.2336e-04
599	63251.8232	-22160.7426	741214.8232	3510002.2574	10034214.4053	8.8956e-04
600	63347.8602	-22188.6153	741310.8602	3509974.3847	10034214.4053	8.5699e-04
601	63443.8972	-22216.4881	741406.8972	3509946.5119	10034214.4053	8.2561e-04
602	63539.9343	-22244.3608	741502.9343	3509918.6392	10034214.4053	7.9539e-04
603	63635.9713	-22272.2335	741598.9713	3509890.7665	10034214.4053	7.6627e-04
604	63732.0083	-22300.1063	741695.0083	3509862.8937	10034214.4053	7.3822e-04
605	63828.0454	-22327.9790	741791.0454	3509835.0210	10034214.4053	7.1120e-04
606	63924.0824	-22355.8517	741887.0824	3509807.1483	10034214.4053	6.8517e-04
607	64020.1194	-22383.7244	741983.1194	3509779.2756	10034214.4053	6.6009e-04
608	64116.1564	-22411.5972	742079.1564	3509751.4028	10034214.4053	6.3593e-04
609	64212.1935	-22439.4699	742175.1935	3509723.5301	10034214.4053	6.1266e-04
610	64308.2305	-22467.3426	742271.2305	3509695.6574	10034214.4053	5.9024e-04
611	64404.2675	-22495.2154	742367.2675	3509667.7846	10034214.4053	5.6864e-04
612	64500.3046	-22523.0881	742463.3046	3509639.9119	10034214.4053	5.4783e-04
613	64596.3416	-22550.9608	742559.3416	3509612.0392	10034214.4053	5.2779e-04
614	64692.3786	-22578.8335	742655.3786	3509584.1665	10034214.4053	5.0847e-04
615	64788.4156	-22606.7063	742751.4156	3509556.2937	10034214.4053	4.8987e-04
616	64884.4527	-22634.5790	742847.4527	3509528.4210	10034214.4053	4.7195e-04
617	64980.4897	-22662.4517	742943.4897	3509500.5483	10034214.4053	4.5468e-04
618	65076.5267	-22690.3245	743039.5267	3509472.6755	10034214.4053	4.3805e-04
619	65172.5638	-22718.1972	743135.5638	3509444.8028	10034214.4053	4.2202e-04
620	65268.6008	-22746.0699	743231.6008	3509416.9301	10034214.4053	4.0658e-04
621	65364.6378	-22773.9427	743327.6378	3509389.0573	10034214.4053	3.9171e-04
622	65460.6749	-22801.8154	743423.6749	3509361.1846	10034214.4053	3.7738e-04
623	65556.7119	-22829.6881	743519.7119	3509333.3119	10034214.4053	3.6358e-04
624	65652.7489	-22857.5608	743615.7489	3509305.4392	10034214.4053	3.5028e-04
625	65748.7859	-22885.4336	743711.7859	3509277.5664	10034214.4053	3.3747e-04
626	65844.8230	-22913.3063	743807.8230	3509249.6937	10034214.4053	3.2513e-04
627	65940.8600	-22941.1790	743903.8600	3509221.8210	10034214.4053	3.1324e-04
628	66036.8970	-22969.0518	743999.8970	3509193.9482	10034214.4053	3.0178e-04
629	66132.9341	-22996.9245	744095.9341	3509166.0755	10034214.4053	2.9075e-04
630	66228.9711	-23024.7972	744191.9711	3509138.2028	10034214.4053	2.8011e-04
631	66325.0081	-23052.6699	744288.0081	3509110.3301	10034214.4053	2.6987e-04
632	66421.0451	-23080.5427	744384.0451	3509082.4573	10034214.4053	2.6000e-04
633	66517.0822	-23108.4154	744480.0822	3509054.5846	10034214.4053	2.5050e-04
634	66613.1192	-23136.2881	744576.1192	3509026.7119	10034214.4053	2.4134e-04
635	66709.1562	-23164.1609	744672.1562	3508998.8391	10034214.4053	2.3252e-04
636	66805.1933	-23192.0336	744768.1933	3508970.9664	10034214.4053	2.2401e-04
637	66901.2303	-23219.9063	744864.2303	3508943.0937	10034214.4053	2.1583e-04
638	66997.2673	-23247.7791	744960.2673	3508915.2209	10034214.4053	2.0794e-04
639	67093.3043	-23275.6518	745056.3043	3508887.3482	10034214.4053	2.0033e-04
640	67189.3414	-23303.5245	745152.3414	3508859.4755	10034214.4053	1.9301e-04
641	67285.3784	-23331.3972	745248.3784	3508831.6028	10034214.4053	1.8596e-04
642	67381.4154	-23359.2700	745344.4154	3508803.7300	10034214.4053	1.7916e-04
643	67477.4525	-23387.1427	745440.4525	3508775.8573	10034214.4053	1.7261e-04
644	67573.4895	-23415.0154	745536.4895	3508747.9846	10034214.4053	1.6630e-04
