i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
322	134520.4693	-81206.4198	812483.4693	3450956.5802	508280354.9763	1.4757e+06
323	134616.5064	-81234.2925	812579.5064	3450928.7075	508280354.9763	1.4699e+06
324	134712.5434	-81262.1652	812675.5434	3450900.8348	508280354.9763	1.4642e+06
325	134808.5804	-81290.0379	812771.5804	3450872.9621	508280354.9763	1.4584e+06
326	134904.6175	-81317.9107	812867.6175	3450845.0893	508280354.9763	1.4527e+06
327	135000.6545	-81345.7834	812963.6545	3450817.2166	508280354.9763	1.4470e+06
328	135096.6915	-81373.6561	813059.6915	3450789.3439	508280354.9763	1.4414e+06
329	135192.7285	-81401.5289	813155.7285	3450761.4711	508280354.9763	1.4357e+06
330	135288.7656	-81429.4016	813251.7656	3450733.5984	508280354.9763	1.4301e+06
331	135384.8026	-81457.2743	813347.8026	3450705.7257	508280354.9763	1.4245e+06
332	135480.8396	-81485.1470	813443.8396	3450677.8530	508280354.9763	1.4190e+06
333	135576.8767	-81513.0198	813539.8767	3450649.9802	508280354.9763	1.4134e+06
334	135672.9137	-81540.8925	813635.9137	3450622.1075	508280354.9763	1.4079e+06
335	135768.9507	-81568.7652	813731.9507	3450594.2348	508280354.9763	1.4024e+06
336	135864.9878	-81596.6380	813827.9878	3450566.3620	508280354.9763	1.3969e+06
337	135961.0248	-81624.5107	813924.0248	3450538.4893	508280354.9763	1.3914e+06
338	136057.0618	-81652.3834	814020.0618	3450510.6166	508280354.9763	1.3860e+06
339	136153.0988	-81680.2562	814116.0988	3450482.7438	508280354.9763	1.3806e+06
340	136249.1359	-81708.1289	814212.1359	3450454.8711	508280354.9763	1.3752e+06
341	136345.1729	-81736.0016	814308.1729	3450426.9984	508280354.9763	1.3698e+06
342	136441.2099	-81763.8743	814404.2099	3450399.1257	508280354.9763	1.3645e+06
343	136537.2470	-81791.7471	814500.2470	3450371.2529	508280354.9763	1.3592e+06
344	136633.2840	-81819.6198	814596.2840	3450343.3802	508280354.9763	1.3538e+06
345	136729.3210	-81847.4925	814692.3210	3450315.5075	508280354.9763	1.3486e+06
346	136825.3580	-81875.3653	814788.3580	3450287.6347	508280354.9763	1.3433e+06
347	136921.3951	-81903.2380	814884.3951	3450259.7620	508280354.9763	1.3381e+06
348	137017.4321	-81931.1107	814980.4321	3450231.8893	508280354.9763	1.3328e+06
349	137113.4691	-81958.9834	815076.4691	3450204.0166	508280354.9763	1.3276e+06
350	137209.5062	-81986.8562	815172.5062	3450176.1438	508280354.9763	1.3225e+06
351	137305.5432	-82014.7289	815268.5432	3450148.2711	508280354.9763	1.3173e+06
352	137401.5802	-82042.6016	815364.5802	3450120.3984	508280354.9763	1.3122e+06
353	137497.6172	-82070.4744	815460.6172	3450092.5256	508280354.9763	1.3070e+06
354	137593.6543	-82098.3471	815556.6543	3450064.6529	508280354.9763	1.3019e+06
355	137689.6913	-82126.2198	815652.6913	3450036.7802	508280354.9763	1.2969e+06
356	137785.7283	-82154.0926	815748.7283	3450008.9074	508280354.9763	1.2918e+06
357	137881.7654	-82181.9653	815844.7654	3449981.0347	508280354.9763	1.2868e+06
358	137977.8024	-82209.8380	815940.8024	3449953.1620	508280354.9763	1.2818e+06
359	138073.8394	-82237.7107	816036.8394	3449925.2893	508280354.9763	1.2768e+06
360	138169.8765	-82265.5835	816132.8765	3449897.4165	508280354.9763	1.2718e+06
361	138265.9135	-82293.4562	816228.9135	3449869.5438	508280354.9763	1.2668e+06
362	138361.9505	-82321.3289	816324.9505	3449841.6711	508280354.9763	1.2619e+06
363	138457.9875	-82349.2017	816420.9875	3449813.7983	508280354.9763	1.2570e+06
364	138554.0246	-82377.0744	816517.0246	3449785.9256	508280354.9763	1.2521e+06
365	138650.0616	-82404.9471	816613.0616	3449758.0529	508280354.9763	1.2472e+06
366	138746.0986	-82432.8198	816709.0986	3449730.1802	508280354.9763	1.2424e+06
367	138842.1357	-82460.6926	816805.1357	3449702.3074	508280354.9763	1.2375e+06
368	138938.1727	-82488.5653	816901.1727	3449674.4347	508280354.9763	1.2327e+06
369	139034.2097	-82516.4380	816997.2097	3449646.5620	508280354.9763	1.2279e+06
370	139130.2467	-82544.3108	817093.2467	3449618.6892	508280354.9763	1.2231e+06
371	139226.2838	-82572.1835	817189.2838	3449590.8165	508280354.9763	1.2184e+06
372	139322.3208	-82600.0562	817285.3208	3449562.9438	508280354.9763	1.2137e+06
373	139418.3578	-82627.9290	817381.3578	3449535.0710	508280354.9763	1.2089e+06
374	139514.3949	-82655.8017	817477.3949	3449507.1983	508280354.9763	1.2042e+06
375	139610.4319	-82683.6744	817573.4319	3449479.3256	508280354.9763	1.1995e+06
376	139706.4689	-82711.5471	817669.4689	3449451.4529	508280354.9763	1.1949e+06
377	139802.5059	-82739.4199	817765.5059	3449423.5801	508280354.9763	1.1902e+06
378	139898.5430	-82767.2926	817861.5430	3449395.7074	508280354.9763	1.1856e+06
379	139994.5800	-82795.1653	817957.5800	3449367.8347	508280354.9763	1.1810e+06
380	140090.6170	-82823.0381	818053.6170	3449339.9619	508280354.9763	1.1764e+06
381	140186.6541	-82850.9108	818149.6541	3449312.0892	508280354.9763	1.1718e+06
382	140282.6911	-82878.7835	818245.6911	3449284.2165	508280354.9763	1.1673e+06
383	140378.7281	-82906.6562	818341.7281	3449256.3438	508280354.9763	1.1628e+06
384	140474.7651	-82934.5290	818437.7651	3449228.4710	508280354.9763	1.1582e+06
385	140570.8022	-82962.4017	818533.8022	3449200.5983	508280354.9763	1.1538e+06
386	140666.8392	-82990.2744	818629.8392	3449172.7256	508280354.9763	1.1493e+06
387	140762.8762	-83018.1472	818725.8762	3449144.8528	508280354.9763	1.1448e+06
388	140858.9133	-83046.0199	818821.9133	3449116.9801	508280354.9763	1.1404e+06
389	140954.9503	-83073.8926	818917.9503	3449089.1074	508280354.9763	1.1359e+06
390	141050.9873	-83101.7654	819013.9873	3449061.2346	508280354.9763	1.1315e+06
391	141147.0244	-83129.6381	819110.0244	3449033.3619	508280354.9763	1.1271e+06
392	141243.0614	-83157.5108	819206.0614	3449005.4892	508280354.9763	1.1228e+06
393	141339.0984	-83185.3835	819302.0984	3448977.6165	508280354.9763	1.1184e+06
394	141435.1354	-83213.2563	819398.1354	3448949.7437	508280354.9763	1.1141e+06
395	141531.1725	-83241.1290	819494.1725	3448921.8710	508280354.9763	1.1098e+06
396	141627.2095	-83269.0017	819590.2095	3448893.9983	508280354.9763	1.1055e+06
397	141723.2465	-83296.8745	819686.2465	3448866.1255	508280354.9763	1.1012e+06
398	141819.2836	-83324.7472	819782.2836	3448838.2528	508280354.9763	1.0969e+06
399	141915.3206	-83352.6199	819878.3206	3448810.3801	508280354.9763	1.0927e+06
400	142011.3576	-83380.4926	819974.3576	3448782.5074	508280354.9763	1.0884e+06
401	142107.3946	-83408.3654	820070.3946	3448754.6346	508280354.9763	1.0842e+06
402	142203.4317	-83436.2381	820166.4317	3448726.7619	508280354.9763	1.0800e+06
403	142299.4687	-83464.1108	820262.4687	3448698.8892	508280354.9763	1.0758e+06
404	142395.5057	-83491.9836	820358.5057	3448671.0164	508280354.9763	1.0716e+06
405	142491.5428	-83519.8563	820454.5428	3448643.1437	508280354.9763	1.0675e+06
406	142587.5798	-83547.7290	820550.5798	3448615.2710	508280354.9763	1.0634e+06
407	142683.6168	-83575.6018	820646.6168	3448587.3982	508280354.9763	1.0592e+06
408	142779.6538	-83603.4745	820742.6538	3448559.5255	508280354.9763	1.0551e+06
409	142875.6909	-83631.3472	820838.6909	3448531.6528	508280354.9763	1.0511e+06
410	142971.7279	-83659.2199	820934.7279	3448503.7801	508280354.9763	1.0470e+06
411	143067.7649	-83687.0927	821030.7649	3448475.9073	508280354.9763	1.0429e+06
412	143163.8020	-83714.9654	821126.8020	3448448.0346	508280354.9763	1.0389e+06
413	143259.8390	-83742.8381	821222.8390	3448420.1619	508280354.9763	1.0349e+06
414	143355.8760	-83770.7109	821318.8760	3448392.2891	508280354.9763	1.0309e+06
415	143451.9130	-83798.5836	821414.9130	3448364.4164	508280354.9763	1.0269e+06
416	143547.9501	-83826.4563	821510.9501	3448336.5437	508280354.9763	1.0229e+06
417	143643.9871	-83854.3290	821606.9871	3448308.6710	508280354.9763	1.0190e+06
418	143740.0241	-83882.2018	821703.0241	3448280.7982	508280354.9763	1.0150e+06
419	143836.0612	-83910.0745	821799.0612	3448252.9255	508280354.9763	1.0111e+06
420	143932.0982	-83937.9472	821895.0982	3448225.0528	508280354.9763	1.0072e+06
421	144028.1352	-83965.8200	821991.1352	3448197.1800	508280354.9763	1.0033e+06
422	144124.1723	-83993.6927	822087.1723	3448169.3073	508280354.9763	9.9944e+05
423	144220.2093	-84021.5654	822183.2093	3448141.4346	508280354.9763	9.9558e+05
424	144316.2463	-84049.4382	822279.2463	3448113.5618	508280354.9763	9.9173e+05
425	144412.2833	-84077.3109	822375.2833	3448085.6891	508280354.9763	9.8790e+05
426	144508.3204	-84105.1836	822471.3204	3448057.8164	508280354.9763	9.8409e+05
427	144604.3574	-84133.0563	822567.3574	3448029.9437	508280354.9763	9.8029e+05
428	144700.3944	-84160.9291	822663.3944	3448002.0709	508280354.9763	9.7650e+05
429	144796.4315	-84188.8018	822759.4315	3447974.1982	508280354.9763	9.7273e+05
430	144892.4685	-84216.6745	822855.4685	3447946.3255	508280354.9763	9.6898e+05
431	144988.5055	-84244.5473	822951.5055	3447918.4527	508280354.9763	9.6524e+05
432	145084.5425	-84272.4200	823047.5425	3447890.5800	508280354.9763	9.6152e+05
433	145180.5796	-84300.2927	823143.5796	3447862.7073	508280354.9763	9.5781e+05
434	145276.6166	-84328.1654	823239.6166	3447834.8346	508280354.9763	9.5411e+05
435	145372.6536	-84356.0382	823335.6536	3447806.9618	508280354.9763	9.5043e+05
436	145468.6907	-84383.9109	823431.6907	3447779.0891	508280354.9763	9.4677e+05
437	145564.7277	-84411.7836	823527.7277	3447751.2164	508280354.9763	9.4312e+05
438	145660.7647	-84439.6564	823623.7647	3447723.3436	508280354.9763	9.3948e+05
439	145756.8017	-84467.5291	823719.8017	3447695.4709	508280354.9763	9.3586e+05
440	145852.8388	-84495.4018	823815.8388	3447667.5982	508280354.9763	9.3225e+05
441	145948.8758	-84523.2746	823911.8758	3447639.7254	508280354.9763	9.2866e+05
442	146044.9128	-84551.1473	824007.9128	3447611.8527	508280354.9763	9.2508e+05
443	146140.9499	-84579.0200	824103.9499	3447583.9800	508280354.9763	9.2152e+05
444	146236.9869	-84606.8927	824199.9869	3447556.1073	508280354.9763	9.1797e+05
445	146333.0239	-84634.7655	824296.0239	3447528.2345	508280354.9763	9.1443e+05
446	146429.0610	-84662.6382	824392.0610	3447500.3618	508280354.9763	9.1091e+05
447	146525.0980	-84690.5109	824488.0980	3447472.4891	508280354.9763	9.0740e+05
448	146621.1350	-84718.3837	824584.1350	3447444.6163	508280354.9763	9.0391e+05
449	146717.1720	-84746.2564	824680.1720	3447416.7436	508280354.9763	9.0043e+05
450	146813.2091	-84774.1291	824776.2091	3447388.8709	508280354.9763	8.9696e+05
451	146909.2461	-84802.0018	824872.2461	3447360.9982	508280354.9763	8.9351e+05
452	147005.2831	-84829.8746	824968.2831	3447333.1254	508280354.9763	8.9007e+05
453	147101.3202	-84857.7473	825064.3202	3447305.2527	508280354.9763	8.8665e+05
454	147197.3572	-84885.6200	825160.3572	3447277.3800	508280354.9763	8.8324e+05
455	147293.3942	-84913.4928	825256.3942	3447249.5072	508280354.9763	8.7984e+05
456	147389.4312	-84941.3655	825352.4312	3447221.6345	508280354.9763	8.7646e+05
457	147485.4683	-84969.2382	825448.4683	3447193.7618	508280354.9763	8.7309e+05
458	147581.5053	-84997.1110	825544.5053	3447165.8890	508280354.9763	8.6973e+05
459	147677.5423	-85024.9837	825640.5423	3447138.0163	508280354.9763	8.6639e+05
460	147773.5794	-85052.8564	825736.5794	3447110.1436	508280354.9763	8.6306e+05
461	147869.6164	-85080.7291	825832.6164	3447082.2709	508280354.9763	8.5974e+05
462	147965.6534	-85108.6019	825928.6534	3447054.3981	508280354.9763	8.5643e+05
463	148061.6904	-85136.4746	826024.6904	3447026.5254	508280354.9763	8.5314e+05
464	148157.7275	-85164.3473	826120.7275	3446998.6527	508280354.9763	8.4987e+05
465	148253.7645	-85192.2201	826216.7645	3446970.7799	508280354.9763	8.4660e+05
466	148349.8015	-85220.0928	826312.8015	3446942.9072	508280354.9763	8.4335e+05
467	148445.8386	-85247.9655	826408.8386	3446915.0345	508280354.9763	8.4011e+05
468	148541.8756	-85275.8382	826504.8756	3446887.1618	508280354.9763	8.3689e+05
469	148637.9126	-85303.7110	826600.9126	3446859.2890	508280354.9763	8.3367e+05
470	148733.9496	-85331.5837	826696.9496	3446831.4163	508280354.9763	8.3047e+05
471	148829.9867	-85359.4564	826792.9867	3446803.5436	508280354.9763	8.2729e+05
472	148926.0237	-85387.3292	826889.0237	3446775.6708	508280354.9763	8.2411e+05
473	149022.0607	-85415.2019	826985.0607	3446747.7981	508280354.9763	8.2095e+05
474	149118.0978	-85443.0746	827081.0978	3446719.9254	508280354.9763	8.1780e+05
475	149214.1348	-85470.9474	827177.1348	3446692.0526	508280354.9763	8.1466e+05
476	149310.1718	-85498.8201	827273.1718	3446664.1799	508280354.9763	8.1154e+05
477	149406.2089	-85526.6928	827369.2089	3446636.3072	508280354.9763	8.0843e+05
478	149502.2459	-85554.5655	827465.2459	3446608.4345	508280354.9763	8.0533e+05
479	149598.2829	-85582.4383	827561.2829	3446580.5617	508280354.9763	8.0224e+05
480	149694.3199	-85610.3110	827657.3199	3446552.6890	508280354.9763	7.9916e+05
481	149790.3570	-85638.1837	827753.3570	3446524.8163	508280354.9763	7.9610e+05
482	149886.3940	-85666.0565	827849.3940	3446496.9435	508280354.9763	7.9305e+05
483	149982.4310	-85693.9292	827945.4310	3446469.0708	508280354.9763	7.9001e+05
484	150078.4681	-85721.8019	828041.4681	3446441.1981	508280354.9763	7.8698e+05
485	150174.5051	-85749.6746	828137.5051	3446413.3254	508280354.9763	7.8397e+05
486	150270.5421	-85777.5474	828233.5421	3446385.4526	508280354.9763	7.8097e+05
487	150366.5791	-85805.4201	828329.5791	3446357.5799	508280354.9763	7.7798e+05
488	150462.6162	-85833.2928	828425.6162	3446329.7072	508280354.9763	7.7500e+05
489	150558.6532	-85861.1656	828521.6532	3446301.8344	508280354.9763	7.7203e+05
490	150654.6902	-85889.0383	828617.6902	3446273.9617	508280354.9763	7.6907e+05
491	150750.7273	-85916.9110	828713.7273	3446246.0890	508280354.9763	7.6613e+05
492	150846.7643	-85944.7838	828809.7643	3446218.2162	508280354.9763	7.6320e+05
493	150942.8013	-85972.6565	828905.8013	3446190.3435	508280354.9763	7.6028e+05
494	151038.8383	-86000.5292	829001.8383	3446162.4708	508280354.9763	7.5737e+05
495	151134.8754	-86028.4019	829097.8754	3446134.5981	508280354.9763	7.5447e+05
496	151230.9124	-86056.2747	829193.9124	3446106.7253	508280354.9763	7.5159e+05
497	151326.9494	-86084.1474	829289.9494	3446078.8526	508280354.9763	7.4871e+05
498	151422.9865	-86112.0201	829385.9865	3446050.9799	508280354.9763	7.4585e+05
499	151519.0235	-86139.8929	829482.0235	3446023.1071	508280354.9763	7.4300e+05
500	151615.0605	-86167.7656	829578.0605	3445995.2344	508280354.9763	7.4016e+05
501	151711.0975	-86195.6383	829674.0975	3445967.3617	508280354.9763	7.3733e+05
502	151807.1346	-86223.5111	829770.1346	3445939.4889	508280354.9763	7.3451e+05
503	151903.1716	-86251.3838	829866.1716	3445911.6162	508280354.9763	7.3170e+05
504	151999.2086	-86279.2565	829962.2086	3445883.7435	508280354.9763	7.2891e+05
505	152095.2457	-86307.1292	830058.2457	3445855.8708	508280354.9763	7.2612e+05
506	152191.2827	-86335.0020	830154.2827	3445827.9980	508280354.9763	7.2335e+05
507	152287.3197	-86362.8747	830250.3197	3445800.1253	508280354.9763	7.2059e+05
508	152383.3568	-86390.7474	830346.3568	3445772.2526	508280354.9763	7.1784e+05
509	152479.3938	-86418.6202	830442.3938	3445744.3798	508280354.9763	7.1510e+05
510	152575.4308	-86446.4929	830538.4308	3445716.5071	508280354.9763	7.1237e+05
511	152671.4678	-86474.3656	830634.4678	3445688.6344	508280354.9763	7.0965e+05
512	152767.5049	-86502.2383	830730.5049	3445660.7617	508280354.9763	7.0694e+05
513	152863.5419	-86530.1111	830826.5419	3445632.8889	508280354.9763	7.0424e+05
514	152959.5789	-86557.9838	830922.5789	3445605.0162	508280354.9763	7.0155e+05
515	153055.6160	-86585.8565	831018.6160	3445577.1435	508280354.9763	6.9888e+05
516	153151.6530	-86613.7293	831114.6530	3445549.2707	508280354.9763	6.9621e+05
517	153247.6900	-86641.6020	831210.6900	3445521.3980	508280354.9763	6.9356e+05
518	153343.7270	-86669.4747	831306.7270	3445493.5253	508280354.9763	6.9091e+05
519	153439.7641	-86697.3475	831402.7641	3445465.6525	508280354.9763	6.8828e+05
520	153535.8011	-86725.2202	831498.8011	3445437.7798	508280354.9763	6.8565e+05
521	153631.8381	-86753.0929	831594.8381	3445409.9071	508280354.9763	6.8304e+05
522	153727.8752	-86780.9656	831690.8752	3445382.0344	508280354.9763	6.8044e+05
523	153823.9122	-86808.8384	831786.9122	3445354.1616	508280354.9763	6.7784e+05
524	153919.9492	-86836.7111	831882.9492	3445326.2889	508280354.9763	6.7526e+05
525	154015.9862	-86864.5838	831978.9862	3445298.4162	508280354.9763	6.7269e+05
526	154112.0233	-86892.4566	832075.0233	3445270.5434	508280354.9763	6.7013e+05
527	154208.0603	-86920.3293	832171.0603	3445242.6707	508280354.9763	6.6757e+05
528	154304.0973	-86948.2020	832267.0973	3445214.7980	508280354.9763	6.6503e+05
529	154400.1344	-86976.0747	832363.1344	3445186.9253	508280354.9763	6.6250e+05
530	154496.1714	-87003.9475	832459.1714	3445159.0525	508280354.9763	6.5998e+05
531	154592.2084	-87031.8202	832555.2084	3445131.1798	508280354.9763	6.5747e+05
532	154688.2455	-87059.6929	832651.2455	3445103.3071	508280354.9763	6.5496e+05
533	154784.2825	-87087.5657	832747.2825	3445075.4343	508280354.9763	6.5247e+05
534	154880.3195	-87115.4384	832843.3195	3445047.5616	508280354.9763	6.4999e+05
535	154976.3565	-87143.3111	832939.3565	3445019.6889	508280354.9763	6.4752e+05
536	155072.3936	-87171.1839	833035.3936	3444991.8161	508280354.9763	6.4505e+05
537	155168.4306	-87199.0566	833131.4306	3444963.9434	508280354.9763	6.4260e+05
538	155264.4676	-87226.9293	833227.4676	3444936.0707	508280354.9763	6.4016e+05
539	155360.5047	-87254.8020	833323.5047	3444908.1980	508280354.9763	6.3772e+05
540	155456.5417	-87282.6748	833419.5417	3444880.3252	508280354.9763	6.3530e+05
541	155552.5787	-87310.5475	833515.5787	3444852.4525	508280354.9763	6.3288e+05
542	155648.6157	-87338.4202	833611.6157	3444824.5798	508280354.9763	6.3048e+05
543	155744.6528	-87366.2930	833707.6528	3444796.7070	508280354.9763	6.2808e+05
544	155840.6898	-87394.1657	833803.6898	3444768.8343	508280354.9763	6.2570e+05
545	155936.7268	-87422.0384	833899.7268	3444740.9616	508280354.9763	6.2332e+05
546	156032.7639	-87449.9111	833995.7639	3444713.0889	508280354.9763	6.2095e+05
547	156128.8009	-87477.7839	834091.8009	3444685.2161	508280354.9763	6.1859e+05
548	156224.8379	-87505.6566	834187.8379	3444657.3434	508280354.9763	6.1624e+05
549	156320.8749	-87533.5293	834283.8749	3444629.4707	508280354.9763	6.1390e+05
550	156416.9120	-87561.4021	834379.9120	3444601.5979	508280354.9763	6.1157e+05
551	156512.9490	-87589.2748	834475.9490	3444573.7252	508280354.9763	6.0925e+05
552	156608.9860	-87617.1475	834571.9860	3444545.8525	508280354.9763	6.0694e+05
553	156705.0231	-87645.0203	834668.0231	3444517.9797	508280354.9763	6.0464e+05
554	156801.0601	-87672.8930	834764.0601	3444490.1070	508280354.9763	6.0234e+05
555	156897.0971	-87700.7657	834860.0971	3444462.2343	508280354.9763	6.0006e+05
556	156993.1341	-87728.6384	834956.1341	3444434.3616	508280354.9763	5.9778e+05
557	157089.1712	-87756.5112	835052.1712	3444406.4888	508280354.9763	5.9552e+05
558	157185.2082	-87784.3839	835148.2082	3444378.6161	508280354.9763	5.9326e+05
559	157281.2452	-87812.2566	835244.2452	3444350.7434	508280354.9763	5.9101e+05
560	157377.2823	-87840.1294	835340.2823	3444322.8706	508280354.9763	5.8877e+05
561	157473.3193	-87868.0021	835436.3193	3444294.9979	508280354.9763	5.8654e+05
562	157569.3563	-87895.8748	835532.3563	3444267.1252	508280354.9763	5.8431e+05
563	157665.3934	-87923.7475	835628.3934	3444239.2525	508280354.9763	5.8210e+05
564	157761.4304	-87951.6203	835724.4304	3444211.3797	508280354.9763	5.7989e+05
565	157857.4674	-87979.4930	835820.4674	3444183.5070	508280354.9763	5.7770e+05
566	157953.5044	-88007.3657	835916.5044	3444155.6343	508280354.9763	5.7551e+05
567	158049.5415	-88035.2385	836012.5415	3444127.7615	508280354.9763	5.7333e+05
568	158145.5785	-88063.1112	836108.5785	3444099.8888	508280354.9763	5.7116e+05
569	158241.6155	-88090.9839	836204.6155	3444072.0161	508280354.9763	5.6899e+05
570	158337.6526	-88118.8567	836300.6526	3444044.1433	508280354.9763	5.6684e+05
571	158433.6896	-88146.7294	836396.6896	3444016.2706	508280354.9763	5.6470e+05
572	158529.7266	-88174.6021	836492.7266	3443988.3979	508280354.9763	5.6256e+05
573	158625.7636	-88202.4748	836588.7636	3443960.5252	508280354.9763	5.6043e+05
574	158721.8007	-88230.3476	836684.8007	3443932.6524	508280354.9763	5.5831e+05
575	158817.8377	-88258.2203	836780.8377	3443904.7797	508280354.9763	5.5620e+05
576	158913.8747	-88286.0930	836876.8747	3443876.9070	508280354.9763	5.5409e+05
577	159009.9118	-88313.9658	836972.9118	3443849.0342	508280354.9763	5.5200e+05
578	159105.9488	-88341.8385	837068.9488	3443821.1615	508280354.9763	5.4991e+05
579	159201.9858	-88369.7112	837164.9858	3443793.2888	508280354.9763	5.4783e+05
580	159298.0228	-88397.5839	837261.0228	3443765.4161	508280354.9763	5.4576e+05
581	159394.0599	-88425.4567	837357.0599	3443737.5433	508280354.9763	5.4370e+05
582	159490.0969	-88453.3294	837453.0969	3443709.6706	508280354.9763	5.4164e+05
583	159586.1339	-88481.2021	837549.1339	3443681.7979	508280354.9763	5.3960e+05
584	159682.1710	-88509.0749	837645.1710	3443653.9251	508280354.9763	5.3756e+05
585	159778.2080	-88536.9476	837741.2080	3443626.0524	508280354.9763	5.3553e+05
586	159874.2450	-88564.8203	837837.2450	3443598.1797	508280354.9763	5.3350e+05
587	159970.2821	-88592.6931	837933.2821	3443570.3069	508280354.9763	5.3149e+05
588	160066.3191	-88620.5658	838029.3191	3443542.4342	508280354.9763	5.2948e+05
589	160162.3561	-88648.4385	838125.3561	3443514.5615	508280354.9763	5.2748e+05
590	160258.3931	-88676.3112	838221.3931	3443486.6888	508280354.9763	5.2549e+05
591	160354.4302	-88704.1840	838317.4302	3443458.8160	508280354.9763	5.2351e+05
592	160450.4672	-88732.0567	838413.4672	3443430.9433	508280354.9763	5.2153e+05
593	160546.5042	-88759.9294	838509.5042	3443403.0706	508280354.9763	5.1957e+05
594	160642.5413	-88787.8022	838605.5413	3443375.1978	508280354.9763	5.1760e+05
595	160738.5783	-88815.6749	838701.5783	3443347.3251	508280354.9763	5.1565e+05
596	160834.6153	-88843.5476	838797.6153	3443319.4524	508280354.9763	5.1371e+05
597	160930.6523	-88871.4203	838893.6523	3443291.5797	508280354.9763	5.1177e+05
598	161026.6894	-88899.2931	838989.6894	3443263.7069	508280354.9763	5.0984e+05
599	161122.7264	-88927.1658	839085.7264	3443235.8342	508280354.9763	5.0792e+05
600	161218.7634	-88955.0385	839181.7634	3443207.9615	508280354.9763	5.0600e+05
601	161314.8005	-88982.9113	839277.8005	3443180.0887	508280354.9763	5.0410e+05
602	161410.8375	-89010.7840	839373.8375	3443152.2160	508280354.9763	5.0220e+05
603	161506.8745	-89038.6567	839469.8745	3443124.3433	508280354.9763	5.0030e+05
604	161602.9115	-89066.5295	839565.9115	3443096.4705	508280354.9763	4.9842e+05
605	161698.9486	-89094.4022	839661.9486	3443068.5978	508280354.9763	4.9654e+05
606	161794.9856	-89122.2749	839757.9856	3443040.7251	508280354.9763	4.9467e+05
607	161891.0226	-89150.1476	839854.0226	3443012.8524	508280354.9763	4.9281e+05
608	161987.0597	-89178.0204	839950.0597	3442984.9796	508280354.9763	4.9095e+05
609	162083.0967	-89205.8931	840046.0967	3442957.1069	508280354.9763	4.8911e+05
610	162179.1337	-89233.7658	840142.1337	3442929.2342	508280354.9763	4.8726e+05
611	162275.1707	-89261.6386	840238.1707	3442901.3614	508280354.9763	4.8543e+05
612	162371.2078	-89289.5113	840334.2078	3442873.4887	508280354.9763	4.8360e+05
613	162467.2448	-89317.3840	840430.2448	3442845.6160	508280354.9763	4.8178e+05
614	162563.2818	-89345.2567	840526.2818	3442817.7433	508280354.9763	4.7997e+05
615	162659.3189	-89373.1295	840622.3189	3442789.8705	508280354.9763	4.7817e+05
616	162755.3559	-89401.0022	840718.3559	3442761.9978	508280354.9763	4.7637e+05
617	162851.3929	-89428.8749	840814.3929	3442734.1251	508280354.9763	4.7458e+05
618	162947.4300	-89456.7477	840910.4300	3442706.2523	508280354.9763	4.7279e+05
619	163043.4670	-89484.6204	841006.4670	3442678.3796	508280354.9763	4.7101e+05
620	163139.5040	-89512.4931	841102.5040	3442650.5069	508280354.9763	4.6924e+05
621	163235.5410	-89540.3659	841198.5410	3442622.6341	508280354.9763	4.6748e+05
622	163331.5781	-89568.2386	841294.5781	3442594.7614	508280354.9763	4.6572e+05
623	163427.6151	-89596.1113	841390.6151	3442566.8887	508280354.9763	4.6397e+05
624	163523.6521	-89623.9840	841486.6521	3442539.0160	508280354.9763	4.6223e+05
625	163619.6892	-89651.8568	841582.6892	3442511.1432	508280354.9763	4.6049e+05
626	163715.7262	-89679.7295	841678.7262	3442483.2705	508280354.9763	4.5876e+05
627	163811.7632	-89707.6022	841774.7632	3442455.3978	508280354.9763	4.5704e+05
628	163907.8002	-89735.4750	841870.8002	3442427.5250	508280354.9763	4.5533e+05
629	164003.8373	-89763.3477	841966.8373	3442399.6523	508280354.9763	4.5362e+05
630	164099.8743	-89791.2204	842062.8743	3442371.7796	508280354.9763	4.5191e+05
631	164195.9113	-89819.0931	842158.9113	3442343.9069	508280354.9763	4.5022e+05
632	164291.9484	-89846.9659	842254.9484	3442316.0341	508280354.9763	4.4853e+05
633	164387.9854	-89874.8386	842350.9854	3442288.1614	508280354.9763	4.4685e+05
634	164484.0224	-89902.7113	842447.0224	3442260.2887	508280354.9763	4.4517e+05
635	164580.0594	-89930.5841	842543.0594	3442232.4159	508280354.9763	4.4350e+05
636	164676.0965	-89958.4568	842639.0965	3442204.5432	508280354.9763	4.4184e+05
637	164772.1335	-89986.3295	842735.1335	3442176.6705	508280354.9763	4.4018e+05
638	164868.1705	-90014.2023	842831.1705	3442148.7977	508280354.9763	4.3853e+05
639	164964.2076	-90042.0750	842927.2076	3442120.9250	508280354.9763	4.3689e+05
640	165060.2446	-90069.9477	843023.2446	3442093.0523	508280354.9763	4.3525e+05
641	165156.2816	-90097.8204	843119.2816	3442065.1796	508280354.9763	4.3362e+05
642	165252.3186	-90125.6932	843215.3186	3442037.3068	508280354.9763	4.3199e+05
643	165348.3557	-90153.5659	843311.3557	3442009.4341	508280354.9763	4.3037e+05
644	165444.3927	-90181.4386	843407.3927	3441981.5614	508280354.9763	4.2876e+05
645	165540.4297	-90209.3114	843503.4297	3441953.6886	508280354.9763	4.2716e+05
