s	phi2.0	phi1.9	phi1.8	phi1.7	phi1.6	phi1.5	phi1.4	phi1.3	phi1.2	phi1.1
205	453426.5905	492073.5926	525767.6221	552872.3774	571922.7154	581744.0924	581561.0122	571081.9211	550549.1561	520745.4503
206	451049.7273	489309.5266	522602.9590	549306.4907	567970.1209	577436.1297	576946.5345	566226.7484	545534.1381	515663.1247
207	448685.3237	486560.9868	519457.3444	545763.6030	564044.8430	573160.0684	572368.6711	561412.8529	540564.8024	510630.4010
208	446333.3142	483827.8861	516330.6636	542243.5661	560146.6930	568915.6726	567827.1314	556639.8837	535640.7329	505646.7953
209	443993.6340	481110.1377	513222.8028	538746.2325	556275.4834	564702.7075	563321.6271	551907.4930	530761.5175	500711.8281
210	441666.2184	478407.6554	510133.6486	535271.4558	552431.0279	560520.9405	558851.8724	547215.3356	525926.7473	495825.0248
211	439351.0032	475720.3533	507063.0883	531819.0906	548613.1417	556370.1406	554417.5836	542563.0697	521136.0177	490985.9153
212	437047.9243	473048.1464	504011.0102	528388.9922	544821.6412	552250.0784	550018.4793	537950.3559	516388.9274	486194.0341
213	434756.9181	470390.9497	500977.3030	524981.0171	541056.3439	548160.5263	545654.2803	533376.8581	511685.0789	481448.9203
214	432477.9214	467748.6790	497961.8560	521595.0226	537317.0689	544101.2584	541324.7097	528842.2428	507024.0784	476750.1175
215	430210.8712	465121.2504	494964.5594	518230.8669	533603.6362	540072.0504	537029.4926	524346.1796	502405.5354	472097.1736
216	427955.7049	462508.5805	491985.3039	514888.4091	529915.8674	536072.6797	532768.3566	519888.3405	497829.0633	467489.6411
217	425712.3602	459910.5865	489023.9809	511567.5094	526253.5849	532102.9253	528541.0311	515468.4007	493294.2789	462927.0767
218	423480.7751	457327.1859	486080.4825	508268.0286	522616.6127	528162.5680	524347.2480	511086.0380	488800.8023	458409.0417
219	421260.8879	454758.2967	483154.7014	504989.8286	519004.7758	524251.3900	520186.7410	506740.9328	484348.2573	453935.1015
220	419052.6375	452203.8374	480246.5309	501732.7722	515417.9006	520369.1753	516059.2461	502432.7685	479936.2711	449504.8255
221	416855.9626	449663.7269	477355.8651	498496.7230	511855.8145	516515.7094	511964.5014	498161.2309	475564.4743	445117.7878
222	414670.8028	447137.8848	474482.5986	495281.5454	508318.3462	512690.7794	507902.2471	493926.0086	471232.5006	440773.5664
223	412497.0975	444626.2307	471626.6267	492087.1050	504805.3255	508894.1740	503872.2252	489726.7931	466939.9874	436471.7433
224	410334.7869	442128.6850	468787.8452	488913.2679	501316.5836	505125.6834	499874.1802	485563.2780	462686.5752	432211.9047
225	408183.8110	439645.1685	465966.1507	485759.9012	497851.9526	501385.0994	495907.8582	481435.1599	458471.9079	427993.6409
226	406044.1106	437175.6024	463161.4404	482626.8729	494411.2659	497672.2154	491973.0075	477342.1379	454295.6325	423816.5462
227	403915.6265	434719.9083	460373.6119	479514.0519	490994.3580	493986.8262	488069.3785	473283.9136	450157.3992	419680.2187
228	401798.2999	432278.0082	457602.5638	476421.3078	487601.0646	490328.7283	484196.7234	469260.1911	446056.8617	415584.2606
229	399692.0724	429849.8248	454848.1950	473348.5111	484231.2224	486697.7195	480354.7964	465270.6771	441993.6764	411528.2779
230	397596.8857	427435.2809	452110.4050	470295.5331	480884.6694	483093.5993	476543.3537	461315.0809	437967.5031	407511.8803
231	395512.6819	425034.2999	449389.0942	467262.2461	477561.2447	479516.1685	472762.1534	457393.1139	433978.0048	403534.6817
232	393439.4036	422646.8056	446684.1633	464248.5231	474260.7884	475965.2295	469010.9556	453504.4904	430024.8472	399596.2994
233	391376.9934	420272.7224	443995.5137	461254.2377	470983.1417	472440.5860	465289.5222	449648.9268	426107.6995	395696.3545
234	389325.3944	417911.9747	441323.0475	458279.2648	467728.1470	468942.0435	461597.6170	445826.1422	422226.2335	391834.4720
235	387284.5498	415564.4879	438666.6671	455323.4797	464495.6479	465469.4086	457935.0058	442035.8577	418380.1243	388010.2804
236	385254.4034	413230.1873	436026.2759	452386.7586	461285.4887	462022.4894	454301.4561	438277.7971	414569.0497	384223.4117
237	383234.8990	410908.9989	433401.7775	449468.9787	458097.5152	458601.0955	450696.7373	434551.6865	410792.6906	380473.5018
238	381225.9808	408600.8490	430793.0763	446570.0177	454931.5739	455205.0379	447120.6206	430857.2541	407050.7309	376760.1900
239	379227.5934	406305.6644	428200.0773	443689.7542	451787.5127	451834.1290	443572.8792	427194.2308	403342.8571	373083.1190
240	377239.6815	404023.3723	425622.6858	440828.0678	448665.1803	448488.1825	440053.2878	423562.3494	399668.7588	369441.9352
241	375262.1903	401753.9002	423060.8080	437984.8384	445564.4265	445167.0136	436561.6230	419961.3452	396028.1283	365836.2882
242	373295.0651	399497.1761	420514.3504	435159.9472	442485.1022	441870.4388	433097.6634	416390.9558	392420.6607	362265.8314
243	371338.2516	397253.1285	417983.2203	432353.2758	439427.0594	438598.2760	429661.1891	412850.9207	388846.0540	358730.2211
244	369391.6956	395021.6861	415467.3254	429564.7068	436390.1508	435350.3443	426251.9820	409340.9820	385304.0088	355229.1174
245	367455.3436	392802.7781	412966.5740	426794.1233	433374.2306	432126.4645	422869.8257	405860.8837	381794.2285	351762.1835
246	365529.1419	390596.3341	410480.8749	424041.4093	430379.1535	428926.4582	419514.5055	402410.3723	378316.4192	348329.0859
247	363613.0373	388402.2841	408010.1376	421306.4497	427404.7756	425750.1489	416185.8087	398989.1961	374870.2897	344929.4943
248	361706.9770	386220.5585	405554.2720	418589.1299	424450.9539	422597.3609	412883.5238	395597.1057	371455.5515	341563.0817
249	359810.9083	384051.0881	403113.1885	415889.3361	421517.5462	419467.9201	409607.4414	392233.8540	368071.9184	338229.5244
250	357924.7787	381893.8039	400686.7983	413206.9553	418604.4114	416361.6536	406357.3536	388899.1956	364719.1073	334928.5016
251	356048.5362	379748.6376	398275.0128	410541.8751	415711.4095	413278.3898	403133.0540	385592.8875	361396.8374	331659.6958
252	354182.1290	377615.5211	395877.7441	407893.9841	412838.4014	410217.9584	399934.3381	382314.6886	358104.8303	328422.7927
253	352325.5056	375494.3866	393494.9049	405263.1712	409985.2488	407180.1902	396761.0028	379064.3601	354842.8106	325217.4807
254	350478.6145	373385.1670	391126.4084	402649.3265	407151.8145	404164.9175	393612.8468	375841.6649	351610.5050	322043.4518
255	348641.4049	371287.7953	388772.1681	400052.3404	404337.9622	401171.9736	390489.6703	372646.3682	348407.6429	318900.4004
256	346813.8259	369202.2048	386432.0983	397472.1041	401543.5567	398201.1932	387391.2751	369478.2369	345233.9560	315788.0243
257	344995.8270	367128.3295	384106.1136	394908.5098	398768.4634	395252.4122	384317.4645	366337.0401	342089.1786	312706.0241
258	343187.3582	365066.1035	381794.1294	392361.4500	396012.5491	392325.4677	381268.0436	363222.5489	338973.0474	309654.1033
259	341388.3693	363015.4614	379496.0613	389830.8181	393275.6810	389420.1980	378242.8186	360134.5362	335885.3014	306631.9684
260	339598.8107	360976.3382	377211.8256	387316.5081	390557.7276	386536.4425	375241.5978	357072.7769	332825.6820	303639.3286
261	337818.6330	358948.6691	374941.3390	384818.4148	387858.5581	383674.0420	372264.1906	354037.0478	329793.9331	300675.8962
262	336047.7870	356932.3897	372684.5187	382336.4335	385178.0428	380832.8383	369310.4080	351027.1276	326789.8007	297741.3860
263	334286.2238	354927.4362	370441.2825	379870.4604	382516.0527	378012.6744	366380.0626	348042.7968	323813.0334	294835.5158
264	332533.8947	352933.7448	368211.5487	377420.3922	379872.4598	375213.3945	363472.9684	345083.8379	320863.3817	291958.0060
265	330790.7513	350951.2524	365995.2359	374986.1263	377247.1369	372434.8440	360588.9410	342150.0353	317940.5988	289108.5800
266	329056.7455	348979.8959	363792.2634	372567.5608	374639.9578	369676.8694	357727.7974	339241.1750	315044.4399	286286.9634
267	327331.8293	347019.6130	361602.5508	370164.5945	372050.7970	366939.3183	354889.3558	336357.0450	312174.6624	283492.8851
268	325615.9552	345070.3413	359426.0184	367777.1267	369479.5302	364222.0394	352073.4363	333497.4350	309331.0261	280726.0761
269	323909.0756	343132.0190	357262.5869	365405.0574	366926.0335	361524.8827	349279.8601	330662.1366	306513.2928	277986.2705
270	322211.1436	341204.5846	355112.1773	363048.2874	364390.1842	358847.6992	346508.4499	327850.9431	303721.2265	275273.2045
271	320522.1121	339287.9770	352974.7113	360706.7179	361871.8603	356190.3408	343759.0299	325063.6495	300954.5936	272586.6173
272	318841.9345	337382.1353	350850.1110	358380.2510	359370.9407	353552.6609	341031.4255	322300.0527	298213.1622	269926.2503
273	317170.5643	335486.9990	348738.2990	356068.7892	356887.3051	350934.5136	338325.4637	319559.9512	295496.7028	267291.8478
274	315507.9556	333602.5081	346639.1982	353772.2358	354420.8341	348335.7544	335640.9727	316843.1452	292804.9880	264683.1564
275	313854.0622	331728.6027	344552.7321	351490.4945	351971.4090	345756.2397	332977.7822	314149.4367	290137.7924	262099.9249
276	312208.8385	329865.2234	342478.8248	349223.4699	349538.9121	343195.8269	330335.7232	311478.6294	287494.8926	259541.9051
277	310572.2391	328012.3110	340417.4006	346971.0670	347123.2263	340654.3746	327714.6279	308830.5285	284876.0672	257008.8508
278	308944.2188	326169.8067	338368.3844	344733.1915	344724.2355	338131.7425	325114.3301	306204.9409	282281.0970	254500.5185
279	307324.7325	324337.6522	336331.7014	342509.7498	342341.8242	335627.7910	322534.6647	303601.6754	279709.7648	252016.6667
280	305713.7356	322515.7891	334307.2776	340300.6487	339975.8780	333142.3820	319975.4680	301020.5421	277161.8551	249557.0565
281	304111.1835	320704.1598	332295.0389	338105.7958	337626.2829	330675.3780	317436.5777	298461.3528	274637.1546	247121.4515
282	302517.0321	318902.7068	330294.9123	335925.0991	335292.9260	328226.6429	314917.8325	295923.9210	272135.4519	244709.6173
283	300931.2371	317111.3728	328306.8246	333758.4673	332975.6952	325796.0412	312419.0727	293408.0617	269656.5376	242321.3219
284	299353.7549	315330.1011	326330.7035	331605.8098	330674.4788	323383.4388	309940.1396	290913.5915	267200.2039	239956.3355
285	297784.5419	313558.8351	324366.4769	329467.0364	328389.1663	320988.7023	307480.8760	288440.3285	264766.2453	237614.4308
286	296223.5547	311797.5186	322414.0732	327342.0575	326119.6478	318611.6994	305041.1257	285988.0926	262354.4579	235295.3823
287	294670.7502	310046.0958	320473.4214	325230.7842	323865.8140	316252.2989	302620.7340	283556.7048	259964.6398	232998.9671
288	293126.0855	308304.5110	318544.4505	323133.1280	321627.5567	313910.3703	300219.5472	281145.9880	257596.5908	230724.9643
289	291589.5179	306572.7090	316627.0904	321049.0012	319404.7680	311585.7842	297837.4130	278755.7664	255250.1127	228473.1551
290	290061.0050	304850.6349	314721.2711	318978.3165	317197.3412	309278.4124	295474.1801	276385.8658	252925.0089	226243.3228
291	288540.5046	303138.2339	312826.9232	316920.9872	315005.1701	306988.1272	293129.6987	274036.1133	250621.0847	224035.2531
292	287027.9747	301435.4518	310943.9776	314876.9272	312828.1492	304714.8021	290803.8198	271706.3378	248338.1473	221848.7336
293	285523.3734	299742.2346	309072.3657	312846.0508	310666.1738	302458.3116	288496.3960	269396.3694	246076.0054	219683.5538
294	284026.6593	298058.5285	307212.0193	310828.2730	308519.1400	300218.5310	286207.2808	267106.0397	243834.4697	217539.5055
295	282537.7909	296384.2800	305362.8705	308823.5095	306386.9445	297995.3365	283936.3289	264835.1816	241613.3523	215416.3826
296	281056.7272	294719.4361	303524.8520	306831.6761	304269.4847	295788.6054	281683.3961	262583.6298	239412.4674	213313.9807
297	279583.4272	293063.9439	301697.8968	304852.6895	302166.6588	293598.2156	279448.3396	260351.2199	237231.6306	211232.0977
298	278117.8503	291417.7509	299881.9383	302886.4669	300078.3657	291424.0463	277231.0174	258137.7894	235070.6593	209170.5332
299	276659.9559	289780.8049	298076.9102	300932.9260	298004.5049	289265.9772	275031.2889	255943.1769	232929.3726	207129.0890
300	275209.7039	288153.0539	296282.7469	298991.9849	295944.9767	287123.8891	272849.0145	253767.2222	230807.5911	205107.5687
301	273767.0540	286534.4463	294499.3828	297063.5623	293899.6820	284997.6638	270684.0556	251609.7670	228705.1371	203105.7779
302	272331.9665	284924.9307	292726.7530	295147.5776	291868.5225	282887.1837	268536.2749	249470.6537	226621.8347	201123.5240
303	270904.4018	283324.4560	290964.7930	293243.9506	289851.4005	280792.3323	266405.5360	247349.7266	224557.5093	199160.6163
304	269484.3203	281732.9715	289213.4384	291352.6014	287848.2189	278712.9937	264291.7038	245246.8311	222511.9881	197216.8660
305	268071.6829	280150.4266	287472.6254	289473.4510	285858.8814	276649.0532	262194.6441	243161.8137	220485.0998	195292.0862
306	266666.4506	278576.7712	285742.2906	287606.4206	283883.2924	274600.3967	260114.2238	241094.5225	218476.6747	193386.0916
307	265268.5845	277011.9553	284022.3709	285751.4320	281921.3568	272566.9110	258050.3110	239044.8068	216486.5445	191498.6990
308	263878.0460	275455.9292	282312.8036	283908.4077	279972.9802	270548.4838	256002.7745	237012.5173	214514.5427	189629.7269
309	262494.7967	273908.6436	280613.5264	282077.2704	278038.0691	268545.0036	253971.4844	234997.5056	212560.5041	187778.9953
310	261118.7984	272370.0494	278924.4774	280257.9435	276116.5302	266556.3596	251956.3120	232999.6250	210624.2650	185946.3264
311	259750.0131	270840.0978	277245.5951	278450.3508	274208.2711	264582.4421	249957.1292	231018.7298	208705.6634	184131.5438
312	258388.4030	269318.7401	275576.8181	276654.4166	272313.2002	262623.1419	247973.8092	229054.6756	206804.5386	182334.4729
313	257033.9304	267805.9283	273918.0857	274870.0657	270431.2263	260678.3508	246006.2261	227107.3193	204920.7313	180554.9409
314	255686.5580	266301.6141	272269.3374	273097.2235	268562.2588	258747.9614	244054.2551	225176.5187	203054.0839	178792.7767
315	254346.2485	264805.7500	270630.5131	271335.8156	266706.2078	256831.8671	242117.7723	223262.1333	201204.4399	177047.8107
316	253012.9649	263318.2883	269001.5532	269585.7683	264862.9841	254929.9619	240196.6548	221364.0235	199371.6446	175319.8750
317	251686.6704	261839.1821	267382.3981	267847.0084	263032.4991	253042.1407	238290.7806	219482.0508	197555.5445	173608.8035
318	250367.3283	260368.3842	265772.9890	266119.4631	261214.6646	251168.2994	236400.0289	217616.0781	195755.9874	171914.4315
319	249054.9023	258905.8481	264173.2671	264403.0600	259409.3934	249308.3344	234524.2796	215765.9693	193972.8227	170236.5962
320	247749.3559	257451.5273	262583.1742	262697.7273	257616.5985	247462.1428	232663.4137	213931.5897	192205.9011	168575.1360
321	246450.6533	256005.3757	261002.6522	261003.3935	255836.1937	245629.6228	230817.3131	212112.8054	190455.0745	166929.8912
322	245158.7584	254567.3473	259431.6436	259319.9878	254068.0933	243810.6731	228985.8607	210309.4839	188720.1965	165300.7035
323	243873.6357	253137.3967	257870.0910	257647.4396	252312.2125	242005.1931	227168.9402	208521.4937	187001.1217	163687.4163
324	242595.2496	251715.4783	256317.9377	255985.6789	250568.4666	240213.0832	225366.4363	206748.7044	185297.7061	162089.8742
325	241323.5647	250301.5471	254775.1270	254334.6361	248836.7719	238434.2443	223578.2346	204990.9870	183609.8071	160507.9237
326	240058.5461	248895.5582	253241.6027	252694.2422	247117.0451	236668.5782	221804.2216	203248.2131	181937.2834	158941.4126
327	238800.1587	247497.4670	251717.3088	251064.4284	245409.2033	234915.9872	220044.2848	201520.2558	180279.9950	157390.1901
328	237548.3677	246107.2292	250202.1899	249445.1264	243713.1646	233176.3747	218298.3125	199806.9890	178637.8029	155854.1072
329	236303.1387	244724.8005	248696.1906	247836.2686	242028.8474	231449.6444	216566.1938	198108.2880	177010.5698	154333.0160
330	235064.4371	243350.1372	247199.2562	246237.7874	240356.1705	229735.7010	214847.8189	196424.0288	175398.1594	152826.7701
331	233832.2288	241983.1956	245711.3320	244649.6161	238695.0536	228034.4498	213143.0787	194754.0887	173800.4366	151335.2249
332	232606.4798	240623.9324	244232.3638	243071.6881	237045.4168	226345.7968	211451.8649	193098.3460	172217.2676	149858.2366
333	231387.1561	239272.3044	242762.2977	241503.9373	235407.1808	224669.6486	209774.0704	191456.6799	170648.5199	148395.6634
334	230174.2242	237928.2688	241301.0801	239946.2981	233780.2667	223005.9128	208109.5885	189828.9708	169094.0622	146947.3644
335	228967.6504	236591.7828	239848.6578	238398.7053	232164.5963	221354.4974	206458.3137	188215.0999	167553.7641	145513.2005
336	227767.4015	235262.8042	238404.9778	236861.0941	230560.0919	219715.3111	204820.1412	186614.9498	166027.4969	144093.0335
337	226573.4443	233941.2906	236969.9875	235333.4000	228966.6764	218088.2634	203194.9669	185028.4036	164515.1325	142686.7270
338	225385.7458	232627.2002	235543.6346	233815.5592	227384.2730	216473.2645	201582.6879	183455.3458	163016.5445	141294.1456
339	224204.2732	231320.4913	234125.8671	232307.5081	225812.8057	214870.2250	199983.2017	181895.6617	161531.6073	139915.1554
340	223028.9939	230021.1224	232716.6333	230809.1836	224252.1990	213279.0564	198396.4069	180349.2376	160060.1966	138549.6238
341	221859.8755	228729.0523	231315.8819	229320.5228	222702.3777	211699.6708	196822.2027	178815.9607	158602.1891	137197.4193
342	220696.8855	227444.2400	229923.5618	227841.4636	221163.2673	210131.9809	195260.4892	177295.7193	157157.4628	135858.4120
343	219539.9920	226166.6448	228539.6222	226371.9439	219634.7938	208575.9003	193711.1674	175788.4026	155725.8967	134532.4730
344	218389.1629	224896.2260	227164.0127	224911.9022	218116.8837	207031.3427	192174.1389	174293.9006	154307.3709	133219.4748
345	217244.3664	223632.9433	225796.6832	223461.2774	216609.4639	205498.2231	190649.3061	172812.1044	152901.7666	131919.2911
346	216105.5710	222376.7568	224437.5839	222020.0088	215112.4621	203976.4565	189136.5724	171342.9061	151508.9661	130631.7968
347	214972.7451	221127.6265	223086.6651	220588.0360	213625.8061	202465.9591	187635.8417	169886.1984	150128.8528	129356.8681
348	213845.8575	219885.5128	221743.8777	219165.2991	212149.4244	200966.6472	186147.0187	168441.8752	148761.3112	128094.3823
349	212724.8770	218650.3762	220409.1727	217751.7385	210683.2462	199478.4381	184670.0090	167009.8313	147406.2266	126844.2180
350	211609.7728	217422.1777	219082.5015	216347.2949	209227.2008	198001.2496	183204.7188	165589.9622	146063.4857	125606.2549
351	210500.5139	216200.8781	217763.8157	214951.9097	207781.2182	196535.0001	181751.0552	164182.1644	144732.9759	124380.3740
352	209397.0698	214986.4388	216453.0672	213565.5244	206345.2289	195079.6085	180308.9259	162786.3353	143414.5859	123166.4574
353	208299.4099	213778.8213	215150.2083	212188.0809	204919.1638	193634.9945	178878.2394	161402.3731	142108.2053	121964.3882
354	207207.5039	212577.9871	213855.1914	210819.5215	203502.9544	192201.0781	177458.9048	160030.1770	140813.7247	120774.0509
355	206121.3217	211383.8983	212567.9695	209459.7890	202096.5324	190777.7803	176050.8322	158669.6468	139531.0356	119595.3309
356	205040.8333	210196.5168	211288.4954	208108.8265	200699.8303	189365.0224	174653.9321	157320.6835	138260.0307	118428.1149
357	203966.0088	209015.8051	210016.7227	206766.5773	199312.7810	187962.7263	173268.1159	155983.1887	137000.6036	117272.2906
358	202896.8186	207841.7257	208752.6050	205432.9852	197935.3176	186570.8146	171893.2956	154657.0649	135752.6487	116127.7468
359	201833.2330	206674.2412	207496.0962	204107.9946	196567.3739	185189.2103	170529.3841	153342.2155	134516.0616	114994.3735
360	200775.2228	205513.3148	206247.1504	202791.5497	195208.8842	183817.8372	169176.2947	152038.5444	133290.7387	113872.0615
361	199722.7586	204358.9095	205005.7222	201483.5956	193859.7831	182456.6194	167833.9416	150745.9569	132076.5774	112760.7029
362	198675.8115	203210.9887	203771.7663	200184.0775	192520.0058	181105.4818	166502.2396	149464.3585	130873.4761	111660.1909
363	197634.3525	202069.5159	202545.2378	198892.9409	191189.4877	179764.3497	165181.1042	148193.6559	129681.3340	110570.4196
364	196598.3528	200934.4550	201326.0919	197610.1318	189868.1649	178433.1491	163870.4515	146933.7564	128500.0512	109491.2841
365	195567.7838	199805.7700	200114.2842	196335.5966	188555.9739	177111.8063	162570.1983	145684.5683	127329.5288	108422.6807
366	194542.6170	198683.4250	198909.7705	195069.2817	187252.8514	175800.2484	161280.2622	144446.0004	126169.6689	107364.5066
367	193522.8242	197567.3844	197712.5069	193811.1343	185958.7350	174498.4029	160000.5613	143217.9624	125020.3743	106316.6599
368	192508.3771	196457.6128	196522.4499	192561.1016	184673.5623	173206.1979	158731.0143	142000.3648	123881.5488	105279.0399
369	191499.2478	195354.0750	195339.5559	191319.1313	183397.2715	171923.5620	157471.5408	140793.1189	122753.0970	104251.5468
370	190495.4084	194256.7359	194163.7819	190085.1714	182129.8012	170650.4243	156222.0607	139596.1367	121634.9243	103234.0817
371	189496.8310	193165.5609	192995.0851	188859.1702	180871.0905	169386.7146	154982.4947	138409.3308	120526.9373	102226.5468
372	188503.4882	192080.5151	191833.4228	187641.0764	179621.0788	168132.3630	153752.7643	137232.6149	119429.0430	101228.8451
373	187515.3525	191001.5642	190678.7527	186430.8390	178379.7060	166887.3001	152532.7914	136065.9030	118341.1495	100240.8807
374	186532.3966	189928.6740	189531.0327	185228.4074	177146.9125	165651.4573	151322.4985	134909.1102	117263.1659	99262.5586
375	185554.5934	188861.8104	188390.2209	184033.7311	175922.6388	164424.7661	150121.8089	133762.1521	116195.0017	98293.7846
376	184581.9158	187800.9396	187256.2759	182846.7601	174706.8262	163207.1590	148930.6463	132624.9451	115136.5675	97334.4656
377	183614.3370	186746.0279	186129.1562	181667.4449	173499.4161	161998.5685	147748.9351	131497.4063	114087.7747	96384.5092
378	182651.8303	185697.0418	185008.8209	180495.7359	172300.3506	160798.9280	146576.6004	130379.4535	113048.5356	95443.8241
379	181694.3690	184653.9481	183895.2289	179331.5841	171109.5718	159608.1711	145413.5677	129271.0052	112018.7629	94512.3199
380	180741.9267	183616.7136	182788.3398	178174.9409	169927.0226	158426.2320	144259.7633	128171.9807	110998.3706	93589.9068
381	179794.4772	182585.3054	181688.1132	177025.7576	168752.6461	157253.0455	143115.1139	127082.2997	109987.2732	92676.4963
382	178851.9941	181559.6909	180594.5090	175883.9864	167586.3857	156088.5468	141979.5469	126001.8829	108985.3860	91772.0004
383	177914.4516	180539.8374	179507.4874	174749.5792	166428.1855	154932.6715	140852.9902	124930.6514	107992.6251	90876.3321
384	176981.8236	179525.7126	178427.0087	173622.4887	165277.9896	153785.3557	139735.3724	123868.5273	107008.9073	89989.4052
385	176054.0845	178517.2843	177353.0335	172502.6677	164135.7429	152646.5361	138626.6224	122815.4330	106034.1504	89111.1345
386	175131.2087	177514.5205	176285.5227	171390.0692	163001.3903	151516.1497	137526.6700	121771.2918	105068.2726	88241.4355
387	174213.1705	176517.3895	175224.4374	170284.6467	161874.8772	150394.1341	136435.4453	120736.0276	104111.1932	87380.2245
388	173299.9447	175525.8595	174169.7390	169186.3539	160756.1496	149280.4274	135352.8790	119709.5650	103162.8319	86527.4187
389	172391.5060	174539.8991	173121.3888	168095.1448	159645.1535	148174.9679	134278.9026	118691.8290	102223.1093	85682.9360
390	171487.8293	173559.4771	172079.3489	167010.9737	158541.8357	147077.6946	133213.4477	117682.7455	101291.9468	84846.6952
391	170588.8898	172584.5622	171043.5811	165933.7952	157446.1429	145988.5469	132156.4469	116682.2410	100369.2663	84018.6159
392	169694.6624	171615.1236	170014.0477	164863.5643	156358.0225	144907.4647	131107.8330	115690.2424	99454.9907	83198.6184
393	168805.1227	170651.1305	168990.7112	163800.2361	155277.4222	143834.3881	130067.5394	114706.6775	98549.0433	82386.6238
394	167920.2458	169692.5524	167973.5344	162743.7661	154204.2900	142769.2579	129035.5003	113731.4747	97651.3483	81582.5541
395	167040.0076	168739.3588	166962.4800	161694.1100	153138.5743	141712.0153	128011.6499	112764.5627	96761.8304	80786.3318
396	166164.3835	167791.5194	165957.5113	160651.2240	152080.2238	140662.6018	126995.9235	111805.8711	95880.4154	79997.8805
397	165293.3494	166849.0042	164958.5916	159615.0643	151029.1876	139620.9595	125988.2565	110855.3300	95007.0292	79217.1242
398	164426.8813	165911.7833	163965.6846	158585.5876	149985.4153	138587.0309	124988.5849	109912.8702	94141.5988	78443.9879
399	163564.9553	164979.8269	162978.7540	157562.7507	148948.8564	137560.7587	123996.8454	108978.4228	93284.0517	77678.3971
400	162707.5474	164053.1055	161997.7639	156546.5109	147919.4614	136542.0863	123012.9750	108051.9199	92434.3161	76920.2783
401	161854.6341	163131.5896	161022.6784	155536.8256	146897.1805	135530.9575	122036.9112	107133.2939	91592.3209	76169.5586
402	161006.1918	162215.2501	160053.4622	154533.6525	145881.9647	134527.3163	121068.5922	106222.4777	90757.9955	75426.1656
403	160162.1970	161304.0578	159090.0798	153536.9496	144873.7651	133531.1074	120107.9564	105319.4050	89931.2701	74690.0279
404	159322.6264	160397.9838	158132.4961	152546.6752	143872.5332	132542.2756	119154.9430	104424.0100	89112.0754	73961.0748
405	158487.4568	159496.9995	157180.6762	151562.7878	142878.2209	131560.7664	118209.4913	103536.2274	88300.3428	73239.2360
406	157656.6652	158601.0761	156234.5854	150585.2462	141890.7804	130586.5255	117271.5415	102655.9924	87496.0044	72524.4421
407	156830.2287	157710.1852	155294.1893	149614.0095	140910.1641	129619.4991	116341.0339	101783.2409	86698.9929	71816.6244
408	156008.1243	156824.2987	154359.4535	148649.0371	139936.3250	128659.6338	115417.9096	100917.9094	85909.2414	71115.7149
409	155190.3293	155943.3884	153430.3441	147690.2885	138969.2161	127706.8766	114502.1100	100059.9346	85126.6838	70421.6460
410	154376.8213	155067.4263	152506.8271	146737.7235	138008.7909	126761.1747	113593.5769	99209.2541	84351.2547	69734.3510
411	153567.5777	154196.3846	151588.8688	145791.3024	137055.0033	125822.4760	112692.2527	98365.8058	83582.8890	69053.7638
412	152762.5761	153330.2357	150676.4359	144850.9855	136107.8074	124890.7286	111798.0801	97529.5282	82821.5225	68379.8189
413	151961.7943	152468.9522	149769.4950	143916.7333	135167.1577	123965.8810	110911.0026	96700.3605	82067.0914	67712.4516
414	151165.2103	151612.5066	148868.0131	142988.5068	134233.0088	123047.8822	110030.9636	95878.2421	81319.5324	67051.5975
415	150372.8019	150760.8718	147971.9573	142066.2672	133305.3159	122136.6814	109157.9074	95063.1131	80578.7831	66397.1932
416	149584.5474	149914.0208	147081.2950	141149.9758	132384.0343	121232.2282	108291.7787	94254.9141	79844.7813	65749.1757
417	148800.4249	149071.9268	146195.9937	140239.5942	131469.1198	120334.4728	107432.5223	93453.5862	79117.4656	65107.4827
418	148020.4127	148234.5629	145316.0212	139335.0844	130560.5283	119443.3655	106580.0839	92659.0709	78396.7752	64472.0524
419	147244.4894	147401.9026	144441.3453	138436.4084	129658.2161	118558.8570	105734.4092	91871.3104	77682.6496	63842.8238
420	146472.6335	146573.9196	143571.9342	137543.5286	128762.1399	117680.8986	104895.4447	91090.2472	76975.0290	63219.7362
421	145704.8236	145750.5875	142707.7562	136656.4077	127872.2565	116809.4416	104063.1370	90315.8243	76273.8543	62602.7298
422	144941.0386	144931.8802	141848.7799	135775.0085	126988.5231	115944.4380	103237.4334	89547.9854	75579.0666	61991.7451
423	144181.2574	144117.7717	140994.9738	134899.2941	126110.8973	115085.8400	102418.2815	88786.6744	74890.6079	61386.7235
424	143425.4589	143308.2362	140146.3068	134029.2279	125239.3368	114233.6001	101605.6292	88031.8359	74208.4204	60787.6068
425	142673.6223	142503.2480	139302.7481	133164.7733	124373.7998	113387.6713	100799.4250	87283.4147	73532.4470	60194.3373
426	141925.7269	141702.7816	138464.2669	132305.8943	123514.2445	112548.0068	99999.6178	86541.3565	72862.6311	59606.8579
427	141181.7519	140906.8115	137630.8327	131452.5548	122660.6296	111714.5602	99206.1568	85805.6070	72198.9167	59025.1121
428	140441.6769	140115.3126	136802.4149	130604.7191	121812.9141	110887.2855	98418.9916	85076.1126	71541.2482	58449.0440
