s	phi4.0	phi3.9	phi3.8	phi3.7	phi3.6	phi3.5	phi3.4	phi3.3	phi3.2	phi3.1
920	1772.8086	2507.8127	3469.7959	4687.0864	6168.6494	7890.9452	9784.2922	11722.5983	13522.0249	14954.7343
921	1771.7497	2506.0921	3467.0613	4682.8435	6162.2355	7881.5212	9770.8707	11704.1286	13497.5550	14923.6518
922	1770.6914	2504.3727	3464.3290	4678.6045	6155.8282	7872.1084	9757.4675	11685.6880	13473.1293	14892.6338
923	1769.6337	2502.6544	3461.5988	4674.3693	6149.4276	7862.7069	9744.0827	11667.2765	13448.7479	14861.6803
924	1768.5767	2500.9373	3458.8707	4670.1379	6143.0336	7853.3166	9730.7163	11648.8940	13424.4106	14830.7911
925	1767.5203	2499.2214	3456.1448	4665.9104	6136.6464	7843.9376	9717.3682	11630.5404	13400.1173	14799.9662
926	1766.4645	2497.5066	3453.4210	4661.6867	6130.2657	7834.5697	9704.0385	11612.2157	13375.8680	14769.2053
927	1765.4093	2495.7931	3450.6994	4657.4668	6123.8917	7825.2130	9690.7270	11593.9200	13351.6626	14738.5083
928	1764.3548	2494.0807	3447.9800	4653.2508	6117.5243	7815.8675	9677.4338	11575.6530	13327.5009	14707.8751
929	1763.3010	2492.3695	3445.2626	4649.0385	6111.1635	7806.5332	9664.1588	11557.4149	13303.3830	14677.3056
930	1762.2477	2490.6594	3442.5475	4644.8301	6104.8094	7797.2100	9650.9020	11539.2054	13279.3088	14646.7997
931	1761.1951	2488.9506	3439.8344	4640.6255	6098.4618	7787.8979	9637.6634	11521.0247	13255.2781	14616.3571
932	1760.1431	2487.2429	3437.1235	4636.4246	6092.1209	7778.5970	9624.4430	11502.8726	13231.2909	14585.9778
933	1759.0917	2485.5364	3434.4147	4632.2276	6085.7865	7769.3071	9611.2407	11484.7491	13207.3471	14555.6617
934	1758.0410	2483.8310	3431.7081	4628.0344	6079.4587	7760.0284	9598.0565	11466.6542	13183.4466	14525.4086
935	1756.9909	2482.1268	3429.0036	4623.8450	6073.1375	7750.7608	9584.8904	11448.5877	13159.5894	14495.2183
936	1755.9414	2480.4238	3426.3012	4619.6594	6066.8229	7741.5042	9571.7423	11430.5498	13135.7754	14465.0908
937	1754.8925	2478.7220	3423.6010	4615.4775	6060.5149	7732.2586	9558.6123	11412.5402	13112.0044	14435.0260
938	1753.8443	2477.0213	3420.9029	4611.2995	6054.2134	7723.0241	9545.5003	11394.5590	13088.2765	14405.0236
939	1752.7967	2475.3218	3418.2069	4607.1252	6047.9184	7713.8007	9532.4063	11376.6062	13064.5915	14375.0835
940	1751.7497	2473.6235	3415.5130	4602.9547	6041.6300	7704.5882	9519.3303	11358.6816	13040.9494	14345.2057
941	1750.7034	2471.9263	3412.8213	4598.7880	6035.3482	7695.3868	9506.2721	11340.7853	13017.3500	14315.3900
942	1749.6576	2470.2303	3410.1317	4594.6250	6029.0728	7686.1963	9493.2319	11322.9172	12993.7934	14285.6363
943	1748.6125	2468.5354	3407.4442	4590.4659	6022.8040	7677.0169	9480.2096	11305.0772	12970.2794	14255.9444
944	1747.5680	2466.8418	3404.7588	4586.3104	6016.5417	7667.8483	9467.2052	11287.2654	12946.8079	14226.3142
945	1746.5242	2465.1492	3402.0755	4582.1588	6010.2860	7658.6908	9454.2186	11269.4816	12923.3789	14196.7456
946	1745.4810	2463.4579	3399.3944	4578.0109	6004.0367	7649.5441	9441.2498	11251.7258	12899.9924	14167.2385
947	1744.4383	2461.7677	3396.7154	4573.8668	5997.7939	7640.4084	9428.2988	11233.9980	12876.6481	14137.7927
948	1743.3964	2460.0786	3394.0384	4569.7264	5991.5576	7631.2836	9415.3655	11216.2982	12853.3461	14108.4081
949	1742.3550	2458.3908	3391.3636	4565.5897	5985.3278	7622.1697	9402.4500	11198.6262	12830.0862	14079.0845
950	1741.3143	2456.7040	3388.6909	4561.4568	5979.1045	7613.0667	9389.5523	11180.9820	12806.8684	14049.8219
951	1740.2741	2455.0185	3386.0203	4557.3277	5972.8877	7603.9746	9376.6722	11163.3657	12783.6927	14020.6202
952	1739.2346	2453.3341	3383.3518	4553.2023	5966.6773	7594.8933	9363.8097	11145.7771	12760.5589	13991.4791
953	1738.1958	2451.6508	3380.6854	4549.0806	5960.4734	7585.8229	9350.9650	11128.2162	12737.4670	13962.3986
954	1737.1575	2449.9687	3378.0211	4544.9626	5954.2759	7576.7633	9338.1378	11110.6830	12714.4168	13933.3785
955	1736.1199	2448.2878	3375.3589	4540.8484	5948.0848	7567.7145	9325.3283	11093.1775	12691.4084	13904.4188
956	1735.0828	2446.6080	3372.6988	4536.7379	5941.9003	7558.6765	9312.5363	11075.6995	12668.4416	13875.5192
957	1734.0464	2444.9293	3370.0408	4532.6311	5935.7221	7549.6493	9299.7618	11058.2490	12645.5163	13846.6798
958	1733.0107	2443.2518	3367.3849	4528.5281	5929.5503	7540.6329	9287.0049	11040.8261	12622.6326	13817.9002
959	1731.9755	2441.5755	3364.7311	4524.4287	5923.3850	7531.6273	9274.2655	11023.4305	12599.7902	13789.1805
960	1730.9410	2439.9003	3362.0794	4520.3331	5917.2261	7522.6324	9261.5435	11006.0624	12576.9892	13760.5204
961	1729.9070	2438.2263	3359.4298	4516.2412	5911.0736	7513.6483	9248.8390	10988.7217	12554.2294	13731.9200
962	1728.8737	2436.5534	3356.7823	4512.1530	5904.9275	7504.6749	9236.1520	10971.4083	12531.5109	13703.3789
963	1727.8410	2434.8816	3354.1368	4508.0684	5898.7878	7495.7122	9223.4823	10954.1221	12508.8334	13674.8972
964	1726.8090	2433.2111	3351.4934	4503.9876	5892.6544	7486.7602	9210.8300	10936.8632	12486.1970	13646.4747
965	1725.7775	2431.5416	3348.8522	4499.9105	5886.5275	7477.8189	9198.1951	10919.6315	12463.6016	13618.1113
966	1724.7467	2429.8733	3346.2129	4495.8370	5880.4069	7468.8883	9185.5775	10902.4270	12441.0470	13589.8068
967	1723.7165	2428.2061	3343.5758	4491.7673	5874.2926	7459.9683	9172.9772	10885.2495	12418.5333	13561.5612
968	1722.6868	2426.5401	3340.9408	4487.7012	5868.1848	7451.0590	9160.3942	10868.0991	12396.0603	13533.3742
969	1721.6579	2424.8753	3338.3078	4483.6388	5862.0833	7442.1604	9147.8285	10850.9757	12373.6279	13505.2459
970	1720.6295	2423.2115	3335.6769	4479.5801	5855.9881	7433.2723	9135.2800	10833.8793	12351.2362	13477.1760
971	1719.6017	2421.5489	3333.0481	4475.5251	5849.8993	7424.3949	9122.7487	10816.8099	12328.8850	13449.1644
972	1718.5746	2419.8875	3330.4213	4471.4737	5843.8167	7415.5281	9110.2346	10799.7673	12306.5742	13421.2111
973	1717.5480	2418.2272	3327.7967	4467.4260	5837.7406	7406.6719	9097.7376	10782.7516	12284.3038	13393.3158
974	1716.5221	2416.5680	3325.1741	4463.3820	5831.6707	7397.8262	9085.2578	10765.7627	12262.0737	13365.4786
975	1715.4968	2414.9100	3322.5535	4459.3416	5825.6071	7388.9911	9072.7952	10748.8006	12239.8839	13337.6992
976	1714.4721	2413.2531	3319.9350	4455.3049	5819.5499	7380.1666	9060.3496	10731.8652	12217.7341	13309.9775
977	1713.4480	2411.5974	3317.3186	4451.2718	5813.4989	7371.3526	9047.9211	10714.9564	12195.6245	13282.3135
978	1712.4245	2409.9427	3314.7043	4447.2424	5807.4543	7362.5491	9035.5096	10698.0744	12173.5549	13254.7070
979	1711.4017	2408.2893	3312.0920	4443.2167	5801.4159	7353.7562	9023.1152	10681.2189	12151.5252	13227.1578
980	1710.3794	2406.6369	3309.4818	4439.1946	5795.3838	7344.9737	9010.7378	10664.3899	12129.5354	13199.6659
981	1709.3578	2404.9857	3306.8736	4435.1761	5789.3580	7336.2018	8998.3773	10647.5875	12107.5854	13172.2311
982	1708.3367	2403.3356	3304.2675	4431.1612	5783.3384	7327.4403	8986.0338	10630.8116	12085.6751	13144.8534
983	1707.3163	2401.6867	3301.6634	4427.1500	5777.3251	7318.6893	8973.7073	10614.0621	12063.8044	13117.5325
984	1706.2965	2400.0388	3299.0614	4423.1425	5771.3181	7309.9487	8961.3976	10597.3390	12041.9734	13090.2685
985	1705.2773	2398.3921	3296.4614	4419.1385	5765.3173	7301.2186	8949.1048	10580.6422	12020.1818	13063.0611
986	1704.2587	2396.7466	3293.8635	4415.1382	5759.3227	7292.4988	8936.8289	10563.9717	11998.4297	13035.9102
987	1703.2407	2395.1022	3291.2676	4411.1415	5753.3344	7283.7896	8924.5699	10547.3275	11976.7169	13008.8158
988	1702.2233	2393.4589	3288.6738	4407.1484	5747.3523	7275.0907	8912.3276	10530.7095	11955.0434	12981.7777
989	1701.2066	2391.8167	3286.0820	4403.1589	5741.3764	7266.4022	8900.1021	10514.1178	11933.4092	12954.7959
990	1700.1904	2390.1756	3283.4923	4399.1731	5735.4068	7257.7240	8887.8935	10497.5521	11911.8141	12927.8700
991	1699.1749	2388.5357	3280.9046	4395.1908	5729.4433	7249.0563	8875.7015	10481.0126	11890.2580	12901.0002
992	1698.1599	2386.8969	3278.3190	4391.2122	5723.4860	7240.3989	8863.5263	10464.4991	11868.7410	12874.1862
993	1697.1456	2385.2593	3275.7353	4387.2371	5717.5350	7231.7518	8851.3678	10448.0116	11847.2629	12847.4279
994	1696.1318	2383.6227	3273.1538	4383.2657	5711.5901	7223.1150	8839.2260	10431.5501	11825.8237	12820.7252
995	1695.1187	2381.9873	3270.5742	4379.2978	5705.6514	7214.4886	8827.1008	10415.1145	11804.4233	12794.0781
996	1694.1062	2380.3530	3267.9967	4375.3336	5699.7189	7205.8725	8814.9922	10398.7049	11783.0616	12767.4863
997	1693.0942	2378.7198	3265.4212	4371.3729	5693.7925	7197.2666	8802.9003	10382.3211	11761.7386	12740.9498
998	1692.0829	2377.0877	3262.8478	4367.4158	5687.8723	7188.6711	8790.8249	10365.9631	11740.4542	12714.4685
999	1691.0722	2375.4568	3260.2763	4363.4623	5681.9583	7180.0858	8778.7661	10349.6308	11719.2082	12688.0422
