#s	-4	-3	-2	-1	0	1	2	3	4	5
13	7.0807e+01	8.4657e+03	3.4394e+05	4.9771e+06	2.5062e+07	3.9845e+07	2.3116e+07	5.0783e+06	3.1623e+05	5.2680e+03
14	6.3539e+01	7.8335e+03	3.2526e+05	4.7803e+06	2.4390e+07	3.9265e+07	2.2937e+07	5.0577e+06	3.1571e+05	5.2657e+03
15	5.7019e+01	7.2488e+03	3.0761e+05	4.5913e+06	2.3737e+07	3.8693e+07	2.2759e+07	5.0371e+06	3.1519e+05	5.2634e+03
16	5.1171e+01	6.7078e+03	2.9091e+05	4.4098e+06	2.3102e+07	3.8130e+07	2.2583e+07	5.0166e+06	3.1467e+05	5.2612e+03
17	4.5924e+01	6.2075e+03	2.7513e+05	4.2356e+06	2.2484e+07	3.7575e+07	2.2409e+07	4.9962e+06	3.1416e+05	5.2589e+03
18	4.1217e+01	5.7446e+03	2.6021e+05	4.0683e+06	2.1884e+07	3.7029e+07	2.2236e+07	4.9759e+06	3.1364e+05	5.2566e+03
19	3.6994e+01	5.3163e+03	2.4610e+05	3.9077e+06	2.1300e+07	3.6491e+07	2.2064e+07	4.9557e+06	3.1312e+05	5.2544e+03
20	3.3204e+01	4.9202e+03	2.3276e+05	3.7534e+06	2.0732e+07	3.5961e+07	2.1893e+07	4.9356e+06	3.1261e+05	5.2521e+03
21	2.9805e+01	4.5537e+03	2.2015e+05	3.6053e+06	2.0179e+07	3.5439e+07	2.1724e+07	4.9155e+06	3.1210e+05	5.2498e+03
22	2.6754e+01	4.2146e+03	2.0823e+05	3.4631e+06	1.9642e+07	3.4925e+07	2.1557e+07	4.8956e+06	3.1158e+05	5.2476e+03
23	2.4016e+01	3.9008e+03	1.9696e+05	3.3265e+06	1.9119e+07	3.4418e+07	2.1390e+07	4.8757e+06	3.1107e+05	5.2453e+03
24	2.1560e+01	3.6105e+03	1.8630e+05	3.1954e+06	1.8611e+07	3.3920e+07	2.1225e+07	4.8559e+06	3.1056e+05	5.2431e+03
25	1.9355e+01	3.3419e+03	1.7622e+05	3.0694e+06	1.8116e+07	3.3428e+07	2.1062e+07	4.8362e+06	3.1005e+05	5.2408e+03
26	1.7376e+01	3.0934e+03	1.6669e+05	2.9485e+06	1.7635e+07	3.2945e+07	2.0899e+07	4.8165e+06	3.0954e+05	5.2385e+03
27	1.5601e+01	2.8634e+03	1.5767e+05	2.8324e+06	1.7168e+07	3.2468e+07	2.0738e+07	4.7970e+06	3.0903e+05	5.2363e+03
28	1.4007e+01	2.6506e+03	1.4915e+05	2.7208e+06	1.6713e+07	3.1999e+07	2.0578e+07	4.7775e+06	3.0852e+05	5.2340e+03
29	1.2576e+01	2.4537e+03	1.4109e+05	2.6137e+06	1.6270e+07	3.1536e+07	2.0420e+07	4.7581e+06	3.0802e+05	5.2318e+03
30	1.1292e+01	2.2715e+03	1.3347e+05	2.5109e+06	1.5839e+07	3.1081e+07	2.0262e+07	4.7388e+06	3.0751e+05	5.2295e+03
31	1.0140e+01	2.1028e+03	1.2626e+05	2.4121e+06	1.5421e+07	3.0632e+07	2.0106e+07	4.7196e+06	3.0701e+05	5.2273e+03
32	9.1051e+00	1.9467e+03	1.1945e+05	2.3172e+06	1.5013e+07	3.0190e+07	1.9951e+07	4.7004e+06	3.0650e+05	5.2250e+03
33	8.1764e+00	1.8023e+03	1.1300e+05	2.2261e+06	1.4617e+07	2.9755e+07	1.9798e+07	4.6814e+06	3.0600e+05	5.2228e+03
34	7.3426e+00	1.6686e+03	1.0690e+05	2.1386e+06	1.4231e+07	2.9326e+07	1.9646e+07	4.6624e+06	3.0550e+05	5.2205e+03
35	6.5940e+00	1.5449e+03	1.0114e+05	2.0546e+06	1.3856e+07	2.8904e+07	1.9494e+07	4.6435e+06	3.0500e+05	5.2183e+03
36	5.9220e+00	1.4303e+03	9.5685e+04	1.9739e+06	1.3491e+07	2.8488e+07	1.9344e+07	4.6246e+06	3.0450e+05	5.2160e+03
37	5.3186e+00	1.3243e+03	9.0528e+04	1.8964e+06	1.3136e+07	2.8078e+07	1.9196e+07	4.6059e+06	3.0400e+05	5.2138e+03
38	4.7769e+00	1.2262e+03	8.5650e+04	1.8219e+06	1.2791e+07	2.7674e+07	1.9048e+07	4.5872e+06	3.0350e+05	5.2115e+03
39	4.2904e+00	1.1354e+03	8.1036e+04	1.7504e+06	1.2454e+07	2.7276e+07	1.8902e+07	4.5686e+06	3.0300e+05	5.2093e+03
40	3.8536e+00	1.0513e+03	7.6673e+04	1.6818e+06	1.2127e+07	2.6885e+07	1.8757e+07	4.5501e+06	3.0250e+05	5.2071e+03
41	3.4614e+00	9.7350e+02	7.2545e+04	1.6158e+06	1.1809e+07	2.6499e+07	1.8612e+07	4.5317e+06	3.0201e+05	5.2048e+03
42	3.1092e+00	9.0146e+02	6.8641e+04	1.5524e+06	1.1500e+07	2.6118e+07	1.8470e+07	4.5133e+06	3.0151e+05	5.2026e+03
43	2.7930e+00	8.3477e+02	6.4948e+04	1.4916e+06	1.1198e+07	2.5744e+07	1.8328e+07	4.4950e+06	3.0102e+05	5.2003e+03
44	2.5089e+00	7.7303e+02	6.1455e+04	1.4331e+06	1.0905e+07	2.5375e+07	1.8187e+07	4.4768e+06	3.0052e+05	5.1981e+03
45	2.2539e+00	7.1588e+02	5.8150e+04	1.3770e+06	1.0620e+07	2.5012e+07	1.8048e+07	4.4587e+06	3.0003e+05	5.1959e+03
46	2.0248e+00	6.6296e+02	5.5025e+04	1.3230e+06	1.0342e+07	2.4653e+07	1.7909e+07	4.4406e+06	2.9954e+05	5.1936e+03
47	1.8190e+00	6.1397e+02	5.2068e+04	1.2712e+06	1.0072e+07	2.4301e+07	1.7772e+07	4.4226e+06	2.9905e+05	5.1914e+03
48	1.6342e+00	5.6862e+02	4.9271e+04	1.2215e+06	9.8093e+06	2.3953e+07	1.7635e+07	4.4047e+06	2.9856e+05	5.1891e+03
49	1.4683e+00	5.2662e+02	4.6624e+04	1.1737e+06	9.5535e+06	2.3611e+07	1.7500e+07	4.3869e+06	2.9807e+05	5.1869e+03
50	1.3192e+00	4.8774e+02	4.4121e+04	1.1278e+06	9.3046e+06	2.3274e+07	1.7366e+07	4.3691e+06	2.9758e+05	5.1847e+03
51	1.1853e+00	4.5174e+02	4.1753e+04	1.0837e+06	9.0623e+06	2.2941e+07	1.7233e+07	4.3514e+06	2.9709e+05	5.1825e+03
52	1.0650e+00	4.1840e+02	3.9512e+04	1.0413e+06	8.8265e+06	2.2614e+07	1.7101e+07	4.3338e+06	2.9661e+05	5.1802e+03
53	9.5691e-01	3.8753e+02	3.7393e+04	1.0006e+06	8.5970e+06	2.2291e+07	1.6970e+07	4.3163e+06	2.9612e+05	5.1780e+03
54	8.5984e-01	3.5895e+02	3.5387e+04	9.6148e+05	8.3737e+06	2.1974e+07	1.6840e+07	4.2988e+06	2.9564e+05	5.1758e+03
55	7.7264e-01	3.3248e+02	3.3490e+04	9.2391e+05	8.1563e+06	2.1661e+07	1.6711e+07	4.2814e+06	2.9515e+05	5.1735e+03
56	6.9430e-01	3.0797e+02	3.1695e+04	8.8783e+05	7.9447e+06	2.1352e+07	1.6584e+07	4.2641e+06	2.9467e+05	5.1713e+03
57	6.2392e-01	2.8527e+02	2.9997e+04	8.5316e+05	7.7388e+06	2.1048e+07	1.6457e+07	4.2468e+06	2.9419e+05	5.1691e+03
58	5.6068e-01	2.6426e+02	2.8390e+04	8.1986e+05	7.5384e+06	2.0749e+07	1.6331e+07	4.2297e+06	2.9370e+05	5.1669e+03
59	5.0387e-01	2.4479e+02	2.6869e+04	7.8786e+05	7.3433e+06	2.0454e+07	1.6206e+07	4.2125e+06	2.9322e+05	5.1646e+03
60	4.5283e-01	2.2676e+02	2.5431e+04	7.5713e+05	7.1534e+06	2.0164e+07	1.6082e+07	4.1955e+06	2.9274e+05	5.1624e+03
61	4.0697e-01	2.1007e+02	2.4069e+04	7.2760e+05	6.9685e+06	1.9877e+07	1.5959e+07	4.1785e+06	2.9226e+05	5.1602e+03
62	3.6576e-01	1.9461e+02	2.2781e+04	6.9923e+05	6.7885e+06	1.9595e+07	1.5837e+07	4.1617e+06	2.9179e+05	5.1580e+03
63	3.2873e-01	1.8029e+02	2.1563e+04	6.7197e+05	6.6134e+06	1.9317e+07	1.5716e+07	4.1448e+06	2.9131e+05	5.1557e+03
64	2.9546e-01	1.6702e+02	2.0409e+04	6.4578e+05	6.4428e+06	1.9043e+07	1.5596e+07	4.1281e+06	2.9083e+05	5.1535e+03
65	2.6556e-01	1.5474e+02	1.9318e+04	6.2062e+05	6.2768e+06	1.8774e+07	1.5477e+07	4.1114e+06	2.9036e+05	5.1513e+03
66	2.3869e-01	1.4336e+02	1.8285e+04	5.9645e+05	6.1152e+06	1.8508e+07	1.5359e+07	4.0948e+06	2.8988e+05	5.1491e+03
67	2.1455e-01	1.3282e+02	1.7308e+04	5.7322e+05	5.9579e+06	1.8246e+07	1.5242e+07	4.0782e+06	2.8941e+05	5.1469e+03
68	1.9285e-01	1.2306e+02	1.6383e+04	5.5091e+05	5.8047e+06	1.7988e+07	1.5126e+07	4.0618e+06	2.8893e+05	5.1447e+03
69	1.7335e-01	1.1401e+02	1.5508e+04	5.2946e+05	5.6556e+06	1.7733e+07	1.5011e+07	4.0453e+06	2.8846e+05	5.1425e+03
70	1.5583e-01	1.0564e+02	1.4680e+04	5.0886e+05	5.5104e+06	1.7483e+07	1.4896e+07	4.0290e+06	2.8799e+05	5.1402e+03
71	1.4008e-01	9.7880e+01	1.3896e+04	4.8907e+05	5.3691e+06	1.7236e+07	1.4783e+07	4.0127e+06	2.8752e+05	5.1380e+03
72	1.2593e-01	9.0692e+01	1.3155e+04	4.7005e+05	5.2315e+06	1.6993e+07	1.4670e+07	3.9965e+06	2.8705e+05	5.1358e+03
73	1.1320e-01	8.4034e+01	1.2453e+04	4.5177e+05	5.0975e+06	1.6753e+07	1.4558e+07	3.9804e+06	2.8658e+05	5.1336e+03
74	1.0177e-01	7.7866e+01	1.1789e+04	4.3422e+05	4.9670e+06	1.6517e+07	1.4447e+07	3.9643e+06	2.8611e+05	5.1314e+03
75	9.1492e-02	7.2152e+01	1.1160e+04	4.1734e+05	4.8400e+06	1.6284e+07	1.4337e+07	3.9483e+06	2.8564e+05	5.1292e+03
76	8.2254e-02	6.6859e+01	1.0565e+04	4.0113e+05	4.7163e+06	1.6055e+07	1.4228e+07	3.9324e+06	2.8518e+05	5.1270e+03
77	7.3951e-02	6.1955e+01	1.0002e+04	3.8555e+05	4.5958e+06	1.5829e+07	1.4120e+07	3.9165e+06	2.8471e+05	5.1248e+03
78	6.6487e-02	5.7411e+01	9.4686e+03	3.7058e+05	4.4785e+06	1.5606e+07	1.4013e+07	3.9007e+06	2.8425e+05	5.1226e+03
79	5.9777e-02	5.3202e+01	8.9641e+03	3.5619e+05	4.3643e+06	1.5386e+07	1.3906e+07	3.8850e+06	2.8378e+05	5.1204e+03
80	5.3746e-02	4.9302e+01	8.4866e+03	3.4237e+05	4.2531e+06	1.5170e+07	1.3800e+07	3.8693e+06	2.8332e+05	5.1182e+03
81	4.8325e-02	4.5689e+01	8.0347e+03	3.2909e+05	4.1448e+06	1.4957e+07	1.3695e+07	3.8537e+06	2.8285e+05	5.1160e+03
82	4.3451e-02	4.2342e+01	7.6069e+03	3.1632e+05	4.0393e+06	1.4747e+07	1.3591e+07	3.8381e+06	2.8239e+05	5.1138e+03
83	3.9069e-02	3.9240e+01	7.2020e+03	3.0406e+05	3.9366e+06	1.4540e+07	1.3488e+07	3.8227e+06	2.8193e+05	5.1116e+03
84	3.5130e-02	3.6366e+01	6.8187e+03	2.9227e+05	3.8366e+06	1.4336e+07	1.3386e+07	3.8072e+06	2.8147e+05	5.1094e+03
85	3.1589e-02	3.3703e+01	6.4559e+03	2.8094e+05	3.7391e+06	1.4135e+07	1.3284e+07	3.7919e+06	2.8101e+05	5.1072e+03
86	2.8405e-02	3.1236e+01	6.1125e+03	2.7005e+05	3.6443e+06	1.3937e+07	1.3183e+07	3.7766e+06	2.8055e+05	5.1050e+03
87	2.5543e-02	2.8949e+01	5.7875e+03	2.5959e+05	3.5519e+06	1.3742e+07	1.3083e+07	3.7614e+06	2.8009e+05	5.1028e+03
88	2.2969e-02	2.6831e+01	5.4798e+03	2.4954e+05	3.4619e+06	1.3550e+07	1.2984e+07	3.7462e+06	2.7964e+05	5.1006e+03
89	2.0655e-02	2.4868e+01	5.1885e+03	2.3987e+05	3.3742e+06	1.3360e+07	1.2885e+07	3.7311e+06	2.7918e+05	5.0984e+03
90	1.8575e-02	2.3049e+01	4.9128e+03	2.3059e+05	3.2888e+06	1.3174e+07	1.2788e+07	3.7161e+06	2.7873e+05	5.0962e+03
91	1.6705e-02	2.1363e+01	4.6518e+03	2.2166e+05	3.2057e+06	1.2990e+07	1.2691e+07	3.7011e+06	2.7827e+05	5.0940e+03
92	1.5023e-02	1.9801e+01	4.4047e+03	2.1309e+05	3.1247e+06	1.2808e+07	1.2595e+07	3.6862e+06	2.7782e+05	5.0918e+03
93	1.3510e-02	1.8353e+01	4.1708e+03	2.0484e+05	3.0458e+06	1.2629e+07	1.2499e+07	3.6713e+06	2.7736e+05	5.0896e+03
94	1.2150e-02	1.7012e+01	3.9493e+03	1.9692e+05	2.9689e+06	1.2453e+07	1.2405e+07	3.6566e+06	2.7691e+05	5.0874e+03
95	1.0928e-02	1.5769e+01	3.7397e+03	1.8931e+05	2.8941e+06	1.2280e+07	1.2311e+07	3.6418e+06	2.7646e+05	5.0852e+03
96	9.8281e-03	1.4617e+01	3.5412e+03	1.8199e+05	2.8212e+06	1.2108e+07	1.2217e+07	3.6272e+06	2.7601e+05	5.0831e+03
97	8.8394e-03	1.3549e+01	3.3533e+03	1.7496e+05	2.7501e+06	1.1940e+07	1.2125e+07	3.6126e+06	2.7556e+05	5.0809e+03
98	7.9502e-03	1.2559e+01	3.1754e+03	1.6820e+05	2.6809e+06	1.1774e+07	1.2033e+07	3.5980e+06	2.7511e+05	5.0787e+03
99	7.1507e-03	1.1642e+01	3.0070e+03	1.6170e+05	2.6135e+06	1.1610e+07	1.1942e+07	3.5835e+06	2.7466e+05	5.0765e+03
100	6.4316e-03	1.0792e+01	2.8476e+03	1.5546e+05	2.5479e+06	1.1448e+07	1.1852e+07	3.5691e+06	2.7421e+05	5.0743e+03
101	5.7849e-03	1.0004e+01	2.6966e+03	1.4945e+05	2.4839e+06	1.1289e+07	1.1762e+07	3.5547e+06	2.7377e+05	5.0721e+03
102	5.2034e-03	9.2742e+00	2.5537e+03	1.4368e+05	2.4216e+06	1.1132e+07	1.1673e+07	3.5404e+06	2.7332e+05	5.0700e+03
103	4.6804e-03	8.5975e+00	2.4184e+03	1.3814e+05	2.3608e+06	1.0978e+07	1.1585e+07	3.5262e+06	2.7287e+05	5.0678e+03
104	4.2100e-03	7.9702e+00	2.2903e+03	1.3281e+05	2.3017e+06	1.0826e+07	1.1498e+07	3.5120e+06	2.7243e+05	5.0656e+03
105	3.7870e-03	7.3889e+00	2.1690e+03	1.2769e+05	2.2440e+06	1.0675e+07	1.1411e+07	3.4979e+06	2.7199e+05	5.0634e+03
106	3.4065e-03	6.8500e+00	2.0541e+03	1.2276e+05	2.1879e+06	1.0528e+07	1.1325e+07	3.4838e+06	2.7154e+05	5.0612e+03
107	3.0643e-03	6.3505e+00	1.9453e+03	1.1803e+05	2.1332e+06	1.0382e+07	1.1239e+07	3.4698e+06	2.7110e+05	5.0591e+03
108	2.7565e-03	5.8875e+00	1.8424e+03	1.1348e+05	2.0799e+06	1.0238e+07	1.1154e+07	3.4559e+06	2.7066e+05	5.0569e+03
109	2.4797e-03	5.4584e+00	1.7449e+03	1.0911e+05	2.0279e+06	1.0096e+07	1.1070e+07	3.4420e+06	2.7022e+05	5.0547e+03
110	2.2307e-03	5.0606e+00	1.6525e+03	1.0490e+05	1.9773e+06	9.9566e+06	1.0987e+07	3.4281e+06	2.6978e+05	5.0525e+03
111	2.0067e-03	4.6918e+00	1.5651e+03	1.0086e+05	1.9280e+06	9.8189e+06	1.0904e+07	3.4143e+06	2.6934e+05	5.0504e+03
112	1.8053e-03	4.3500e+00	1.4823e+03	9.6978e+04	1.8800e+06	9.6833e+06	1.0822e+07	3.4006e+06	2.6890e+05	5.0482e+03
113	1.6241e-03	4.0331e+00	1.4040e+03	9.3244e+04	1.8331e+06	9.5495e+06	1.0740e+07	3.3870e+06	2.6846e+05	5.0460e+03
114	1.4611e-03	3.7394e+00	1.3297e+03	8.9654e+04	1.7875e+06	9.4177e+06	1.0659e+07	3.3733e+06	2.6803e+05	5.0439e+03
115	1.3145e-03	3.4671e+00	1.2594e+03	8.6204e+04	1.7430e+06	9.2878e+06	1.0579e+07	3.3598e+06	2.6759e+05	5.0417e+03
116	1.1826e-03	3.2147e+00	1.1929e+03	8.2887e+04	1.6997e+06	9.1597e+06	1.0499e+07	3.3463e+06	2.6715e+05	5.0395e+03
117	1.0640e-03	2.9806e+00	1.1298e+03	7.9699e+04	1.6575e+06	9.0335e+06	1.0420e+07	3.3328e+06	2.6672e+05	5.0374e+03
118	9.5726e-04	2.7637e+00	1.0702e+03	7.6633e+04	1.6164e+06	8.9091e+06	1.0342e+07	3.3195e+06	2.6629e+05	5.0352e+03
119	8.6125e-04	2.5626e+00	1.0136e+03	7.3687e+04	1.5763e+06	8.7864e+06	1.0264e+07	3.3061e+06	2.6585e+05	5.0330e+03
120	7.7489e-04	2.3761e+00	9.6011e+02	7.0854e+04	1.5372e+06	8.6655e+06	1.0187e+07	3.2929e+06	2.6542e+05	5.0309e+03
121	6.9720e-04	2.2033e+00	9.0942e+02	6.8131e+04	1.4991e+06	8.5463e+06	1.0110e+07	3.2796e+06	2.6499e+05	5.0287e+03
122	6.2730e-04	2.0430e+00	8.6142e+02	6.5513e+04	1.4620e+06	8.4289e+06	1.0034e+07	3.2665e+06	2.6456e+05	5.0265e+03
123	5.6442e-04	1.8944e+00	8.1595e+02	6.2996e+04	1.4258e+06	8.3131e+06	9.9588e+06	3.2534e+06	2.6413e+05	5.0244e+03
124	5.0785e-04	1.7567e+00	7.7290e+02	6.0576e+04	1.3905e+06	8.1989e+06	9.8839e+06	3.2403e+06	2.6370e+05	5.0222e+03
125	4.5695e-04	1.6290e+00	7.3212e+02	5.8250e+04	1.3562e+06	8.0864e+06	9.8097e+06	3.2273e+06	2.6327e+05	5.0201e+03
126	4.1117e-04	1.5106e+00	6.9351e+02	5.6014e+04	1.3227e+06	7.9755e+06	9.7360e+06	3.2143e+06	2.6284e+05	5.0179e+03
127	3.6997e-04	1.4008e+00	6.5693e+02	5.3864e+04	1.2900e+06	7.8661e+06	9.6629e+06	3.2015e+06	2.6241e+05	5.0158e+03
128	3.3291e-04	1.2990e+00	6.2229e+02	5.1796e+04	1.2582e+06	7.7583e+06	9.5904e+06	3.1886e+06	2.6199e+05	5.0136e+03
129	2.9956e-04	1.2046e+00	5.8949e+02	4.9809e+04	1.2272e+06	7.6521e+06	9.5184e+06	3.1758e+06	2.6156e+05	5.0114e+03
130	2.6956e-04	1.1171e+00	5.5842e+02	4.7898e+04	1.1970e+06	7.5473e+06	9.4470e+06	3.1631e+06	2.6114e+05	5.0093e+03
131	2.4257e-04	1.0359e+00	5.2899e+02	4.6061e+04	1.1675e+06	7.4441e+06	9.3762e+06	3.1504e+06	2.6071e+05	5.0071e+03
132	2.1828e-04	9.6071e-01	5.0112e+02	4.4295e+04	1.1388e+06	7.3423e+06	9.3059e+06	3.1378e+06	2.6029e+05	5.0050e+03
133	1.9642e-04	8.9095e-01	4.7472e+02	4.2597e+04	1.1108e+06	7.2419e+06	9.2361e+06	3.1252e+06	2.5987e+05	5.0028e+03
134	1.7676e-04	8.2626e-01	4.4972e+02	4.0964e+04	1.0835e+06	7.1430e+06	9.1669e+06	3.1127e+06	2.5944e+05	5.0007e+03
135	1.5907e-04	7.6628e-01	4.2604e+02	3.9395e+04	1.0569e+06	7.0455e+06	9.0982e+06	3.1002e+06	2.5902e+05	4.9985e+03
136	1.4315e-04	7.1066e-01	4.0360e+02	3.7885e+04	1.0309e+06	6.9493e+06	9.0301e+06	3.0878e+06	2.5860e+05	4.9964e+03
137	1.2882e-04	6.5909e-01	3.8236e+02	3.6434e+04	1.0057e+06	6.8545e+06	8.9625e+06	3.0754e+06	2.5818e+05	4.9942e+03
138	1.1593e-04	6.1126e-01	3.6223e+02	3.5039e+04	9.8101e+05	6.7611e+06	8.8954e+06	3.0631e+06	2.5776e+05	4.9921e+03
139	1.0433e-04	5.6691e-01	3.4317e+02	3.3697e+04	9.5698e+05	6.6690e+06	8.8288e+06	3.0508e+06	2.5734e+05	4.9899e+03
140	9.3894e-05	5.2579e-01	3.2512e+02	3.2407e+04	9.3355e+05	6.5781e+06	8.7628e+06	3.0386e+06	2.5693e+05	4.9878e+03
141	8.4502e-05	4.8765e-01	3.0801e+02	3.1167e+04	9.1071e+05	6.4886e+06	8.6972e+06	3.0264e+06	2.5651e+05	4.9857e+03
142	7.6050e-05	4.5228e-01	2.9181e+02	2.9974e+04	8.8844e+05	6.4003e+06	8.6322e+06	3.0143e+06	2.5609e+05	4.9835e+03
143	6.8444e-05	4.1949e-01	2.7647e+02	2.8828e+04	8.6673e+05	6.3133e+06	8.5677e+06	3.0022e+06	2.5568e+05	4.9814e+03
144	6.1600e-05	3.8907e-01	2.6193e+02	2.7725e+04	8.4556e+05	6.2275e+06	8.5036e+06	2.9902e+06	2.5526e+05	4.9792e+03
145	5.5441e-05	3.6087e-01	2.4816e+02	2.6665e+04	8.2492e+05	6.1429e+06	8.4401e+06	2.9782e+06	2.5485e+05	4.9771e+03
146	4.9898e-05	3.3471e-01	2.3512e+02	2.5645e+04	8.0480e+05	6.0595e+06	8.3771e+06	2.9663e+06	2.5443e+05	4.9750e+03
147	4.4910e-05	3.1045e-01	2.2276e+02	2.4665e+04	7.8518e+05	5.9772e+06	8.3145e+06	2.9544e+06	2.5402e+05	4.9728e+03
148	4.0421e-05	2.8796e-01	2.1106e+02	2.3722e+04	7.6605e+05	5.8962e+06	8.2524e+06	2.9426e+06	2.5361e+05	4.9707e+03
149	3.6381e-05	2.6709e-01	1.9997e+02	2.2816e+04	7.4739e+05	5.8162e+06	8.1908e+06	2.9308e+06	2.5320e+05	4.9686e+03
150	3.2745e-05	2.4774e-01	1.8947e+02	2.1944e+04	7.2921e+05	5.7374e+06	8.1297e+06	2.9191e+06	2.5279e+05	4.9664e+03
151	2.9473e-05	2.2980e-01	1.7952e+02	2.1106e+04	7.1147e+05	5.6597e+06	8.0691e+06	2.9074e+06	2.5238e+05	4.9643e+03
152	2.6528e-05	2.1315e-01	1.7009e+02	2.0300e+04	6.9418e+05	5.5831e+06	8.0089e+06	2.8958e+06	2.5197e+05	4.9622e+03
153	2.3878e-05	1.9772e-01	1.6116e+02	1.9525e+04	6.7731e+05	5.5075e+06	7.9492e+06	2.8842e+06	2.5156e+05	4.9600e+03
154	2.1493e-05	1.8340e-01	1.5270e+02	1.8779e+04	6.6087e+05	5.4331e+06	7.8899e+06	2.8727e+06	2.5115e+05	4.9579e+03
155	1.9346e-05	1.7012e-01	1.4469e+02	1.8063e+04	6.4483e+05	5.3596e+06	7.8312e+06	2.8612e+06	2.5075e+05	4.9558e+03
156	1.7414e-05	1.5781e-01	1.3710e+02	1.7373e+04	6.2919e+05	5.2872e+06	7.7728e+06	2.8498e+06	2.5034e+05	4.9536e+03
157	1.5674e-05	1.4639e-01	1.2990e+02	1.6710e+04	6.1394e+05	5.2158e+06	7.7149e+06	2.8384e+06	2.4993e+05	4.9515e+03
158	1.4109e-05	1.3579e-01	1.2309e+02	1.6073e+04	5.9907e+05	5.1454e+06	7.6575e+06	2.8270e+06	2.4953e+05	4.9494e+03
159	1.2700e-05	1.2597e-01	1.1663e+02	1.5460e+04	5.8457e+05	5.0760e+06	7.6005e+06	2.8157e+06	2.4912e+05	4.9473e+03
160	1.1432e-05	1.1685e-01	1.1052e+02	1.4870e+04	5.7043e+05	5.0076e+06	7.5439e+06	2.8045e+06	2.4872e+05	4.9451e+03
161	1.0291e-05	1.0840e-01	1.0472e+02	1.4304e+04	5.5663e+05	4.9401e+06	7.4878e+06	2.7933e+06	2.4832e+05	4.9430e+03
162	9.2639e-06	1.0056e-01	9.9231e+01	1.3758e+04	5.4318e+05	4.8735e+06	7.4321e+06	2.7821e+06	2.4792e+05	4.9409e+03
163	8.3392e-06	9.3284e-02	9.4030e+01	1.3234e+04	5.3006e+05	4.8079e+06	7.3769e+06	2.7710e+06	2.4751e+05	4.9388e+03
164	7.5070e-06	8.6538e-02	8.9102e+01	1.2730e+04	5.1726e+05	4.7432e+06	7.3220e+06	2.7599e+06	2.4711e+05	4.9366e+03
165	6.7578e-06	8.0280e-02	8.4433e+01	1.2245e+04	5.0478e+05	4.6794e+06	7.2676e+06	2.7489e+06	2.4671e+05	4.9345e+03
166	6.0835e-06	7.4476e-02	8.0009e+01	1.1778e+04	4.9261e+05	4.6165e+06	7.2136e+06	2.7379e+06	2.4631e+05	4.9324e+03
167	5.4765e-06	6.9092e-02	7.5818e+01	1.1330e+04	4.8074e+05	4.5545e+06	7.1600e+06	2.7270e+06	2.4592e+05	4.9303e+03
168	4.9301e-06	6.4097e-02	7.1847e+01	1.0898e+04	4.6916e+05	4.4933e+06	7.1069e+06	2.7161e+06	2.4552e+05	4.9282e+03
169	4.4383e-06	5.9464e-02	6.8084e+01	1.0484e+04	4.5786e+05	4.4330e+06	7.0541e+06	2.7053e+06	2.4512e+05	4.9260e+03
