i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
33	273799.8764	-235891.8102	951762.8764	3296271.1898	6492360076.9966	3.0600e+05
34	280954.0495	-238866.0085	958917.0495	3293296.9915	6687681933.2288	3.0550e+05
35	287903.9007	-241754.6837	965866.9007	3290408.3163	6880643493.0298	3.0500e+05
36	294770.0519	-244532.2916	972733.0519	3287630.7084	7070830717.5626	3.0450e+05
37	301492.7302	-247215.0358	979455.7302	3284947.9642	7258221797.2629	3.0400e+05
38	308034.4641	-249812.8228	985997.4641	3282350.1772	7442784079.5156	3.0350e+05
39	314520.0666	-252294.6929	992483.0666	3279868.3071	7624067150.7509	3.0300e+05
40	320805.6557	-254699.5192	998768.6557	3277463.4808	7802214976.7177	3.0250e+05
41	326943.4499	-257013.9038	1004906.4499	3275149.0962	7976953275.2672	3.0201e+05
42	332980.5611	-259225.9403	1010943.5611	3272937.0597	8148024292.6036	3.0151e+05
43	338820.1041	-261365.1253	1016783.1041	3270797.8747	8315513611.8102	3.0102e+05
44	344501.8127	-263420.6354	1022464.8127	3268742.3646	8479202091.2249	3.0052e+05
45	350083.2709	-265376.0019	1028046.2709	3266786.9981	8638831863.8971	3.0003e+05
46	355469.9631	-267262.7219	1033432.9631	3264900.2781	8794518931.4843	2.9954e+05
47	360664.3469	-269081.6687	1038627.3469	3263081.3313	8946157527.3549	2.9905e+05
48	365767.1684	-270799.8828	1043730.1684	3261363.1172	9093402312.0165	2.9856e+05
49	370695.0944	-272447.6623	1048658.0944	3259715.3377	9236370853.1250	2.9807e+05
50	375433.3931	-274031.6731	1053396.3931	3258131.3269	9375019866.2884	2.9758e+05
51	379984.3380	-275552.6879	1057947.3380	3256610.3121	9509269482.6319	2.9709e+05
52	384444.8929	-276982.1037	1062407.8929	3255180.8963	9638858693.0167	2.9661e+05
53	388727.5472	-278348.3392	1066690.5472	3253814.6608	9763222398.7511	2.9612e+05
54	392820.8349	-279653.8800	1070783.8349	3252509.1200	9883575020.8075	2.9564e+05
55	396719.0232	-280896.9155	1074682.0232	3251266.0845	9998958131.6127	2.9515e+05
56	400429.6429	-282072.5186	1078392.6429	3250090.4814	10109065861.7967	2.9467e+05
57	404011.4103	-283163.1618	1081974.4103	3248999.8382	10213553551.7222	2.9419e+05
58	407378.5369	-284188.2463	1085341.5369	3247974.7537	10312268793.4407	2.9370e+05
59	410527.3754	-285146.6761	1088490.3754	3247016.3239	10404984442.4366	2.9322e+05
60	413454.7811	-286037.5087	1091417.7811	3246125.4913	10491493706.4301	2.9274e+05
61	416158.0737	-286859.9429	1094121.0737	3245303.0571	10571609810.9521	2.9226e+05
62	418635.0017	-287613.3089	1096598.0017	3244549.6911	10645165677.3893	2.9179e+05
63	420529.5485	-288185.4398	1098492.5485	3243977.5602	10701794163.3409	2.9131e+05
64	421595.4337	-288498.7499	1099558.4337	3243664.2501	10734205383.3747	2.9083e+05
65	422544.9314	-288777.7471	1100507.9314	3243385.2529	10762866170.8625	2.9036e+05
66	423377.6256	-289022.3251	1101340.6256	3243140.6749	10787741432.5859	2.8988e+05
67	424093.2561	-289232.4234	1102056.2561	3242930.5766	10808804025.9847	2.8941e+05
68	424691.7106	-289408.0251	1102654.7106	3242754.9749	10826034560.7326	2.8893e+05
69	425173.0189	-289549.1550	1103136.0189	3242613.8450	10839421224.3705	2.8846e+05
70	425537.3475	-289655.8784	1103500.3475	3242507.1216	10848959631.2514	2.8799e+05
71	425784.9957	-289728.2994	1103747.9957	3242434.7006	10854652694.1471	2.8752e+05
72	425918.5963	-289767.2072	1103881.5963	3242395.7928	10856511315.0270	2.8705e+05
73	426014.6333	-289795.0800	1103977.6333	3242367.9200	10856511315.0270	2.8658e+05
74	426110.6703	-289822.9527	1104073.6703	3242340.0473	10856511315.0270	2.8611e+05
75	426206.7074	-289850.8254	1104169.7074	3242312.1746	10856511315.0270	2.8564e+05
76	426302.7444	-289878.6981	1104265.7444	3242284.3019	10856511315.0270	2.8518e+05
77	426398.7814	-289906.5709	1104361.7814	3242256.4291	10856511315.0270	2.8471e+05
78	426494.8185	-289934.4436	1104457.8185	3242228.5564	10856511315.0270	2.8425e+05
79	426590.8555	-289962.3163	1104553.8555	3242200.6837	10856511315.0270	2.8378e+05
80	426686.8925	-289990.1891	1104649.8925	3242172.8109	10856511315.0270	2.8332e+05
81	426782.9295	-290018.0618	1104745.9295	3242144.9382	10856511315.0270	2.8285e+05
82	426878.9666	-290045.9345	1104841.9666	3242117.0655	10856511315.0270	2.8239e+05
83	426975.0036	-290073.8073	1104938.0036	3242089.1927	10856511315.0270	2.8193e+05
84	427071.0406	-290101.6800	1105034.0406	3242061.3200	10856511315.0270	2.8147e+05
85	427167.0777	-290129.5527	1105130.0777	3242033.4473	10856511315.0270	2.8101e+05
86	427263.1147	-290157.4254	1105226.1147	3242005.5746	10856511315.0270	2.8055e+05
87	427359.1517	-290185.2982	1105322.1517	3241977.7018	10856511315.0270	2.8009e+05
88	427455.1887	-290213.1709	1105418.1887	3241949.8291	10856511315.0270	2.7964e+05
89	427551.2258	-290241.0436	1105514.2258	3241921.9564	10856511315.0270	2.7918e+05
90	427647.2628	-290268.9164	1105610.2628	3241894.0836	10856511315.0270	2.7873e+05
91	427743.2998	-290296.7891	1105706.2998	3241866.2109	10856511315.0270	2.7827e+05
92	427839.3369	-290324.6618	1105802.3369	3241838.3382	10856511315.0270	2.7782e+05
93	427935.3739	-290352.5345	1105898.3739	3241810.4655	10856511315.0270	2.7736e+05
94	428031.4109	-290380.4073	1105994.4109	3241782.5927	10856511315.0270	2.7691e+05
95	428127.4480	-290408.2800	1106090.4480	3241754.7200	10856511315.0270	2.7646e+05
96	428223.4850	-290436.1527	1106186.4850	3241726.8473	10856511315.0270	2.7601e+05
97	428319.5220	-290464.0255	1106282.5220	3241698.9745	10856511315.0270	2.7556e+05
98	428415.5590	-290491.8982	1106378.5590	3241671.1018	10856511315.0270	2.7511e+05
99	428511.5961	-290519.7709	1106474.5961	3241643.2291	10856511315.0270	2.7466e+05
100	428607.6331	-290547.6437	1106570.6331	3241615.3563	10856511315.0270	2.7421e+05
101	428703.6701	-290575.5164	1106666.6701	3241587.4836	10856511315.0270	2.7377e+05
102	428799.7072	-290603.3891	1106762.7072	3241559.6109	10856511315.0270	2.7332e+05
103	428895.7442	-290631.2618	1106858.7442	3241531.7382	10856511315.0270	2.7287e+05
104	428991.7812	-290659.1346	1106954.7812	3241503.8654	10856511315.0270	2.7243e+05
105	429087.8182	-290687.0073	1107050.8182	3241475.9927	10856511315.0270	2.7199e+05
106	429183.8553	-290714.8800	1107146.8553	3241448.1200	10856511315.0270	2.7154e+05
107	429279.8923	-290742.7528	1107242.8923	3241420.2472	10856511315.0270	2.7110e+05
108	429375.9293	-290770.6255	1107338.9293	3241392.3745	10856511315.0270	2.7066e+05
109	429471.9664	-290798.4982	1107434.9664	3241364.5018	10856511315.0270	2.7022e+05
110	429568.0034	-290826.3709	1107531.0034	3241336.6291	10856511315.0270	2.6978e+05
111	429664.0404	-290854.2437	1107627.0404	3241308.7563	10856511315.0270	2.6934e+05
112	429760.0774	-290882.1164	1107723.0774	3241280.8836	10856511315.0270	2.6890e+05
113	429856.1145	-290909.9891	1107819.1145	3241253.0109	10856511315.0270	2.6846e+05
114	429952.1515	-290937.8619	1107915.1515	3241225.1381	10856511315.0270	2.6803e+05
115	430048.1885	-290965.7346	1108011.1885	3241197.2654	10856511315.0270	2.6759e+05
116	430144.2256	-290993.6073	1108107.2256	3241169.3927	10856511315.0270	2.6715e+05
117	430240.2626	-291021.4801	1108203.2626	3241141.5199	10856511315.0270	2.6672e+05
118	430336.2996	-291049.3528	1108299.2996	3241113.6472	10856511315.0270	2.6629e+05
119	430432.3366	-291077.2255	1108395.3366	3241085.7745	10856511315.0270	2.6585e+05
120	430528.3737	-291105.0982	1108491.3737	3241057.9018	10856511315.0270	2.6542e+05
121	430624.4107	-291132.9710	1108587.4107	3241030.0290	10856511315.0270	2.6499e+05
122	430720.4477	-291160.8437	1108683.4477	3241002.1563	10856511315.0270	2.6456e+05
123	430816.4848	-291188.7164	1108779.4848	3240974.2836	10856511315.0270	2.6413e+05
124	430912.5218	-291216.5892	1108875.5218	3240946.4108	10856511315.0270	2.6370e+05
125	431008.5588	-291244.4619	1108971.5588	3240918.5381	10856511315.0270	2.6327e+05
126	431104.5959	-291272.3346	1109067.5959	3240890.6654	10856511315.0270	2.6284e+05
127	431200.6329	-291300.2073	1109163.6329	3240862.7927	10856511315.0270	2.6241e+05
128	431296.6699	-291328.0801	1109259.6699	3240834.9199	10856511315.0270	2.6199e+05
129	431392.7069	-291355.9528	1109355.7069	3240807.0472	10856511315.0270	2.6156e+05
130	431488.7440	-291383.8255	1109451.7440	3240779.1745	10856511315.0270	2.6114e+05
131	431584.7810	-291411.6983	1109547.7810	3240751.3017	10856511315.0270	2.6071e+05
132	431680.8180	-291439.5710	1109643.8180	3240723.4290	10856511315.0270	2.6029e+05
133	431776.8551	-291467.4437	1109739.8551	3240695.5563	10856511315.0270	2.5987e+05
134	431872.8921	-291495.3165	1109835.8921	3240667.6835	10856511315.0270	2.5944e+05
135	431968.9291	-291523.1892	1109931.9291	3240639.8108	10856511315.0270	2.5902e+05
136	432064.9661	-291551.0619	1110027.9661	3240611.9381	10856511315.0270	2.5860e+05
137	432161.0032	-291578.9346	1110124.0032	3240584.0654	10856511315.0270	2.5818e+05
138	432257.0402	-291606.8074	1110220.0402	3240556.1926	10856511315.0270	2.5776e+05
139	432353.0772	-291634.6801	1110316.0772	3240528.3199	10856511315.0270	2.5734e+05
140	432449.1143	-291662.5528	1110412.1143	3240500.4472	10856511315.0270	2.5693e+05
141	432545.1513	-291690.4256	1110508.1513	3240472.5744	10856511315.0270	2.5651e+05
142	432641.1883	-291718.2983	1110604.1883	3240444.7017	10856511315.0270	2.5609e+05
143	432737.2253	-291746.1710	1110700.2253	3240416.8290	10856511315.0270	2.5568e+05
144	432833.2624	-291774.0437	1110796.2624	3240388.9563	10856511315.0270	2.5526e+05
145	432929.2994	-291801.9165	1110892.2994	3240361.0835	10856511315.0270	2.5485e+05
146	433025.3364	-291829.7892	1110988.3364	3240333.2108	10856511315.0270	2.5443e+05
147	433121.3735	-291857.6619	1111084.3735	3240305.3381	10856511315.0270	2.5402e+05
148	433217.4105	-291885.5347	1111180.4105	3240277.4653	10856511315.0270	2.5361e+05
149	433313.4475	-291913.4074	1111276.4475	3240249.5926	10856511315.0270	2.5320e+05
150	433409.4846	-291941.2801	1111372.4846	3240221.7199	10856511315.0270	2.5279e+05
151	433505.5216	-291969.1529	1111468.5216	3240193.8471	10856511315.0270	2.5238e+05
152	433601.5586	-291997.0256	1111564.5586	3240165.9744	10856511315.0270	2.5197e+05
153	433697.5956	-292024.8983	1111660.5956	3240138.1017	10856511315.0270	2.5156e+05
154	433793.6327	-292052.7710	1111756.6327	3240110.2290	10856511315.0270	2.5115e+05
155	433889.6697	-292080.6438	1111852.6697	3240082.3562	10856511315.0270	2.5075e+05
156	433985.7067	-292108.5165	1111948.7067	3240054.4835	10856511315.0270	2.5034e+05
157	434081.7438	-292136.3892	1112044.7438	3240026.6108	10856511315.0270	2.4993e+05
158	434177.7808	-292164.2620	1112140.7808	3239998.7380	10856511315.0270	2.4953e+05
159	434273.8178	-292192.1347	1112236.8178	3239970.8653	10856511315.0270	2.4912e+05
160	434369.8548	-292220.0074	1112332.8548	3239942.9926	10856511315.0270	2.4872e+05
161	434465.8919	-292247.8801	1112428.8919	3239915.1199	10856511315.0270	2.4832e+05
162	434561.9289	-292275.7529	1112524.9289	3239887.2471	10856511315.0270	2.4792e+05
163	434657.9659	-292303.6256	1112620.9659	3239859.3744	10856511315.0270	2.4751e+05
164	434754.0030	-292331.4983	1112717.0030	3239831.5017	10856511315.0270	2.4711e+05
165	434850.0400	-292359.3711	1112813.0400	3239803.6289	10856511315.0270	2.4671e+05
166	434946.0770	-292387.2438	1112909.0770	3239775.7562	10856511315.0270	2.4631e+05
167	435042.1140	-292415.1165	1113005.1140	3239747.8835	10856511315.0270	2.4592e+05
168	435138.1511	-292442.9893	1113101.1511	3239720.0107	10856511315.0270	2.4552e+05
169	435234.1881	-292470.8620	1113197.1881	3239692.1380	10856511315.0270	2.4512e+05
170	435330.2251	-292498.7347	1113293.2251	3239664.2653	10856511315.0270	2.4472e+05
171	435426.2622	-292526.6074	1113389.2622	3239636.3926	10856511315.0270	2.4433e+05
172	435522.2992	-292554.4802	1113485.2992	3239608.5198	10856511315.0270	2.4393e+05
173	435618.3362	-292582.3529	1113581.3362	3239580.6471	10856511315.0270	2.4354e+05
174	435714.3732	-292610.2256	1113677.3732	3239552.7744	10856511315.0270	2.4314e+05
175	435810.4103	-292638.0984	1113773.4103	3239524.9016	10856511315.0270	2.4275e+05
176	435906.4473	-292665.9711	1113869.4473	3239497.0289	10856511315.0270	2.4236e+05
177	436002.4843	-292693.8438	1113965.4843	3239469.1562	10856511315.0270	2.4197e+05
178	436098.5214	-292721.7165	1114061.5214	3239441.2835	10856511315.0270	2.4158e+05
179	436194.5584	-292749.5893	1114157.5584	3239413.4107	10856511315.0270	2.4118e+05
180	436290.5954	-292777.4620	1114253.5954	3239385.5380	10856511315.0270	2.4080e+05
181	436386.6325	-292805.3347	1114349.6325	3239357.6653	10856511315.0270	2.4041e+05
182	436482.6695	-292833.2075	1114445.6695	3239329.7925	10856511315.0270	2.4002e+05
183	436578.7065	-292861.0802	1114541.7065	3239301.9198	10856511315.0270	2.3963e+05
184	436674.7435	-292888.9529	1114637.7435	3239274.0471	10856511315.0270	2.3924e+05
185	436770.7806	-292916.8257	1114733.7806	3239246.1743	10856511315.0270	2.3886e+05
186	436866.8176	-292944.6984	1114829.8176	3239218.3016	10856511315.0270	2.3847e+05
187	436962.8546	-292972.5711	1114925.8546	3239190.4289	10856511315.0270	2.3808e+05
188	437058.8917	-293000.4438	1115021.8917	3239162.5562	10856511315.0270	2.3770e+05
189	437154.9287	-293028.3166	1115117.9287	3239134.6834	10856511315.0270	2.3732e+05
190	437250.9657	-293056.1893	1115213.9657	3239106.8107	10856511315.0270	2.3693e+05
191	437347.0027	-293084.0620	1115310.0027	3239078.9380	10856511315.0270	2.3655e+05
192	437443.0398	-293111.9348	1115406.0398	3239051.0652	10856511315.0270	2.3617e+05
193	437539.0768	-293139.8075	1115502.0768	3239023.1925	10856511315.0270	2.3579e+05
194	437635.1138	-293167.6802	1115598.1138	3238995.3198	10856511315.0270	2.3541e+05
195	437731.1509	-293195.5529	1115694.1509	3238967.4471	10856511315.0270	2.3503e+05
196	437827.1879	-293223.4257	1115790.1879	3238939.5743	10856511315.0270	2.3465e+05
197	437923.2249	-293251.2984	1115886.2249	3238911.7016	10856511315.0270	2.3427e+05
198	438019.2619	-293279.1711	1115982.2619	3238883.8289	10856511315.0270	2.3389e+05
199	438115.2990	-293307.0439	1116078.2990	3238855.9561	10856511315.0270	2.3351e+05
200	438211.3360	-293334.9166	1116174.3360	3238828.0834	10856511315.0270	2.3314e+05
201	438307.3730	-293362.7893	1116270.3730	3238800.2107	10856511315.0270	2.3276e+05
202	438403.4101	-293390.6621	1116366.4101	3238772.3379	10856511315.0270	2.3239e+05
203	438499.4471	-293418.5348	1116462.4471	3238744.4652	10856511315.0270	2.3201e+05
204	438595.4841	-293446.4075	1116558.4841	3238716.5925	10856511315.0270	2.3164e+05
205	438691.5212	-293474.2802	1116654.5212	3238688.7198	10856511315.0270	2.3126e+05
206	438787.5582	-293502.1530	1116750.5582	3238660.8470	10856511315.0270	2.3089e+05
207	438883.5952	-293530.0257	1116846.5952	3238632.9743	10856511315.0270	2.3052e+05
208	438979.6322	-293557.8984	1116942.6322	3238605.1016	10856511315.0270	2.3015e+05
209	439075.6693	-293585.7712	1117038.6693	3238577.2288	10856511315.0270	2.2978e+05
210	439171.7063	-293613.6439	1117134.7063	3238549.3561	10856511315.0270	2.2941e+05
211	439267.7433	-293641.5166	1117230.7433	3238521.4834	10856511315.0270	2.2904e+05
212	439363.7804	-293669.3893	1117326.7804	3238493.6107	10856511315.0270	2.2867e+05
213	439459.8174	-293697.2621	1117422.8174	3238465.7379	10856511315.0270	2.2830e+05
214	439555.8544	-293725.1348	1117518.8544	3238437.8652	10856511315.0270	2.2793e+05
215	439651.8914	-293753.0075	1117614.8914	3238409.9925	10856511315.0270	2.2757e+05
216	439747.9285	-293780.8803	1117710.9285	3238382.1197	10856511315.0270	2.2720e+05
217	439843.9655	-293808.7530	1117806.9655	3238354.2470	10856511315.0270	2.2683e+05
218	439940.0025	-293836.6257	1117903.0025	3238326.3743	10856511315.0270	2.2647e+05
219	440036.0396	-293864.4985	1117999.0396	3238298.5015	10856511315.0270	2.2610e+05
220	440132.0766	-293892.3712	1118095.0766	3238270.6288	10856511315.0270	2.2574e+05
221	440228.1136	-293920.2439	1118191.1136	3238242.7561	10856511315.0270	2.2538e+05
222	440324.1506	-293948.1166	1118287.1506	3238214.8834	10856511315.0270	2.2501e+05
223	440420.1877	-293975.9894	1118383.1877	3238187.0106	10856511315.0270	2.2465e+05
224	440516.2247	-294003.8621	1118479.2247	3238159.1379	10856511315.0270	2.2429e+05
225	440612.2617	-294031.7348	1118575.2617	3238131.2652	10856511315.0270	2.2393e+05
226	440708.2988	-294059.6076	1118671.2988	3238103.3924	10856511315.0270	2.2357e+05
227	440804.3358	-294087.4803	1118767.3358	3238075.5197	10856511315.0270	2.2321e+05
228	440900.3728	-294115.3530	1118863.3728	3238047.6470	10856511315.0270	2.2285e+05
229	440996.4098	-294143.2257	1118959.4098	3238019.7743	10856511315.0270	2.2249e+05
230	441092.4469	-294171.0985	1119055.4469	3237991.9015	10856511315.0270	2.2213e+05
231	441188.4839	-294198.9712	1119151.4839	3237964.0288	10856511315.0270	2.2178e+05
232	441284.5209	-294226.8439	1119247.5209	3237936.1561	10856511315.0270	2.2142e+05
233	441380.5580	-294254.7167	1119343.5580	3237908.2833	10856511315.0270	2.2107e+05
234	441476.5950	-294282.5894	1119439.5950	3237880.4106	10856511315.0270	2.2071e+05
235	441572.6320	-294310.4621	1119535.6320	3237852.5379	10856511315.0270	2.2036e+05
236	441668.6691	-294338.3349	1119631.6691	3237824.6651	10856511315.0270	2.2000e+05
237	441764.7061	-294366.2076	1119727.7061	3237796.7924	10856511315.0270	2.1965e+05
238	441860.7431	-294394.0803	1119823.7431	3237768.9197	10856511315.0270	2.1930e+05
239	441956.7801	-294421.9530	1119919.7801	3237741.0470	10856511315.0270	2.1894e+05
240	442052.8172	-294449.8258	1120015.8172	3237713.1742	10856511315.0270	2.1859e+05
241	442148.8542	-294477.6985	1120111.8542	3237685.3015	10856511315.0270	2.1824e+05
242	442244.8912	-294505.5712	1120207.8912	3237657.4288	10856511315.0270	2.1789e+05
243	442340.9283	-294533.4440	1120303.9283	3237629.5560	10856511315.0270	2.1754e+05
244	442436.9653	-294561.3167	1120399.9653	3237601.6833	10856511315.0270	2.1719e+05
245	442533.0023	-294589.1894	1120496.0023	3237573.8106	10856511315.0270	2.1684e+05
246	442629.0393	-294617.0621	1120592.0393	3237545.9379	10856511315.0270	2.1649e+05
247	442725.0764	-294644.9349	1120688.0764	3237518.0651	10856511315.0270	2.1615e+05
248	442821.1134	-294672.8076	1120784.1134	3237490.1924	10856511315.0270	2.1580e+05
249	442917.1504	-294700.6803	1120880.1504	3237462.3197	10856511315.0270	2.1545e+05
250	443013.1875	-294728.5531	1120976.1875	3237434.4469	10856511315.0270	2.1511e+05
251	443109.2245	-294756.4258	1121072.2245	3237406.5742	10856511315.0270	2.1476e+05
252	443205.2615	-294784.2985	1121168.2615	3237378.7015	10856511315.0270	2.1442e+05
253	443301.2985	-294812.1713	1121264.2985	3237350.8287	10856511315.0270	2.1408e+05
254	443397.3356	-294840.0440	1121360.3356	3237322.9560	10856511315.0270	2.1373e+05
255	443493.3726	-294867.9167	1121456.3726	3237295.0833	10856511315.0270	2.1339e+05
256	443589.4096	-294895.7894	1121552.4096	3237267.2106	10856511315.0270	2.1305e+05
257	443685.4467	-294923.6622	1121648.4467	3237239.3378	10856511315.0270	2.1271e+05
258	443781.4837	-294951.5349	1121744.4837	3237211.4651	10856511315.0270	2.1236e+05
259	443877.5207	-294979.4076	1121840.5207	3237183.5924	10856511315.0270	2.1202e+05
260	443973.5577	-295007.2804	1121936.5577	3237155.7196	10856511315.0270	2.1168e+05
261	444069.5948	-295035.1531	1122032.5948	3237127.8469	10856511315.0270	2.1135e+05
262	444165.6318	-295063.0258	1122128.6318	3237099.9742	10856511315.0270	2.1101e+05
263	444261.6688	-295090.8985	1122224.6688	3237072.1015	10856511315.0270	2.1067e+05
264	444357.7059	-295118.7713	1122320.7059	3237044.2287	10856511315.0270	2.1033e+05
265	444453.7429	-295146.6440	1122416.7429	3237016.3560	10856511315.0270	2.0999e+05
266	444549.7799	-295174.5167	1122512.7799	3236988.4833	10856511315.0270	2.0966e+05
267	444645.8170	-295202.3895	1122608.8170	3236960.6105	10856511315.0270	2.0932e+05
268	444741.8540	-295230.2622	1122704.8540	3236932.7378	10856511315.0270	2.0899e+05
269	444837.8910	-295258.1349	1122800.8910	3236904.8651	10856511315.0270	2.0865e+05
270	444933.9280	-295286.0077	1122896.9280	3236876.9923	10856511315.0270	2.0832e+05
271	445029.9651	-295313.8804	1122992.9651	3236849.1196	10856511315.0270	2.0799e+05
272	445126.0021	-295341.7531	1123089.0021	3236821.2469	10856511315.0270	2.0765e+05
273	445222.0391	-295369.6258	1123185.0391	3236793.3742	10856511315.0270	2.0732e+05
274	445318.0762	-295397.4986	1123281.0762	3236765.5014	10856511315.0270	2.0699e+05
275	445414.1132	-295425.3713	1123377.1132	3236737.6287	10856511315.0270	2.0666e+05
276	445510.1502	-295453.2440	1123473.1502	3236709.7560	10856511315.0270	2.0633e+05
277	445606.1872	-295481.1168	1123569.1872	3236681.8832	10856511315.0270	2.0600e+05
278	445702.2243	-295508.9895	1123665.2243	3236654.0105	10856511315.0270	2.0567e+05
279	445798.2613	-295536.8622	1123761.2613	3236626.1378	10856511315.0270	2.0534e+05
280	445894.2983	-295564.7350	1123857.2983	3236598.2650	10856511315.0270	2.0501e+05
281	445990.3354	-295592.6077	1123953.3354	3236570.3923	10856511315.0270	2.0468e+05
282	446086.3724	-295620.4804	1124049.3724	3236542.5196	10856511315.0270	2.0436e+05
283	446182.4094	-295648.3531	1124145.4094	3236514.6469	10856511315.0270	2.0403e+05
284	446278.4464	-295676.2259	1124241.4464	3236486.7741	10856511315.0270	2.0370e+05
285	446374.4835	-295704.0986	1124337.4835	3236458.9014	10856511315.0270	2.0338e+05
286	446470.5205	-295731.9713	1124433.5205	3236431.0287	10856511315.0270	2.0305e+05
287	446566.5575	-295759.8441	1124529.5575	3236403.1559	10856511315.0270	2.0273e+05
288	446662.5946	-295787.7168	1124625.5946	3236375.2832	10856511315.0270	2.0240e+05
289	446758.6316	-295815.5895	1124721.6316	3236347.4105	10856511315.0270	2.0208e+05
290	446854.6686	-295843.4622	1124817.6686	3236319.5378	10856511315.0270	2.0176e+05
291	446950.7057	-295871.3350	1124913.7057	3236291.6650	10856511315.0270	2.0144e+05
292	447046.7427	-295899.2077	1125009.7427	3236263.7923	10856511315.0270	2.0111e+05
293	447142.7797	-295927.0804	1125105.7797	3236235.9196	10856511315.0270	2.0079e+05
294	447238.8167	-295954.9532	1125201.8167	3236208.0468	10856511315.0270	2.0047e+05
295	447334.8538	-295982.8259	1125297.8538	3236180.1741	10856511315.0270	2.0015e+05
296	447430.8908	-296010.6986	1125393.8908	3236152.3014	10856511315.0270	1.9983e+05
297	447526.9278	-296038.5714	1125489.9278	3236124.4286	10856511315.0270	1.9951e+05
298	447622.9649	-296066.4441	1125585.9649	3236096.5559	10856511315.0270	1.9920e+05
299	447719.0019	-296094.3168	1125682.0019	3236068.6832	10856511315.0270	1.9888e+05
300	447815.0389	-296122.1895	1125778.0389	3236040.8105	10856511315.0270	1.9856e+05
301	447911.0759	-296150.0623	1125874.0759	3236012.9377	10856511315.0270	1.9824e+05
302	448007.1130	-296177.9350	1125970.1130	3235985.0650	10856511315.0270	1.9793e+05
303	448103.1500	-296205.8077	1126066.1500	3235957.1923	10856511315.0270	1.9761e+05
304	448199.1870	-296233.6805	1126162.1870	3235929.3195	10856511315.0270	1.9730e+05
305	448295.2241	-296261.5532	1126258.2241	3235901.4468	10856511315.0270	1.9698e+05
306	448391.2611	-296289.4259	1126354.2611	3235873.5741	10856511315.0270	1.9667e+05
307	448487.2981	-296317.2986	1126450.2981	3235845.7014	10856511315.0270	1.9636e+05
308	448583.3351	-296345.1714	1126546.3351	3235817.8286	10856511315.0270	1.9604e+05
309	448679.3722	-296373.0441	1126642.3722	3235789.9559	10856511315.0270	1.9573e+05
