i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
321	41680.3542	-17930.0539	719643.3542	3514232.9461	10751179.9985	1.2773e+04
322	41776.3912	-17957.9267	719739.3912	3514205.0733	10751179.9985	1.2484e+04
323	41872.4283	-17985.7994	719835.4283	3514177.2006	10751179.9985	1.2201e+04
324	41968.4653	-18013.6721	719931.4653	3514149.3279	10751179.9985	1.1925e+04
325	42064.5023	-18041.5448	720027.5023	3514121.4552	10751179.9985	1.1655e+04
326	42160.5394	-18069.4176	720123.5394	3514093.5824	10751179.9985	1.1391e+04
327	42256.5764	-18097.2903	720219.5764	3514065.7097	10751179.9985	1.1134e+04
328	42352.6134	-18125.1630	720315.6134	3514037.8370	10751179.9985	1.0882e+04
329	42448.6505	-18153.0358	720411.6505	3514009.9642	10751179.9985	1.0636e+04
330	42544.6875	-18180.9085	720507.6875	3513982.0915	10751179.9985	1.0395e+04
331	42640.7245	-18208.7812	720603.7245	3513954.2188	10751179.9985	1.0161e+04
332	42736.7615	-18236.6540	720699.7615	3513926.3460	10751179.9985	9.9310e+03
333	42832.7986	-18264.5267	720795.7986	3513898.4733	10751179.9985	9.7068e+03
334	42928.8356	-18292.3994	720891.8356	3513870.6006	10751179.9985	9.4876e+03
335	43024.8726	-18320.2721	720987.8726	3513842.7279	10751179.9985	9.2735e+03
336	43120.9097	-18348.1449	721083.9097	3513814.8551	10751179.9985	9.0642e+03
337	43216.9467	-18376.0176	721179.9467	3513786.9824	10751179.9985	8.8597e+03
338	43312.9837	-18403.8903	721275.9837	3513759.1097	10751179.9985	8.6599e+03
339	43409.0207	-18431.7631	721372.0207	3513731.2369	10751179.9985	8.4647e+03
340	43505.0578	-18459.6358	721468.0578	3513703.3642	10751179.9985	8.2739e+03
341	43601.0948	-18487.5085	721564.0948	3513675.4915	10751179.9985	8.0874e+03
342	43697.1318	-18515.3812	721660.1318	3513647.6188	10751179.9985	7.9052e+03
343	43793.1689	-18543.2540	721756.1689	3513619.7460	10751179.9985	7.7271e+03
344	43889.2059	-18571.1267	721852.2059	3513591.8733	10751179.9985	7.5531e+03
345	43985.2429	-18598.9994	721948.2429	3513564.0006	10751179.9985	7.3831e+03
346	44081.2799	-18626.8722	722044.2799	3513536.1278	10751179.9985	7.2169e+03
347	44177.3170	-18654.7449	722140.3170	3513508.2551	10751179.9985	7.0545e+03
348	44273.3540	-18682.6176	722236.3540	3513480.3824	10751179.9985	6.8958e+03
349	44369.3910	-18710.4904	722332.3910	3513452.5096	10751179.9985	6.7407e+03
350	44465.4281	-18738.3631	722428.4281	3513424.6369	10751179.9985	6.5891e+03
351	44561.4651	-18766.2358	722524.4651	3513396.7642	10751179.9985	6.4410e+03
352	44657.5021	-18794.1085	722620.5021	3513368.8915	10751179.9985	6.2963e+03
353	44753.5392	-18821.9813	722716.5392	3513341.0187	10751179.9985	6.1548e+03
354	44849.5762	-18849.8540	722812.5762	3513313.1460	10751179.9985	6.0165e+03
355	44945.6132	-18877.7267	722908.6132	3513285.2733	10751179.9985	5.8814e+03
356	45041.6502	-18905.5995	723004.6502	3513257.4005	10751179.9985	5.7493e+03
357	45137.6873	-18933.4722	723100.6873	3513229.5278	10751179.9985	5.6203e+03
358	45233.7243	-18961.3449	723196.7243	3513201.6551	10751179.9985	5.4941e+03
359	45329.7613	-18989.2176	723292.7613	3513173.7824	10751179.9985	5.3709e+03
360	45425.7984	-19017.0904	723388.7984	3513145.9096	10751179.9985	5.2504e+03
361	45521.8354	-19044.9631	723484.8354	3513118.0369	10751179.9985	5.1326e+03
362	45617.8724	-19072.8358	723580.8724	3513090.1642	10751179.9985	5.0175e+03
363	45713.9094	-19100.7086	723676.9094	3513062.2914	10751179.9985	4.9051e+03
364	45809.9465	-19128.5813	723772.9465	3513034.4187	10751179.9985	4.7951e+03
365	45905.9835	-19156.4540	723868.9835	3513006.5460	10751179.9985	4.6877e+03
366	46002.0205	-19184.3268	723965.0205	3512978.6732	10751179.9985	4.5827e+03
367	46098.0576	-19212.1995	724061.0576	3512950.8005	10751179.9985	4.4800e+03
368	46194.0946	-19240.0722	724157.0946	3512922.9278	10751179.9985	4.3797e+03
369	46290.1316	-19267.9449	724253.1316	3512895.0551	10751179.9985	4.2817e+03
370	46386.1686	-19295.8177	724349.1686	3512867.1823	10751179.9985	4.1858e+03
371	46482.2057	-19323.6904	724445.2057	3512839.3096	10751179.9985	4.0922e+03
372	46578.2427	-19351.5631	724541.2427	3512811.4369	10751179.9985	4.0006e+03
373	46674.2797	-19379.4359	724637.2797	3512783.5641	10751179.9985	3.9111e+03
374	46770.3168	-19407.3086	724733.3168	3512755.6914	10751179.9985	3.8237e+03
375	46866.3538	-19435.1813	724829.3538	3512727.8187	10751179.9985	3.7382e+03
376	46962.3908	-19463.0540	724925.3908	3512699.9460	10751179.9985	3.6546e+03
377	47058.4278	-19490.9268	725021.4278	3512672.0732	10751179.9985	3.5729e+03
378	47154.4649	-19518.7995	725117.4649	3512644.2005	10751179.9985	3.4931e+03
379	47250.5019	-19546.6722	725213.5019	3512616.3278	10751179.9985	3.4151e+03
380	47346.5389	-19574.5450	725309.5389	3512588.4550	10751179.9985	3.3388e+03
381	47442.5760	-19602.4177	725405.5760	3512560.5823	10751179.9985	3.2643e+03
382	47538.6130	-19630.2904	725501.6130	3512532.7096	10751179.9985	3.1914e+03
383	47634.6500	-19658.1632	725597.6500	3512504.8368	10751179.9985	3.1202e+03
384	47730.6871	-19686.0359	725693.6871	3512476.9641	10751179.9985	3.0505e+03
385	47826.7241	-19713.9086	725789.7241	3512449.0914	10751179.9985	2.9825e+03
386	47922.7611	-19741.7813	725885.7611	3512421.2187	10751179.9985	2.9159e+03
387	48018.7981	-19769.6541	725981.7981	3512393.3459	10751179.9985	2.8509e+03
388	48114.8352	-19797.5268	726077.8352	3512365.4732	10751179.9985	2.7873e+03
389	48210.8722	-19825.3995	726173.8722	3512337.6005	10751179.9985	2.7252e+03
390	48306.9092	-19853.2723	726269.9092	3512309.7277	10751179.9985	2.6645e+03
391	48402.9463	-19881.1450	726365.9463	3512281.8550	10751179.9985	2.6051e+03
392	48498.9833	-19909.0177	726461.9833	3512253.9823	10751179.9985	2.5471e+03
393	48595.0203	-19936.8904	726558.0203	3512226.1096	10751179.9985	2.4903e+03
394	48691.0573	-19964.7632	726654.0573	3512198.2368	10751179.9985	2.4349e+03
395	48787.0944	-19992.6359	726750.0944	3512170.3641	10751179.9985	2.3807e+03
396	48883.1314	-20020.5086	726846.1314	3512142.4914	10751179.9985	2.3277e+03
397	48979.1684	-20048.3814	726942.1684	3512114.6186	10751179.9985	2.2759e+03
398	49075.2055	-20076.2541	727038.2055	3512086.7459	10751179.9985	2.2252e+03
399	49171.2425	-20104.1268	727134.2425	3512058.8732	10751179.9985	2.1757e+03
400	49267.2795	-20131.9996	727230.2795	3512031.0004	10751179.9985	2.1273e+03
401	49363.3165	-20159.8723	727326.3165	3512003.1277	10751179.9985	2.0800e+03
402	49459.3536	-20187.7450	727422.3536	3511975.2550	10751179.9985	2.0337e+03
403	49555.3906	-20215.6177	727518.3906	3511947.3823	10751179.9985	1.9885e+03
404	49651.4276	-20243.4905	727614.4276	3511919.5095	10751179.9985	1.9443e+03
405	49747.4647	-20271.3632	727710.4647	3511891.6368	10751179.9985	1.9011e+03
406	49843.5017	-20299.2359	727806.5017	3511863.7641	10751179.9985	1.8589e+03
407	49939.5387	-20327.1087	727902.5387	3511835.8913	10751179.9985	1.8176e+03
408	50035.5758	-20354.9814	727998.5758	3511808.0186	10751179.9985	1.7772e+03
409	50131.6128	-20382.8541	728094.6128	3511780.1459	10751179.9985	1.7378e+03
410	50227.6498	-20410.7268	728190.6498	3511752.2732	10751179.9985	1.6992e+03
411	50323.6868	-20438.5996	728286.6868	3511724.4004	10751179.9985	1.6615e+03
412	50419.7239	-20466.4723	728382.7239	3511696.5277	10751179.9985	1.6246e+03
413	50515.7609	-20494.3450	728478.7609	3511668.6550	10751179.9985	1.5885e+03
414	50611.7979	-20522.2178	728574.7979	3511640.7822	10751179.9985	1.5533e+03
415	50707.8350	-20550.0905	728670.8350	3511612.9095	10751179.9985	1.5188e+03
416	50803.8720	-20577.9632	728766.8720	3511585.0368	10751179.9985	1.4852e+03
417	50899.9090	-20605.8360	728862.9090	3511557.1640	10751179.9985	1.4522e+03
418	50995.9460	-20633.7087	728958.9460	3511529.2913	10751179.9985	1.4200e+03
419	51091.9831	-20661.5814	729054.9831	3511501.4186	10751179.9985	1.3886e+03
420	51188.0201	-20689.4541	729151.0201	3511473.5459	10751179.9985	1.3578e+03
421	51284.0571	-20717.3269	729247.0571	3511445.6731	10751179.9985	1.3277e+03
422	51380.0942	-20745.1996	729343.0942	3511417.8004	10751179.9985	1.2983e+03
423	51476.1312	-20773.0723	729439.1312	3511389.9277	10751179.9985	1.2695e+03
424	51572.1682	-20800.9451	729535.1682	3511362.0549	10751179.9985	1.2414e+03
425	51668.2052	-20828.8178	729631.2052	3511334.1822	10751179.9985	1.2139e+03
426	51764.2423	-20856.6905	729727.2423	3511306.3095	10751179.9985	1.1871e+03
427	51860.2793	-20884.5632	729823.2793	3511278.4368	10751179.9985	1.1608e+03
428	51956.3163	-20912.4360	729919.3163	3511250.5640	10751179.9985	1.1351e+03
429	52052.3534	-20940.3087	730015.3534	3511222.6913	10751179.9985	1.1100e+03
430	52148.3904	-20968.1814	730111.3904	3511194.8186	10751179.9985	1.0854e+03
431	52244.4274	-20996.0542	730207.4274	3511166.9458	10751179.9985	1.0614e+03
432	52340.4644	-21023.9269	730303.4644	3511139.0731	10751179.9985	1.0379e+03
433	52436.5015	-21051.7996	730399.5015	3511111.2004	10751179.9985	1.0150e+03
434	52532.5385	-21079.6724	730495.5385	3511083.3276	10751179.9985	9.9255e+02
435	52628.5755	-21107.5451	730591.5755	3511055.4549	10751179.9985	9.7061e+02
436	52724.6126	-21135.4178	730687.6126	3511027.5822	10751179.9985	9.4916e+02
437	52820.6496	-21163.2905	730783.6496	3510999.7095	10751179.9985	9.2819e+02
438	52916.6866	-21191.1633	730879.6866	3510971.8367	10751179.9985	9.0768e+02
439	53012.7237	-21219.0360	730975.7237	3510943.9640	10751179.9985	8.8763e+02
440	53108.7607	-21246.9087	731071.7607	3510916.0913	10751179.9985	8.6803e+02
441	53204.7977	-21274.7815	731167.7977	3510888.2185	10751179.9985	8.4886e+02
442	53300.8347	-21302.6542	731263.8347	3510860.3458	10751179.9985	8.3012e+02
443	53396.8718	-21330.5269	731359.8718	3510832.4731	10751179.9985	8.1179e+02
444	53492.9088	-21358.3996	731455.9088	3510804.6004	10751179.9985	7.9388e+02
445	53588.9458	-21386.2724	731551.9458	3510776.7276	10751179.9985	7.7636e+02
446	53684.9829	-21414.1451	731647.9829	3510748.8549	10751179.9985	7.5923e+02
447	53781.0199	-21442.0178	731744.0199	3510720.9822	10751179.9985	7.4248e+02
448	53877.0569	-21469.8906	731840.0569	3510693.1094	10751179.9985	7.2610e+02
449	53973.0939	-21497.7633	731936.0939	3510665.2367	10751179.9985	7.1009e+02
450	54069.1310	-21525.6360	732032.1310	3510637.3640	10751179.9985	6.9443e+02
451	54165.1680	-21553.5088	732128.1680	3510609.4912	10751179.9985	6.7912e+02
452	54261.2050	-21581.3815	732224.2050	3510581.6185	10751179.9985	6.6415e+02
453	54357.2421	-21609.2542	732320.2421	3510553.7458	10751179.9985	6.4951e+02
454	54453.2791	-21637.1269	732416.2791	3510525.8731	10751179.9985	6.3520e+02
455	54549.3161	-21664.9997	732512.3161	3510498.0003	10751179.9985	6.2120e+02
456	54645.3531	-21692.8724	732608.3531	3510470.1276	10751179.9985	6.0752e+02
457	54741.3902	-21720.7451	732704.3902	3510442.2549	10751179.9985	5.9414e+02
458	54837.4272	-21748.6179	732800.4272	3510414.3821	10751179.9985	5.8105e+02
459	54933.4642	-21776.4906	732896.4642	3510386.5094	10751179.9985	5.6826e+02
460	55029.5013	-21804.3633	732992.5013	3510358.6367	10751179.9985	5.5575e+02
461	55125.5383	-21832.2360	733088.5383	3510330.7640	10751179.9985	5.4351e+02
462	55221.5753	-21860.1088	733184.5753	3510302.8912	10751179.9985	5.3155e+02
463	55317.6123	-21887.9815	733280.6123	3510275.0185	10751179.9985	5.1985e+02
464	55413.6494	-21915.8542	733376.6494	3510247.1458	10751179.9985	5.0841e+02
465	55509.6864	-21943.7270	733472.6864	3510219.2730	10751179.9985	4.9723e+02
466	55605.7234	-21971.5997	733568.7234	3510191.4003	10751179.9985	4.8629e+02
467	55701.7605	-21999.4724	733664.7605	3510163.5276	10751179.9985	4.7560e+02
468	55797.7975	-22027.3452	733760.7975	3510135.6548	10751179.9985	4.6514e+02
469	55893.8345	-22055.2179	733856.8345	3510107.7821	10751179.9985	4.5491e+02
470	55989.8716	-22083.0906	733952.8716	3510079.9094	10751179.9985	4.4491e+02
471	56085.9086	-22110.9633	734048.9086	3510052.0367	10751179.9985	4.3513e+02
472	56181.9456	-22138.8361	734144.9456	3510024.1639	10751179.9985	4.2557e+02
473	56277.9826	-22166.7088	734240.9826	3509996.2912	10751179.9985	4.1621e+02
474	56374.0197	-22194.5815	734337.0197	3509968.4185	10751179.9985	4.0707e+02
475	56470.0567	-22222.4543	734433.0567	3509940.5457	10751179.9985	3.9813e+02
476	56566.0937	-22250.3270	734529.0937	3509912.6730	10751179.9985	3.8938e+02
477	56662.1308	-22278.1997	734625.1308	3509884.8003	10751179.9985	3.8083e+02
478	56758.1678	-22306.0724	734721.1678	3509856.9276	10751179.9985	3.7247e+02
479	56854.2048	-22333.9452	734817.2048	3509829.0548	10751179.9985	3.6429e+02
480	56950.2418	-22361.8179	734913.2418	3509801.1821	10751179.9985	3.5629e+02
481	57046.2789	-22389.6906	735009.2789	3509773.3094	10751179.9985	3.4847e+02
482	57142.3159	-22417.5634	735105.3159	3509745.4366	10751179.9985	3.4083e+02
483	57238.3529	-22445.4361	735201.3529	3509717.5639	10751179.9985	3.3335e+02
484	57334.3900	-22473.3088	735297.3900	3509689.6912	10751179.9985	3.2603e+02
485	57430.4270	-22501.1816	735393.4270	3509661.8184	10751179.9985	3.1888e+02
486	57526.4640	-22529.0543	735489.4640	3509633.9457	10751179.9985	3.1189e+02
487	57622.5010	-22556.9270	735585.5010	3509606.0730	10751179.9985	3.0505e+02
488	57718.5381	-22584.7997	735681.5381	3509578.2003	10751179.9985	2.9836e+02
489	57814.5751	-22612.6725	735777.5751	3509550.3275	10751179.9985	2.9181e+02
490	57910.6121	-22640.5452	735873.6121	3509522.4548	10751179.9985	2.8542e+02
491	58006.6492	-22668.4179	735969.6492	3509494.5821	10751179.9985	2.7916e+02
492	58102.6862	-22696.2907	736065.6862	3509466.7093	10751179.9985	2.7304e+02
493	58198.7232	-22724.1634	736161.7232	3509438.8366	10751179.9985	2.6706e+02
494	58294.7603	-22752.0361	736257.7603	3509410.9639	10751179.9985	2.6121e+02
495	58390.7973	-22779.9088	736353.7973	3509383.0912	10751179.9985	2.5549e+02
496	58486.8343	-22807.7816	736449.8343	3509355.2184	10751179.9985	2.4989e+02
497	58582.8713	-22835.6543	736545.8713	3509327.3457	10751179.9985	2.4442e+02
498	58678.9084	-22863.5270	736641.9084	3509299.4730	10751179.9985	2.3906e+02
499	58774.9454	-22891.3998	736737.9454	3509271.6002	10751179.9985	2.3383e+02
500	58870.9824	-22919.2725	736833.9824	3509243.7275	10751179.9985	2.2871e+02
501	58967.0195	-22947.1452	736930.0195	3509215.8548	10751179.9985	2.2370e+02
502	59063.0565	-22975.0180	737026.0565	3509187.9820	10751179.9985	2.1881e+02
503	59159.0935	-23002.8907	737122.0935	3509160.1093	10751179.9985	2.1402e+02
504	59255.1305	-23030.7634	737218.1305	3509132.2366	10751179.9985	2.0933e+02
505	59351.1676	-23058.6361	737314.1676	3509104.3639	10751179.9985	2.0475e+02
506	59447.2046	-23086.5089	737410.2046	3509076.4911	10751179.9985	2.0027e+02
507	59543.2416	-23114.3816	737506.2416	3509048.6184	10751179.9985	1.9589e+02
508	59639.2787	-23142.2543	737602.2787	3509020.7457	10751179.9985	1.9161e+02
509	59735.3157	-23170.1271	737698.3157	3508992.8729	10751179.9985	1.8742e+02
510	59831.3527	-23197.9998	737794.3527	3508965.0002	10751179.9985	1.8332e+02
511	59927.3897	-23225.8725	737890.3897	3508937.1275	10751179.9985	1.7931e+02
512	60023.4268	-23253.7453	737986.4268	3508909.2547	10751179.9985	1.7539e+02
513	60119.4638	-23281.6180	738082.4638	3508881.3820	10751179.9985	1.7156e+02
514	60215.5008	-23309.4907	738178.5008	3508853.5093	10751179.9985	1.6781e+02
515	60311.5379	-23337.3634	738274.5379	3508825.6366	10751179.9985	1.6414e+02
516	60407.5749	-23365.2362	738370.5749	3508797.7638	10751179.9985	1.6056e+02
517	60503.6119	-23393.1089	738466.6119	3508769.8911	10751179.9985	1.5705e+02
518	60599.6489	-23420.9816	738562.6489	3508742.0184	10751179.9985	1.5362e+02
519	60695.6860	-23448.8544	738658.6860	3508714.1456	10751179.9985	1.5026e+02
520	60791.7230	-23476.7271	738754.7230	3508686.2729	10751179.9985	1.4698e+02
521	60887.7600	-23504.5998	738850.7600	3508658.4002	10751179.9985	1.4377e+02
522	60983.7971	-23532.4725	738946.7971	3508630.5275	10751179.9985	1.4063e+02
523	61079.8341	-23560.3453	739042.8341	3508602.6547	10751179.9985	1.3756e+02
524	61175.8711	-23588.2180	739138.8711	3508574.7820	10751179.9985	1.3456e+02
525	61271.9082	-23616.0907	739234.9082	3508546.9093	10751179.9985	1.3162e+02
526	61367.9452	-23643.9635	739330.9452	3508519.0365	10751179.9985	1.2875e+02
527	61463.9822	-23671.8362	739426.9822	3508491.1638	10751179.9985	1.2594e+02
528	61560.0192	-23699.7089	739523.0192	3508463.2911	10751179.9985	1.2319e+02
529	61656.0563	-23727.5817	739619.0563	3508435.4183	10751179.9985	1.2051e+02
530	61752.0933	-23755.4544	739715.0933	3508407.5456	10751179.9985	1.1788e+02
531	61848.1303	-23783.3271	739811.1303	3508379.6729	10751179.9985	1.1531e+02
532	61944.1674	-23811.1998	739907.1674	3508351.8002	10751179.9985	1.1279e+02
533	62040.2044	-23839.0726	740003.2044	3508323.9274	10751179.9985	1.1033e+02
534	62136.2414	-23866.9453	740099.2414	3508296.0547	10751179.9985	1.0793e+02
535	62232.2784	-23894.8180	740195.2784	3508268.1820	10751179.9985	1.0557e+02
536	62328.3155	-23922.6908	740291.3155	3508240.3092	10751179.9985	1.0327e+02
537	62424.3525	-23950.5635	740387.3525	3508212.4365	10751179.9985	1.0102e+02
538	62520.3895	-23978.4362	740483.3895	3508184.5638	10751179.9985	9.8819e+01
539	62616.4266	-24006.3089	740579.4266	3508156.6911	10751179.9985	9.6666e+01
540	62712.4636	-24034.1817	740675.4636	3508128.8183	10751179.9985	9.4560e+01
541	62808.5006	-24062.0544	740771.5006	3508100.9456	10751179.9985	9.2500e+01
542	62904.5376	-24089.9271	740867.5376	3508073.0729	10751179.9985	9.0485e+01
543	63000.5747	-24117.7999	740963.5747	3508045.2001	10751179.9985	8.8514e+01
544	63096.6117	-24145.6726	741059.6117	3508017.3274	10751179.9985	8.6586e+01
545	63192.6487	-24173.5453	741155.6487	3507989.4547	10751179.9985	8.4701e+01
546	63288.6858	-24201.4181	741251.6858	3507961.5819	10751179.9985	8.2856e+01
547	63384.7228	-24229.2908	741347.7228	3507933.7092	10751179.9985	8.1052e+01
548	63480.7598	-24257.1635	741443.7598	3507905.8365	10751179.9985	7.9288e+01
549	63576.7968	-24285.0362	741539.7968	3507877.9638	10751179.9985	7.7562e+01
550	63672.8339	-24312.9090	741635.8339	3507850.0910	10751179.9985	7.5874e+01
551	63768.8709	-24340.7817	741731.8709	3507822.2183	10751179.9985	7.4223e+01
552	63864.9079	-24368.6544	741827.9079	3507794.3456	10751179.9985	7.2608e+01
553	63960.9450	-24396.5272	741923.9450	3507766.4728	10751179.9985	7.1028e+01
554	64056.9820	-24424.3999	742019.9820	3507738.6001	10751179.9985	6.9483e+01
555	64153.0190	-24452.2726	742116.0190	3507710.7274	10751179.9985	6.7971e+01
556	64249.0561	-24480.1453	742212.0561	3507682.8547	10751179.9985	6.6493e+01
557	64345.0931	-24508.0181	742308.0931	3507654.9819	10751179.9985	6.5047e+01
558	64441.1301	-24535.8908	742404.1301	3507627.1092	10751179.9985	6.3632e+01
559	64537.1671	-24563.7635	742500.1671	3507599.2365	10751179.9985	6.2249e+01
560	64633.2042	-24591.6363	742596.2042	3507571.3637	10751179.9985	6.0895e+01
561	64729.2412	-24619.5090	742692.2412	3507543.4910	10751179.9985	5.9572e+01
562	64825.2782	-24647.3817	742788.2782	3507515.6183	10751179.9985	5.8277e+01
563	64921.3153	-24675.2545	742884.3153	3507487.7455	10751179.9985	5.7010e+01
564	65017.3523	-24703.1272	742980.3523	3507459.8728	10751179.9985	5.5771e+01
565	65113.3893	-24730.9999	743076.3893	3507432.0001	10751179.9985	5.4559e+01
566	65209.4263	-24758.8726	743172.4263	3507404.1274	10751179.9985	5.3374e+01
567	65305.4634	-24786.7454	743268.4634	3507376.2546	10751179.9985	5.2214e+01
568	65401.5004	-24814.6181	743364.5004	3507348.3819	10751179.9985	5.1080e+01
569	65497.5374	-24842.4908	743460.5374	3507320.5092	10751179.9985	4.9970e+01
570	65593.5745	-24870.3636	743556.5745	3507292.6364	10751179.9985	4.8885e+01
571	65689.6115	-24898.2363	743652.6115	3507264.7637	10751179.9985	4.7823e+01
572	65785.6485	-24926.1090	743748.6485	3507236.8910	10751179.9985	4.6785e+01
573	65881.6855	-24953.9817	743844.6855	3507209.0183	10751179.9985	4.5769e+01
574	65977.7226	-24981.8545	743940.7226	3507181.1455	10751179.9985	4.4776e+01
575	66073.7596	-25009.7272	744036.7596	3507153.2728	10751179.9985	4.3804e+01
576	66169.7966	-25037.5999	744132.7966	3507125.4001	10751179.9985	4.2853e+01
577	66265.8337	-25065.4727	744228.8337	3507097.5273	10751179.9985	4.1923e+01
578	66361.8707	-25093.3454	744324.8707	3507069.6546	10751179.9985	4.1013e+01
579	66457.9077	-25121.2181	744420.9077	3507041.7819	10751179.9985	4.0123e+01
580	66553.9448	-25149.0909	744516.9448	3507013.9091	10751179.9985	3.9252e+01
581	66649.9818	-25176.9636	744612.9818	3506986.0364	10751179.9985	3.8401e+01
582	66746.0188	-25204.8363	744709.0188	3506958.1637	10751179.9985	3.7568e+01
583	66842.0558	-25232.7090	744805.0558	3506930.2910	10751179.9985	3.6753e+01
584	66938.0929	-25260.5818	744901.0929	3506902.4182	10751179.9985	3.5956e+01
585	67034.1299	-25288.4545	744997.1299	3506874.5455	10751179.9985	3.5176e+01
586	67130.1669	-25316.3272	745093.1669	3506846.6728	10751179.9985	3.4413e+01
587	67226.2040	-25344.2000	745189.2040	3506818.8000	10751179.9985	3.3667e+01
588	67322.2410	-25372.0727	745285.2410	3506790.9273	10751179.9985	3.2937e+01
589	67418.2780	-25399.9454	745381.2780	3506763.0546	10751179.9985	3.2223e+01
590	67514.3150	-25427.8181	745477.3150	3506735.1819	10751179.9985	3.1525e+01
591	67610.3521	-25455.6909	745573.3521	3506707.3091	10751179.9985	3.0841e+01
592	67706.3891	-25483.5636	745669.3891	3506679.4364	10751179.9985	3.0173e+01
593	67802.4261	-25511.4363	745765.4261	3506651.5637	10751179.9985	2.9519e+01
594	67898.4632	-25539.3091	745861.4632	3506623.6909	10751179.9985	2.8879e+01
595	67994.5002	-25567.1818	745957.5002	3506595.8182	10751179.9985	2.8254e+01
596	68090.5372	-25595.0545	746053.5372	3506567.9455	10751179.9985	2.7642e+01
597	68186.5742	-25622.9273	746149.5742	3506540.0727	10751179.9985	2.7043e+01
598	68282.6113	-25650.8000	746245.6113	3506512.2000	10751179.9985	2.6457e+01
599	68378.6483	-25678.6727	746341.6483	3506484.3273	10751179.9985	2.5884e+01
600	68474.6853	-25706.5454	746437.6853	3506456.4546	10751179.9985	2.5324e+01
601	68570.7224	-25734.4182	746533.7224	3506428.5818	10751179.9985	2.4775e+01
602	68666.7594	-25762.2909	746629.7594	3506400.7091	10751179.9985	2.4239e+01
603	68762.7964	-25790.1636	746725.7964	3506372.8364	10751179.9985	2.3714e+01
604	68858.8334	-25818.0364	746821.8334	3506344.9636	10751179.9985	2.3201e+01
605	68954.8705	-25845.9091	746917.8705	3506317.0909	10751179.9985	2.2698e+01
606	69050.9075	-25873.7818	747013.9075	3506289.2182	10751179.9985	2.2207e+01
607	69146.9445	-25901.6545	747109.9445	3506261.3455	10751179.9985	2.1726e+01
608	69242.9816	-25929.5273	747205.9816	3506233.4727	10751179.9985	2.1256e+01
609	69339.0186	-25957.4000	747302.0186	3506205.6000	10751179.9985	2.0796e+01
610	69435.0556	-25985.2727	747398.0556	3506177.7273	10751179.9985	2.0346e+01
611	69531.0927	-26013.1455	747494.0927	3506149.8545	10751179.9985	1.9906e+01
612	69627.1297	-26041.0182	747590.1297	3506121.9818	10751179.9985	1.9476e+01
613	69723.1667	-26068.8909	747686.1667	3506094.1091	10751179.9985	1.9054e+01
614	69819.2037	-26096.7637	747782.2037	3506066.2363	10751179.9985	1.8642e+01
615	69915.2408	-26124.6364	747878.2408	3506038.3636	10751179.9985	1.8239e+01
616	70011.2778	-26152.5091	747974.2778	3506010.4909	10751179.9985	1.7845e+01
617	70107.3148	-26180.3818	748070.3148	3505982.6182	10751179.9985	1.7459e+01
618	70203.3519	-26208.2546	748166.3519	3505954.7454	10751179.9985	1.7081e+01
619	70299.3889	-26236.1273	748262.3889	3505926.8727	10751179.9985	1.6712e+01
620	70395.4259	-26264.0000	748358.4259	3505899.0000	10751179.9985	1.6351e+01
621	70491.4629	-26291.8728	748454.4629	3505871.1272	10751179.9985	1.5997e+01
622	70587.5000	-26319.7455	748550.5000	3505843.2545	10751179.9985	1.5651e+01
623	70683.5370	-26347.6182	748646.5370	3505815.3818	10751179.9985	1.5313e+01
624	70779.5740	-26375.4909	748742.5740	3505787.5091	10751179.9985	1.4982e+01
625	70875.6111	-26403.3637	748838.6111	3505759.6363	10751179.9985	1.4659e+01
626	70971.6481	-26431.2364	748934.6481	3505731.7636	10751179.9985	1.4342e+01
627	71067.6851	-26459.1091	749030.6851	3505703.8909	10751179.9985	1.4032e+01
628	71163.7221	-26486.9819	749126.7221	3505676.0181	10751179.9985	1.3729e+01
629	71259.7592	-26514.8546	749222.7592	3505648.1454	10751179.9985	1.3432e+01
630	71355.7962	-26542.7273	749318.7962	3505620.2727	10751179.9985	1.3142e+01
631	71451.8332	-26570.6001	749414.8332	3505592.3999	10751179.9985	1.2858e+01
632	71547.8703	-26598.4728	749510.8703	3505564.5272	10751179.9985	1.2581e+01
633	71643.9073	-26626.3455	749606.9073	3505536.6545	10751179.9985	1.2309e+01
634	71739.9443	-26654.2182	749702.9443	3505508.7818	10751179.9985	1.2043e+01
635	71835.9814	-26682.0910	749798.9814	3505480.9090	10751179.9985	1.1783e+01
636	71932.0184	-26709.9637	749895.0184	3505453.0363	10751179.9985	1.1529e+01
637	72028.0554	-26737.8364	749991.0554	3505425.1636	10751179.9985	1.1280e+01
638	72124.0924	-26765.7092	750087.0924	3505397.2908	10751179.9985	1.1036e+01
639	72220.1295	-26793.5819	750183.1295	3505369.4181	10751179.9985	1.0798e+01
640	72316.1665	-26821.4546	750279.1665	3505341.5454	10751179.9985	1.0565e+01
641	72412.2035	-26849.3273	750375.2035	3505313.6727	10751179.9985	1.0337e+01
642	72508.2406	-26877.2001	750471.2406	3505285.7999	10751179.9985	1.0114e+01
643	72604.2776	-26905.0728	750567.2776	3505257.9272	10751179.9985	9.8959e+00
644	72700.3146	-26932.9455	750663.3146	3505230.0545	10751179.9985	9.6824e+00
