CPU	GPU	log10(CPU/GPU)
3.8281000000e-153	0.0000000000e+00	NA
6.1702000000e-147	0.0000000000e+00	NA
6.4548000000e-141	0.0000000000e+00	NA
4.3901000000e-135	0.0000000000e+00	NA
1.9415000000e-129	0.0000000000e+00	NA
5.5852000000e-124	0.0000000000e+00	NA
1.0443000000e-118	0.0000000000e+00	NA
1.2693000000e-113	0.0000000000e+00	NA
1.0025000000e-108	0.0000000000e+00	NA
5.1424000000e-104	0.0000000000e+00	NA
1.7123000000e-99	0.0000000000e+00	NA
3.6990000000e-95	0.0000000000e+00	NA
5.1847000000e-91	0.0000000000e+00	NA
4.7128000000e-87	0.0000000000e+00	NA
2.7779000000e-83	0.0000000000e+00	NA
1.0614000000e-79	0.0000000000e+00	NA
2.6281000000e-76	0.0000000000e+00	NA
4.2156000000e-73	0.0000000000e+00	NA
4.3913000000e-70	0.0000000000e+00	NA
2.9679000000e-67	0.0000000000e+00	NA
1.2943000000e-64	0.0000000000e+00	NA
3.6385000000e-62	0.0000000000e+00	NA
6.5903000000e-60	0.0000000000e+00	NA
7.6895000000e-58	0.0000000000e+00	NA
5.7834000000e-56	0.0000000000e+00	NA
2.8061000000e-54	0.0000000000e+00	NA
8.7977000000e-53	0.0000000000e+00	NA
1.7860000000e-51	0.0000000000e+00	NA
2.3534000000e-50	0.0000000000e+00	NA
2.0186000000e-49	0.0000000000e+00	NA
1.1330000000e-48	0.0000000000e+00	NA
4.1719000000e-48	0.0000000000e+00	NA
1.0102000000e-47	0.0000000000e+00	NA
1.6142000000e-47	0.0000000000e+00	NA
1.7077000000e-47	0.0000000000e+00	NA
1.1998000000e-47	0.0000000000e+00	NA
5.6143000000e-48	0.0000000000e+00	NA
1.7541000000e-48	0.0000000000e+00	NA
3.6675000000e-49	0.0000000000e+00	NA
5.1437000000e-50	0.0000000000e+00	NA
4.8530000000e-51	0.0000000000e+00	NA
3.0905000000e-52	0.0000000000e+00	NA
1.3354000000e-53	0.0000000000e+00	NA
3.9434000000e-55	0.0000000000e+00	NA
8.0429000000e-57	0.0000000000e+00	NA
1.1510000000e-58	0.0000000000e+00	NA
1.1828000000e-60	0.0000000000e+00	NA
9.0190000000e-63	0.0000000000e+00	NA
5.3404000000e-65	0.0000000000e+00	NA
2.5970000000e-67	0.0000000000e+00	NA
1.0995000000e-69	0.0000000000e+00	NA
4.2459000000e-72	0.0000000000e+00	NA
1.5351000000e-74	0.0000000000e+00	NA
5.2466000000e-77	0.0000000000e+00	NA
1.6978000000e-79	0.0000000000e+00	NA
5.1947000000e-82	0.0000000000e+00	NA
1.5021000000e-84	0.0000000000e+00	NA
4.0956000000e-87	0.0000000000e+00	NA
1.0504000000e-89	0.0000000000e+00	NA
2.5394000000e-92	0.0000000000e+00	NA
5.7559000000e-95	0.0000000000e+00	NA
1.2176000000e-97	0.0000000000e+00	NA
2.3999000000e-100	0.0000000000e+00	NA
4.4429000000e-103	0.0000000000e+00	NA
7.6235000000e-106	0.0000000000e+00	NA
1.2126000000e-108	0.0000000000e+00	NA
1.7875000000e-111	0.0000000000e+00	NA
2.4440000000e-114	0.0000000000e+00	NA
3.0997000000e-117	0.0000000000e+00	NA
3.6505000000e-120	0.0000000000e+00	NA
3.9930000000e-123	0.0000000000e+00	NA
4.0621000000e-126	0.0000000000e+00	NA
3.8454000000e-129	0.0000000000e+00	NA
3.3946000000e-132	0.0000000000e+00	NA
2.7997000000e-135	0.0000000000e+00	NA
2.1653000000e-138	0.0000000000e+00	NA
1.5707000000e-141	0.0000000000e+00	NA
1.0712000000e-144	0.0000000000e+00	NA
6.8552000000e-148	0.0000000000e+00	NA
4.1120000000e-151	0.0000000000e+00	NA
2.3094000000e-154	0.0000000000e+00	NA
1.2114000000e-157	0.0000000000e+00	NA
5.9304000000e-161	0.0000000000e+00	NA
2.7125000000e-164	0.0000000000e+00	NA
1.1575000000e-167	0.0000000000e+00	NA
4.6139000000e-171	0.0000000000e+00	NA
1.7118000000e-174	0.0000000000e+00	NA
5.9385000000e-178	0.0000000000e+00	NA
1.9264000000e-181	0.0000000000e+00	NA
5.8434000000e-185	0.0000000000e+00	NA
1.6573000000e-188	0.0000000000e+00	NA
4.3953000000e-192	0.0000000000e+00	NA
1.0899000000e-195	0.0000000000e+00	NA
2.5269000000e-199	0.0000000000e+00	NA
5.4780000000e-203	0.0000000000e+00	NA
1.1104000000e-206	0.0000000000e+00	NA
2.1043000000e-210	0.0000000000e+00	NA
3.7286000000e-214	0.0000000000e+00	NA
6.1770000000e-218	0.0000000000e+00	NA
9.5678000000e-222	0.0000000000e+00	NA
1.3856000000e-225	0.0000000000e+00	NA
3.6700000000e-149	0.0000000000e+00	NA
5.9430000000e-143	0.0000000000e+00	NA
6.2469000000e-137	0.0000000000e+00	NA
4.2718000000e-131	0.0000000000e+00	NA
1.8997000000e-125	0.0000000000e+00	NA
5.4971000000e-120	0.0000000000e+00	NA
1.0349000000e-114	0.0000000000e+00	NA
1.2665000000e-109	0.0000000000e+00	NA
1.0077000000e-104	0.0000000000e+00	NA
5.2065000000e-100	0.0000000000e+00	NA
1.7473000000e-95	0.0000000000e+00	NA
3.8056000000e-91	0.0000000000e+00	NA
5.3777000000e-87	0.0000000000e+00	NA
4.9280000000e-83	0.0000000000e+00	NA
2.9278000000e-79	0.0000000000e+00	NA
1.1272000000e-75	0.0000000000e+00	NA
2.8137000000e-72	0.0000000000e+00	NA
4.5781000000e-69	0.0000000000e+00	NA
4.8302000000e-66	0.0000000000e+00	NA
3.2892000000e-63	0.0000000000e+00	NA
1.4435000000e-60	0.0000000000e+00	NA
4.0772000000e-58	0.0000000000e+00	NA
7.4050000000e-56	0.0000000000e+00	NA
8.6443000000e-54	0.0000000000e+00	NA
6.4885000000e-52	0.0000000000e+00	NA
3.1347000000e-50	0.0000000000e+00	NA
9.7625000000e-49	0.0000000000e+00	NA
1.9644000000e-47	0.0000000000e+00	NA
2.5608000000e-46	0.0000000000e+00	NA
2.1715000000e-45	0.0000000000e+00	NA
1.2032000000e-44	0.0000000000e+00	NA
4.3666000000e-44	0.0000000000e+00	NA
1.0421000000e-43	9.9492000000e-44	2.0121234704e-02
1.6422000000e-43	1.4714000000e-43	4.7695296087e-02
1.7155000000e-43	1.5835000000e-43	3.4772654684e-02
1.1922000000e-43	9.8091000000e-44	8.4719955472e-02
5.5305000000e-44	2.6625000000e-44	3.1747478022e-01
1.7173000000e-44	0.0000000000e+00	NA
3.5785000000e-45	0.0000000000e+00	NA
5.0160000000e-46	0.0000000000e+00	NA
4.7432000000e-47	0.0000000000e+00	NA
3.0366000000e-48	0.0000000000e+00	NA
1.3232000000e-49	0.0000000000e+00	NA
3.9568000000e-51	0.0000000000e+00	NA
8.2192000000e-53	0.0000000000e+00	NA
1.2079000000e-54	0.0000000000e+00	NA
1.2907000000e-56	0.0000000000e+00	NA
1.0422000000e-58	0.0000000000e+00	NA
6.6933000000e-61	0.0000000000e+00	NA
3.6253000000e-63	0.0000000000e+00	NA
1.7488000000e-65	0.0000000000e+00	NA
