CPU	GPU	log10(CPU/GPU)
2.1787700000e+04	2.1787700000e+04	0.0000000000e+00
2.1113400000e+04	2.1113400000e+04	0.0000000000e+00
2.0465800000e+04	2.0465800000e+04	0.0000000000e+00
1.9847500000e+04	1.9847500000e+04	0.0000000000e+00
1.9261300000e+04	1.9261300000e+04	0.0000000000e+00
1.8710200000e+04	1.8710200000e+04	0.0000000000e+00
1.8197400000e+04	1.8197400000e+04	0.0000000000e+00
1.7726200000e+04	1.7726200000e+04	0.0000000000e+00
1.7300100000e+04	1.7300100000e+04	0.0000000000e+00
1.6922400000e+04	1.6922400000e+04	0.0000000000e+00
1.6596400000e+04	1.6596400000e+04	0.0000000000e+00
1.6325300000e+04	1.6325300000e+04	0.0000000000e+00
1.6111800000e+04	1.6111800000e+04	0.0000000000e+00
1.5958200000e+04	1.5958200000e+04	0.0000000000e+00
1.5866300000e+04	1.5866300000e+04	0.0000000000e+00
1.5837000000e+04	1.5837000000e+04	0.0000000000e+00
1.5870900000e+04	1.5870900000e+04	0.0000000000e+00
1.5967500000e+04	1.5967500000e+04	0.0000000000e+00
1.6125600000e+04	1.6125600000e+04	0.0000000000e+00
1.6343400000e+04	1.6343400000e+04	0.0000000000e+00
1.6618700000e+04	1.6618700000e+04	0.0000000000e+00
1.6948600000e+04	1.6948600000e+04	0.0000000000e+00
1.7330000000e+04	1.7330000000e+04	0.0000000000e+00
1.7759600000e+04	1.7759600000e+04	0.0000000000e+00
1.8234000000e+04	1.8234000000e+04	0.0000000000e+00
1.8749700000e+04	1.8749700000e+04	0.0000000000e+00
1.9303500000e+04	1.9303500000e+04	0.0000000000e+00
1.9892200000e+04	1.9892200000e+04	0.0000000000e+00
2.0512800000e+04	2.0512800000e+04	0.0000000000e+00
2.1162400000e+04	2.1162400000e+04	0.0000000000e+00
2.1838500000e+04	2.1838500000e+04	0.0000000000e+00
2.2538800000e+04	2.2538800000e+04	0.0000000000e+00
2.3260900000e+04	2.3260900000e+04	0.0000000000e+00
2.4003000000e+04	2.4003000000e+04	0.0000000000e+00
2.4763200000e+04	2.4763200000e+04	0.0000000000e+00
2.5540000000e+04	2.5540000000e+04	0.0000000000e+00
2.6331800000e+04	2.6331800000e+04	0.0000000000e+00
2.7137400000e+04	2.7137400000e+04	0.0000000000e+00
2.7955600000e+04	2.7955600000e+04	0.0000000000e+00
2.8785200000e+04	2.8785200000e+04	0.0000000000e+00
2.9625400000e+04	2.9625400000e+04	0.0000000000e+00
3.0475200000e+04	3.0475200000e+04	0.0000000000e+00
3.1333800000e+04	3.1333800000e+04	0.0000000000e+00
3.2200700000e+04	3.2200700000e+04	0.0000000000e+00
3.3075000000e+04	3.3075000000e+04	0.0000000000e+00
3.3956300000e+04	3.3956300000e+04	0.0000000000e+00
3.4844000000e+04	3.4844000000e+04	0.0000000000e+00
3.5737700000e+04	3.5737700000e+04	0.0000000000e+00
3.6636800000e+04	3.6636800000e+04	0.0000000000e+00
3.7541000000e+04	3.7541000000e+04	0.0000000000e+00
