=== LOC DEBUG ===
106: -6763.000000 17837.000000 127.800000
107: -6563.000000 17837.000000 129.100000
108: -6363.000000 17837.000000 130.500000
109: -6163.000000 17837.000000 131.900000
110: -5963.000000 17837.000000 133.300000
111: -5763.000000 17837.000000 134.700000
112: -5563.000000 17837.000000 136.100000
113: -5363.000000 17837.000000 137.600000
114: -5163.000000 17837.000000 139.000000
115: -4963.000000 17837.000000 140.500000
116: -4763.000000 17837.000000 141.900000
117: -4563.000000 17837.000000 143.400000
118: -4363.000000 17837.000000 144.900000
119: -4163.000000 17837.000000 146.500000
120: -3963.000000 17837.000000 148.000000
121: -3763.000000 17837.000000 149.600000
122: -3563.000000 17837.000000 151.200000
123: -3363.000000 17837.000000 152.900000
124: -3163.000000 17837.000000 154.500000
125: -2963.000000 17837.000000 156.200000
126: -2763.000000 17837.000000 157.900000
127: -2563.000000 17837.000000 159.600000
128: -2363.000000 17837.000000 161.400000
129: -2163.000000 17837.000000 163.200000
130: -1963.000000 17837.000000 165.000000
131: -1763.000000 17837.000000 166.800000
132: -1563.000000 17837.000000 168.700000
133: -1363.000000 17837.000000 170.600000
134: -1163.000000 17837.000000 172.500000
135: -963.000000 17837.000000 174.500000
136: -763.000000 17837.000000 176.500000
137: -563.000000 17837.000000 178.500000
138: -363.000000 17837.000000 180.600000
139: -163.000000 17837.000000 182.600000
140: 37.000000 17837.000000 184.700000
141: 237.000000 17837.000000 186.900000
142: 437.000000 17837.000000 189.100000
143: 637.000000 17837.000000 191.300000
144: 837.000000 17837.000000 193.500000
145: 1037.000000 17837.000000 195.800000
146: 1237.000000 17837.000000 198.200000
147: 1437.000000 17837.000000 200.500000
148: 1637.000000 17837.000000 202.900000
149: 1837.000000 17837.000000 205.400000
150: 2037.000000 17837.000000 207.800000
151: 2237.000000 17837.000000 210.400000
152: 2437.000000 17837.000000 212.900000
153: 2637.000000 17837.000000 215.500000
154: 2837.000000 17837.000000 218.100000
155: 3037.000000 17837.000000 220.800000
156: 3237.000000 17837.000000 223.500000
157: 3437.000000 17837.000000 226.300000
