s	phi2.0	phi1.9	phi1.8	phi1.7	phi1.6	phi1.5	phi1.4	phi1.3	phi1.2	phi1.1
170	127772.4191	134078.8244	139655.5023	144336.8202	147962.9093	150386.4980	151480.2578	151144.3132	149313.4782	145963.7090
171	127057.7673	133275.2368	138758.6096	143343.5618	146871.8873	149198.3315	150197.9153	149773.3983	147862.4397	144443.9460
172	126347.1126	132476.4654	137867.4769	142357.1384	145788.9100	148019.5524	148926.4284	148414.9179	146425.5026	142940.0068
173	125640.4328	131682.4813	136982.0672	141377.5032	144713.9183	146850.0866	147665.7051	147068.7592	145002.5297	141451.7264
174	124937.7055	130893.2560	136102.3437	140404.6094	143646.8531	145689.8604	146415.6544	145734.8106	143593.3853	139978.9418
175	124238.9088	130108.7607	135228.2700	139438.4105	142587.6560	144538.8009	145176.1859	144412.9611	142197.9352	138521.4918
176	123544.0204	129328.9673	134359.8098	138478.8606	141536.2691	143396.8356	143947.2099	143103.1012	140816.0460	137079.2167
177	122853.0188	128553.8474	133496.9270	137525.9139	140492.6346	142263.8927	142728.6378	141805.1220	139447.5862	135651.9584
178	122165.8820	127783.3732	132639.5857	136579.5249	139456.6956	141139.9009	141520.3814	140518.9157	138092.4252	134239.5606
179	121482.5884	127017.5167	131787.7505	135639.6485	138428.3952	140024.7895	140322.3533	139244.3757	136750.4337	132841.8686
180	120803.1167	126256.2503	130941.3859	134706.2399	137407.6770	138918.4883	139134.4671	137981.3961	135421.4838	131458.7293
181	120127.4453	125499.5465	130100.4568	133779.2546	136394.4853	137820.9278	137956.6368	136729.8719	134105.4487	130089.9911
182	119455.5531	124747.3779	129264.9283	132858.6483	135388.7644	136732.0387	136788.7773	135489.6994	132802.2029	128735.5041
183	118787.4189	123999.7174	128434.7657	131944.3773	134390.4593	135651.7528	135630.8042	134260.7756	131511.6222	127395.1199
184	118123.0216	123256.5378	127609.9345	131036.3978	133399.5154	134580.0019	134482.6339	133042.9984	130233.5834	126068.6917
185	117462.3405	122517.8125	126790.4006	130134.6666	132415.8783	133516.7186	133344.1832	131836.2667	128967.9646	124756.0741
186	116805.3546	121783.5146	125976.1299	129239.1407	131439.4941	132461.8361	132215.3701	130640.4804	127714.6453	123457.1234
187	116152.0434	121053.6176	125167.0886	128349.7774	130470.3095	131415.2879	131096.1128	129455.5401	126473.5057	122171.6973
188	115502.3862	120328.0953	124363.2430	127466.5343	129508.2712	130377.0082	129986.3304	128281.3476	125244.4277	120899.6550
189	114856.3627	119606.9212	123564.5599	126589.3692	128553.3267	129346.9318	128885.9428	127117.8052	124027.2939	119640.8571
190	114213.9525	118890.0695	122771.0061	125718.2404	127605.4235	128324.9937	127794.8705	125964.8164	122821.9883	118395.1657
191	113575.1354	118177.5141	121982.5487	124853.1063	126664.5098	127311.1297	126713.0345	124822.2855	121628.3960	117162.4443
192	112939.8913	117469.2293	121199.1549	123993.9256	125730.5341	126305.2760	125640.3568	123690.1177	120446.4030	115942.5579
193	112308.2002	116765.1896	120420.7921	123140.6574	124803.4451	125307.3693	124576.7596	122568.2189	119275.8968	114735.3729
194	111680.0423	116065.3695	119647.4282	122293.2610	123883.1922	124317.3468	123522.1663	121456.4959	118116.7656	113540.7570
195	111055.3978	115369.7437	118879.0309	121451.6960	122969.7248	123335.1462	122476.5005	120354.8566	116968.8989	112358.5793
196	110434.2470	114678.2870	118115.5684	120615.9223	122062.9930	122360.7058	121439.6867	119263.2094	115832.1873	111188.7104
197	109816.5704	113990.9745	117357.0090	119785.8999	121162.9471	121393.9641	120411.6500	118181.4637	114706.5223	110031.0221
198	109202.3485	113307.7813	116603.3212	118961.5894	120269.5378	120434.8605	119392.3160	117109.5296	113591.7966	108885.3875
199	108591.5621	112628.6828	115854.4737	118142.9514	119382.7161	119483.3345	118381.6111	116047.3183	112487.9038	107751.6812
200	107984.1920	111953.6544	115110.4355	117329.9469	118502.4335	118539.3262	117379.4623	114994.7415	111394.7388	106629.7790
201	107380.2189	111282.6717	114371.1756	116522.5371	117628.6418	117602.7764	116385.7970	113951.7118	110312.1972	105519.5579
202	106779.6240	110615.7105	113636.6634	115720.6835	116761.2931	116673.6260	115400.5435	112918.1427	109240.1759	104420.8964
203	106182.3883	109952.7466	112906.8683	114924.3479	115900.3399	115751.8165	114423.6306	111893.9482	108178.5725	103333.6740
204	105588.4930	109293.7562	112181.7601	114133.4923	115045.7350	114837.2901	113454.9877	110879.0435	107127.2858	102257.7717
205	104997.9195	108638.7153	111461.3087	113348.0790	114197.4317	113929.9891	112494.5447	109873.3441	106086.2157	101193.0717
206	104410.6492	107987.6004	110745.4842	112568.0705	113355.3834	113029.8565	111542.2322	108876.7667	105055.2627	100139.4572
207	103826.6635	107340.3878	110034.2568	111793.4297	112519.5441	112136.8356	110597.9815	107889.2285	104034.3286	99096.8128
208	103245.9442	106697.0543	109327.5970	111024.1196	111689.8680	111250.8702	109661.7243	106910.6475	103023.3159	98065.0244
209	102668.4730	106057.5765	108625.4755	110260.1036	110866.3095	110371.9046	108733.3928	105940.9425	102022.1284	97043.9789
210	102094.2316	105421.9313	107927.8632	109501.3451	110048.8237	109499.8835	107812.9201	104980.0329	101030.6705	96033.5644
211	101523.2020	104790.0958	107234.7311	108747.8081	109237.3656	108634.7521	106900.2395	104027.8390	100048.8477	95033.6703
212	100955.3664	104162.0472	106546.0504	107999.4566	108431.8910	107776.4558	105995.2852	103084.2818	99076.5662	94044.1870
213	100390.7067	103537.7627	105861.7925	107256.2548	107632.3556	106924.9407	105097.9916	102149.2828	98113.7335	93065.0062
214	99829.2052	102917.2198	105181.9291	106518.1675	106838.7157	106080.1532	104208.2940	101222.7645	97160.2576	92096.0205
215	99270.8443	102300.3960	104506.4318	105785.1593	106050.9278	105242.0402	103326.1281	100304.6499	96216.0477	91137.1238
216	98715.6064	101687.2692	103835.2728	105057.1953	105268.9488	104410.5489	102451.4301	99394.8628	95281.0136	90188.2110
217	98163.4741	101077.8170	103168.4240	104334.2408	104492.7357	103585.6270	101584.1367	98493.3277	94355.0663	89249.1783
218	97614.4299	100472.0175	102505.8578	103616.2614	103722.2462	102767.2226	100724.1854	97599.9698	93438.1175	88319.9227
219	97068.4566	99869.8488	101847.5468	102903.2228	102957.4379	101955.2842	99871.5138	96714.7148	92530.0795	87400.3424
220	96525.5370	99271.2892	101193.4636	102195.0909	102198.2691	101149.7608	99026.0605	95837.4893	91630.8660	86490.3368
221	95985.6541	98676.3169	100543.5810	101491.8321	101444.6981	100350.6016	98187.7643	94968.2205	90740.3911	85589.8060
222	95448.7908	98084.9106	99897.8720	100793.4128	100696.6836	99557.7563	97356.5647	94106.8361	89858.5698	84698.6515
223	94914.9303	97497.0488	99256.3099	100099.7997	99954.1847	98771.1751	96532.4014	93253.2647	88985.3182	83816.7757
224	94384.0558	96912.7103	98618.8681	99410.9597	99217.1607	97990.8085	95715.2151	92407.4354	88120.5529	82944.0818
225	93856.1505	96331.8739	97985.5200	98726.8600	98485.5712	97216.6074	94904.9465	91569.2779	87264.1914	82080.4744
226	93331.1978	95754.5188	97356.2394	98047.4679	97759.3762	96448.5231	94101.5373	90738.7228	86416.1521	81225.8588
227	92809.1814	95180.6239	96731.0001	97372.7511	97038.5359	95686.5072	93304.9292	89915.7010	85576.3542	80380.1414
228	92290.0846	94610.1687	96109.7763	96702.6774	96323.0108	94930.5118	92515.0647	89100.1441	84744.7174	79543.2295
229	91773.8912	94043.1324	95492.5420	96037.2148	95612.7617	94180.4893	91731.8868	88291.9846	83921.1625	78715.0315
230	91260.5850	93479.4946	94879.2718	95376.3316	94907.7497	93436.3926	90955.3387	87491.1553	83105.6110	77895.4567
231	90750.1498	92919.2349	94269.9401	94719.9963	94207.9361	92698.1748	90185.3645	86697.5897	82297.9851	77084.4152
232	90242.5696	92362.3330	93664.5216	94068.1776	93513.2828	91965.7895	89421.9084	85911.2219	81498.2077	76281.8181
233	89737.8283	91808.7689	93062.9912	93420.8444	92823.7515	91239.1905	88664.9153	85131.9867	80706.2026	75487.5777
234	89235.9101	91258.5225	92465.3239	92777.9659	92139.3046	90518.3323	87914.3305	84359.8193	79921.8943	74701.6068
235	88736.7992	90711.5739	91871.4950	92139.5113	91459.9046	89803.1694	87170.0996	83594.6556	79145.2080	73923.8194
236	88240.4800	90167.9035	91281.4798	91505.4503	90785.5141	89093.6568	86432.1690	82836.4322	78376.0695	73154.1303
237	87746.9367	89627.4914	90695.2537	90875.7526	90116.0964	88389.7498	85700.4852	82085.0860	77614.4056	72392.4551
238	87256.1539	89090.3183	90112.7925	90250.3882	89451.6147	87691.4043	84974.9955	81340.5547	76860.1436	71638.7104
239	86768.1161	88556.3646	89534.0720	89629.3273	88792.0327	86998.5762	84255.6473	80602.7765	76113.2115	70892.8137
240	86282.8080	88025.6112	88959.0681	89012.5402	88137.3141	86311.2220	83542.3887	79871.6902	75373.5382	70154.6831
241	85800.2143	87498.0388	88387.7570	88399.9975	87487.4232	85629.2984	82835.1682	79147.2349	74641.0531	69424.2379
242	85320.3198	86973.6283	87820.1149	87791.6701	86842.3243	84952.7626	82133.9345	78429.3506	73915.6863	68701.3981
243	84843.1095	86452.3608	87256.1184	87187.5289	86201.9822	84281.5718	81438.6371	77717.9778	73197.3687	67986.0844
244	84368.5683	85934.2175	86695.7439	86587.5451	85566.3617	83615.6840	80749.2256	77013.0572	72486.0317	67278.2185
245	83896.6812	85419.1796	86138.9682	85991.6901	84935.4280	82955.0572	80065.6503	76314.5304	71781.6076	66577.7229
246	83427.4335	84907.2286	85585.7683	85399.9355	84309.1466	82299.6498	79387.8618	75622.3395	71084.0291	65884.5207
247	82960.8104	84398.3458	85036.1211	84812.2531	83687.4831	81649.4207	78715.8110	74936.4268	70393.2297	65198.5362
248	82496.7972	83892.5131	84490.0039	84228.6149	83070.4035	81004.3288	78049.4494	74256.7356	69709.1436	64519.6940
249	82035.3792	83389.7119	83947.3939	83648.9930	82457.8741	80364.3337	77388.7288	73583.2093	69031.7054	63847.9199
250	81576.5421	82889.9243	83408.2687	83073.3597	81849.8612	79729.3950	76733.6015	72915.7921	68360.8507	63183.1403
251	81120.2713	82393.1321	82872.6058	82501.6877	81246.3316	79099.4728	76084.0201	72254.4285	67696.5153	62525.2822
252	80666.5525	81899.3173	82340.3830	81933.9497	80647.2522	78474.5274	75439.9377	71599.0636	67038.6360	61874.2738
253	80215.3714	81408.4622	81811.5783	81370.1186	80052.5901	77854.5196	74801.3077	70949.6431	66387.1500	61230.0436
254	79766.7139	80920.5490	81286.1697	80810.1675	79462.3129	77239.4103	74168.0839	70306.1129	65741.9953	60592.5211
255	79320.5658	80435.5600	80764.1353	80254.0697	78876.3881	76629.1609	73540.2207	69668.4197	65103.1101	59961.6364
256	78876.9130	79953.4778	80245.4535	79701.7988	78294.7837	76023.7328	72917.6726	69036.5106	64470.4337	59337.3205
257	78435.7417	79474.2848	79730.1028	79153.3283	77717.4679	75423.0882	72300.3946	68410.3330	63843.9057	58719.5048
258	77997.0379	78997.9639	79218.0617	78608.6321	77144.4089	74827.1890	71688.3421	67789.8350	63223.4663	58108.1219
259	77560.7879	78524.4977	78709.3091	78067.6843	76575.5755	74235.9979	71081.4709	67174.9650	62609.0564	57503.1045
260	77126.9778	78053.8693	78203.8238	77530.4590	76010.9365	73649.4777	70479.7371	66565.6721	62000.6174	56904.3866
261	76695.5942	77586.0614	77701.5848	76996.9307	75450.4608	73067.5914	69883.0973	65961.9056	61398.0912	56311.9025
262	76266.6233	77121.0574	77202.5712	76467.0738	74894.1179	72490.3024	69291.5082	65363.6154	60801.4204	55725.5873
263	75840.0518	76658.8403	76706.7625	75940.8632	74341.8773	71917.5745	68704.9272	64770.7518	60210.5481	55145.3768
264	75415.8661	76199.3934	76214.1379	75418.2737	73793.7087	71349.3716	68123.3118	64183.2657	59625.4180	54571.2073
265	74994.0530	75742.7002	75724.6770	74899.2804	73249.5820	70785.6579	67546.6200	63601.1082	59045.9741	54003.0161
266	74574.5991	75288.7441	75238.3595	74383.8586	72709.4676	70226.3979	66974.8102	63024.2310	58472.1614	53440.7409
267	74157.4913	74837.5088	74755.1652	73871.9837	72173.3357	69671.5565	66407.8410	62452.5862	57903.9250	52884.3200
268	73742.7165	74388.9779	74275.0741	73363.6312	71641.1571	69121.0988	65845.6714	61886.1264	57341.2107	52333.6925
269	73330.2615	73943.1352	73798.0663	72858.7771	71112.9025	68574.9901	65288.2608	61324.8045	56783.9650	51788.7981
270	72920.1135	73499.9647	73324.1218	72357.3970	70588.5431	68033.1961	64735.5689	60768.5739	56232.1346	51249.5771
271	72512.2595	73059.4502	72853.2212	71859.4673	70068.0502	67495.6827	64187.5558	60217.3885	55685.6669	50715.9704
272	72106.6867	72621.5759	72385.3447	71364.9640	69551.3951	66962.4160	63644.1818	59671.2024	55144.5099	50187.9196
273	71703.3824	72186.3260	71920.4730	70873.8638	69038.5497	66433.3625	63105.4077	59129.9704	54608.6118	49665.3669
274	71302.3338	71753.6847	71458.5868	70386.1430	68529.4858	65908.4890	62571.1946	58593.6475	54077.9216	49148.2549
275	70903.5283	71323.6364	70999.6669	69901.7785	68024.1755	65387.7623	62041.5037	58062.1891	53552.3888	48636.5270
276	70506.9534	70896.1655	70543.6943	69420.7471	67522.5912	64871.1498	61516.2970	57535.5513	53031.9630	48130.1272
277	70112.5966	70471.2566	70090.6500	68943.0260	67024.7054	64358.6189	60995.5363	57013.6901	52516.5949	47629.0000
278	69720.4455	70048.8944	69640.5153	68468.5924	66530.4908	63850.1374	60479.1841	56496.5624	52006.2351	47133.0906
279	69330.4878	69629.0636	69193.2714	67997.4236	66039.9204	63345.6733	59967.2030	55984.1251	51500.8350	46642.3444
280	68942.7112	69211.7490	68748.8998	67529.4971	65552.9672	62845.1948	59459.5561	55476.3357	51000.3464	46156.7079
281	68557.1034	68796.9355	68307.3820	67064.7907	65069.6046	62348.6705	58956.2065	54973.1522	50504.7216	45676.1278
282	68173.6525	68384.6082	67868.6997	66603.2822	64589.8062	61856.0691	58457.1181	54474.5326	50013.9133	45200.5515
283	67792.3462	67974.7521	67432.8347	66144.9496	64113.5456	61367.3596	57962.2546	53980.4356	49527.8747	44729.9268
284	67413.1727	67567.3524	66999.7690	65689.7710	63640.7968	60882.5113	57471.5804	53490.8202	49046.5595	44264.2022
285	67036.1199	67162.3944	66569.4844	65237.7247	63171.5339	60401.4936	56985.0599	53005.6457	48569.9217	43803.3268
286	66661.1760	66759.8635	66141.9632	64788.7892	62705.7311	59924.2764	56502.6580	52524.8719	48097.9160	43347.2499
287	66288.3293	66359.7452	65717.1876	64342.9430	62243.3630	59450.8295	56024.3398	52048.4588	47630.4972	42895.9216
288	65917.5679	65962.0249	65295.1401	63900.1650	61784.4042	58981.1232	55550.0708	51576.3669	47167.6208	42449.2926
289	65548.8803	65566.6883	64875.8029	63460.4340	61328.8296	58515.1280	55079.8167	51108.5570	46709.2427	42007.3138
290	65182.2548	65173.7211	64459.1589	63023.7290	60876.6142	58052.8145	54613.5435	50644.9902	46255.3191	41569.9369
291	64817.6799	64783.1091	64045.1906	62590.0291	60427.7333	57594.1535	54151.2174	50185.6281	45805.8068	41137.1139
292	64455.1442	64394.8382	63633.8809	62159.3138	59982.1623	57139.1164	53692.8052	49730.4325	45360.6629	40708.7974
293	64094.6361	64008.8944	63225.2127	61731.5625	59539.8767	56687.6744	53238.2736	49279.3656	44919.8449	40284.9405
294	63736.1445	63625.2637	62819.1690	61306.7548	59100.8524	56239.7991	52787.5898	48832.3900	44483.3108	39865.4968
295	63379.6579	63243.9322	62415.7330	60884.8704	58665.0652	55795.4624	52340.7212	48389.4686	44051.0190	39450.4203
296	63025.1652	62864.8862	62014.8880	60465.8892	58232.4914	55354.6362	51897.6355	47950.5646	43622.9283	39039.6656
297	62672.6553	62488.1120	61616.6172	60049.7912	57803.1073	54917.2930	51458.3008	47515.6416	43198.9977	38633.1876
298	62322.1170	62113.5959	61220.9042	59636.5567	57376.8892	54483.4050	51022.6851	47084.6634	42779.1869	38230.9418
299	61973.5393	61741.3245	60827.7326	59226.1658	56953.8140	54052.9452	50590.7572	46657.5943	42363.4559	37832.8842
300	61626.9113	61371.2842	60437.0860	58818.5990	56533.8583	53625.8862	50162.4857	46234.3988	41951.7650	37438.9711
301	61282.2220	61003.4618	60048.9481	58413.8369	56116.9992	53202.2014	49737.8397	45815.0418	41544.0749	37049.1594
302	60939.4606	60637.8438	59663.3030	58011.8602	55703.2139	52781.8639	49316.7885	45399.4884	41140.3468	36663.4064
303	60598.6164	60274.4172	59280.1345	57612.6497	55292.4796	52364.8475	48899.3017	44987.7043	40740.5421	36281.6698
304	60259.6785	59913.1686	58899.4269	57216.1864	54884.7740	51951.1258	48485.3490	44579.6551	40344.6228	35903.9078
305	59922.6364	59554.0852	58521.1642	56822.4514	54480.0746	51540.6728	48074.9007	44175.3070	39952.5511	35530.0791
306	59587.4794	59197.1540	58145.3307	56431.4259	54078.3593	51133.4627	47667.9269	43774.6264	39564.2895	35160.1427
307	59254.1970	58842.3619	57771.9110	56043.0912	53679.6062	50729.4699	47264.3984	43377.5801	39179.8010	34794.0579
308	58922.7787	58489.6963	57400.8894	55657.4289	53283.7932	50328.6689	46864.2859	42984.1352	38799.0491	34431.7849
309	58593.2141	58139.1443	57032.2506	55274.4205	52890.8989	49931.0346	46467.5605	42594.2588	38421.9973	34073.2838
310	58265.4928	57790.6934	56665.9792	54894.0478	52500.9016	49536.5418	46074.1935	42207.9187	38048.6098	33718.5154
311	57939.6044	57444.3308	56302.0601	54516.2926	52113.7800	49145.1659	45684.1566	41825.0829	37678.8508	33367.4408
312	57615.5389	57100.0441	55940.4782	54141.1370	51729.5129	48756.8821	45297.4215	41445.7194	37312.6852	33020.0215
313	57293.2858	56757.8209	55581.2184	53768.5630	51348.0792	48371.6661	44913.9602	41069.7969	36950.0780	32676.2196
314	56972.8352	56417.6487	55224.2658	53398.5529	50969.4580	47989.4935	44533.7452	40697.2840	36590.9947	32335.9973
315	56654.1769	56079.5154	54869.6057	53031.0891	50593.6287	47610.3404	44156.7488	40328.1500	36235.4009	31999.3174
316	56337.3010	55743.4086	54517.2232	52666.1539	50220.5706	47234.1829	43782.9438	39962.3640	35883.2629	31666.1430
317	56022.1973	55409.3162	54167.1038	52303.7301	49850.2633	46860.9973	43412.3032	39599.8959	35534.5469	31336.4375
318	55708.8561	55077.2262	53819.2329	51943.8003	49482.6865	46490.7602	43044.8003	39240.7154	35189.2198	31010.1649
319	55397.2675	54747.1265	53473.5961	51586.3474	49117.8200	46123.4482	42680.4084	38884.7928	34847.2486	30687.2895
320	55087.4216	54419.0052	53130.1791	51231.3543	48755.6440	45759.0382	42319.1012	38532.0984	34508.6007	30367.7758
321	54779.3088	54092.8505	52788.9676	50878.8040	48396.1385	45397.5074	41960.8527	38182.6031	34173.2438	30051.5888
322	54472.9192	53768.6506	52449.9473	50528.6799	48039.2838	45038.8329	41605.6369	37836.2778	33841.1459	29738.6940
323	54168.2434	53446.3937	52113.1043	50180.9652	47685.0605	44682.9923	41253.4281	37493.0938	33512.2753	29429.0570
324	53865.2716	53126.0683	51778.4246	49835.6433	47333.4491	44329.9630	40904.2009	37153.0225	33186.6008	29122.6439
325	53563.9945	52807.6627	51445.8943	49492.6977	46984.4303	43979.7230	40557.9301	36816.0357	32864.0912	28819.4212
326	53264.4024	52491.1654	51115.4995	49152.1121	46637.9850	43632.2501	40214.5906	36482.1055	32544.7157	28519.3556
327	52966.4860	52176.5650	50787.2266	48813.8702	46294.0943	43287.5225	39874.1576	36151.2041	32228.4440	28222.4142
328	52670.2358	51863.8501	50461.0619	48477.9560	45952.7393	42945.5185	39536.6065	35823.3041	31915.2458	27928.5646
329	52375.6427	51553.0095	50136.9919	48144.3534	45613.9014	42606.2166	39201.9129	35498.3782	31605.0913	27637.7745
330	52082.6973	51244.0318	49815.0031	47813.0465	45277.5619	42269.5954	38870.0527	35176.3995	31297.9509	27350.0121
331	51791.3903	50936.9060	49495.0822	47484.0195	44943.7024	41935.6338	38541.0017	34857.3411	30993.7953	27065.2459
332	51501.7127	50631.6209	49177.2159	47157.2567	44612.3047	41604.3107	38214.7363	34541.1768	30692.5955	26783.4446
333	51213.6553	50328.1655	48861.3910	46832.7425	44283.3506	41275.6054	37891.2329	34227.8801	30394.3228	26504.5775
334	50927.2090	50026.5289	48547.5944	46510.4615	43956.8221	40949.4970	37570.4681	33917.4250	30098.9487	26228.6139
335	50642.3649	49726.7000	48235.8130	46190.3982	43632.7013	40625.9652	37252.4187	33609.7859	29806.4451	25955.5235
336	50359.1140	49428.6682	47926.0339	45872.5375	43310.9704	40304.9895	36937.0617	33304.9372	29516.7841	25685.2766
337	50077.4473	49132.4225	47618.2443	45556.8642	42991.6118	39986.5498	36624.3743	33002.8534	29229.9380	25417.8435
338	49797.3561	48837.9524	47312.4314	45243.3631	42674.6081	39670.6259	36314.3340	32703.5097	28945.8795	25153.1948
339	49518.8314	48545.2472	47008.5825	44932.0195	42359.9418	39357.1981	36006.9183	32406.8811	28664.5814	24891.3017
340	49241.8646	48254.2962	46706.6849	44622.8184	42047.5958	39046.2467	35702.1049	32112.9430	28386.0171	24632.1354
341	48966.4469	47965.0891	46406.7262	44315.7450	41737.5529	38737.7519	35399.8720	31821.6709	28110.1599	24375.6675
342	48692.5696	47677.6153	46108.6939	44010.7848	41429.7961	38431.6946	35100.1976	31533.0408	27836.9835	24121.8699
343	48420.2242	47391.8644	45812.5756	43707.9231	41124.3086	38128.0553	34803.0600	31247.0286	27566.4618	23870.7148
344	48149.4020	47107.8261	45518.3590	43407.1457	40821.0736	37826.8149	34508.4378	30963.6106	27298.5691	23622.1748
345	47880.0947	46825.4902	45226.0319	43108.4380	40520.0746	37527.9546	34216.3098	30682.7633	27033.2797	23376.2225
346	47612.2935	46544.8465	44935.5822	42811.7859	40221.2951	37231.4556	33926.6547	30404.4633	26770.5685	23132.8311
347	47345.9903	46265.8848	44646.9978	42517.1752	39924.7186	36937.2990	33639.4516	30128.6876	26510.4103	22891.9738
348	47081.1765	45988.5949	44360.2668	42224.5919	39630.3289	36645.4666	33354.6799	29855.4132	26252.7803	22653.6244
349	46817.8439	45712.9670	44075.3772	41934.0220	39338.1100	36355.9398	33072.3188	29584.6175	25997.6541	22417.7566
350	46555.9841	45438.9911	43792.3172	41645.4517	39048.0458	36068.7006	32792.3481	29316.2780	25745.0071	22184.3446
351	46295.5890	45166.6572	43511.0751	41358.8672	38760.1204	35783.7307	32514.7474	29050.3724	25494.8154	21953.3629
352	46036.6502	44895.9555	43231.6391	41074.2548	38474.3181	35501.0123	32239.4968	28786.8786	25247.0551	21724.7862
353	45779.1598	44626.8762	42953.9978	40791.6010	38190.6232	35220.5276	31966.5762	28525.7747	25001.7025	21498.5894
354	45523.1096	44359.4096	42678.1395	40510.8923	37909.0201	34942.2589	31695.9660	28267.0392	24758.7343	21274.7477
355	45268.4915	44093.5460	42404.0528	40232.1153	37629.4934	34666.1888	31427.6467	28010.6504	24518.1272	21053.2367
356	45015.2975	43829.2759	42131.7264	39955.2567	37352.0279	34392.2998	31161.5988	27756.5871	24279.8584	20834.0320
357	44763.5196	43566.5897	41861.1488	39680.3033	37076.6083	34120.5748	30897.8031	27504.8283	24043.9051	20617.1096
358	44513.1500	43305.4778	41592.3090	39407.2420	36803.2196	33850.9966	30636.2405	27255.3529	23810.2448	20402.4459
359	44264.1808	43045.9309	41325.1958	39136.0598	36531.8467	33583.5482	30376.8922	27008.1404	23578.8552	20190.0172
360	44016.6041	42787.9395	41059.7979	38866.7437	36262.4748	33318.2129	30119.7393	26763.1701	23349.7143	19979.8003
361	43770.4121	42531.4944	40796.1045	38599.2810	35995.0891	33054.9740	29864.7634	26520.4218	23122.8002	19771.7721
362	43525.5971	42276.5863	40534.1046	38333.6588	35729.6751	32793.8148	29611.9459	26279.8752	22898.0913	19565.9099
363	43282.1514	42023.2059	40273.7873	38069.8645	35466.2181	32534.7190	29361.2687	26041.5105	22675.5661	19362.1912
364	43040.0673	41771.3442	40015.1418	37807.8855	35204.7038	32277.6702	29112.7135	25805.3078	22455.2034	19160.5935
365	42799.3373	41520.9919	39758.1574	37547.7093	34945.1177	32022.6523	28866.2624	25571.2475	22236.9823	18961.0949
366	42559.9536	41272.1402	39502.8234	37289.3236	34687.4458	31769.6493	28621.8977	25339.3102	22020.8818	18763.6734
367	42321.9089	41024.7798	39249.1291	37032.7159	34431.6738	31518.6452	28379.6016	25109.4766	21806.8814	18568.3075
368	42085.1957	40778.9020	38997.0642	36777.8740	34177.7878	31269.6242	28139.3566	24881.7277	21594.9606	18374.9757
369	41849.8064	40534.4979	38746.6180	36524.7859	33925.7738	31022.5706	27901.1454	24656.0445	21385.0993	18183.6569
370	41615.7336	40291.5586	38497.7803	36273.4394	33675.6181	30777.4690	27664.9508	24432.4083	21177.2775	17994.3300
371	41382.9701	40050.0753	38250.5406	36023.8226	33427.3069	30534.3038	27430.7557	24210.8006	20971.4753	17806.9745
372	41151.5085	39810.0393	38004.8888	35775.9235	33180.8267	30293.0598	27198.5431	23991.2028	20767.6731	17621.5696
373	40921.3414	39571.4419	37760.8146	35529.7303	32936.1640	30053.7219	26968.2962	23773.5969	20565.8514	17438.0952
374	40692.4617	39334.2745	37518.3078	35285.2313	32693.3053	29816.2748	26739.9986	23557.9647	20365.9911	17256.5311
375	40464.8622	39098.5286	37277.3585	35042.4149	32452.2373	29580.7038	26513.6335	23344.2884	20168.0730	17076.8574
376	40238.5357	38864.1956	37037.9566	34801.2694	32212.9469	29346.9940	26289.1847	23132.5501	19972.0783	16899.0545
377	40013.4751	38631.2671	36800.0922	34561.7833	31975.4209	29115.1307	26066.6360	22922.7324	19777.9883	16723.1028
378	39789.6732	38399.7345	36563.7554	34323.9453	31739.6464	28885.0993	25845.9713	22714.8177	19585.7845	16548.9831
379	39567.1231	38169.5897	36328.9364	34087.7440	31505.6104	28656.8852	25627.1745	22508.7889	19395.4486	16376.6764
380	39345.8178	37940.8242	36095.6254	33853.1681	31273.3000	28430.4743	25410.2300	22304.6289	19206.9623	16206.1637
381	39125.7503	37713.4298	35863.8129	33620.2064	31042.7026	28205.8521	25195.1220	22102.3206	19020.3077	16037.4264
382	38906.9137	37487.3982	35633.4890	33388.8479	30813.8056	27983.0047	24981.8349	21901.8472	18835.4671	15870.4459
383	38689.3010	37262.7214	35404.6443	33159.0814	30586.5964	27761.9179	24770.3535	21703.1923	18652.4228	15705.2040
384	38472.9055	37039.3911	35177.2694	32930.8962	30361.0625	27542.5779	24560.6623	21506.3392	18471.1573	15541.6827
385	38257.7203	36817.3993	34951.3546	32704.2811	30137.1916	27324.9708	24352.7462	21311.2715	18291.6533	15379.8639
386	38043.7387	36596.7380	34726.8907	32479.2256	29914.9715	27109.0829	24146.5902	21117.9732	18113.8938	15219.7299
387	37830.9539	36377.3992	34503.8684	32255.7187	29694.3899	26894.9008	23942.1794	20926.4282	17937.8617	15061.2632
388	37619.3593	36159.3750	34282.2784	32033.7500	29475.4348	26682.4108	23739.4991	20736.6205	17763.5404	14904.4465
389	37408.9481	35942.6576	34062.1114	31813.3087	29258.0942	26471.5997	23538.5345	20548.5344	17590.9131	14749.2626
390	37199.7138	35727.2389	33843.3584	31594.3844	29042.3562	26262.4542	23339.2711	20362.1543	17419.9634	14595.6944
391	36991.6498	35513.1114	33626.0103	31376.9666	28828.2089	26054.9610	23141.6946	20177.4647	17250.6751	14443.7251
392	36784.7495	35300.2672	33410.0580	31161.0450	28615.6407	25849.1072	22945.7907	19994.4503	17083.0318	14293.3382
393	36579.0065	35088.6987	33195.4926	30946.6093	28404.6399	25644.8798	22751.5452	19813.0959	16917.0178	14144.5170
