i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
27	4069.2684	-4019.9535	682032.2684	3528143.0465	2890283.7724	4.8594e+06
28	4213.0573	-4098.2145	682176.0573	3528064.7855	3002132.3755	4.5631e+06
29	4356.1035	-4173.8774	682319.1035	3527989.1226	3112234.3999	4.2850e+06
30	4497.5795	-4247.6831	682460.5795	3527915.3169	3217166.4575	4.0240e+06
31	4638.0137	-4319.7672	682601.0137	3527843.2328	3323706.6199	3.7791e+06
32	4777.4837	-4390.1487	682740.4837	3527772.8513	3428192.6962	3.5492e+06
33	4915.1469	-4459.1961	682878.1469	3527703.8039	3530474.3712	3.3335e+06
34	5051.0239	-4526.9352	683014.0239	3527636.0648	3630399.8390	3.1309e+06
35	5186.1808	-4593.2172	683149.1808	3527569.7828	3727810.2881	2.9408e+06
36	5319.7719	-4658.2116	683282.7719	3527504.7884	3822590.9538	2.7623e+06
37	5451.5770	-4721.9829	683414.5770	3527441.0171	3914625.6900	2.5948e+06
38	5581.6146	-4784.5552	683544.6146	3527378.4448	4003803.0336	2.4375e+06
39	5710.3506	-4845.8637	683673.3506	3527317.1363	4090011.8601	2.2898e+06
40	5837.9015	-4905.9117	683800.9015	3527257.0883	4173154.8818	2.1512e+06
41	5963.6814	-4964.8404	683926.6814	3527198.1596	4253154.3950	2.0210e+06
42	6087.7054	-5022.6718	684050.7054	3527140.3282	4329928.8183	1.8987e+06
43	6209.9878	-5079.4270	684172.9878	3527083.5730	4403402.9500	1.7840e+06
44	6330.5420	-5135.1270	684293.5420	3527027.8730	4473507.6356	1.6762e+06
45	6449.9017	-5189.6730	684412.9017	3526973.3270	4540170.2261	1.5750e+06
46	6567.7216	-5243.1661	684530.7216	3526919.8339	4603339.1541	1.4800e+06
47	6683.7994	-5295.6741	684646.7994	3526867.3259	4662965.5864	1.3907e+06
48	6798.1451	-5347.2156	684761.1451	3526815.7844	4719001.9933	1.3069e+06
49	6910.7681	-5397.8087	684873.7681	3526765.1913	4771405.7705	1.2281e+06
50	7021.6769	-5447.4710	684984.6769	3526715.5290	4820139.0946	1.1542e+06
51	7130.8791	-5496.2198	685093.8791	3526666.7802	4865168.7974	1.0847e+06
52	7238.3815	-5544.0719	685201.3815	3526618.9281	4906466.2582	1.0195e+06
53	7344.1904	-5591.0437	685307.1904	3526571.9563	4944007.3113	9.5822e+05
54	7448.3111	-5637.1512	685411.3111	3526525.8488	4977772.1669	9.0066e+05
55	7543.9884	-5679.3549	685506.9884	3526483.6451	5007179.9284	8.4658e+05
56	7637.2052	-5720.3722	685600.2052	3526442.6278	5032719.4404	7.9577e+05
57	7730.1471	-5761.2036	685693.1471	3526401.7964	5054566.1792	7.4805e+05
58	7822.8051	-5801.8586	685785.8051	3526361.1414	5072716.3082	7.0320e+05
59	7915.1706	-5842.3461	685878.1706	3526320.6539	5087170.1814	6.6107e+05
60	8007.2349	-5882.6754	685970.2349	3526280.3246	5097932.3174	6.2149e+05
61	8098.9894	-5922.8555	686061.9894	3526240.1445	5105011.3812	5.8429e+05
62	8190.5923	-5962.9666	686153.5923	3526200.0334	5105011.3812	5.4934e+05
63	8282.1953	-6003.0777	686245.1953	3526159.9223	5105011.3812	5.1650e+05
64	8373.7982	-6043.1888	686336.7982	3526119.8112	5105011.3812	4.8564e+05
65	8465.4011	-6083.2999	686428.4011	3526079.7001	5105011.3812	4.5664e+05
66	8557.0041	-6123.4110	686520.0041	3526039.5890	5105011.3812	4.2938e+05
67	8648.6070	-6163.5221	686611.6070	3525999.4779	5105011.3812	4.0377e+05
68	8740.2100	-6203.6332	686703.2100	3525959.3668	5105011.3812	3.7969e+05
69	8831.8129	-6243.7443	686794.8129	3525919.2557	5105011.3812	3.5706e+05
70	8923.4159	-6283.8554	686886.4159	3525879.1446	5105011.3812	3.3580e+05
71	9015.0188	-6323.9665	686978.0188	3525839.0335	5105011.3812	3.1581e+05
72	9106.6217	-6364.0777	687069.6217	3525798.9223	5105011.3812	2.9701e+05
73	9198.2247	-6404.1888	687161.2247	3525758.8112	5105011.3812	2.7935e+05
74	9289.8276	-6444.2999	687252.8276	3525718.7001	5105011.3812	2.6275e+05
75	9381.4306	-6484.4110	687344.4306	3525678.5890	5105011.3812	2.4714e+05
76	9473.0335	-6524.5221	687436.0335	3525638.4779	5105011.3812	2.3246e+05
77	9564.6364	-6564.6332	687527.6364	3525598.3668	5105011.3812	2.1866e+05
78	9656.2394	-6604.7443	687619.2394	3525558.2557	5105011.3812	2.0569e+05
79	9747.8423	-6644.8554	687710.8423	3525518.1446	5105011.3812	1.9350e+05
80	9839.4453	-6684.9665	687802.4453	3525478.0335	5105011.3812	1.8203e+05
81	9931.0482	-6725.0776	687894.0482	3525437.9224	5105011.3812	1.7125e+05
82	10022.6512	-6765.1887	687985.6512	3525397.8113	5105011.3812	1.6111e+05
83	10114.2541	-6805.2998	688077.2541	3525357.7002	5105011.3812	1.5158e+05
84	10205.8570	-6845.4110	688168.8570	3525317.5890	5105011.3812	1.4261e+05
85	10297.4600	-6885.5221	688260.4600	3525277.4779	5105011.3812	1.3418e+05
86	10389.0629	-6925.6332	688352.0629	3525237.3668	5105011.3812	1.2625e+05
87	10480.6659	-6965.7443	688443.6659	3525197.2557	5105011.3812	1.1880e+05
88	10572.2688	-7005.8554	688535.2688	3525157.1446	5105011.3812	1.1179e+05
89	10663.8717	-7045.9665	688626.8717	3525117.0335	5105011.3812	1.0519e+05
90	10755.4747	-7086.0776	688718.4747	3525076.9224	5105011.3812	9.8988e+04
91	10847.0776	-7126.1887	688810.0776	3525036.8113	5105011.3812	9.3153e+04
92	10938.6806	-7166.2998	688901.6806	3524996.7002	5105011.3812	8.7665e+04
93	11030.2835	-7206.4109	688993.2835	3524956.5891	5105011.3812	8.2503e+04
94	11121.8865	-7246.5220	689084.8865	3524916.4780	5105011.3812	7.7647e+04
95	11213.4894	-7286.6332	689176.4894	3524876.3668	5105011.3812	7.3079e+04
96	11305.0923	-7326.7443	689268.0923	3524836.2557	5105011.3812	6.8781e+04
97	11396.6953	-7366.8554	689359.6953	3524796.1446	5105011.3812	6.4739e+04
98	11488.2982	-7406.9665	689451.2982	3524756.0335	5105011.3812	6.0935e+04
99	11579.9012	-7447.0776	689542.9012	3524715.9224	5105011.3812	5.7357e+04
100	11671.5041	-7487.1887	689634.5041	3524675.8113	5105011.3812	5.3991e+04
101	11763.1071	-7527.2998	689726.1071	3524635.7002	5105011.3812	5.0823e+04
102	11854.7100	-7567.4109	689817.7100	3524595.5891	5105011.3812	4.7843e+04
103	11946.3129	-7607.5220	689909.3129	3524555.4780	5105011.3812	4.5039e+04
104	12037.9159	-7647.6331	690000.9159	3524515.3669	5105011.3812	4.2400e+04
105	12129.5188	-7687.7442	690092.5188	3524475.2558	5105011.3812	3.9917e+04
106	12221.1218	-7727.8553	690184.1218	3524435.1447	5105011.3812	3.7580e+04
107	12312.7247	-7767.9665	690275.7247	3524395.0335	5105011.3812	3.5381e+04
108	12404.3276	-7808.0776	690367.3276	3524354.9224	5105011.3812	3.3312e+04
109	12495.9306	-7848.1887	690458.9306	3524314.8113	5105011.3812	3.1365e+04
110	12587.5335	-7888.2998	690550.5335	3524274.7002	5105011.3812	2.9532e+04
111	12679.1365	-7928.4109	690642.1365	3524234.5891	5105011.3812	2.7807e+04
112	12770.7394	-7968.5220	690733.7394	3524194.4780	5105011.3812	2.6184e+04
113	12862.3424	-8008.6331	690825.3424	3524154.3669	5105011.3812	2.4656e+04
114	12953.9453	-8048.7442	690916.9453	3524114.2558	5105011.3812	2.3218e+04
115	13045.5482	-8088.8553	691008.5482	3524074.1447	5105011.3812	2.1864e+04
116	13137.1512	-8128.9664	691100.1512	3524034.0336	5105011.3812	2.0590e+04
117	13228.7541	-8169.0775	691191.7541	3523993.9225	5105011.3812	1.9390e+04
118	13320.3571	-8209.1886	691283.3571	3523953.8114	5105011.3812	1.8261e+04
119	13411.9600	-8249.2998	691374.9600	3523913.7002	5105011.3812	1.7198e+04
120	13503.5629	-8289.4109	691466.5629	3523873.5891	5105011.3812	1.6197e+04
121	13595.1659	-8329.5220	691558.1659	3523833.4780	5105011.3812	1.5255e+04
122	13686.7688	-8369.6331	691649.7688	3523793.3669	5105011.3812	1.4368e+04
123	13778.3718	-8409.7442	691741.3718	3523753.2558	5105011.3812	1.3533e+04
124	13869.9747	-8449.8553	691832.9747	3523713.1447	5105011.3812	1.2747e+04
125	13961.5777	-8489.9664	691924.5777	3523673.0336	5105011.3812	1.2007e+04
126	14053.1806	-8530.0775	692016.1806	3523632.9225	5105011.3812	1.1310e+04
127	14144.7835	-8570.1886	692107.7835	3523592.8114	5105011.3812	1.0654e+04
128	14236.3865	-8610.2997	692199.3865	3523552.7003	5105011.3812	1.0036e+04
129	14327.9894	-8650.4108	692290.9894	3523512.5892	5105011.3812	9.4544e+03
130	14419.5924	-8690.5220	692382.5924	3523472.4780	5105011.3812	8.9065e+03
131	14511.1953	-8730.6331	692474.1953	3523432.3669	5105011.3812	8.3906e+03
132	14602.7983	-8770.7442	692565.7983	3523392.2558	5105011.3812	7.9048e+03
133	14694.4012	-8810.8553	692657.4012	3523352.1447	5105011.3812	7.4472e+03
134	14786.0041	-8850.9664	692749.0041	3523312.0336	5105011.3812	7.0163e+03
135	14877.6071	-8891.0775	692840.6071	3523271.9225	5105011.3812	6.6105e+03
136	14969.2100	-8931.1886	692932.2100	3523231.8114	5105011.3812	6.2284e+03
137	15060.8130	-8971.2997	693023.8130	3523191.7003	5105011.3812	5.8684e+03
138	15152.4159	-9011.4108	693115.4159	3523151.5892	5105011.3812	5.5294e+03
139	15244.0188	-9051.5219	693207.0188	3523111.4781	5105011.3812	5.2101e+03
140	15335.6218	-9091.6330	693298.6218	3523071.3670	5105011.3812	4.9093e+03
141	15427.2247	-9131.7441	693390.2247	3523031.2559	5105011.3812	4.6260e+03
142	15518.8277	-9171.8553	693481.8277	3522991.1447	5105011.3812	4.3592e+03
143	15610.4306	-9211.9664	693573.4306	3522951.0336	5105011.3812	4.1078e+03
144	15702.0336	-9252.0775	693665.0336	3522910.9225	5105011.3812	3.8710e+03
145	15793.6365	-9292.1886	693756.6365	3522870.8114	5105011.3812	3.6480e+03
146	15885.2394	-9332.2997	693848.2394	3522830.7003	5105011.3812	3.4379e+03
147	15976.8424	-9372.4108	693939.8424	3522790.5892	5105011.3812	3.2399e+03
148	16068.4453	-9412.5219	694031.4453	3522750.4781	5105011.3812	3.0534e+03
149	16160.0483	-9452.6330	694123.0483	3522710.3670	5105011.3812	2.8777e+03
150	16251.6512	-9492.7441	694214.6512	3522670.2559	5105011.3812	2.7122e+03
151	16343.2541	-9532.8552	694306.2541	3522630.1448	5105011.3812	2.5563e+03
152	16434.8571	-9572.9663	694397.8571	3522590.0337	5105011.3812	2.4094e+03
153	16526.4600	-9613.0774	694489.4600	3522549.9226	5105011.3812	2.2709e+03
154	16618.0630	-9653.1886	694581.0630	3522509.8114	5105011.3812	2.1405e+03
155	16709.6659	-9693.2997	694672.6659	3522469.7003	5105011.3812	2.0176e+03
156	16801.2689	-9733.4108	694764.2689	3522429.5892	5105011.3812	1.9018e+03
157	16892.8718	-9773.5219	694855.8718	3522389.4781	5105011.3812	1.7927e+03
158	16984.4747	-9813.6330	694947.4747	3522349.3670	5105011.3812	1.6898e+03
159	17076.0777	-9853.7441	695039.0777	3522309.2559	5105011.3812	1.5929e+03
160	17167.6806	-9893.8552	695130.6806	3522269.1448	5105011.3812	1.5016e+03
161	17259.2836	-9933.9663	695222.2836	3522229.0337	5105011.3812	1.4156e+03
162	17350.8865	-9974.0774	695313.8865	3522188.9226	5105011.3812	1.3345e+03
163	17442.4895	-10014.1885	695405.4895	3522148.8115	5105011.3812	1.2581e+03
164	17534.0924	-10054.2996	695497.0924	3522108.7004	5105011.3812	1.1861e+03
165	17625.6953	-10094.4108	695588.6953	3522068.5892	5105011.3812	1.1182e+03
166	17717.2983	-10134.5219	695680.2983	3522028.4781	5105011.3812	1.0542e+03
167	17808.9012	-10174.6330	695771.9012	3521988.3670	5105011.3812	9.9394e+02
168	17900.5042	-10214.7441	695863.5042	3521948.2559	5105011.3812	9.3711e+02
169	17992.1071	-10254.8552	695955.1071	3521908.1448	5105011.3812	8.8356e+02
170	18083.7100	-10294.9663	696046.7100	3521868.0337	5105011.3812	8.3308e+02
171	18175.3130	-10335.0774	696138.3130	3521827.9226	5105011.3812	7.8549e+02
172	18266.9159	-10375.1885	696229.9159	3521787.8115	5105011.3812	7.4064e+02
173	18358.5189	-10415.2996	696321.5189	3521747.7004	5105011.3812	6.9837e+02
174	18450.1218	-10455.4107	696413.1218	3521707.5893	5105011.3812	6.5852e+02
175	18541.7248	-10495.5218	696504.7248	3521667.4782	5105011.3812	6.2095e+02
176	18633.3277	-10535.6329	696596.3277	3521627.3671	5105011.3812	5.8554e+02
177	18724.9306	-10575.7441	696687.9306	3521587.2559	5105011.3812	5.5216e+02
178	18816.5336	-10615.8552	696779.5336	3521547.1448	5105011.3812	5.2069e+02
179	18908.1365	-10655.9663	696871.1365	3521507.0337	5105011.3812	4.9102e+02
180	18999.7395	-10696.0774	696962.7395	3521466.9226	5105011.3812	4.6305e+02
181	19091.3424	-10736.1885	697054.3424	3521426.8115	5105011.3812	4.3669e+02
182	19182.9453	-10776.2996	697145.9453	3521386.7004	5105011.3812	4.1183e+02
183	19274.5483	-10816.4107	697237.5483	3521346.5893	5105011.3812	3.8839e+02
184	19366.1512	-10856.5218	697329.1512	3521306.4782	5105011.3812	3.6629e+02
185	19457.7542	-10896.6329	697420.7542	3521266.3671	5105011.3812	3.4546e+02
186	19549.3571	-10936.7440	697512.3571	3521226.2560	5105011.3812	3.2582e+02
187	19640.9601	-10976.8551	697603.9601	3521186.1449	5105011.3812	3.0730e+02
188	19732.5630	-11016.9663	697695.5630	3521146.0337	5105011.3812	2.8983e+02
189	19824.1659	-11057.0774	697787.1659	3521105.9226	5105011.3812	2.7337e+02
190	19915.7689	-11097.1885	697878.7689	3521065.8115	5105011.3812	2.5784e+02
191	20007.3718	-11137.2996	697970.3718	3521025.7004	5105011.3812	2.4320e+02
192	20098.9748	-11177.4107	698061.9748	3520985.5893	5105011.3812	2.2940e+02
193	20190.5777	-11217.5218	698153.5777	3520945.4782	5105011.3812	2.1638e+02
194	20282.1807	-11257.6329	698245.1807	3520905.3671	5105011.3812	2.0410e+02
195	20373.7836	-11297.7440	698336.7836	3520865.2560	5105011.3812	1.9253e+02
196	20465.3865	-11337.8551	698428.3865	3520825.1449	5105011.3812	1.8161e+02
197	20556.9895	-11377.9662	698519.9895	3520785.0338	5105011.3812	1.7132e+02
198	20648.5924	-11418.0773	698611.5924	3520744.9227	5105011.3812	1.6161e+02
199	20740.1954	-11458.1884	698703.1954	3520704.8116	5105011.3812	1.5245e+02
200	20831.7983	-11498.2996	698794.7983	3520664.7004	5105011.3812	1.4382e+02
201	20923.4012	-11538.4107	698886.4012	3520624.5893	5105011.3812	1.3567e+02
202	21015.0042	-11578.5218	698978.0042	3520584.4782	5105011.3812	1.2799e+02
203	21106.6071	-11618.6329	699069.6071	3520544.3671	5105011.3812	1.2075e+02
204	21198.2101	-11658.7440	699161.2101	3520504.2560	5105011.3812	1.1392e+02
205	21289.8130	-11698.8551	699252.8130	3520464.1449	5105011.3812	1.0747e+02
206	21381.4160	-11738.9662	699344.4160	3520424.0338	5105011.3812	1.0139e+02
207	21473.0189	-11779.0773	699436.0189	3520383.9227	5105011.3812	9.5662e+01
208	21564.6218	-11819.1884	699527.6218	3520343.8116	5105011.3812	9.0255e+01
209	21656.2248	-11859.2995	699619.2248	3520303.7005	5105011.3812	8.5155e+01
210	21747.8277	-11899.4106	699710.8277	3520263.5894	5105011.3812	8.0344e+01
211	21839.4307	-11939.5217	699802.4307	3520223.4783	5105011.3812	7.5806e+01
212	21931.0336	-11979.6329	699894.0336	3520183.3671	5105011.3812	7.1525e+01
213	22022.6365	-12019.7440	699985.6365	3520143.2560	5105011.3812	6.7488e+01
214	22114.2395	-12059.8551	700077.2395	3520103.1449	5105011.3812	6.3679e+01
215	22205.8424	-12099.9662	700168.8424	3520063.0338	5105011.3812	6.0085e+01
216	22297.4454	-12140.0773	700260.4454	3520022.9227	5105011.3812	5.6696e+01
217	22389.0483	-12180.1884	700352.0483	3519982.8116	5105011.3812	5.3498e+01
218	22480.6513	-12220.2995	700443.6513	3519942.7005	5105011.3812	5.0482e+01
219	22572.2542	-12260.4106	700535.2542	3519902.5894	5105011.3812	4.7636e+01
220	22663.8571	-12300.5217	700626.8571	3519862.4783	5105011.3812	4.4951e+01
221	22755.4601	-12340.6328	700718.4601	3519822.3672	5105011.3812	4.2418e+01
222	22847.0630	-12380.7439	700810.0630	3519782.2561	5105011.3812	4.0029e+01
223	22938.6660	-12420.8551	700901.6660	3519742.1449	5105011.3812	3.7774e+01
224	23030.2689	-12460.9662	700993.2689	3519702.0338	5105011.3812	3.5647e+01
225	23121.8718	-12501.0773	701084.8718	3519661.9227	5105011.3812	3.3641e+01
226	23213.4748	-12541.1884	701176.4748	3519621.8116	5105011.3812	3.1747e+01
227	23305.0777	-12581.2995	701268.0777	3519581.7005	5105011.3812	2.9961e+01
228	23396.6807	-12621.4106	701359.6807	3519541.5894	5105011.3812	2.8276e+01
229	23488.2836	-12661.5217	701451.2836	3519501.4783	5105011.3812	2.6685e+01
230	23579.8866	-12701.6328	701542.8866	3519461.3672	5105011.3812	2.5185e+01
231	23671.4895	-12741.7439	701634.4895	3519421.2561	5105011.3812	2.3769e+01
232	23763.0924	-12781.8550	701726.0924	3519381.1450	5105011.3812	2.2433e+01
233	23854.6954	-12821.9661	701817.6954	3519341.0339	5105011.3812	2.1172e+01
234	23946.2983	-12862.0772	701909.2983	3519300.9228	5105011.3812	1.9983e+01
235	24037.9013	-12902.1884	702000.9013	3519260.8116	5105011.3812	1.8860e+01
236	24129.5042	-12942.2995	702092.5042	3519220.7005	5105011.3812	1.7801e+01
237	24221.1072	-12982.4106	702184.1072	3519180.5894	5105011.3812	1.6802e+01
238	24312.7101	-13022.5217	702275.7101	3519140.4783	5105011.3812	1.5859e+01
239	24404.3130	-13062.6328	702367.3130	3519100.3672	5105011.3812	1.4969e+01
240	24495.9160	-13102.7439	702458.9160	3519060.2561	5105011.3812	1.4129e+01
241	24587.5189	-13142.8550	702550.5189	3519020.1450	5105011.3812	1.3336e+01
242	24679.1219	-13182.9661	702642.1219	3518980.0339	5105011.3812	1.2588e+01
243	24770.7248	-13223.0772	702733.7248	3518939.9228	5105011.3812	1.1882e+01
244	24862.3277	-13263.1883	702825.3277	3518899.8117	5105011.3812	1.1216e+01
245	24953.9307	-13303.2994	702916.9307	3518859.7006	5105011.3812	1.0587e+01
246	25045.5336	-13343.4106	703008.5336	3518819.5894	5105011.3812	9.9941e+00
247	25137.1366	-13383.5217	703100.1366	3518779.4783	5105011.3812	9.4341e+00
248	25228.7395	-13423.6328	703191.7395	3518739.3672	5105011.3812	8.9056e+00
249	25320.3425	-13463.7439	703283.3425	3518699.2561	5105011.3812	8.4068e+00
250	25411.9454	-13503.8550	703374.9454	3518659.1450	5105011.3812	7.9361e+00
251	25503.5483	-13543.9661	703466.5483	3518619.0339	5105011.3812	7.4918e+00
252	25595.1513	-13584.0772	703558.1513	3518578.9228	5105011.3812	7.0724e+00
253	25686.7542	-13624.1883	703649.7542	3518538.8117	5105011.3812	6.6766e+00
254	25778.3572	-13664.2994	703741.3572	3518498.7006	5105011.3812	6.3030e+00
255	25869.9601	-13704.4105	703832.9601	3518458.5895	5105011.3812	5.9504e+00
256	25961.5630	-13744.5216	703924.5630	3518418.4784	5105011.3812	5.6176e+00
257	26053.1660	-13784.6327	704016.1660	3518378.3673	5105011.3812	5.3035e+00
258	26144.7689	-13824.7439	704107.7689	3518338.2561	5105011.3812	5.0069e+00
259	26236.3719	-13864.8550	704199.3719	3518298.1450	5105011.3812	4.7271e+00
260	26327.9748	-13904.9661	704290.9748	3518258.0339	5105011.3812	4.4629e+00
261	26419.5778	-13945.0772	704382.5778	3518217.9228	5105011.3812	4.2135e+00
262	26511.1807	-13985.1883	704474.1807	3518177.8117	5105011.3812	3.9781e+00
263	26602.7836	-14025.2994	704565.7836	3518137.7006	5105011.3812	3.7559e+00
264	26694.3866	-14065.4105	704657.3866	3518097.5895	5105011.3812	3.5461e+00
265	26785.9895	-14105.5216	704748.9895	3518057.4784	5105011.3812	3.3481e+00
266	26877.5925	-14145.6327	704840.5925	3518017.3673	5105011.3812	3.1612e+00
267	26969.1954	-14185.7438	704932.1954	3517977.2562	5105011.3812	2.9847e+00
268	27060.7984	-14225.8549	705023.7984	3517937.1451	5105011.3812	2.8181e+00
269	27152.4013	-14265.9660	705115.4013	3517897.0340	5105011.3812	2.6609e+00
270	27244.0042	-14306.0772	705207.0042	3517856.9228	5105011.3812	2.5124e+00
271	27335.6072	-14346.1883	705298.6072	3517816.8117	5105011.3812	2.3723e+00
272	27427.2101	-14386.2994	705390.2101	3517776.7006	5105011.3812	2.2400e+00
273	27518.8131	-14426.4105	705481.8131	3517736.5895	5105011.3812	2.1151e+00
274	27610.4160	-14466.5216	705573.4160	3517696.4784	5105011.3812	1.9972e+00
275	27702.0189	-14506.6327	705665.0189	3517656.3673	5105011.3812	1.8859e+00
276	27793.6219	-14546.7438	705756.6219	3517616.2562	5105011.3812	1.7807e+00
277	27885.2248	-14586.8549	705848.2248	3517576.1451	5105011.3812	1.6815e+00
278	27976.8278	-14626.9660	705939.8278	3517536.0340	5105011.3812	1.5878e+00
279	28068.4307	-14667.0771	706031.4307	3517495.9229	5105011.3812	1.4994e+00
280	28160.0337	-14707.1882	706123.0337	3517455.8118	5105011.3812	1.4159e+00
281	28251.6366	-14747.2994	706214.6366	3517415.7006	5105011.3812	1.3370e+00
282	28343.2395	-14787.4105	706306.2395	3517375.5895	5105011.3812	1.2626e+00
283	28434.8425	-14827.5216	706397.8425	3517335.4784	5105011.3812	1.1923e+00
284	28526.4454	-14867.6327	706489.4454	3517295.3673	5105011.3812	1.1260e+00
285	28618.0484	-14907.7438	706581.0484	3517255.2562	5105011.3812	1.0633e+00
286	28709.6513	-14947.8549	706672.6513	3517215.1451	5105011.3812	1.0041e+00
287	28801.2542	-14987.9660	706764.2542	3517175.0340	5105011.3812	9.4827e-01
288	28892.8572	-15028.0771	706855.8572	3517134.9229	5105011.3812	8.9552e-01
289	28984.4601	-15068.1882	706947.4601	3517094.8118	5105011.3812	8.4572e-01
290	29076.0631	-15108.2993	707039.0631	3517054.7007	5105011.3812	7.9869e-01
291	29167.6660	-15148.4104	707130.6660	3517014.5896	5105011.3812	7.5429e-01
292	29259.2690	-15188.5215	707222.2690	3516974.4785	5105011.3812	7.1236e-01
293	29350.8719	-15228.6327	707313.8719	3516934.3673	5105011.3812	6.7277e-01
294	29442.4748	-15268.7438	707405.4748	3516894.2562	5105011.3812	6.3538e-01
295	29534.0778	-15308.8549	707497.0778	3516854.1451	5105011.3812	6.0008e-01
296	29625.6807	-15348.9660	707588.6807	3516814.0340	5105011.3812	5.6674e-01
297	29717.2837	-15389.0771	707680.2837	3516773.9229	5105011.3812	5.3526e-01
298	29808.8866	-15429.1882	707771.8866	3516733.8118	5105011.3812	5.0554e-01
299	29900.4896	-15469.2993	707863.4896	3516693.7007	5105011.3812	4.7746e-01
300	29992.0925	-15509.4104	707955.0925	3516653.5896	5105011.3812	4.5095e-01
301	30083.6954	-15549.5215	708046.6954	3516613.4785	5105011.3812	4.2592e-01
302	30175.2984	-15589.6326	708138.2984	3516573.3674	5105011.3812	4.0228e-01
303	30266.9013	-15629.7437	708229.9013	3516533.2563	5105011.3812	3.7996e-01
304	30358.5043	-15669.8548	708321.5043	3516493.1452	5105011.3812	3.5887e-01
305	30450.1072	-15709.9660	708413.1072	3516453.0340	5105011.3812	3.3896e-01
306	30541.7101	-15750.0771	708504.7101	3516412.9229	5105011.3812	3.2016e-01
307	30633.3131	-15790.1882	708596.3131	3516372.8118	5105011.3812	3.0240e-01
308	30724.9160	-15830.2993	708687.9160	3516332.7007	5105011.3812	2.8563e-01
309	30816.5190	-15870.4104	708779.5190	3516292.5896	5105011.3812	2.6979e-01
310	30908.1219	-15910.5215	708871.1219	3516252.4785	5105011.3812	2.5484e-01
311	30999.7249	-15950.6326	708962.7249	3516212.3674	5105011.3812	2.4071e-01
312	31091.3278	-15990.7437	709054.3278	3516172.2563	5105011.3812	2.2737e-01
313	31182.9307	-16030.8548	709145.9307	3516132.1452	5105011.3812	2.1477e-01
314	31274.5337	-16070.9659	709237.5337	3516092.0341	5105011.3812	2.0287e-01
315	31366.1366	-16111.0770	709329.1366	3516051.9230	5105011.3812	1.9163e-01
316	31457.7396	-16151.1882	709420.7396	3516011.8118	5105011.3812	1.8101e-01
317	31549.3425	-16191.2993	709512.3425	3515971.7007	5105011.3812	1.7099e-01
318	31640.9454	-16231.4104	709603.9454	3515931.5896	5105011.3812	1.6152e-01
319	31732.5484	-16271.5215	709695.5484	3515891.4785	5105011.3812	1.5257e-01
320	31824.1513	-16311.6326	709787.1513	3515851.3674	5105011.3812	1.4413e-01
321	31915.7543	-16351.7437	709878.7543	3515811.2563	5105011.3812	1.3615e-01
322	32007.3572	-16391.8548	709970.3572	3515771.1452	5105011.3812	1.2861e-01
323	32098.9602	-16431.9659	710061.9602	3515731.0341	5105011.3812	1.2149e-01
