i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
60	12801.8859	-10172.7767	690764.8859	3521990.2233	5981362.9364	4.3836e+06
61	12893.8554	-10213.0512	690856.8554	3521949.9488	5988459.5927	4.2544e+06
62	12985.4583	-10253.1623	690948.4583	3521909.8377	5988459.5927	4.1291e+06
63	13077.0612	-10293.2734	691040.0612	3521869.7266	5988459.5927	4.0076e+06
64	13168.6642	-10333.3845	691131.6642	3521829.6155	5988459.5927	3.8898e+06
65	13260.2671	-10373.4956	691223.2671	3521789.5044	5988459.5927	3.7755e+06
66	13351.8701	-10413.6067	691314.8701	3521749.3933	5988459.5927	3.6647e+06
67	13443.4730	-10453.7178	691406.4730	3521709.2822	5988459.5927	3.5572e+06
68	13535.0760	-10493.8290	691498.0760	3521669.1710	5988459.5927	3.4529e+06
69	13626.6789	-10533.9401	691589.6789	3521629.0599	5988459.5927	3.3518e+06
70	13718.2818	-10574.0512	691681.2818	3521588.9488	5988459.5927	3.2537e+06
71	13809.8848	-10614.1623	691772.8848	3521548.8377	5988459.5927	3.1585e+06
72	13901.4877	-10654.2734	691864.4877	3521508.7266	5988459.5927	3.0662e+06
73	13993.0907	-10694.3845	691956.0907	3521468.6155	5988459.5927	2.9767e+06
74	14084.6936	-10734.4956	692047.6936	3521428.5044	5988459.5927	2.8898e+06
75	14176.2965	-10774.6067	692139.2965	3521388.3933	5988459.5927	2.8056e+06
76	14267.8995	-10814.7178	692230.8995	3521348.2822	5988459.5927	2.7239e+06
77	14359.5024	-10854.8289	692322.5024	3521308.1711	5988459.5927	2.6446e+06
78	14451.1054	-10894.9400	692414.1054	3521268.0600	5988459.5927	2.5676e+06
79	14542.7083	-10935.0512	692505.7083	3521227.9488	5988459.5927	2.4930e+06
80	14634.3113	-10975.1623	692597.3113	3521187.8377	5988459.5927	2.4206e+06
81	14725.9142	-11015.2734	692688.9142	3521147.7266	5988459.5927	2.3504e+06
82	14817.5171	-11055.3845	692780.5171	3521107.6155	5988459.5927	2.2822e+06
83	14909.1201	-11095.4956	692872.1201	3521067.5044	5988459.5927	2.2161e+06
84	15000.7230	-11135.6067	692963.7230	3521027.3933	5988459.5927	2.1520e+06
85	15092.3260	-11175.7178	693055.3260	3520987.2822	5988459.5927	2.0897e+06
86	15183.9289	-11215.8289	693146.9289	3520947.1711	5988459.5927	2.0293e+06
87	15275.5319	-11255.9400	693238.5319	3520907.0600	5988459.5927	1.9707e+06
88	15367.1348	-11296.0511	693330.1348	3520866.9489	5988459.5927	1.9138e+06
89	15458.7377	-11336.1622	693421.7377	3520826.8378	5988459.5927	1.8586e+06
90	15550.3407	-11376.2733	693513.3407	3520786.7267	5988459.5927	1.8051e+06
91	15641.9436	-11416.3845	693604.9436	3520746.6155	5988459.5927	1.7531e+06
92	15733.5466	-11456.4956	693696.5466	3520706.5044	5988459.5927	1.7027e+06
93	15825.1495	-11496.6067	693788.1495	3520666.3933	5988459.5927	1.6537e+06
94	15916.7524	-11536.7178	693879.7524	3520626.2822	5988459.5927	1.6062e+06
95	16008.3554	-11576.8289	693971.3554	3520586.1711	5988459.5927	1.5601e+06
96	16099.9583	-11616.9400	694062.9583	3520546.0600	5988459.5927	1.5154e+06
97	16191.5613	-11657.0511	694154.5613	3520505.9489	5988459.5927	1.4719e+06
98	16283.1642	-11697.1622	694246.1642	3520465.8378	5988459.5927	1.4298e+06
99	16374.7672	-11737.2733	694337.7672	3520425.7267	5988459.5927	1.3889e+06
100	16466.3701	-11777.3844	694429.3701	3520385.6156	5988459.5927	1.3491e+06
101	16557.9730	-11817.4955	694520.9730	3520345.5045	5988459.5927	1.3106e+06
102	16649.5760	-11857.6067	694612.5760	3520305.3933	5988459.5927	1.2732e+06
103	16741.1789	-11897.7178	694704.1789	3520265.2822	5988459.5927	1.2369e+06
104	16832.7819	-11937.8289	694795.7819	3520225.1711	5988459.5927	1.2016e+06
105	16924.3848	-11977.9400	694887.3848	3520185.0600	5988459.5927	1.1674e+06
106	17015.9877	-12018.0511	694978.9877	3520144.9489	5988459.5927	1.1342e+06
107	17107.5907	-12058.1622	695070.5907	3520104.8378	5988459.5927	1.1019e+06
108	17199.1936	-12098.2733	695162.1936	3520064.7267	5988459.5927	1.0706e+06
109	17290.7966	-12138.3844	695253.7966	3520024.6156	5988459.5927	1.0402e+06
110	17382.3995	-12178.4955	695345.3995	3519984.5045	5988459.5927	1.0107e+06
111	17474.0025	-12218.6066	695437.0025	3519944.3934	5988459.5927	9.8203e+05
112	17565.6054	-12258.7177	695528.6054	3519904.2823	5988459.5927	9.5421e+05
113	17657.2083	-12298.8288	695620.2083	3519864.1712	5988459.5927	9.2720e+05
114	17748.8113	-12338.9400	695711.8113	3519824.0600	5988459.5927	9.0097e+05
115	17840.4142	-12379.0511	695803.4142	3519783.9489	5988459.5927	8.7551e+05
116	17932.0172	-12419.1622	695895.0172	3519743.8378	5988459.5927	8.5078e+05
117	18023.6201	-12459.2733	695986.6201	3519703.7267	5988459.5927	8.2677e+05
118	18115.2231	-12499.3844	696078.2231	3519663.6156	5988459.5927	8.0345e+05
119	18206.8260	-12539.4955	696169.8260	3519623.5045	5988459.5927	7.8081e+05
120	18298.4289	-12579.6066	696261.4289	3519583.3934	5988459.5927	7.5883e+05
121	18390.0319	-12619.7177	696353.0319	3519543.2823	5988459.5927	7.3748e+05
122	18481.6348	-12659.8288	696444.6348	3519503.1712	5988459.5927	7.1675e+05
123	18573.2378	-12699.9399	696536.2378	3519463.0601	5988459.5927	6.9661e+05
124	18664.8407	-12740.0510	696627.8407	3519422.9490	5988459.5927	6.7706e+05
125	18756.4436	-12780.1621	696719.4436	3519382.8379	5988459.5927	6.5807e+05
126	18848.0466	-12820.2733	696811.0466	3519342.7267	5988459.5927	6.3962e+05
127	18939.6495	-12860.3844	696902.6495	3519302.6156	5988459.5927	6.2171e+05
128	19031.2525	-12900.4955	696994.2525	3519262.5045	5988459.5927	6.0431e+05
129	19122.8554	-12940.6066	697085.8554	3519222.3934	5988459.5927	5.8741e+05
130	19214.4584	-12980.7177	697177.4584	3519182.2823	5988459.5927	5.7099e+05
131	19306.0613	-13020.8288	697269.0613	3519142.1712	5988459.5927	5.5505e+05
132	19397.6642	-13060.9399	697360.6642	3519102.0601	5988459.5927	5.3956e+05
133	19489.2672	-13101.0510	697452.2672	3519061.9490	5988459.5927	5.2452e+05
134	19580.8701	-13141.1621	697543.8701	3519021.8379	5988459.5927	5.0990e+05
135	19672.4731	-13181.2732	697635.4731	3518981.7268	5988459.5927	4.9571e+05
136	19764.0760	-13221.3843	697727.0760	3518941.6157	5988459.5927	4.8192e+05
137	19855.6789	-13261.4955	697818.6789	3518901.5045	5988459.5927	4.6852e+05
138	19947.2819	-13301.6066	697910.2819	3518861.3934	5988459.5927	4.5551e+05
139	20038.8848	-13341.7177	698001.8848	3518821.2823	5988459.5927	4.4286e+05
140	20130.4878	-13381.8288	698093.4878	3518781.1712	5988459.5927	4.3058e+05
141	20222.0907	-13421.9399	698185.0907	3518741.0601	5988459.5927	4.1864e+05
142	20313.6937	-13462.0510	698276.6937	3518700.9490	5988459.5927	4.0705e+05
143	20405.2966	-13502.1621	698368.2966	3518660.8379	5988459.5927	3.9578e+05
144	20496.8995	-13542.2732	698459.8995	3518620.7268	5988459.5927	3.8484e+05
145	20588.5025	-13582.3843	698551.5025	3518580.6157	5988459.5927	3.7420e+05
146	20680.1054	-13622.4954	698643.1054	3518540.5046	5988459.5927	3.6387e+05
147	20771.7084	-13662.6065	698734.7084	3518500.3935	5988459.5927	3.5383e+05
148	20863.3113	-13702.7176	698826.3113	3518460.2824	5988459.5927	3.4407e+05
149	20954.9143	-13742.8288	698917.9143	3518420.1712	5988459.5927	3.3459e+05
150	21046.5172	-13782.9399	699009.5172	3518380.0601	5988459.5927	3.2538e+05
151	21138.1201	-13823.0510	699101.1201	3518339.9490	5988459.5927	3.1643e+05
152	21229.7231	-13863.1621	699192.7231	3518299.8379	5988459.5927	3.0773e+05
153	21321.3260	-13903.2732	699284.3260	3518259.7268	5988459.5927	2.9927e+05
154	21412.9290	-13943.3843	699375.9290	3518219.6157	5988459.5927	2.9105e+05
155	21504.5319	-13983.4954	699467.5319	3518179.5046	5988459.5927	2.8307e+05
156	21596.1348	-14023.6065	699559.1348	3518139.3935	5988459.5927	2.7531e+05
157	21687.7378	-14063.7176	699650.7378	3518099.2824	5988459.5927	2.6777e+05
158	21779.3407	-14103.8287	699742.3407	3518059.1713	5988459.5927	2.6043e+05
159	21870.9437	-14143.9398	699833.9437	3518019.0602	5988459.5927	2.5331e+05
160	21962.5466	-14184.0510	699925.5466	3517978.9490	5988459.5927	2.4639e+05
161	22054.1496	-14224.1621	700017.1496	3517938.8379	5988459.5927	2.3965e+05
162	22145.7525	-14264.2732	700108.7525	3517898.7268	5988459.5927	2.3311e+05
163	22237.3554	-14304.3843	700200.3554	3517858.6157	5988459.5927	2.2675e+05
164	22328.9584	-14344.4954	700291.9584	3517818.5046	5988459.5927	2.2057e+05
165	22420.5613	-14384.6065	700383.5613	3517778.3935	5988459.5927	2.1456e+05
166	22512.1643	-14424.7176	700475.1643	3517738.2824	5988459.5927	2.0872e+05
167	22603.7672	-14464.8287	700566.7672	3517698.1713	5988459.5927	2.0304e+05
168	22695.3701	-14504.9398	700658.3701	3517658.0602	5988459.5927	1.9752e+05
169	22786.9731	-14545.0509	700749.9731	3517617.9491	5988459.5927	1.9216e+05
170	22878.5760	-14585.1620	700841.5760	3517577.8380	5988459.5927	1.8694e+05
171	22970.1790	-14625.2731	700933.1790	3517537.7269	5988459.5927	1.8187e+05
172	23061.7819	-14665.3843	701024.7819	3517497.6157	5988459.5927	1.7694e+05
173	23153.3849	-14705.4954	701116.3849	3517457.5046	5988459.5927	1.7215e+05
174	23244.9878	-14745.6065	701207.9878	3517417.3935	5988459.5927	1.6749e+05
175	23336.5907	-14785.7176	701299.5907	3517377.2824	5988459.5927	1.6295e+05
176	23428.1937	-14825.8287	701391.1937	3517337.1713	5988459.5927	1.5855e+05
177	23519.7966	-14865.9398	701482.7966	3517297.0602	5988459.5927	1.5427e+05
178	23611.3996	-14906.0509	701574.3996	3517256.9491	5988459.5927	1.5010e+05
179	23703.0025	-14946.1620	701666.0025	3517216.8380	5988459.5927	1.4605e+05
180	23794.6054	-14986.2731	701757.6054	3517176.7269	5988459.5927	1.4211e+05
181	23886.2084	-15026.3842	701849.2084	3517136.6158	5988459.5927	1.3828e+05
182	23977.8113	-15066.4953	701940.8113	3517096.5047	5988459.5927	1.3456e+05
183	24069.4143	-15106.6064	702032.4143	3517056.3936	5988459.5927	1.3094e+05
184	24161.0172	-15146.7176	702124.0172	3517016.2824	5988459.5927	1.2742e+05
185	24252.6202	-15186.8287	702215.6202	3516976.1713	5988459.5927	1.2399e+05
186	24344.2231	-15226.9398	702307.2231	3516936.0602	5988459.5927	1.2066e+05
187	24435.8260	-15267.0509	702398.8260	3516895.9491	5988459.5927	1.1743e+05
188	24527.4290	-15307.1620	702490.4290	3516855.8380	5988459.5927	1.1428e+05
189	24619.0319	-15347.2731	702582.0319	3516815.7269	5988459.5927	1.1121e+05
190	24710.6349	-15387.3842	702673.6349	3516775.6158	5988459.5927	1.0824e+05
191	24802.2378	-15427.4953	702765.2378	3516735.5047	5988459.5927	1.0534e+05
192	24893.8408	-15467.6064	702856.8408	3516695.3936	5988459.5927	1.0252e+05
193	24985.4437	-15507.7175	702948.4437	3516655.2825	5988459.5927	9.9780e+04
194	25077.0466	-15547.8286	703040.0466	3516615.1714	5988459.5927	9.7115e+04
195	25168.6496	-15587.9398	703131.6496	3516575.0602	5988459.5927	9.4522e+04
196	25260.2525	-15628.0509	703223.2525	3516534.9491	5988459.5927	9.2000e+04
197	25351.8555	-15668.1620	703314.8555	3516494.8380	5988459.5927	8.9547e+04
198	25443.4584	-15708.2731	703406.4584	3516454.7269	5988459.5927	8.7161e+04
199	25535.0613	-15748.3842	703498.0613	3516414.6158	5988459.5927	8.4840e+04
200	25626.6643	-15788.4953	703589.6643	3516374.5047	5988459.5927	8.2582e+04
201	25718.2672	-15828.6064	703681.2672	3516334.3936	5988459.5927	8.0386e+04
202	25809.8702	-15868.7175	703772.8702	3516294.2825	5988459.5927	7.8249e+04
203	25901.4731	-15908.8286	703864.4731	3516254.1714	5988459.5927	7.6171e+04
204	25993.0761	-15948.9397	703956.0761	3516214.0603	5988459.5927	7.4149e+04
205	26084.6790	-15989.0508	704047.6790	3516173.9492	5988459.5927	7.2182e+04
206	26176.2819	-16029.1619	704139.2819	3516133.8381	5988459.5927	7.0268e+04
207	26267.8849	-16069.2731	704230.8849	3516093.7269	5988459.5927	6.8406e+04
208	26359.4878	-16109.3842	704322.4878	3516053.6158	5988459.5927	6.6595e+04
209	26451.0908	-16149.4953	704414.0908	3516013.5047	5988459.5927	6.4833e+04
210	26542.6937	-16189.6064	704505.6937	3515973.3936	5988459.5927	6.3118e+04
211	26634.2966	-16229.7175	704597.2966	3515933.2825	5988459.5927	6.1450e+04
212	26725.8996	-16269.8286	704688.8996	3515893.1714	5988459.5927	5.9827e+04
213	26817.5025	-16309.9397	704780.5025	3515853.0603	5988459.5927	5.8247e+04
214	26909.1055	-16350.0508	704872.1055	3515812.9492	5988459.5927	5.6711e+04
215	27000.7084	-16390.1619	704963.7084	3515772.8381	5988459.5927	5.5215e+04
216	27092.3114	-16430.2730	705055.3114	3515732.7270	5988459.5927	5.3761e+04
217	27183.9143	-16470.3841	705146.9143	3515692.6159	5988459.5927	5.2345e+04
218	27275.5172	-16510.4952	705238.5172	3515652.5048	5988459.5927	5.0967e+04
219	27367.1202	-16550.6064	705330.1202	3515612.3936	5988459.5927	4.9626e+04
220	27458.7231	-16590.7175	705421.7231	3515572.2825	5988459.5927	4.8322e+04
221	27550.3261	-16630.8286	705513.3261	3515532.1714	5988459.5927	4.7052e+04
222	27641.9290	-16670.9397	705604.9290	3515492.0603	5988459.5927	4.5817e+04
223	27733.5320	-16711.0508	705696.5320	3515451.9492	5988459.5927	4.4615e+04
224	27825.1349	-16751.1619	705788.1349	3515411.8381	5988459.5927	4.3445e+04
225	27916.7378	-16791.2730	705879.7378	3515371.7270	5988459.5927	4.2306e+04
226	28008.3408	-16831.3841	705971.3408	3515331.6159	5988459.5927	4.1198e+04
227	28099.9437	-16871.4952	706062.9437	3515291.5048	5988459.5927	4.0119e+04
228	28191.5467	-16911.6063	706154.5467	3515251.3937	5988459.5927	3.9069e+04
229	28283.1496	-16951.7174	706246.1496	3515211.2826	5988459.5927	3.8048e+04
230	28374.7525	-16991.8286	706337.7525	3515171.1714	5988459.5927	3.7053e+04
231	28466.3555	-17031.9397	706429.3555	3515131.0603	5988459.5927	3.6085e+04
232	28557.9584	-17072.0508	706520.9584	3515090.9492	5988459.5927	3.5143e+04
233	28649.5614	-17112.1619	706612.5614	3515050.8381	5988459.5927	3.4226e+04
234	28741.1643	-17152.2730	706704.1643	3515010.7270	5988459.5927	3.3334e+04
235	28832.7673	-17192.3841	706795.7673	3514970.6159	5988459.5927	3.2465e+04
236	28924.3702	-17232.4952	706887.3702	3514930.5048	5988459.5927	3.1619e+04
237	29015.9731	-17272.6063	706978.9731	3514890.3937	5988459.5927	3.0796e+04
238	29107.5761	-17312.7174	707070.5761	3514850.2826	5988459.5927	2.9995e+04
239	29199.1790	-17352.8285	707162.1790	3514810.1715	5988459.5927	2.9215e+04
240	29290.7820	-17392.9396	707253.7820	3514770.0604	5988459.5927	2.8456e+04
241	29382.3849	-17433.0507	707345.3849	3514729.9493	5988459.5927	2.7717e+04
242	29473.9878	-17473.1619	707436.9878	3514689.8381	5988459.5927	2.6997e+04
243	29565.5908	-17513.2730	707528.5908	3514649.7270	5988459.5927	2.6296e+04
244	29657.1937	-17553.3841	707620.1937	3514609.6159	5988459.5927	2.5614e+04
245	29748.7967	-17593.4952	707711.7967	3514569.5048	5988459.5927	2.4951e+04
246	29840.3996	-17633.6063	707803.3996	3514529.3937	5988459.5927	2.4304e+04
247	29932.0026	-17673.7174	707895.0026	3514489.2826	5988459.5927	2.3675e+04
248	30023.6055	-17713.8285	707986.6055	3514449.1715	5988459.5927	2.3062e+04
249	30115.2084	-17753.9396	708078.2084	3514409.0604	5988459.5927	2.2466e+04
250	30206.8114	-17794.0507	708169.8114	3514368.9493	5988459.5927	2.1885e+04
251	30298.4143	-17834.1618	708261.4143	3514328.8382	5988459.5927	2.1319e+04
252	30390.0173	-17874.2729	708353.0173	3514288.7271	5988459.5927	2.0769e+04
253	30481.6202	-17914.3841	708444.6202	3514248.6159	5988459.5927	2.0233e+04
254	30573.2232	-17954.4952	708536.2232	3514208.5048	5988459.5927	1.9711e+04
255	30664.8261	-17994.6063	708627.8261	3514168.3937	5988459.5927	1.9203e+04
256	30756.4290	-18034.7174	708719.4290	3514128.2826	5988459.5927	1.8708e+04
257	30848.0320	-18074.8285	708811.0320	3514088.1715	5988459.5927	1.8226e+04
258	30939.6349	-18114.9396	708902.6349	3514048.0604	5988459.5927	1.7757e+04
259	31031.2379	-18155.0507	708994.2379	3514007.9493	5988459.5927	1.7300e+04
260	31122.8408	-18195.1618	709085.8408	3513967.8382	5988459.5927	1.6855e+04
261	31214.4437	-18235.2729	709177.4437	3513927.7271	5988459.5927	1.6422e+04
262	31306.0467	-18275.3840	709269.0467	3513887.6160	5988459.5927	1.6000e+04
263	31397.6496	-18315.4951	709360.6496	3513847.5049	5988459.5927	1.5589e+04
264	31489.2526	-18355.6062	709452.2526	3513807.3938	5988459.5927	1.5189e+04
265	31580.8555	-18395.7174	709543.8555	3513767.2826	5988459.5927	1.4799e+04
266	31672.4585	-18435.8285	709635.4585	3513727.1715	5988459.5927	1.4420e+04
267	31764.0614	-18475.9396	709727.0614	3513687.0604	5988459.5927	1.4050e+04
268	31855.6643	-18516.0507	709818.6643	3513646.9493	5988459.5927	1.3690e+04
269	31947.2673	-18556.1618	709910.2673	3513606.8382	5988459.5927	1.3340e+04
270	32038.8702	-18596.2729	710001.8702	3513566.7271	5988459.5927	1.2998e+04
271	32130.4732	-18636.3840	710093.4732	3513526.6160	5988459.5927	1.2666e+04
272	32222.0761	-18676.4951	710185.0761	3513486.5049	5988459.5927	1.2342e+04
273	32313.6790	-18716.6062	710276.6790	3513446.3938	5988459.5927	1.2027e+04
274	32405.2820	-18756.7173	710368.2820	3513406.2827	5988459.5927	1.1719e+04
275	32496.8849	-18796.8284	710459.8849	3513366.1716	5988459.5927	1.1420e+04
276	32588.4879	-18836.9395	710551.4879	3513326.0605	5988459.5927	1.1129e+04
277	32680.0908	-18877.0507	710643.0908	3513285.9493	5988459.5927	1.0845e+04
278	32771.6938	-18917.1618	710734.6938	3513245.8382	5988459.5927	1.0568e+04
279	32863.2967	-18957.2729	710826.2967	3513205.7271	5988459.5927	1.0299e+04
280	32954.8996	-18997.3840	710917.8996	3513165.6160	5988459.5927	1.0037e+04
281	33046.5026	-19037.4951	711009.5026	3513125.5049	5988459.5927	9.7812e+03
282	33138.1055	-19077.6062	711101.1055	3513085.3938	5988459.5927	9.5323e+03
283	33229.7085	-19117.7173	711192.7085	3513045.2827	5988459.5927	9.2898e+03
284	33321.3114	-19157.8284	711284.3114	3513005.1716	5988459.5927	9.0536e+03
285	33412.9143	-19197.9395	711375.9143	3512965.0605	5988459.5927	8.8236e+03
286	33504.5173	-19238.0506	711467.5173	3512924.9494	5988459.5927	8.5994e+03
287	33596.1202	-19278.1617	711559.1202	3512884.8383	5988459.5927	8.3811e+03
288	33687.7232	-19318.2729	711650.7232	3512844.7271	5988459.5927	8.1684e+03
289	33779.3261	-19358.3840	711742.3261	3512804.6160	5988459.5927	7.9612e+03
290	33870.9291	-19398.4951	711833.9291	3512764.5049	5988459.5927	7.7593e+03
291	33962.5320	-19438.6062	711925.5320	3512724.3938	5988459.5927	7.5627e+03
292	34054.1349	-19478.7173	712017.1349	3512684.2827	5988459.5927	7.3711e+03
293	34145.7379	-19518.8284	712108.7379	3512644.1716	5988459.5927	7.1844e+03
294	34237.3408	-19558.9395	712200.3408	3512604.0605	5988459.5927	7.0026e+03
295	34328.9438	-19599.0506	712291.9438	3512563.9494	5988459.5927	6.8254e+03
296	34420.5467	-19639.1617	712383.5467	3512523.8383	5988459.5927	6.6528e+03
297	34512.1497	-19679.2728	712475.1497	3512483.7272	5988459.5927	6.4846e+03
298	34603.7526	-19719.3839	712566.7526	3512443.6161	5988459.5927	6.3207e+03
299	34695.3555	-19759.4950	712658.3555	3512403.5050	5988459.5927	6.1611e+03
300	34786.9585	-19799.6062	712749.9585	3512363.3938	5988459.5927	6.0055e+03
301	34878.5614	-19839.7173	712841.5614	3512323.2827	5988459.5927	5.8540e+03
302	34970.1644	-19879.8284	712933.1644	3512283.1716	5988459.5927	5.7063e+03
303	35061.7673	-19919.9395	713024.7673	3512243.0605	5988459.5927	5.5624e+03
304	35153.3702	-19960.0506	713116.3702	3512202.9494	5988459.5927	5.4222e+03
305	35244.9732	-20000.1617	713207.9732	3512162.8383	5988459.5927	5.2856e+03
306	35336.5761	-20040.2728	713299.5761	3512122.7272	5988459.5927	5.1525e+03
307	35428.1791	-20080.3839	713391.1791	3512082.6161	5988459.5927	5.0228e+03
308	35519.7820	-20120.4950	713482.7820	3512042.5050	5988459.5927	4.8964e+03
309	35611.3850	-20160.6061	713574.3850	3512002.3939	5988459.5927	4.7732e+03
310	35702.9879	-20200.7172	713665.9879	3511962.2828	5988459.5927	4.6532e+03
311	35794.5908	-20240.8284	713757.5908	3511922.1716	5988459.5927	4.5363e+03
312	35886.1938	-20280.9395	713849.1938	3511882.0605	5988459.5927	4.4223e+03
313	35977.7967	-20321.0506	713940.7967	3511841.9494	5988459.5927	4.3112e+03
314	36069.3997	-20361.1617	714032.3997	3511801.8383	5988459.5927	4.2030e+03
315	36161.0026	-20401.2728	714124.0026	3511761.7272	5988459.5927	4.0975e+03
316	36252.6055	-20441.3839	714215.6055	3511721.6161	5988459.5927	3.9948e+03
317	36344.2085	-20481.4950	714307.2085	3511681.5050	5988459.5927	3.8946e+03
318	36435.8114	-20521.6061	714398.8114	3511641.3939	5988459.5927	3.7970e+03
319	36527.4144	-20561.7172	714490.4144	3511601.2828	5988459.5927	3.7018e+03
320	36619.0173	-20601.8283	714582.0173	3511561.1717	5988459.5927	3.6091e+03
321	36710.6203	-20641.9394	714673.6203	3511521.0606	5988459.5927	3.5188e+03
322	36802.2232	-20682.0505	714765.2232	3511480.9495	5988459.5927	3.4307e+03
