s	phi3.0	phi2.9	phi2.8	phi2.7	phi2.6	phi2.5	phi2.4	phi2.3	phi2.2	phi2.1
26	65803.4479	80580.2208	98303.8382	119451.7808	141898.2427	160755.8450	181573.0582	204463.2120	229530.9261	256868.8323
27	65660.8490	80379.6664	98022.8424	119059.6459	141374.1230	160119.5396	180802.8796	203533.8348	228412.9047	255528.0840
28	65518.5590	80179.6112	97742.6499	118668.7983	140851.9393	159485.7529	180035.9679	202608.6820	227300.3291	254194.3338
29	65376.5774	79980.0539	97463.2583	118279.2337	140331.6842	158854.4748	179272.3091	201687.7344	226193.1727	252867.5452
30	65234.9035	79780.9932	97184.6653	117890.9480	139813.3508	158225.6955	178511.8896	200770.9730	225091.4092	251547.6819
31	65093.5366	79582.4280	96906.8686	117503.9370	139296.9320	157599.4049	177754.6955	199858.3786	223995.0123	250234.7077
32	64952.4761	79384.3570	96629.8660	117118.1964	138782.4206	156975.5934	177000.7133	198949.9325	222903.9557	248928.5867
33	64811.7212	79186.7790	96353.6552	116733.7222	138269.8096	156354.2511	176249.9292	198045.6156	221818.2136	247629.2831
34	64671.2713	78989.6927	96078.2340	116350.5101	137759.0920	155735.3681	175502.3297	197145.4092	220737.7601	246336.7613
35	64531.1259	78793.0970	95803.6000	115968.5560	137250.2608	155118.9348	174757.9013	196249.2947	219662.5693	245050.9860
36	64391.2841	78596.9906	95529.7510	115587.8558	136743.3090	154504.9415	174016.6305	195357.2534	218592.6157	243771.9219
37	64251.7453	78401.3722	95256.6849	115208.4053	136238.2297	153893.3786	173278.5040	194469.2668	217527.8737	242499.5339
38	64112.5090	78206.2407	94984.3992	114830.2005	135735.0160	153284.2363	172543.5084	193585.3166	216468.3179	241233.7873
39	63973.5744	78011.5949	94712.8919	114453.2372	135233.6610	152677.5051	171811.6304	192705.3843	215413.9231	239974.6474
40	63834.9408	77817.4335	94442.1607	114077.5115	134734.1579	152073.1755	171082.8568	191829.4517	214364.6642	238722.0797
41	63696.6077	77623.7554	94172.2033	113703.0192	134236.4996	151471.2379	170357.1745	190957.5005	213320.5161	237476.0498
42	63558.5743	77430.5593	93903.0176	113329.7562	133740.6796	150871.6830	169634.5703	190089.5128	212281.4540	236236.5237
43	63420.8401	77237.8440	93634.6013	112957.7186	133246.6909	150274.5012	168915.0312	189225.4705	211247.4530	235003.4674
44	63283.4044	77045.6084	93366.9523	112586.9023	132754.5269	149679.6832	168198.5442	188365.3557	210218.4885	233776.8471
45	63146.2664	76853.8512	93100.0684	112217.3034	132264.1807	149087.2195	167485.0962	187509.1505	209194.5360	232556.6293
46	63009.4257	76662.5713	92833.9473	111848.9177	131775.6457	148497.1010	166774.6745	186656.8371	208175.5711	231342.7805
47	62872.8815	76471.7675	92568.5869	111481.7414	131288.9151	147909.3183	166067.2662	185808.3978	207161.5694	230135.2675
48	62736.6332	76281.4386	92303.9851	111115.7704	130803.9824	147323.8622	165362.8585	184963.8151	206152.5069	228934.0572
49	62600.6802	76091.5834	92040.1396	110751.0009	130320.8408	146740.7234	164661.4387	184123.0714	205148.3594	227739.1168
50	62465.0218	75902.2006	91777.0482	110387.4288	129839.4837	146159.8929	163962.9942	183286.1493	204149.1029	226550.4134
51	62329.6573	75713.2893	91514.7089	110025.0502	129359.9047	145581.3613	163267.5122	182453.0313	203154.7138	225367.9146
52	62194.5862	75524.8481	91253.1195	109663.8613	128882.0970	145005.1197	162574.9802	181623.7002	202165.1682	224191.5879
53	62059.8078	75336.8759	90992.2778	109303.8580	128406.0541	144431.1590	161885.3857	180798.1389	201180.4426	223021.4011
54	61925.3215	75149.3716	90732.1818	108945.0366	127931.7696	143859.4702	161198.7163	179976.3300	200200.5135	221857.3223
55	61791.1266	74962.3340	90472.8292	108587.3931	127459.2369	143290.0442	160514.9596	179158.2567	199225.3575	220699.3194
56	61657.2225	74775.7618	90214.2179	108230.9237	126988.4495	142722.8721	159834.1031	178343.9019	198254.9514	219547.3608
57	61523.6086	74589.6540	89956.3458	107875.6245	126519.4011	142157.9451	159156.1347	177533.2486	197289.2721	218401.4150
58	61390.2842	74404.0094	89699.2109	107521.4916	126052.0852	141595.2541	158481.0419	176726.2802	196328.2964	217261.4506
59	61257.2488	74218.8269	89442.8110	107168.5213	125586.4954	141034.7903	157808.8127	175922.9798	195372.0016	216127.4363
60	61124.5016	74034.1053	89187.1440	106816.7097	125122.6252	140476.5450	157139.4349	175123.3308	194420.3648	214999.3410
61	60992.0421	73849.8434	88932.2078	106466.0531	124660.4685	139920.5094	156472.8964	174327.3165	193473.3634	213877.1340
62	60859.8697	73666.0401	88678.0003	106116.5476	124200.0188	139366.6746	155809.1852	173534.9204	192530.9746	212760.7844
63	60727.9837	73482.6943	88424.5194	105768.1894	123741.2698	138815.0321	155148.2892	172746.1262	191593.1762	211650.2617
64	60596.3835	73299.8048	88171.7631	105420.9748	123284.2152	138265.5731	154490.1966	171960.9174	190659.9457	210545.5354
65	60465.0685	73117.3705	87919.7293	105074.9001	122828.8489	137718.2889	153834.8954	171179.2777	189731.2608	209446.5754
66	60334.0380	72935.3902	87668.4160	104729.9614	122375.1645	137173.1710	153182.3737	170401.1909	188807.0995	208353.3514
67	60203.2915	72753.8629	87417.8210	104386.1551	121923.1558	136630.2108	152532.6199	169626.6409	187887.4396	207265.8337
68	60072.8283	72572.7874	87167.9423	104043.4775	121472.8167	136089.3997	151885.6221	168855.6115	186972.2594	206183.9923
69	59942.6479	72392.1625	86918.7778	103701.9248	121024.1410	135550.7293	151241.3687	168088.0869	186061.5369	205107.7977
70	59812.7495	72211.9872	86670.3256	103361.4933	120577.1226	135014.1911	150599.8481	167324.0509	185155.2504	204037.2204
71	59683.1327	72032.2604	86422.5836	103022.1794	120131.7552	134479.7766	149961.0486	166563.4879	184253.3783	202972.2311
72	59553.7967	71852.9808	86175.5497	102683.9794	119688.0329	133947.4774	149324.9586	165806.3819	183355.8992	201912.8005
73	59424.7410	71674.1475	85929.2219	102346.8896	119245.9495	133417.2852	148691.5668	165052.7174	182462.7916	200858.8998
74	59295.9650	71495.7592	85683.5983	102010.9064	118805.4990	132889.1916	148060.8616	164302.4786	181574.0342	199810.5000
75	59167.4680	71317.8150	85438.6768	101676.0262	118366.6754	132363.1882	147432.8317	163555.6499	180689.6059	198767.5723
76	59039.2495	71140.3136	85194.4554	101342.2454	117929.4726	131839.2670	146807.4658	162812.2160	179809.4855	197730.0884
77	58911.3088	70963.2540	84950.9320	101009.5602	117493.8847	131317.4195	146184.7524	162072.1612	178933.6521	196698.0196
78	58783.6455	70786.6351	84708.1048	100677.9672	117059.9057	130797.6376	145564.6804	161335.4704	178062.0848	195671.3379
79	58656.2587	70610.4557	84465.9716	100347.4627	116627.5297	130279.9131	144947.2385	160602.1281	177194.7628	194650.0149
80	58529.1480	70434.7149	84224.5306	100018.0433	116196.7507	129764.2378	144332.4157	159872.1193	176331.6655	193634.0229
81	58402.3128	70259.4115	83983.7797	99689.7052	115767.5628	129250.6037	143720.2007	159145.4286	175472.7722	192623.3339
82	58275.7524	70084.5443	83743.7170	99362.4450	115339.9602	128739.0027	143110.5826	158422.0411	174618.0625	191617.9203
83	58149.4663	69910.1124	83504.3406	99036.2591	114913.9370	128229.4267	142503.5503	157701.9417	173767.5160	190617.7545
84	58023.4538	69736.1146	83265.6483	98711.1440	114489.4873	127721.8677	141899.0929	156985.1154	172921.1124	189622.8092
85	57897.7145	69562.5499	83027.6383	98387.0963	114066.6055	127216.3178	141297.1993	156271.5475	172078.8316	188633.0571
86	57772.2476	69389.4172	82790.3087	98064.1122	113645.2856	126712.7689	140697.8589	155561.2231	171240.6534	187648.4711
87	57647.0526	69216.7154	82553.6575	97742.1885	113225.5219	126211.2131	140101.0606	154854.1273	170406.5579	186669.0242
88	57522.1289	69044.4434	82317.6827	97421.3216	112807.3086	125711.6427	139506.7938	154150.2457	169576.5252	185694.6896
89	57397.4759	68872.6001	82082.3825	97101.5080	112390.6401	125214.0496	138915.0477	153449.5635	168750.5355	184725.4406
90	57273.0931	68701.1846	81847.7548	96782.7443	111975.5106	124718.4261	138325.8116	152752.0663	167928.5691	183761.2507
91	57148.9797	68530.1957	81613.7978	96465.0271	111561.9144	124224.7644	137739.0749	152057.7395	167110.6064	182802.0935
92	57025.1354	68359.6324	81380.5096	96148.3528	111149.8459	123733.0567	137154.8269	151366.5687	166296.6280	181847.9427
93	56901.5594	68189.4935	81147.8882	95832.7181	110739.2994	123243.2953	136573.0572	150678.5395	165486.6143	180898.7721
94	56778.2512	68019.7782	80915.9317	95518.1196	110330.2694	122755.4725	135993.7551	149993.6378	164680.5461	179954.5559
95	56655.2103	67850.4852	80684.6382	95204.5538	109922.7501	122269.5805	135416.9102	149311.8493	163878.4042	179015.2680
96	56532.4359	67681.6136	80454.0060	94892.0174	109516.7361	121785.6119	134842.5122	148633.1598	163080.1695	178080.8828
97	56409.9277	67513.1623	80224.0329	94580.5070	109112.2217	121303.5589	134270.5506	147957.5553	162285.8229	177151.3748
98	56287.6849	67345.1302	79994.7172	94270.0192	108709.2015	120823.4139	133701.0151	147285.0217	161495.3454	176226.7183
99	56165.7070	67177.5164	79766.0570	93960.5507	108307.6699	120345.1695	133133.8953	146615.5450	160708.7183	175306.8882
100	56043.9934	67010.3197	79538.0504	93652.0981	107907.6213	119868.8180	132569.1812	145949.1115	159925.9228	174391.8593
101	55922.5436	66843.5392	79310.6956	93344.6581	107509.0504	119394.3521	132006.8623	145285.7071	159146.9402	173481.6064
102	55801.3570	66677.1737	79083.9906	93038.2273	107111.9517	118921.7642	131446.9287	144625.3183	158371.7519	172576.1046
103	55680.4330	66511.2223	78857.9337	92732.8025	106716.3197	118451.0469	130889.3701	143967.9312	157600.3395	171675.3292
104	55559.7711	66345.6840	78632.5229	92428.3804	106322.1491	117982.1928	130334.1766	143313.5322	156832.6846	170779.2555
105	55439.3706	66180.5576	78407.7565	92124.9575	105929.4343	117515.1945	129781.3380	142662.1077	156068.7688	169887.8588
106	55319.2311	66015.8423	78183.6325	91822.5308	105538.1701	117050.0447	129230.8443	142013.6443	155308.5740	169001.1149
107	55199.3519	65851.5369	77960.1492	91521.0969	105148.3511	116586.7360	128682.6857	141368.1284	154552.0820	168118.9995
108	55079.7325	65687.6404	77737.3047	91220.6525	104759.9720	116125.2613	128136.8522	140725.5467	153799.2748	167241.4883
109	54960.3723	65524.1518	77515.0972	90921.1944	104373.0273	115665.6131	127593.3340	140085.8859	153050.1344	166368.5574
110	54841.2707	65361.0702	77293.5248	90622.7194	103987.5119	115207.7843	127052.1213	139449.1325	152304.6431	165500.1828
111	54722.4273	65198.3944	77072.5858	90325.2241	103603.4205	114751.7677	126513.2042	138815.2735	151562.7829	164636.3407
112	54603.8414	65036.1235	76852.2784	90028.7056	103220.7477	114297.5562	125976.5730	138184.2957	150824.5363	163777.0076
113	54485.5124	64874.2565	76632.6007	89733.1604	102839.4884	113845.1424	125442.2180	137556.1859	150089.8856	162922.1598
114	54367.4399	64712.7924	76413.5509	89438.5854	102459.6373	113394.5195	124910.1296	136930.9312	149358.8133	162071.7739
115	54249.6233	64551.7301	76195.1272	89144.9775	102081.1893	112945.6802	124380.2982	136308.5186	148631.3020	161225.8267
116	54132.0620	64391.0687	75977.3280	88852.3334	101704.1391	112498.6174	123852.7142	135688.9351	147907.3343	160384.2950
117	54014.7554	64230.8072	75760.1512	88560.6500	101328.4815	112053.3243	123327.3680	135072.1678	147186.8930	159547.1558
118	53897.7031	64070.9445	75543.5953	88269.9241	100954.2116	111609.7937	122804.2502	134458.2041	146469.9609	158714.3861
119	53780.9044	63911.4797	75327.6584	87980.1526	100581.3240	111168.0187	122283.3513	133847.0311	145756.5208	157885.9631
120	53664.3588	63752.4118	75112.3387	87691.3324	100209.8137	110727.9924	121764.6619	133238.6362	145046.5559	157061.8641
121	53548.0658	63593.7398	74897.6345	87403.4603	99839.6757	110289.7078	121248.1726	132633.0067	144340.0492	156242.0665
122	53432.0248	63435.4627	74683.5440	87116.5332	99470.9048	109853.1579	120733.8741	132030.1300	143636.9837	155426.5480
123	53316.2352	63277.5795	74470.0655	86830.5481	99103.4961	109418.3361	120221.7571	131429.9937	142937.3428	154615.2861
124	53200.6966	63120.0893	74257.1972	86545.5018	98737.4444	108985.2353	119711.8124	130832.5853	142241.1098	153808.2587
125	53085.4084	62962.9911	74044.9373	86261.3912	98372.7447	108553.8489	119204.0306	130237.8924	141548.2681	153005.4436
126	52970.3700	62806.2838	73833.2842	85978.2133	98009.3921	108124.1700	118698.4028	129645.9026	140858.8012	152206.8189
127	52855.5808	62649.9666	73622.2361	85695.9651	97647.3816	107696.1918	118194.9197	129056.6037	140172.6925	151412.3627
128	52741.0405	62494.0385	73411.7913	85414.6434	97286.7083	107269.9077	117693.5722	128469.9834	139489.9258	150622.0532
129	52626.7483	62338.4984	73201.9480	85134.2452	96927.3671	106845.3109	117194.3512	127886.0295	138810.4849	149835.8688
130	52512.7038	62183.3455	72992.7045	84854.7674	96569.3532	106422.3947	116697.2478	127304.7300	138134.3534	149053.7879
131	52398.9065	62028.5787	72784.0592	84576.2072	96212.6617	106001.1525	116202.2530	126726.0728	137461.5152	148275.7892
132	52285.3558	61874.1971	72576.0102	84298.5614	95857.2877	105581.5777	115709.3578	126150.0458	136791.9544	147501.8513
133	52172.0511	61720.1997	72368.5560	84021.8271	95503.2263	105163.6637	115218.5533	125576.6371	136125.6550	146731.9531
134	52058.9920	61566.5856	72161.6947	83746.0012	95150.4726	104747.4038	114729.8306	125005.8349	135462.6010	145966.0734
135	51946.1779	61413.3539	71955.4247	83471.0808	94799.0219	104332.7916	114243.1810	124437.6271	134802.7767	145204.1912
136	51833.6082	61260.5035	71749.7444	83197.0629	94448.8694	103919.8205	113758.5956	123872.0022	134146.1663	144446.2858
137	51721.2825	61108.0336	71544.6520	82923.9446	94100.0101	103508.4841	113276.0656	123308.9482	133492.7542	143692.3363
138	51609.2002	60955.9431	71340.1458	82651.7228	93752.4395	103098.7758	112795.5824	122748.4536	132842.5248	142942.3222
139	51497.3608	60804.2312	71136.2242	82380.3947	93406.1526	102690.6892	112317.1373	122190.5067	132195.4626	142196.2227
140	51385.7638	60652.8968	70932.8855	82109.9573	93061.1448	102284.2179	111840.7216	121635.0959	131551.5522	141454.0177
141	51274.4086	60501.9391	70730.1280	81840.4077	92717.4113	101879.3555	111366.3267	121082.2097	130910.7782	140715.6866
142	51163.2947	60351.3572	70527.9501	81571.7430	92374.9474	101476.0956	110893.9440	120531.8366	130273.1254	139981.2093
143	51052.4215	60201.1500	70326.3501	81303.9602	92033.7485	101074.4319	110423.5651	119983.9652	129638.5785	139250.5656
144	50941.7887	60051.3166	70125.3263	81037.0565	91693.8098	100674.3581	109955.1813	119438.5842	129007.1224	138523.7357
145	50831.3956	59901.8562	69924.8772	80771.0290	91355.1268	100275.8678	109488.7843	118895.6821	128378.7420	137800.6994
146	50721.2417	59752.7677	69725.0010	80505.8748	91017.6947	99878.9549	109024.3657	118355.2478	127753.4225	137081.4372
147	50611.3266	59604.0504	69525.6962	80241.5911	90681.5089	99483.6130	108561.9169	117817.2700	127131.1488	136365.9291
148	50501.6496	59455.7031	69326.9611	79978.1749	90346.5649	99089.8360	108101.4297	117281.7375	126511.9061	135654.1558
149	50392.2103	59307.7251	69128.7941	79715.6235	90012.8581	98697.6176	107642.8958	116748.6393	125895.6797	134946.0975
150	50283.0082	59160.1154	68931.1935	79453.9340	89680.3839	98306.9518	107186.3068	116217.9642	125282.4549	134241.7351
151	50174.0427	59012.8730	68734.1577	79193.1035	89349.1376	97917.8322	106731.6545	115689.7013	124672.2170	133541.0491
152	50065.3133	58865.9972	68537.6852	78933.1293	89019.1149	97530.2529	106278.9308	115163.8396	124064.9516	132844.0204
153	49956.8196	58719.4869	68341.7742	78674.0086	88690.3112	97144.2077	105828.1273	114640.3682	123460.6440	132150.6300
154	49848.5610	58573.3412	68146.4233	78415.7384	88362.7220	96759.6905	105379.2360	114119.2761	122859.2800	131460.8587
155	49740.5370	58427.5593	67951.6307	78158.3162	88036.3427	96376.6953	104932.2488	113600.5527	122260.8452	130774.6877
156	49632.7470	58282.1402	67757.3950	77901.7390	87711.1690	95995.2161	104487.1576	113084.1871	121665.3253	130092.0983
157	49525.1907	58137.0830	67563.7145	77646.0040	87387.1963	95615.2469	104043.9543	112570.1687	121072.7060	129413.0717
158	49417.8674	57992.3869	67370.5876	77391.1086	87064.4203	95236.7817	103602.6310	112058.4866	120482.9734	128737.5894
159	49310.7767	57848.0509	67178.0127	77137.0500	86742.8365	94859.8145	103163.1796	111549.1304	119896.1133	128065.6328
160	49203.9181	57704.0741	66985.9883	76883.8254	86422.4405	94484.3395	102725.5922	111042.0895	119312.1118	127397.1835
161	49097.2911	57560.4557	66794.5128	76631.4321	86103.2279	94110.3506	102289.8610	110537.3532	118730.9548	126732.2232
162	48990.8951	57417.1947	66603.5846	76379.8673	85785.1944	93737.8421	101855.9780	110034.9113	118152.6286	126070.7338
163	48884.7297	57274.2903	66413.2022	76129.1284	85468.3356	93366.8081	101423.9354	109534.7531	117577.1194	125412.6970
164	48778.7943	57131.7415	66223.3639	75879.2126	85152.6471	92997.2426	100993.7254	109036.8684	117004.4134	124758.0950
165	48673.0885	56989.5475	66034.0683	75630.1172	84838.1247	92629.1400	100565.3402	108541.2468	116434.4971	124106.9097
166	48567.6118	56847.7075	65845.3138	75381.8395	84524.7640	92262.4944	100138.7721	108047.8781	115867.3567	123459.1233
167	48462.3636	56706.2205	65657.0989	75134.3769	84212.5608	91897.3001	99714.0134	107556.7519	115302.9788	122814.7180
168	48357.3436	56565.0856	65469.4219	74887.7266	83901.5107	91533.5513	99291.0563	107067.8581	114741.3499	122173.6763
169	48252.5511	56424.3019	65282.2814	74641.8861	83591.6095	91171.2423	98869.8934	106581.1865	114182.4567	121535.9806
170	48147.9857	56283.8687	65095.6759	74396.8525	83282.8530	90810.3674	98450.5168	106096.7271	113626.2857	120901.6134
171	48043.6469	56143.7850	64909.6037	74152.6234	82975.2369	90450.9209	98032.9192	105614.4698	113072.8239	120270.5573
172	47939.5342	56004.0499	64724.0634	73909.1961	82668.7570	90092.8972	97617.0929	105134.4045	112522.0578	119642.7951
173	47835.6471	55864.6627	64539.0535	73666.5678	82363.4092	89736.2906	97203.0303	104656.5214	111973.9745	119018.3095
174	47731.9852	55725.6223	64354.5724	73424.7361	82059.1892	89381.0955	96790.7242	104180.8104	111428.5609	118397.0835
175	47628.5479	55586.9280	64170.6186	73183.6982	81756.0928	89027.3064	96380.1668	103707.2618	110885.8039	117779.1000
176	47525.3347	55448.5789	63987.1907	72943.4516	81454.1160	88674.9176	95971.3510	103235.8657	110345.6907	117164.3421
177	47422.3452	55310.5741	63804.2871	72703.9937	81153.2546	88323.9237	95564.2692	102766.6123	109808.2082	116552.7930
178	47319.5789	55172.9128	63621.9063	72465.3219	80853.5045	87974.3190	95158.9142	102299.4918	109273.3438	115944.4360
179	47217.0353	55035.5941	63440.0468	72227.4336	80554.8615	87626.0982	94755.2785	101834.4946	108741.0847	115339.2543
180	47114.7139	54898.6172	63258.7071	71990.3262	80257.3216	87279.2557	94353.3550	101371.6110	108211.4181	114737.2314
181	47012.6143	54761.9812	63077.8858	71753.9972	79960.8807	86933.7861	93953.1362	100910.8315	107684.3315	114138.3508
182	46910.7359	54625.6853	62897.5814	71518.4440	79665.5347	86589.6839	93554.6151	100452.1464	107159.8122	113542.5962
183	46809.0782	54489.7286	62717.7924	71283.6641	79371.2797	86246.9438	93157.7844	99995.5462	106637.8479	112949.9511
184	46707.6409	54354.1103	62538.5172	71049.6549	79078.1115	85905.5603	92762.6370	99541.0215	106118.4260	112360.3994
185	46606.4234	54218.8295	62359.7546	70816.4139	78786.0262	85565.5280	92369.1656	99088.5628	105601.5341	111773.9248
186	46505.4252	54083.8855	62181.5029	70583.9386	78495.0197	85226.8417	91977.3632	98638.1607	105087.1600	111190.5115
187	46404.6459	53949.2772	62003.7607	70352.2265	78205.0881	84889.4960	91587.2227	98189.8059	104575.2913	110610.1433
188	46304.0850	53815.0040	61826.5266	70121.2750	77916.2274	84553.4856	91198.7371	97743.4891	104065.9159	110032.8044
189	46203.7420	53681.0650	61649.7991	69891.0817	77628.4336	84218.8051	90811.8993	97299.2010	103559.0216	109458.4790
190	46103.6165	53547.4594	61473.5768	69661.6441	77341.7029	83885.4494	90426.7024	96856.9324	103054.5963	108887.1513
191	46003.7079	53414.1863	61297.8582	69432.9597	77056.0312	83553.4132	90043.1394	96416.6741	102552.6280	108318.8057
192	45904.0159	53281.2449	61122.6419	69205.0259	76771.4147	83222.6912	89661.2033	95978.4170	102053.1048	107753.4266
193	45804.5398	53148.6343	60947.9264	68977.8405	76487.8494	82893.2784	89280.8873	95542.1519	101556.0147	107190.9986
194	45705.2794	53016.3538	60773.7103	68751.4008	76205.3316	82565.1694	88902.1845	95107.8699	101061.3458	106631.5062
195	45606.2340	52884.4026	60599.9922	68525.7045	75923.8572	82238.3591	88525.0880	94675.5618	100569.0865	106074.9342
196	45507.4033	52752.7797	60426.7707	68300.7492	75643.4225	81912.8424	88149.5910	94245.2188	100079.2249	105521.2672
197	45408.7868	52621.4844	60254.0443	68076.5323	75364.0237	81588.6142	87775.6868	93816.8319	99591.7493	104970.4901
198	45310.3840	52490.5160	60081.8117	67853.0514	75085.6568	81265.6693	87403.3686	93390.3923	99106.6482	104422.5878
199	45212.1944	52359.8734	59910.0714	67630.3042	74808.3181	80944.0027	87032.6297	92965.8909	98623.9100	103877.5454
200	45114.2176	52229.5561	59738.8220	67408.2882	74532.0038	80623.6094	86663.4633	92543.3192	98143.5231	103335.3479
201	45016.4531	52099.5631	59568.0621	67187.0011	74256.7102	80304.4842	86295.8628	92122.6682	97665.4762	102795.9804
202	44918.9004	51969.8936	59397.7902	66966.4404	73982.4333	79986.6222	85929.8215	91703.9292	97189.7578	102259.4281
203	44821.5592	51840.5468	59228.0052	66746.6037	73709.1695	79670.0184	85565.3329	91287.0936	96716.3565	101725.6765
204	44724.4289	51711.5220	59058.7054	66527.4888	73436.9151	79354.6677	85202.3904	90872.1527	96245.2612	101194.7108
205	44627.5091	51582.8183	58889.8895	66309.0931	73165.6662	79040.5653	84840.9873	90459.0980	95776.4605	100666.5166
206	44530.7993	51454.4350	58721.5563	66091.4144	72895.4193	78727.7061	84481.1172	90047.9207	95309.9432	100141.0793
207	44434.2991	51326.3711	58553.7041	65874.4503	72626.1705	78416.0854	84122.7736	89638.6124	94845.6984	99618.3845
208	44338.0081	51198.6260	58386.3318	65658.1984	72357.9163	78105.6980	83765.9499	89231.1646	94383.7148	99098.4180
209	44241.9256	51071.1989	58219.4379	65442.6564	72090.6529	77796.5393	83410.6398	88825.5688	93923.9815	98581.1655
210	44146.0514	50944.0888	58053.0211	65227.8220	71824.3766	77488.6043	83056.8368	88421.8167	93466.4875	98066.6129
211	44050.3850	50817.2952	57887.0799	65013.6929	71559.0839	77181.8881	82704.5345	88019.8998	93011.2219	97554.7460
212	43954.9259	50690.8171	57721.6131	64800.2667	71294.7711	76876.3860	82353.7266	87619.8098	92558.1739	97045.5508
213	43859.6736	50564.6538	57556.6193	64587.5411	71031.4346	76572.0931	82004.4068	87221.5383	92107.3326	96539.0135
214	43764.6278	50438.8046	57392.0971	64375.5139	70769.0707	76269.0047	81656.5686	86825.0772	91658.6873	96035.1200
215	43669.7879	50313.2685	57228.0451	64164.1827	70507.6759	75967.1160	81310.2058	86430.4182	91212.2273	95533.8567
216	43575.1536	50188.0449	57064.4621	63953.5453	70247.2466	75666.4222	80965.3123	86037.5531	90767.9420	95035.2097
217	43480.7243	50063.1329	56901.3467	63743.5993	69987.7792	75366.9186	80621.8816	85646.4737	90325.8208	94539.1655
218	43386.4997	49938.5319	56738.6976	63534.3426	69729.2702	75068.6005	80279.9077	85257.1720	89885.8530	94045.7104
219	43292.4792	49814.2410	56576.5133	63325.7728	69471.7160	74771.4632	79939.3843	84869.6398	89448.0284	93554.8309
220	43198.6625	49690.2594	56414.7927	63117.8877	69215.1132	74475.5021	79600.3054	84483.8691	89012.3363	93066.5137
221	43105.0491	49566.5863	56253.5343	62910.6850	68959.4581	74180.7124	79262.6647	84099.8520	88578.7664	92580.7452
222	43011.6386	49443.2211	56092.7369	62704.1626	68704.7474	73887.0896	78926.4561	83717.5803	88147.3084	92097.5123
