resolution x y mass_100 mass_res abs_diff rel_diff
200 655200 3550000 2.15830000e-07 2.15830000e-07 0.00000000e+00 0.00000000e+00
200 655400 3550000 2.17080000e-07 2.17080000e-07 0.00000000e+00 0.00000000e+00
200 655600 3550000 2.18230000e-07 2.18230000e-07 0.00000000e+00 0.00000000e+00
200 655800 3550000 2.19400000e-07 2.19400000e-07 0.00000000e+00 0.00000000e+00
200 656000 3550000 2.20570000e-07 2.20570000e-07 0.00000000e+00 0.00000000e+00
200 656200 3550000 2.21750000e-07 2.21750000e-07 0.00000000e+00 0.00000000e+00
200 656400 3550000 2.22830000e-07 2.22830000e-07 0.00000000e+00 0.00000000e+00
200 656600 3550000 2.23800000e-07 2.23800000e-07 0.00000000e+00 0.00000000e+00
200 656800 3550000 2.24890000e-07 2.24890000e-07 0.00000000e+00 0.00000000e+00
200 657000 3550000 2.25750000e-07 2.25750000e-07 0.00000000e+00 0.00000000e+00
200 657200 3550000 2.26740000e-07 2.26740000e-07 0.00000000e+00 0.00000000e+00
200 657400 3550000 2.27620000e-07 2.27620000e-07 0.00000000e+00 0.00000000e+00
200 657600 3550000 2.28500000e-07 2.28500000e-07 0.00000000e+00 0.00000000e+00
200 657800 3550000 2.29260000e-07 2.29260000e-07 0.00000000e+00 0.00000000e+00
200 658000 3550000 2.29910000e-07 2.29910000e-07 0.00000000e+00 0.00000000e+00
200 658200 3550000 2.30680000e-07 2.30680000e-07 0.00000000e+00 0.00000000e+00
200 658400 3550000 2.31330000e-07 2.31330000e-07 0.00000000e+00 0.00000000e+00
200 658600 3550000 2.31860000e-07 2.31860000e-07 0.00000000e+00 0.00000000e+00
200 658800 3550000 2.32390000e-07 2.32390000e-07 0.00000000e+00 0.00000000e+00
200 659000 3550000 2.32920000e-07 2.32920000e-07 0.00000000e+00 0.00000000e+00
200 659200 3550000 2.33320000e-07 2.33320000e-07 0.00000000e+00 0.00000000e+00
200 659400 3550000 2.33730000e-07 2.33730000e-07 0.00000000e+00 0.00000000e+00
200 659600 3550000 2.34010000e-07 2.34010000e-07 0.00000000e+00 0.00000000e+00
200 659800 3550000 2.34280000e-07 2.34280000e-07 0.00000000e+00 0.00000000e+00
200 660000 3550000 2.34550000e-07 2.34550000e-07 0.00000000e+00 0.00000000e+00
200 660200 3550000 2.34690000e-07 2.34690000e-07 0.00000000e+00 0.00000000e+00
200 660400 3550000 2.34700000e-07 2.34700000e-07 0.00000000e+00 0.00000000e+00
200 660600 3550000 2.34830000e-07 2.34830000e-07 0.00000000e+00 0.00000000e+00
200 660800 3550000 2.34820000e-07 2.34820000e-07 0.00000000e+00 0.00000000e+00
200 661000 3550000 2.34680000e-07 2.34680000e-07 0.00000000e+00 0.00000000e+00
200 661200 3550000 2.34540000e-07 2.34540000e-07 0.00000000e+00 0.00000000e+00
200 661400 3550000 2.34380000e-07 2.34380000e-07 0.00000000e+00 0.00000000e+00
200 661600 3550000 2.34090000e-07 2.34090000e-07 0.00000000e+00 0.00000000e+00
200 661800 3550000 2.33790000e-07 2.33790000e-07 0.00000000e+00 0.00000000e+00
200 662000 3550000 2.33480000e-07 2.33480000e-07 0.00000000e+00 0.00000000e+00
200 662200 3550000 2.33040000e-07 2.33040000e-07 0.00000000e+00 0.00000000e+00
200 662400 3550000 2.32710000e-07 2.32710000e-07 0.00000000e+00 0.00000000e+00
200 662600 3550000 2.32110000e-07 2.32110000e-07 0.00000000e+00 0.00000000e+00
200 662800 3550000 2.31640000e-07 2.31640000e-07 0.00000000e+00 0.00000000e+00
200 663000 3550000 2.31010000e-07 2.31010000e-07 0.00000000e+00 0.00000000e+00
200 663200 3550000 2.30380000e-07 2.30380000e-07 0.00000000e+00 0.00000000e+00
200 663400 3550000 2.29740000e-07 2.29740000e-07 0.00000000e+00 0.00000000e+00
200 663600 3550000 2.29090000e-07 2.29090000e-07 0.00000000e+00 0.00000000e+00
200 663800 3550000 2.28430000e-07 2.28430000e-07 0.00000000e+00 0.00000000e+00
200 664000 3550000 2.27620000e-07 2.27620000e-07 0.00000000e+00 0.00000000e+00
200 664200 3550000 2.26810000e-07 2.26810000e-07 0.00000000e+00 0.00000000e+00
200 664400 3550000 2.26110000e-07 2.26110000e-07 0.00000000e+00 0.00000000e+00
200 664600 3550000 2.25270000e-07 2.25270000e-07 0.00000000e+00 0.00000000e+00
200 664800 3550000 2.24420000e-07 2.24420000e-07 0.00000000e+00 0.00000000e+00
200 665000 3550000 2.23700000e-07 2.23700000e-07 0.00000000e+00 0.00000000e+00
200 665200 3550000 2.22830000e-07 2.22830000e-07 0.00000000e+00 0.00000000e+00
200 665400 3550000 2.22080000e-07 2.22080000e-07 0.00000000e+00 0.00000000e+00
200 665600 3550000 2.21190000e-07 2.21190000e-07 0.00000000e+00 0.00000000e+00
200 665800 3550000 2.20420000e-07 2.20420000e-07 0.00000000e+00 0.00000000e+00
200 666000 3550000 2.19640000e-07 2.19640000e-07 0.00000000e+00 0.00000000e+00
200 666200 3550000 2.18860000e-07 2.18860000e-07 0.00000000e+00 0.00000000e+00
200 666400 3550000 2.18200000e-07 2.18200000e-07 0.00000000e+00 0.00000000e+00
200 666600 3550000 2.17390000e-07 2.17390000e-07 0.00000000e+00 0.00000000e+00
200 666800 3550000 2.16710000e-07 2.16710000e-07 0.00000000e+00 0.00000000e+00
200 667000 3550000 2.16170000e-07 2.16170000e-07 0.00000000e+00 0.00000000e+00
200 667200 3550000 2.15470000e-07 2.15470000e-07 0.00000000e+00 0.00000000e+00
200 667400 3550000 2.14900000e-07 2.14900000e-07 0.00000000e+00 0.00000000e+00
200 667600 3550000 2.14540000e-07 2.14540000e-07 0.00000000e+00 0.00000000e+00
200 667800 3550000 2.14820000e-07 2.14820000e-07 0.00000000e+00 0.00000000e+00
200 668000 3550000 2.15100000e-07 2.15100000e-07 0.00000000e+00 0.00000000e+00
200 668200 3550000 2.15370000e-07 2.15370000e-07 0.00000000e+00 0.00000000e+00
200 668400 3550000 2.15740000e-07 2.15740000e-07 0.00000000e+00 0.00000000e+00
200 668600 3550000 2.16000000e-07 2.16000000e-07 0.00000000e+00 0.00000000e+00
200 668800 3550000 2.16470000e-07 2.16470000e-07 0.00000000e+00 0.00000000e+00
200 669000 3550000 2.16820000e-07 2.16820000e-07 0.00000000e+00 0.00000000e+00
200 669200 3550000 2.17280000e-07 2.17280000e-07 0.00000000e+00 0.00000000e+00
200 669400 3550000 2.17740000e-07 2.17740000e-07 0.00000000e+00 0.00000000e+00
200 669600 3550000 2.18190000e-07 2.18190000e-07 0.00000000e+00 0.00000000e+00
200 669800 3550000 2.18750000e-07 2.18750000e-07 0.00000000e+00 0.00000000e+00
200 670000 3550000 2.19200000e-07 2.19200000e-07 0.00000000e+00 0.00000000e+00
200 670200 3550000 2.19750000e-07 2.19750000e-07 0.00000000e+00 0.00000000e+00
200 670400 3550000 2.20300000e-07 2.20300000e-07 0.00000000e+00 0.00000000e+00
200 670600 3550000 2.20850000e-07 2.20850000e-07 0.00000000e+00 0.00000000e+00
200 670800 3550000 2.21390000e-07 2.21390000e-07 0.00000000e+00 0.00000000e+00
200 671000 3550000 2.21930000e-07 2.21930000e-07 0.00000000e+00 0.00000000e+00
200 671200 3550000 2.22470000e-07 2.22470000e-07 0.00000000e+00 0.00000000e+00
200 671400 3550000 2.23120000e-07 2.23120000e-07 0.00000000e+00 0.00000000e+00
200 671600 3550000 2.23660000e-07 2.23660000e-07 0.00000000e+00 0.00000000e+00
200 671800 3550000 2.24190000e-07 2.24190000e-07 0.00000000e+00 0.00000000e+00
200 672000 3550000 2.24710000e-07 2.24710000e-07 0.00000000e+00 0.00000000e+00
200 672200 3550000 2.25230000e-07 2.25230000e-07 0.00000000e+00 0.00000000e+00
200 672400 3550000 2.25750000e-07 2.25750000e-07 0.00000000e+00 0.00000000e+00
200 672600 3550000 2.26150000e-07 2.26150000e-07 0.00000000e+00 0.00000000e+00
200 672800 3550000 2.26660000e-07 2.26660000e-07 0.00000000e+00 0.00000000e+00
200 673000 3550000 2.27040000e-07 2.27040000e-07 0.00000000e+00 0.00000000e+00
200 673200 3550000 2.27540000e-07 2.27540000e-07 0.00000000e+00 0.00000000e+00
200 673400 3550000 2.27910000e-07 2.27910000e-07 0.00000000e+00 0.00000000e+00
200 673600 3550000 2.28270000e-07 2.28270000e-07 0.00000000e+00 0.00000000e+00
200 673800 3550000 2.28510000e-07 2.28510000e-07 0.00000000e+00 0.00000000e+00
200 674000 3550000 2.28860000e-07 2.28860000e-07 0.00000000e+00 0.00000000e+00
200 674200 3550000 2.29080000e-07 2.29080000e-07 0.00000000e+00 0.00000000e+00
200 674400 3550000 2.29290000e-07 2.29290000e-07 0.00000000e+00 0.00000000e+00
200 674600 3550000 2.29360000e-07 2.29360000e-07 0.00000000e+00 0.00000000e+00
200 674800 3550000 2.29550000e-07 2.29550000e-07 0.00000000e+00 0.00000000e+00
200 675000 3550000 2.29600000e-07 2.29600000e-07 0.00000000e+00 0.00000000e+00
200 675200 3550000 2.29640000e-07 2.29640000e-07 0.00000000e+00 0.00000000e+00
200 675400 3550000 2.29670000e-07 2.29670000e-07 0.00000000e+00 0.00000000e+00
200 675600 3550000 2.29560000e-07 2.29560000e-07 0.00000000e+00 0.00000000e+00
200 675800 3550000 2.29440000e-07 2.29440000e-07 0.00000000e+00 0.00000000e+00
200 676000 3550000 2.29300000e-07 2.29300000e-07 0.00000000e+00 0.00000000e+00
200 676200 3550000 2.29150000e-07 2.29150000e-07 0.00000000e+00 0.00000000e+00
200 676400 3550000 2.28850000e-07 2.28850000e-07 0.00000000e+00 0.00000000e+00
200 676600 3550000 2.28540000e-07 2.28540000e-07 0.00000000e+00 0.00000000e+00
200 676800 3550000 2.28210000e-07 2.28210000e-07 0.00000000e+00 0.00000000e+00
200 677000 3550000 2.27730000e-07 2.27730000e-07 0.00000000e+00 0.00000000e+00
200 677200 3550000 2.27230000e-07 2.27230000e-07 0.00000000e+00 0.00000000e+00
200 677400 3550000 2.26720000e-07 2.26720000e-07 0.00000000e+00 0.00000000e+00
200 677600 3550000 2.26050000e-07 2.26050000e-07 0.00000000e+00 0.00000000e+00
200 677800 3550000 2.25510000e-07 2.25510000e-07 0.00000000e+00 0.00000000e+00
200 678000 3550000 2.24800000e-07 2.24800000e-07 0.00000000e+00 0.00000000e+00
200 678200 3550000 2.23950000e-07 2.23950000e-07 0.00000000e+00 0.00000000e+00
200 678400 3550000 2.23070000e-07 2.23070000e-07 0.00000000e+00 0.00000000e+00
200 678600 3550000 2.22170000e-07 2.22170000e-07 0.00000000e+00 0.00000000e+00
200 678800 3550000 2.21250000e-07 2.21250000e-07 0.00000000e+00 0.00000000e+00
200 679000 3550000 2.20180000e-07 2.20180000e-07 0.00000000e+00 0.00000000e+00
200 679200 3550000 2.18940000e-07 2.18940000e-07 0.00000000e+00 0.00000000e+00
200 679400 3550000 2.18030000e-07 2.18030000e-07 0.00000000e+00 0.00000000e+00
200 679600 3550000 2.17740000e-07 2.17740000e-07 0.00000000e+00 0.00000000e+00
200 679800 3550000 2.17330000e-07 2.17330000e-07 0.00000000e+00 0.00000000e+00
200 680000 3550000 2.17010000e-07 2.17010000e-07 0.00000000e+00 0.00000000e+00
200 680200 3550000 2.16460000e-07 2.16460000e-07 0.00000000e+00 0.00000000e+00
200 680400 3550000 2.16000000e-07 2.16000000e-07 0.00000000e+00 0.00000000e+00
200 680600 3550000 2.15410000e-07 2.15410000e-07 0.00000000e+00 0.00000000e+00
200 680800 3550000 2.14800000e-07 2.14800000e-07 0.00000000e+00 0.00000000e+00
200 681000 3550000 2.14060000e-07 2.14060000e-07 0.00000000e+00 0.00000000e+00
200 681200 3550000 2.13300000e-07 2.13300000e-07 0.00000000e+00 0.00000000e+00
200 681400 3550000 2.12420000e-07 2.12420000e-07 0.00000000e+00 0.00000000e+00
200 681600 3550000 2.11500000e-07 2.11500000e-07 0.00000000e+00 0.00000000e+00
200 681800 3550000 2.10570000e-07 2.10570000e-07 0.00000000e+00 0.00000000e+00
200 682000 3550000 2.09600000e-07 2.09600000e-07 0.00000000e+00 0.00000000e+00
200 682200 3550000 2.08400000e-07 2.08400000e-07 0.00000000e+00 0.00000000e+00
200 682400 3550000 2.07280000e-07 2.07280000e-07 0.00000000e+00 0.00000000e+00
200 682600 3550000 2.06020000e-07 2.06020000e-07 0.00000000e+00 0.00000000e+00
200 682800 3550000 2.04740000e-07 2.04740000e-07 0.00000000e+00 0.00000000e+00
200 683000 3550000 2.03430000e-07 2.03430000e-07 0.00000000e+00 0.00000000e+00
200 683200 3550000 2.01980000e-07 2.01980000e-07 0.00000000e+00 0.00000000e+00
200 683400 3550000 2.00510000e-07 2.00510000e-07 0.00000000e+00 0.00000000e+00
200 683600 3550000 1.98900000e-07 1.98900000e-07 0.00000000e+00 0.00000000e+00
200 683800 3550000 1.97260000e-07 1.97260000e-07 0.00000000e+00 0.00000000e+00
200 684000 3550000 1.95590000e-07 1.95590000e-07 0.00000000e+00 0.00000000e+00
200 684200 3550000 1.93790000e-07 1.93790000e-07 0.00000000e+00 0.00000000e+00
200 684400 3550000 1.91950000e-07 1.91950000e-07 0.00000000e+00 0.00000000e+00
200 684600 3550000 1.90090000e-07 1.90090000e-07 0.00000000e+00 0.00000000e+00
200 684800 3550000 1.88100000e-07 1.88100000e-07 0.00000000e+00 0.00000000e+00
200 685000 3550000 1.86070000e-07 1.86070000e-07 0.00000000e+00 0.00000000e+00
200 685200 3550000 1.84020000e-07 1.84020000e-07 0.00000000e+00 0.00000000e+00
200 685400 3550000 1.81840000e-07 1.81840000e-07 0.00000000e+00 0.00000000e+00
200 685600 3550000 1.79620000e-07 1.79620000e-07 0.00000000e+00 0.00000000e+00
200 685800 3550000 1.77390000e-07 1.77390000e-07 0.00000000e+00 0.00000000e+00
200 686000 3550000 1.75020000e-07 1.75020000e-07 0.00000000e+00 0.00000000e+00
200 686200 3550000 1.73280000e-07 1.73280000e-07 0.00000000e+00 0.00000000e+00
200 686400 3550000 1.71710000e-07 1.71710000e-07 0.00000000e+00 0.00000000e+00
200 686600 3550000 1.70040000e-07 1.70040000e-07 0.00000000e+00 0.00000000e+00
200 686800 3550000 1.68340000e-07 1.68340000e-07 0.00000000e+00 0.00000000e+00
200 687000 3550000 1.66530000e-07 1.66530000e-07 0.00000000e+00 0.00000000e+00
200 687200 3550000 1.64710000e-07 1.64710000e-07 0.00000000e+00 0.00000000e+00
200 687400 3550000 1.62760000e-07 1.62760000e-07 0.00000000e+00 0.00000000e+00
200 687600 3550000 1.60800000e-07 1.60800000e-07 0.00000000e+00 0.00000000e+00
200 687800 3550000 1.58810000e-07 1.58810000e-07 0.00000000e+00 0.00000000e+00
200 688000 3550000 1.56790000e-07 1.56790000e-07 0.00000000e+00 0.00000000e+00
200 688200 3550000 1.54660000e-07 1.54660000e-07 0.00000000e+00 0.00000000e+00
200 688400 3550000 1.52500000e-07 1.52500000e-07 0.00000000e+00 0.00000000e+00
200 688600 3550000 1.50240000e-07 1.50240000e-07 0.00000000e+00 0.00000000e+00
200 688800 3550000 1.47950000e-07 1.47950000e-07 0.00000000e+00 0.00000000e+00
200 689000 3550000 1.45640000e-07 1.45640000e-07 0.00000000e+00 0.00000000e+00
200 689200 3550000 1.43300000e-07 1.43300000e-07 0.00000000e+00 0.00000000e+00
200 689400 3550000 1.40950000e-07 1.40950000e-07 0.00000000e+00 0.00000000e+00
200 689600 3550000 1.38490000e-07 1.38490000e-07 0.00000000e+00 0.00000000e+00
200 689800 3550000 1.36100000e-07 1.36100000e-07 0.00000000e+00 0.00000000e+00
200 690000 3550000 1.33610000e-07 1.33610000e-07 0.00000000e+00 0.00000000e+00
200 690200 3550000 1.31100000e-07 1.31100000e-07 0.00000000e+00 0.00000000e+00
200 690400 3550000 1.28670000e-07 1.28670000e-07 0.00000000e+00 0.00000000e+00
200 690600 3550000 1.26130000e-07 1.26130000e-07 0.00000000e+00 0.00000000e+00
200 690800 3550000 1.23590000e-07 1.23590000e-07 0.00000000e+00 0.00000000e+00
200 691000 3550000 1.21110000e-07 1.21110000e-07 0.00000000e+00 0.00000000e+00
200 691200 3550000 1.19160000e-07 1.19160000e-07 0.00000000e+00 0.00000000e+00
200 691400 3550000 1.17390000e-07 1.17390000e-07 0.00000000e+00 0.00000000e+00
200 691600 3550000 1.15600000e-07 1.15600000e-07 0.00000000e+00 0.00000000e+00
200 691800 3550000 1.13790000e-07 1.13790000e-07 0.00000000e+00 0.00000000e+00
200 692000 3550000 1.12040000e-07 1.12040000e-07 0.00000000e+00 0.00000000e+00
200 692200 3550000 1.10350000e-07 1.10350000e-07 0.00000000e+00 0.00000000e+00
200 692400 3550000 1.08640000e-07 1.08640000e-07 0.00000000e+00 0.00000000e+00
200 692600 3550000 1.06990000e-07 1.06990000e-07 0.00000000e+00 0.00000000e+00
200 692800 3550000 1.05390000e-07 1.05390000e-07 0.00000000e+00 0.00000000e+00
200 693000 3550000 1.03910000e-07 1.03910000e-07 0.00000000e+00 0.00000000e+00
200 693200 3550000 1.02420000e-07 1.02420000e-07 0.00000000e+00 0.00000000e+00
200 693400 3550000 1.01060000e-07 1.01060000e-07 0.00000000e+00 0.00000000e+00
200 693600 3550000 9.96770000e-08 9.96770000e-08 0.00000000e+00 0.00000000e+00
200 693800 3550000 9.84870000e-08 9.84870000e-08 0.00000000e+00 0.00000000e+00
200 694000 3550000 9.73530000e-08 9.73530000e-08 0.00000000e+00 0.00000000e+00
200 694200 3550000 9.62750000e-08 9.62750000e-08 0.00000000e+00 0.00000000e+00
200 694400 3550000 9.53190000e-08 9.53190000e-08 0.00000000e+00 0.00000000e+00
200 694600 3550000 9.44870000e-08 9.44870000e-08 0.00000000e+00 0.00000000e+00
200 694800 3550000 9.37110000e-08 9.37110000e-08 0.00000000e+00 0.00000000e+00
200 695000 3550000 9.31250000e-08 9.31250000e-08 0.00000000e+00 0.00000000e+00
200 695200 3550000 9.25970000e-08 9.25970000e-08 0.00000000e+00 0.00000000e+00
200 695400 3550000 9.22610000e-08 9.22610000e-08 0.00000000e+00 0.00000000e+00
200 695600 3550000 9.20510000e-08 9.20510000e-08 0.00000000e+00 0.00000000e+00
200 695800 3550000 9.19010000e-08 9.19010000e-08 0.00000000e+00 0.00000000e+00
200 696000 3550000 9.20140000e-08 9.20140000e-08 0.00000000e+00 0.00000000e+00
200 696200 3550000 9.21900000e-08 9.21900000e-08 0.00000000e+00 0.00000000e+00
200 696400 3550000 9.25660000e-08 9.25660000e-08 0.00000000e+00 0.00000000e+00
200 696600 3550000 9.30770000e-08 9.30770000e-08 0.00000000e+00 0.00000000e+00
200 696800 3550000 9.37250000e-08 9.37250000e-08 0.00000000e+00 0.00000000e+00
200 697000 3550000 9.45820000e-08 9.45820000e-08 0.00000000e+00 0.00000000e+00
200 697200 3550000 9.55840000e-08 9.55840000e-08 0.00000000e+00 0.00000000e+00
200 697400 3550000 9.68030000e-08 9.68030000e-08 0.00000000e+00 0.00000000e+00
200 697600 3550000 9.81740000e-08 9.81740000e-08 0.00000000e+00 0.00000000e+00
200 697800 3550000 9.97020000e-08 9.97020000e-08 0.00000000e+00 0.00000000e+00
200 698000 3550000 1.01460000e-07 1.01460000e-07 0.00000000e+00 0.00000000e+00
200 698200 3550000 1.03390000e-07 1.03390000e-07 0.00000000e+00 0.00000000e+00
200 698400 3550000 1.05490000e-07 1.05490000e-07 0.00000000e+00 0.00000000e+00
200 698600 3550000 1.07840000e-07 1.07840000e-07 0.00000000e+00 0.00000000e+00
200 698800 3550000 1.10380000e-07 1.10380000e-07 0.00000000e+00 0.00000000e+00
200 699000 3550000 1.13100000e-07 1.13100000e-07 0.00000000e+00 0.00000000e+00
200 699200 3550000 1.16030000e-07 1.16030000e-07 0.00000000e+00 0.00000000e+00
200 699400 3550000 1.19150000e-07 1.19150000e-07 0.00000000e+00 0.00000000e+00
200 699600 3550000 1.22570000e-07 1.22570000e-07 0.00000000e+00 0.00000000e+00
200 699800 3550000 1.26120000e-07 1.26120000e-07 0.00000000e+00 0.00000000e+00
200 700000 3550000 1.29900000e-07 1.29900000e-07 0.00000000e+00 0.00000000e+00
200 700200 3550000 1.33910000e-07 1.33910000e-07 0.00000000e+00 0.00000000e+00
200 700400 3550000 1.38160000e-07 1.38160000e-07 0.00000000e+00 0.00000000e+00
200 700600 3550000 1.42560000e-07 1.42560000e-07 0.00000000e+00 0.00000000e+00
200 700800 3550000 1.47310000e-07 1.47310000e-07 0.00000000e+00 0.00000000e+00
200 701000 3550000 1.52140000e-07 1.52140000e-07 0.00000000e+00 0.00000000e+00
200 701200 3550000 1.57240000e-07 1.57240000e-07 0.00000000e+00 0.00000000e+00
200 701400 3550000 1.62610000e-07 1.62610000e-07 0.00000000e+00 0.00000000e+00
200 701600 3550000 1.68190000e-07 1.68190000e-07 0.00000000e+00 0.00000000e+00
200 701800 3550000 1.74070000e-07 1.74070000e-07 0.00000000e+00 0.00000000e+00
200 702000 3550000 1.81120000e-07 1.81120000e-07 0.00000000e+00 0.00000000e+00
200 702200 3550000 1.88620000e-07 1.88620000e-07 0.00000000e+00 0.00000000e+00
200 702400 3550000 1.96400000e-07 1.96400000e-07 0.00000000e+00 0.00000000e+00
200 702600 3550000 2.04470000e-07 2.04470000e-07 0.00000000e+00 0.00000000e+00
200 702800 3550000 2.12830000e-07 2.12830000e-07 0.00000000e+00 0.00000000e+00
200 703000 3550000 2.21490000e-07 2.21490000e-07 0.00000000e+00 0.00000000e+00
200 703200 3550000 2.30450000e-07 2.30450000e-07 0.00000000e+00 0.00000000e+00
200 703400 3550000 2.39710000e-07 2.39710000e-07 0.00000000e+00 0.00000000e+00
200 703600 3550000 2.49300000e-07 2.49300000e-07 0.00000000e+00 0.00000000e+00
200 703800 3550000 2.59060000e-07 2.59060000e-07 0.00000000e+00 0.00000000e+00
200 704000 3550000 2.69280000e-07 2.69280000e-07 0.00000000e+00 0.00000000e+00
200 704200 3550000 2.79690000e-07 2.79690000e-07 0.00000000e+00 0.00000000e+00
200 704400 3550000 2.90280000e-07 2.90280000e-07 0.00000000e+00 0.00000000e+00
200 704600 3550000 3.01220000e-07 3.01220000e-07 0.00000000e+00 0.00000000e+00
200 704800 3550000 3.12380000e-07 3.12380000e-07 0.00000000e+00 0.00000000e+00
200 705000 3550000 3.23980000e-07 3.23980000e-07 0.00000000e+00 0.00000000e+00
200 705200 3550000 3.36220000e-07 3.36220000e-07 0.00000000e+00 0.00000000e+00
200 705400 3550000 3.51110000e-07 3.51110000e-07 0.00000000e+00 0.00000000e+00
200 705600 3550000 3.66310000e-07 3.66310000e-07 0.00000000e+00 0.00000000e+00
200 705800 3550000 3.81820000e-07 3.81820000e-07 0.00000000e+00 0.00000000e+00
200 706000 3550000 3.97640000e-07 3.97640000e-07 0.00000000e+00 0.00000000e+00
200 706200 3550000 4.13990000e-07 4.13990000e-07 0.00000000e+00 0.00000000e+00
200 706400 3550000 4.30420000e-07 4.30420000e-07 0.00000000e+00 0.00000000e+00
200 706600 3550000 4.47390000e-07 4.47390000e-07 0.00000000e+00 0.00000000e+00
200 706800 3550000 4.64660000e-07 4.64660000e-07 0.00000000e+00 0.00000000e+00
200 707000 3550000 4.82000000e-07 4.82000000e-07 0.00000000e+00 0.00000000e+00
200 707200 3550000 4.99630000e-07 4.99630000e-07 0.00000000e+00 0.00000000e+00
200 707400 3550000 5.17560000e-07 5.17560000e-07 0.00000000e+00 0.00000000e+00
200 707600 3550000 5.35790000e-07 5.35790000e-07 0.00000000e+00 0.00000000e+00
200 707800 3550000 5.54080000e-07 5.54080000e-07 0.00000000e+00 0.00000000e+00
200 708000 3550000 5.72730000e-07 5.72730000e-07 0.00000000e+00 0.00000000e+00
200 708200 3550000 5.91790000e-07 5.91790000e-07 0.00000000e+00 0.00000000e+00
200 708400 3550000 6.14800000e-07 6.14800000e-07 0.00000000e+00 0.00000000e+00
200 708600 3550000 6.40250000e-07 6.40250000e-07 0.00000000e+00 0.00000000e+00
200 708800 3550000 6.65870000e-07 6.65870000e-07 0.00000000e+00 0.00000000e+00
200 709000 3550000 6.92030000e-07 6.92030000e-07 0.00000000e+00 0.00000000e+00
200 709200 3550000 7.18330000e-07 7.18330000e-07 0.00000000e+00 0.00000000e+00
200 709400 3550000 7.45150000e-07 7.45150000e-07 0.00000000e+00 0.00000000e+00
200 709600 3550000 7.71660000e-07 7.71660000e-07 0.00000000e+00 0.00000000e+00
200 709800 3550000 7.98240000e-07 7.98240000e-07 0.00000000e+00 0.00000000e+00
200 710000 3550000 8.25300000e-07 8.25300000e-07 0.00000000e+00 0.00000000e+00
200 710200 3550000 8.51960000e-07 8.51960000e-07 0.00000000e+00 0.00000000e+00
200 710400 3550000 8.78620000e-07 8.78620000e-07 0.00000000e+00 0.00000000e+00
200 710600 3550000 9.05730000e-07 9.05730000e-07 0.00000000e+00 0.00000000e+00
200 710800 3550000 9.32380000e-07 9.32380000e-07 0.00000000e+00 0.00000000e+00
200 711000 3550000 9.59040000e-07 9.59040000e-07 0.00000000e+00 0.00000000e+00
200 711200 3550000 9.85280000e-07 9.85280000e-07 0.00000000e+00 0.00000000e+00
200 711400 3550000 1.01220000e-06 1.01220000e-06 0.00000000e+00 0.00000000e+00
200 711600 3550000 1.03890000e-06 1.03890000e-06 0.00000000e+00 0.00000000e+00
200 711800 3550000 1.06630000e-06 1.06630000e-06 0.00000000e+00 0.00000000e+00
