i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
324	30437.4549	-14890.3028	708400.4549	3517272.6972	4775950.8483	5.9975e-10
325	30529.0579	-14930.4139	708492.0579	3517232.5861	4775950.8483	5.3662e-10
326	30620.6608	-14970.5250	708583.6608	3517192.4750	4775950.8483	4.8013e-10
327	30712.2637	-15010.6361	708675.2637	3517152.3639	4775950.8483	4.2960e-10
328	30803.8667	-15050.7472	708766.8667	3517112.2528	4775950.8483	3.8439e-10
329	30895.4696	-15090.8583	708858.4696	3517072.1417	4775950.8483	3.4393e-10
330	30987.0726	-15130.9694	708950.0726	3517032.0306	4775950.8483	3.0774e-10
331	31078.6755	-15171.0805	709041.6755	3516991.9195	4775950.8483	2.7536e-10
332	31170.2784	-15211.1916	709133.2784	3516951.8084	4775950.8483	2.4639e-10
333	31261.8814	-15251.3028	709224.8814	3516911.6972	4775950.8483	2.2046e-10
334	31353.4843	-15291.4139	709316.4843	3516871.5861	4775950.8483	1.9727e-10
335	31445.0873	-15331.5250	709408.0873	3516831.4750	4775950.8483	1.7652e-10
336	31536.6902	-15371.6361	709499.6902	3516791.3639	4775950.8483	1.5795e-10
337	31628.2932	-15411.7472	709591.2932	3516751.2528	4775950.8483	1.4133e-10
338	31719.8961	-15451.8583	709682.8961	3516711.1417	4775950.8483	1.2647e-10
339	31811.4990	-15491.9694	709774.4990	3516671.0306	4775950.8483	1.1317e-10
340	31903.1020	-15532.0805	709866.1020	3516630.9195	4775950.8483	1.0126e-10
341	31994.7049	-15572.1916	709957.7049	3516590.8084	4775950.8483	9.0614e-11
342	32086.3079	-15612.3027	710049.3079	3516550.6973	4775950.8483	8.1085e-11
343	32177.9108	-15652.4138	710140.9108	3516510.5862	4775950.8483	7.2558e-11
344	32269.5137	-15692.5250	710232.5137	3516470.4750	4775950.8483	6.4929e-11
345	32361.1167	-15732.6361	710324.1167	3516430.3639	4775950.8483	5.8102e-11
346	32452.7196	-15772.7472	710415.7196	3516390.2528	4775950.8483	5.1993e-11
347	32544.3226	-15812.8583	710507.3226	3516350.1417	4775950.8483	4.6527e-11
348	32635.9255	-15852.9694	710598.9255	3516310.0306	4775950.8483	4.1635e-11
349	32727.5285	-15893.0805	710690.5285	3516269.9195	4775950.8483	3.7259e-11
350	32819.1314	-15933.1916	710782.1314	3516229.8084	4775950.8483	3.3342e-11
351	32910.7343	-15973.3027	710873.7343	3516189.6973	4775950.8483	2.9837e-11
352	33002.3373	-16013.4138	710965.3373	3516149.5862	4775950.8483	2.6701e-11
353	33093.9402	-16053.5249	711056.9402	3516109.4751	4775950.8483	2.3895e-11
354	33185.5432	-16093.6360	711148.5432	3516069.3640	4775950.8483	2.1384e-11
355	33277.1461	-16133.7471	711240.1461	3516029.2529	4775950.8483	1.9136e-11
356	33368.7491	-16173.8583	711331.7491	3515989.1417	4775950.8483	1.7125e-11
357	33460.3520	-16213.9694	711423.3520	3515949.0306	4775950.8483	1.5326e-11
358	33551.9549	-16254.0805	711514.9549	3515908.9195	4775950.8483	1.3716e-11
359	33643.5579	-16294.1916	711606.5579	3515868.8084	4775950.8483	1.2274e-11
360	33735.1608	-16334.3027	711698.1608	3515828.6973	4775950.8483	1.0985e-11
361	33826.7638	-16374.4138	711789.7638	3515788.5862	4775950.8483	9.8307e-12
362	33918.3667	-16414.5249	711881.3667	3515748.4751	4775950.8483	8.7980e-12
363	34009.9696	-16454.6360	711972.9696	3515708.3640	4775950.8483	7.8737e-12
364	34101.5726	-16494.7471	712064.5726	3515668.2529	4775950.8483	7.0466e-12
365	34193.1755	-16534.8582	712156.1755	3515628.1418	4775950.8483	6.3064e-12
366	34284.7785	-16574.9693	712247.7785	3515588.0307	4775950.8483	5.6440e-12
367	34376.3814	-16615.0804	712339.3814	3515547.9196	4775950.8483	5.0512e-12
368	34467.9844	-16655.1916	712430.9844	3515507.8084	4775950.8483	4.5207e-12
369	34559.5873	-16695.3027	712522.5873	3515467.6973	4775950.8483	4.0460e-12
370	34651.1902	-16735.4138	712614.1902	3515427.5862	4775950.8483	3.6211e-12
371	34742.7932	-16775.5249	712705.7932	3515387.4751	4775950.8483	3.2408e-12
372	34834.3961	-16815.6360	712797.3961	3515347.3640	4775950.8483	2.9005e-12
373	34925.9991	-16855.7471	712888.9991	3515307.2529	4775950.8483	2.5959e-12
374	35017.6020	-16895.8582	712980.6020	3515267.1418	4775950.8483	2.3234e-12
375	35109.2049	-16935.9693	713072.2049	3515227.0307	4775950.8483	2.0794e-12
376	35200.8079	-16976.0804	713163.8079	3515186.9196	4775950.8483	1.8611e-12
377	35292.4108	-17016.1915	713255.4108	3515146.8085	4775950.8483	1.6657e-12
378	35384.0138	-17056.3026	713347.0138	3515106.6974	4775950.8483	1.4909e-12
379	35475.6167	-17096.4138	713438.6167	3515066.5862	4775950.8483	1.3344e-12
380	35567.2197	-17136.5249	713530.2197	3515026.4751	4775950.8483	1.1943e-12
381	35658.8226	-17176.6360	713621.8226	3514986.3640	4775950.8483	1.0689e-12
382	35750.4255	-17216.7471	713713.4255	3514946.2529	4775950.8483	9.5673e-13
383	35842.0285	-17256.8582	713805.0285	3514906.1418	4775950.8483	8.5632e-13
384	35933.6314	-17296.9693	713896.6314	3514866.0307	4775950.8483	7.6644e-13
385	36025.2344	-17337.0804	713988.2344	3514825.9196	4775950.8483	6.8601e-13
386	36116.8373	-17377.1915	714079.8373	3514785.8085	4775950.8483	6.1402e-13
387	36208.4403	-17417.3026	714171.4403	3514745.6974	4775950.8483	5.4958e-13
388	36300.0432	-17457.4137	714263.0432	3514705.5863	4775950.8483	4.9191e-13
389	36391.6461	-17497.5248	714354.6461	3514665.4752	4775950.8483	4.4029e-13
390	36483.2491	-17537.6359	714446.2491	3514625.3641	4775950.8483	3.9409e-13
391	36574.8520	-17577.7471	714537.8520	3514585.2529	4775950.8483	3.5275e-13
392	36666.4550	-17617.8582	714629.4550	3514545.1418	4775950.8483	3.1574e-13
393	36758.0579	-17657.9693	714721.0579	3514505.0307	4775950.8483	2.8261e-13
394	36849.6608	-17698.0804	714812.6608	3514464.9196	4775950.8483	2.5296e-13
395	36941.2638	-17738.1915	714904.2638	3514424.8085	4775950.8483	2.2642e-13
396	37032.8667	-17778.3026	714995.8667	3514384.6974	4775950.8483	2.0267e-13
397	37124.4697	-17818.4137	715087.4697	3514344.5863	4775950.8483	1.8141e-13
398	37216.0726	-17858.5248	715179.0726	3514304.4752	4775950.8483	1.6238e-13
399	37307.6756	-17898.6359	715270.6756	3514264.3641	4775950.8483	1.4535e-13
400	37399.2785	-17938.7470	715362.2785	3514224.2530	4775950.8483	1.3011e-13
401	37490.8814	-17978.8581	715453.8814	3514184.1419	4775950.8483	1.1646e-13
402	37582.4844	-18018.9693	715545.4844	3514144.0307	4775950.8483	1.0425e-13
403	37674.0873	-18059.0804	715637.0873	3514103.9196	4775950.8483	9.3313e-14
404	37765.6903	-18099.1915	715728.6903	3514063.8085	4775950.8483	8.3527e-14
405	37857.2932	-18139.3026	715820.2932	3514023.6974	4775950.8483	7.4768e-14
406	37948.8961	-18179.4137	715911.8961	3513983.5863	4775950.8483	6.6928e-14
407	38040.4991	-18219.5248	716003.4991	3513943.4752	4775950.8483	5.9910e-14
408	38132.1020	-18259.6359	716095.1020	3513903.3641	4775950.8483	5.3628e-14
409	38223.7050	-18299.7470	716186.7050	3513863.2530	4775950.8483	4.8005e-14
410	38315.3079	-18339.8581	716278.3079	3513823.1419	4775950.8483	4.2972e-14
411	38406.9109	-18379.9692	716369.9109	3513783.0308	4775950.8483	3.8466e-14
412	38498.5138	-18420.0803	716461.5138	3513742.9197	4775950.8483	3.4434e-14
413	38590.1167	-18460.1914	716553.1167	3513702.8086	4775950.8483	3.0824e-14
414	38681.7197	-18500.3026	716644.7197	3513662.6974	4775950.8483	2.7592e-14
415	38773.3226	-18540.4137	716736.3226	3513622.5863	4775950.8483	2.4700e-14
416	38864.9256	-18580.5248	716827.9256	3513582.4752	4775950.8483	2.2111e-14
417	38956.5285	-18620.6359	716919.5285	3513542.3641	4775950.8483	1.9793e-14
418	39048.1315	-18660.7470	717011.1315	3513502.2530	4775950.8483	1.7718e-14
419	39139.7344	-18700.8581	717102.7344	3513462.1419	4775950.8483	1.5861e-14
420	39231.3373	-18740.9692	717194.3373	3513422.0308	4775950.8483	1.4199e-14
421	39322.9403	-18781.0803	717285.9403	3513381.9197	4775950.8483	1.2711e-14
422	39414.5432	-18821.1914	717377.5432	3513341.8086	4775950.8483	1.1379e-14
423	39506.1462	-18861.3025	717469.1462	3513301.6975	4775950.8483	1.0186e-14
424	39597.7491	-18901.4136	717560.7491	3513261.5864	4775950.8483	9.1186e-15
425	39689.3520	-18941.5247	717652.3520	3513221.4753	4775950.8483	8.1631e-15
426	39780.9550	-18981.6359	717743.9550	3513181.3641	4775950.8483	7.3077e-15
427	39872.5579	-19021.7470	717835.5579	3513141.2530	4775950.8483	6.5419e-15
428	39964.1609	-19061.8581	717927.1609	3513101.1419	4775950.8483	5.8564e-15
429	40055.7638	-19101.9692	718018.7638	3513061.0308	4775950.8483	5.2428e-15
430	40147.3668	-19142.0803	718110.3668	3513020.9197	4775950.8483	4.6935e-15
431	40238.9697	-19182.1914	718201.9697	3512980.8086	4775950.8483	4.2017e-15
432	40330.5726	-19222.3025	718293.5726	3512940.6975	4775950.8483	3.7615e-15
433	40422.1756	-19262.4136	718385.1756	3512900.5864	4775950.8483	3.3674e-15
434	40513.7785	-19302.5247	718476.7785	3512860.4753	4775950.8483	3.0147e-15
435	40605.3815	-19342.6358	718568.3815	3512820.3642	4775950.8483	2.6988e-15
436	40696.9844	-19382.7469	718659.9844	3512780.2531	4775950.8483	2.4161e-15
437	40788.5873	-19422.8581	718751.5873	3512740.1419	4775950.8483	2.1630e-15
438	40880.1903	-19462.9692	718843.1903	3512700.0308	4775950.8483	1.9365e-15
439	40971.7932	-19503.0803	718934.7932	3512659.9197	4775950.8483	1.7336e-15
440	41063.3962	-19543.1914	719026.3962	3512619.8086	4775950.8483	1.5520e-15
441	41154.9991	-19583.3025	719117.9991	3512579.6975	4775950.8483	1.3895e-15
442	41246.6021	-19623.4136	719209.6021	3512539.5864	4775950.8483	1.2439e-15
443	41338.2050	-19663.5247	719301.2050	3512499.4753	4775950.8483	1.1137e-15
444	41429.8079	-19703.6358	719392.8079	3512459.3642	4775950.8483	9.9703e-16
445	41521.4109	-19743.7469	719484.4109	3512419.2531	4775950.8483	8.9261e-16
446	41613.0138	-19783.8580	719576.0138	3512379.1420	4775950.8483	7.9913e-16
447	41704.6168	-19823.9691	719667.6168	3512339.0309	4775950.8483	7.1545e-16
448	41796.2197	-19864.0802	719759.2197	3512298.9198	4775950.8483	6.4053e-16
449	41887.8227	-19904.1914	719850.8227	3512258.8086	4775950.8483	5.7345e-16
450	41979.4256	-19944.3025	719942.4256	3512218.6975	4775950.8483	5.1341e-16
451	42071.0285	-19984.4136	720034.0285	3512178.5864	4775950.8483	4.5965e-16
452	42162.6315	-20024.5247	720125.6315	3512138.4753	4775950.8483	4.1152e-16
453	42254.2344	-20064.6358	720217.2344	3512098.3642	4775950.8483	3.6843e-16
454	42345.8374	-20104.7469	720308.8374	3512058.2531	4775950.8483	3.2986e-16
455	42437.4403	-20144.8580	720400.4403	3512018.1420	4775950.8483	2.9532e-16
456	42529.0432	-20184.9691	720492.0432	3511978.0309	4775950.8483	2.6440e-16
457	42620.6462	-20225.0802	720583.6462	3511937.9198	4775950.8483	2.3672e-16
458	42712.2491	-20265.1913	720675.2491	3511897.8087	4775950.8483	2.1194e-16
459	42803.8521	-20305.3024	720766.8521	3511857.6976	4775950.8483	1.8975e-16
460	42895.4550	-20345.4136	720858.4550	3511817.5864	4775950.8483	1.6989e-16
461	42987.0580	-20385.5247	720950.0580	3511777.4753	4775950.8483	1.5211e-16
462	43078.6609	-20425.6358	721041.6609	3511737.3642	4775950.8483	1.3618e-16
463	43170.2638	-20465.7469	721133.2638	3511697.2531	4775950.8483	1.2193e-16
464	43261.8668	-20505.8580	721224.8668	3511657.1420	4775950.8483	1.0917e-16
465	43353.4697	-20545.9691	721316.4697	3511617.0309	4775950.8483	9.7740e-17
466	43445.0727	-20586.0802	721408.0727	3511576.9198	4775950.8483	8.7510e-17
467	43536.6756	-20626.1913	721499.6756	3511536.8087	4775950.8483	7.8351e-17
468	43628.2785	-20666.3024	721591.2785	3511496.6976	4775950.8483	7.0151e-17
469	43719.8815	-20706.4135	721682.8815	3511456.5865	4775950.8483	6.2809e-17
470	43811.4844	-20746.5246	721774.4844	3511416.4754	4775950.8483	5.6236e-17
471	43903.0874	-20786.6357	721866.0874	3511376.3643	4775950.8483	5.0351e-17
472	43994.6903	-20826.7469	721957.6903	3511336.2531	4775950.8483	4.5082e-17
473	44086.2933	-20866.8580	722049.2933	3511296.1420	4775950.8483	4.0364e-17
474	44177.8962	-20906.9691	722140.8962	3511256.0309	4775950.8483	3.6140e-17
475	44269.4991	-20947.0802	722232.4991	3511215.9198	4775950.8483	3.2358e-17
476	44361.1021	-20987.1913	722324.1021	3511175.8087	4775950.8483	2.8973e-17
477	44452.7050	-21027.3024	722415.7050	3511135.6976	4775950.8483	2.5941e-17
478	44544.3080	-21067.4135	722507.3080	3511095.5865	4775950.8483	2.3227e-17
479	44635.9109	-21107.5246	722598.9109	3511055.4754	4775950.8483	2.0796e-17
480	44727.5138	-21147.6357	722690.5138	3511015.3643	4775950.8483	1.8621e-17
481	44819.1168	-21187.7468	722782.1168	3510975.2532	4775950.8483	1.6672e-17
482	44910.7197	-21227.8579	722873.7197	3510935.1421	4775950.8483	1.4928e-17
483	45002.3227	-21267.9690	722965.3227	3510895.0310	4775950.8483	1.3366e-17
484	45093.9256	-21308.0802	723056.9256	3510854.9198	4775950.8483	1.1968e-17
485	45185.5286	-21348.1913	723148.5286	3510814.8087	4775950.8483	1.0716e-17
486	45277.1315	-21388.3024	723240.1315	3510774.6976	4775950.8483	9.5949e-18
487	45368.7344	-21428.4135	723331.7344	3510734.5865	4775950.8483	8.5912e-18
488	45460.3374	-21468.5246	723423.3374	3510694.4754	4775950.8483	7.6925e-18
489	45551.9403	-21508.6357	723514.9403	3510654.3643	4775950.8483	6.8878e-18
490	45643.5433	-21548.7468	723606.5433	3510614.2532	4775950.8483	6.1673e-18
491	45735.1462	-21588.8579	723698.1462	3510574.1421	4775950.8483	5.5222e-18
492	45826.7492	-21628.9690	723789.7492	3510534.0310	4775950.8483	4.9446e-18
493	45918.3521	-21669.0801	723881.3521	3510493.9199	4775950.8483	4.4274e-18
494	46009.9550	-21709.1912	723972.9550	3510453.8088	4775950.8483	3.9644e-18
495	46101.5580	-21749.3024	724064.5580	3510413.6976	4775950.8483	3.5497e-18
496	46193.1609	-21789.4135	724156.1609	3510373.5865	4775950.8483	3.1785e-18
497	46284.7639	-21829.5246	724247.7639	3510333.4754	4775950.8483	2.8460e-18
498	46376.3668	-21869.6357	724339.3668	3510293.3643	4775950.8483	2.5484e-18
499	46467.9697	-21909.7468	724430.9697	3510253.2532	4775950.8483	2.2819e-18
500	46559.5727	-21949.8579	724522.5727	3510213.1421	4775950.8483	2.0432e-18
501	46651.1756	-21989.9690	724614.1756	3510173.0310	4775950.8483	1.8296e-18
502	46742.7786	-22030.0801	724705.7786	3510132.9199	4775950.8483	1.6382e-18
503	46834.3815	-22070.1912	724797.3815	3510092.8088	4775950.8483	1.4669e-18
504	46925.9845	-22110.3023	724888.9845	3510052.6977	4775950.8483	1.3135e-18
505	47017.5874	-22150.4134	724980.5874	3510012.5866	4775950.8483	1.1762e-18
506	47109.1903	-22190.5245	725072.1903	3509972.4755	4775950.8483	1.0532e-18
507	47200.7933	-22230.6357	725163.7933	3509932.3643	4775950.8483	9.4307e-19
508	47292.3962	-22270.7468	725255.3962	3509892.2532	4775950.8483	8.4446e-19
509	47383.9992	-22310.8579	725346.9992	3509852.1421	4775950.8483	7.5617e-19
510	47475.6021	-22350.9690	725438.6021	3509812.0310	4775950.8483	6.7711e-19
511	47567.2050	-22391.0801	725530.2050	3509771.9199	4775950.8483	6.0631e-19
512	47658.8080	-22431.1912	725621.8080	3509731.8088	4775950.8483	5.4292e-19
513	47750.4109	-22471.3023	725713.4109	3509691.6977	4775950.8483	4.8616e-19
514	47842.0139	-22511.4134	725805.0139	3509651.5866	4775950.8483	4.3533e-19
515	47933.6168	-22551.5245	725896.6168	3509611.4755	4775950.8483	3.8982e-19
516	48025.2198	-22591.6356	725988.2198	3509571.3644	4775950.8483	3.4907e-19
517	48116.8227	-22631.7467	726079.8227	3509531.2533	4775950.8483	3.1258e-19
518	48208.4256	-22671.8579	726171.4256	3509491.1421	4775950.8483	2.7990e-19
519	48300.0286	-22711.9690	726263.0286	3509451.0310	4775950.8483	2.5064e-19
520	48391.6315	-22752.0801	726354.6315	3509410.9199	4775950.8483	2.2444e-19
521	48483.2345	-22792.1912	726446.2345	3509370.8088	4775950.8483	2.0098e-19
522	48574.8374	-22832.3023	726537.8374	3509330.6977	4775950.8483	1.7997e-19
523	48666.4404	-22872.4134	726629.4404	3509290.5866	4775950.8483	1.6116e-19
524	48758.0433	-22912.5245	726721.0433	3509250.4755	4775950.8483	1.4431e-19
525	48849.6462	-22952.6356	726812.6462	3509210.3644	4775950.8483	1.2923e-19
526	48941.2492	-22992.7467	726904.2492	3509170.2533	4775950.8483	1.1572e-19
527	49032.8521	-23032.8578	726995.8521	3509130.1422	4775950.8483	1.0363e-19
528	49124.4551	-23072.9689	727087.4551	3509090.0311	4775950.8483	9.2796e-20
529	49216.0580	-23113.0800	727179.0580	3509049.9200	4775950.8483	8.3098e-20
530	49307.6609	-23153.1912	727270.6609	3509009.8088	4775950.8483	7.4413e-20
531	49399.2639	-23193.3023	727362.2639	3508969.6977	4775950.8483	6.6636e-20
532	49490.8668	-23233.4134	727453.8668	3508929.5866	4775950.8483	5.9672e-20
533	49582.4698	-23273.5245	727545.4698	3508889.4755	4775950.8483	5.3436e-20
534	49674.0727	-23313.6356	727637.0727	3508849.3644	4775950.8483	4.7851e-20
535	49765.6757	-23353.7467	727728.6757	3508809.2533	4775950.8483	4.2851e-20
536	49857.2786	-23393.8578	727820.2786	3508769.1422	4775950.8483	3.8373e-20
537	49948.8815	-23433.9689	727911.8815	3508729.0311	4775950.8483	3.4363e-20
538	50040.4845	-23474.0800	728003.4845	3508688.9200	4775950.8483	3.0772e-20
539	50132.0874	-23514.1911	728095.0874	3508648.8089	4775950.8483	2.7557e-20
540	50223.6904	-23554.3022	728186.6904	3508608.6978	4775950.8483	2.4677e-20
541	50315.2933	-23594.4133	728278.2933	3508568.5867	4775950.8483	2.2099e-20
542	50406.8962	-23634.5245	728369.8962	3508528.4755	4775950.8483	1.9789e-20
543	50498.4992	-23674.6356	728461.4992	3508488.3644	4775950.8483	1.7722e-20
544	50590.1021	-23714.7467	728553.1021	3508448.2533	4775950.8483	1.5870e-20
545	50681.7051	-23754.8578	728644.7051	3508408.1422	4775950.8483	1.4212e-20
546	50773.3080	-23794.9689	728736.3080	3508368.0311	4775950.8483	1.2727e-20
547	50864.9110	-23835.0800	728827.9110	3508327.9200	4775950.8483	1.1397e-20
548	50956.5139	-23875.1911	728919.5139	3508287.8089	4775950.8483	1.0207e-20
549	51048.1168	-23915.3022	729011.1168	3508247.6978	4775950.8483	9.1402e-21
550	51139.7198	-23955.4133	729102.7198	3508207.5867	4775950.8483	8.1853e-21
551	51231.3227	-23995.5244	729194.3227	3508167.4756	4775950.8483	7.3301e-21
552	51322.9257	-24035.6355	729285.9257	3508127.3645	4775950.8483	6.5643e-21
553	51414.5286	-24075.7467	729377.5286	3508087.2533	4775950.8483	5.8786e-21
554	51506.1316	-24115.8578	729469.1316	3508047.1422	4775950.8483	5.2645e-21
555	51597.7345	-24155.9689	729560.7345	3508007.0311	4775950.8483	4.7145e-21
556	51689.3374	-24196.0800	729652.3374	3507966.9200	4775950.8483	4.2220e-21
557	51780.9404	-24236.1911	729743.9404	3507926.8089	4775950.8483	3.7810e-21
558	51872.5433	-24276.3022	729835.5433	3507886.6978	4775950.8483	3.3860e-21
559	51964.1463	-24316.4133	729927.1463	3507846.5867	4775950.8483	3.0323e-21
560	52055.7492	-24356.5244	730018.7492	3507806.4756	4775950.8483	2.7156e-21
561	52147.3521	-24396.6355	730110.3521	3507766.3645	4775950.8483	2.4319e-21
562	52238.9551	-24436.7466	730201.9551	3507726.2534	4775950.8483	2.1779e-21
563	52330.5580	-24476.8577	730293.5580	3507686.1423	4775950.8483	1.9504e-21
564	52422.1610	-24516.9688	730385.1610	3507646.0312	4775950.8483	1.7467e-21
565	52513.7639	-24557.0800	730476.7639	3507605.9200	4775950.8483	1.5642e-21
566	52605.3669	-24597.1911	730568.3669	3507565.8089	4775950.8483	1.4009e-21
567	52696.9698	-24637.3022	730659.9698	3507525.6978	4775950.8483	1.2546e-21
568	52788.5727	-24677.4133	730751.5727	3507485.5867	4775950.8483	1.1235e-21
569	52880.1757	-24717.5244	730843.1757	3507445.4756	4775950.8483	1.0062e-21
570	52971.7786	-24757.6355	730934.7786	3507405.3645	4775950.8483	9.0110e-22
571	53063.3816	-24797.7466	731026.3816	3507365.2534	4775950.8483	8.0699e-22
572	53154.9845	-24837.8577	731117.9845	3507325.1423	4775950.8483	7.2271e-22
573	53246.5874	-24877.9688	731209.5874	3507285.0312	4775950.8483	6.4723e-22
574	53338.1904	-24918.0799	731301.1904	3507244.9201	4775950.8483	5.7964e-22
575	53429.7933	-24958.1910	731392.7933	3507204.8090	4775950.8483	5.1911e-22
576	53521.3963	-24998.3021	731484.3963	3507164.6979	4775950.8483	4.6490e-22
577	53612.9992	-25038.4133	731575.9992	3507124.5867	4775950.8483	4.1635e-22
578	53704.6022	-25078.5244	731667.6022	3507084.4756	4775950.8483	3.7287e-22
579	53796.2051	-25118.6355	731759.2051	3507044.3645	4775950.8483	3.3394e-22
580	53887.8080	-25158.7466	731850.8080	3507004.2534	4775950.8483	2.9906e-22
581	53979.4110	-25198.8577	731942.4110	3506964.1423	4775950.8483	2.6784e-22
582	54071.0139	-25238.9688	732034.0139	3506924.0312	4775950.8483	2.3987e-22
583	54162.6169	-25279.0799	732125.6169	3506883.9201	4775950.8483	2.1482e-22
584	54254.2198	-25319.1910	732217.2198	3506843.8090	4775950.8483	1.9239e-22
585	54345.8227	-25359.3021	732308.8227	3506803.6979	4775950.8483	1.7230e-22
586	54437.4257	-25399.4132	732400.4257	3506763.5868	4775950.8483	1.5431e-22
587	54529.0286	-25439.5243	732492.0286	3506723.4757	4775950.8483	1.3820e-22
588	54620.6316	-25479.6355	732583.6316	3506683.3645	4775950.8483	1.2377e-22
589	54712.2345	-25519.7466	732675.2345	3506643.2534	4775950.8483	1.1085e-22
590	54803.8375	-25559.8577	732766.8375	3506603.1423	4775950.8483	9.9274e-23
591	54895.4404	-25599.9688	732858.4404	3506563.0312	4775950.8483	8.8909e-23
592	54987.0433	-25640.0799	732950.0433	3506522.9201	4775950.8483	7.9627e-23
593	55078.6463	-25680.1910	733041.6463	3506482.8090	4775950.8483	7.1313e-23
594	55170.2492	-25720.3021	733133.2492	3506442.6979	4775950.8483	6.3868e-23
595	55261.8522	-25760.4132	733224.8522	3506402.5868	4775950.8483	5.7200e-23
596	55353.4551	-25800.5243	733316.4551	3506362.4757	4775950.8483	5.1229e-23
597	55445.0581	-25840.6354	733408.0581	3506322.3646	4775950.8483	4.5881e-23
598	55536.6610	-25880.7465	733499.6610	3506282.2535	4775950.8483	4.1091e-23
599	55628.2639	-25920.8576	733591.2639	3506242.1424	4775950.8483	3.6801e-23
600	55719.8669	-25960.9688	733682.8669	3506202.0312	4775950.8483	3.2959e-23
601	55811.4698	-26001.0799	733774.4698	3506161.9201	4775950.8483	2.9519e-23
602	55903.0728	-26041.1910	733866.0728	3506121.8090	4775950.8483	2.6437e-23
603	55994.6757	-26081.3021	733957.6757	3506081.6979	4775950.8483	2.3678e-23
604	56086.2786	-26121.4132	734049.2786	3506041.5868	4775950.8483	2.1206e-23
605	56177.8816	-26161.5243	734140.8816	3506001.4757	4775950.8483	1.8992e-23
606	56269.4845	-26201.6354	734232.4845	3505961.3646	4775950.8483	1.7010e-23
607	56361.0875	-26241.7465	734324.0875	3505921.2535	4775950.8483	1.5234e-23
608	56452.6904	-26281.8576	734415.6904	3505881.1424	4775950.8483	1.3644e-23
609	56544.2934	-26321.9687	734507.2934	3505841.0313	4775950.8483	1.2220e-23
610	56635.8963	-26362.0798	734598.8963	3505800.9202	4775950.8483	1.0944e-23
611	56727.4992	-26402.1910	734690.4992	3505760.8090	4775950.8483	9.8021e-24
612	56819.1022	-26442.3021	734782.1022	3505720.6979	4775950.8483	8.7790e-24
613	56910.7051	-26482.4132	734873.7051	3505680.5868	4775950.8483	7.8627e-24
614	57002.3081	-26522.5243	734965.3081	3505640.4757	4775950.8483	7.0420e-24
615	57093.9110	-26562.6354	735056.9110	3505600.3646	4775950.8483	6.3070e-24
616	57185.5139	-26602.7465	735148.5139	3505560.2535	4775950.8483	5.6488e-24
617	57277.1169	-26642.8576	735240.1169	3505520.1424	4775950.8483	5.0592e-24
618	57368.7198	-26682.9687	735331.7198	3505480.0313	4775950.8483	4.5312e-24
619	57460.3228	-26723.0798	735423.3228	3505439.9202	4775950.8483	4.0583e-24
620	57551.9257	-26763.1909	735514.9257	3505399.8091	4775950.8483	3.6348e-24
621	57643.5287	-26803.3020	735606.5287	3505359.6980	4775950.8483	3.2554e-24
622	57735.1316	-26843.4131	735698.1316	3505319.5869	4775950.8483	2.9157e-24
623	57826.7345	-26883.5243	735789.7345	3505279.4757	4775950.8483	2.6114e-24
624	57918.3375	-26923.6354	735881.3375	3505239.3646	4775950.8483	2.3389e-24
625	58009.9404	-26963.7465	735972.9404	3505199.2535	4775950.8483	2.0948e-24
626	58101.5434	-27003.8576	736064.5434	3505159.1424	4775950.8483	1.8762e-24
627	58193.1463	-27043.9687	736156.1463	3505119.0313	4775950.8483	1.6804e-24
628	58284.7493	-27084.0798	736247.7493	3505078.9202	4775950.8483	1.5050e-24
629	58376.3522	-27124.1909	736339.3522	3505038.8091	4775950.8483	1.3480e-24
630	58467.9551	-27164.3020	736430.9551	3504998.6980	4775950.8483	1.2073e-24
631	58559.5581	-27204.4131	736522.5581	3504958.5869	4775950.8483	1.0813e-24
632	58651.1610	-27244.5242	736614.1610	3504918.4758	4775950.8483	9.6849e-25
633	58742.7640	-27284.6353	736705.7640	3504878.3647	4775950.8483	8.6743e-25
634	58834.3669	-27324.7464	736797.3669	3504838.2536	4775950.8483	7.7692e-25
635	58925.9698	-27364.8576	736888.9698	3504798.1424	4775950.8483	6.9585e-25
636	59017.5728	-27404.9687	736980.5728	3504758.0313	4775950.8483	6.2324e-25
637	59109.1757	-27445.0798	737072.1757	3504717.9202	4775950.8483	5.5821e-25
638	59200.7787	-27485.1909	737163.7787	3504677.8091	4775950.8483	4.9997e-25
639	59292.3816	-27525.3020	737255.3816	3504637.6980	4775950.8483	4.4780e-25
640	59383.9846	-27565.4131	737346.9846	3504597.5869	4775950.8483	4.0108e-25
641	59475.5875	-27605.5242	737438.5875	3504557.4758	4775950.8483	3.5923e-25
642	59567.1904	-27645.6353	737530.1904	3504517.3647	4775950.8483	3.2175e-25
643	59658.7934	-27685.7464	737621.7934	3504477.2536	4775950.8483	2.8818e-25
644	59750.3963	-27725.8575	737713.3963	3504437.1425	4775950.8483	2.5811e-25
645	59841.9993	-27765.9686	737804.9993	3504397.0314	4775950.8483	2.3118e-25
646	59933.6022	-27806.0798	737896.6022	3504356.9202	4775950.8483	2.0706e-25
647	60025.2051	-27846.1909	737988.2051	3504316.8091	4775950.8483	1.8546e-25
