resolution x y mass_100 mass_res abs_diff rel_diff
1000 709000 3549000 7.84880000e-07 7.84880000e-07 0.00000000e+00 0.00000000e+00
1000 710000 3549000 9.38470000e-07 9.38470000e-07 0.00000000e+00 0.00000000e+00
1000 711000 3549000 1.09310000e-06 1.09310000e-06 0.00000000e+00 0.00000000e+00
1000 712000 3549000 1.25400000e-06 1.25400000e-06 0.00000000e+00 0.00000000e+00
1000 713000 3549000 1.44300000e-06 1.44300000e-06 0.00000000e+00 0.00000000e+00
1000 714000 3549000 1.61610000e-06 1.61610000e-06 0.00000000e+00 0.00000000e+00
1000 715000 3549000 1.76740000e-06 1.76740000e-06 0.00000000e+00 0.00000000e+00
1000 716000 3549000 1.89690000e-06 1.89690000e-06 0.00000000e+00 0.00000000e+00
1000 717000 3549000 2.00630000e-06 2.00630000e-06 0.00000000e+00 0.00000000e+00
1000 718000 3549000 2.09530000e-06 2.09530000e-06 0.00000000e+00 0.00000000e+00
1000 719000 3549000 2.16620000e-06 2.16620000e-06 0.00000000e+00 0.00000000e+00
1000 720000 3549000 2.21780000e-06 2.21780000e-06 0.00000000e+00 0.00000000e+00
1000 721000 3549000 2.25240000e-06 2.25240000e-06 0.00000000e+00 0.00000000e+00
1000 722000 3549000 2.27170000e-06 2.27170000e-06 0.00000000e+00 0.00000000e+00
1000 723000 3549000 2.28110000e-06 2.28110000e-06 0.00000000e+00 0.00000000e+00
1000 724000 3549000 2.28990000e-06 2.28990000e-06 0.00000000e+00 0.00000000e+00
1000 725000 3549000 2.30380000e-06 2.30380000e-06 0.00000000e+00 0.00000000e+00
1000 726000 3549000 2.33120000e-06 2.33120000e-06 0.00000000e+00 0.00000000e+00
1000 727000 3549000 2.37230000e-06 2.37230000e-06 0.00000000e+00 0.00000000e+00
1000 728000 3549000 2.42290000e-06 2.42290000e-06 0.00000000e+00 0.00000000e+00
1000 729000 3549000 2.47820000e-06 2.47820000e-06 0.00000000e+00 0.00000000e+00
1000 730000 3549000 2.53360000e-06 2.53360000e-06 0.00000000e+00 0.00000000e+00
1000 731000 3549000 2.58270000e-06 2.58270000e-06 0.00000000e+00 0.00000000e+00
1000 732000 3549000 2.62370000e-06 2.62370000e-06 0.00000000e+00 0.00000000e+00
1000 733000 3549000 2.65770000e-06 2.65770000e-06 0.00000000e+00 0.00000000e+00
1000 734000 3549000 2.68590000e-06 2.68590000e-06 0.00000000e+00 0.00000000e+00
1000 735000 3549000 2.70030000e-06 2.70030000e-06 0.00000000e+00 0.00000000e+00
1000 736000 3549000 2.71400000e-06 2.71400000e-06 0.00000000e+00 0.00000000e+00
1000 737000 3549000 2.72700000e-06 2.72700000e-06 0.00000000e+00 0.00000000e+00
1000 738000 3549000 2.73940000e-06 2.73940000e-06 0.00000000e+00 0.00000000e+00
1000 739000 3549000 2.75110000e-06 2.75110000e-06 0.00000000e+00 0.00000000e+00
1000 740000 3549000 2.76240000e-06 2.76240000e-06 0.00000000e+00 0.00000000e+00
1000 741000 3549000 2.77320000e-06 2.77320000e-06 0.00000000e+00 0.00000000e+00
1000 742000 3549000 2.78370000e-06 2.78370000e-06 0.00000000e+00 0.00000000e+00
1000 743000 3549000 2.79380000e-06 2.79380000e-06 0.00000000e+00 0.00000000e+00
1000 744000 3549000 2.80370000e-06 2.80370000e-06 0.00000000e+00 0.00000000e+00
1000 745000 3549000 2.81340000e-06 2.81340000e-06 0.00000000e+00 0.00000000e+00
1000 746000 3549000 2.82300000e-06 2.82300000e-06 0.00000000e+00 0.00000000e+00
1000 747000 3549000 2.83260000e-06 2.83260000e-06 0.00000000e+00 0.00000000e+00
1000 748000 3549000 2.84220000e-06 2.84220000e-06 0.00000000e+00 0.00000000e+00
1000 749000 3549000 2.85190000e-06 2.85190000e-06 0.00000000e+00 0.00000000e+00
1000 750000 3549000 2.86180000e-06 2.86180000e-06 0.00000000e+00 0.00000000e+00
1000 650000 3548000 1.94240000e-07 1.94240000e-07 0.00000000e+00 0.00000000e+00
1000 651000 3548000 2.04220000e-07 2.04220000e-07 0.00000000e+00 0.00000000e+00
1000 652000 3548000 2.13340000e-07 2.13340000e-07 0.00000000e+00 0.00000000e+00
1000 653000 3548000 2.21890000e-07 2.21890000e-07 0.00000000e+00 0.00000000e+00
1000 654000 3548000 2.29750000e-07 2.29750000e-07 0.00000000e+00 0.00000000e+00
1000 655000 3548000 2.36800000e-07 2.36800000e-07 0.00000000e+00 0.00000000e+00
1000 656000 3548000 2.42920000e-07 2.42920000e-07 0.00000000e+00 0.00000000e+00
1000 657000 3548000 2.47730000e-07 2.47730000e-07 0.00000000e+00 0.00000000e+00
1000 658000 3548000 2.50920000e-07 2.50920000e-07 0.00000000e+00 0.00000000e+00
1000 659000 3548000 2.52480000e-07 2.52480000e-07 0.00000000e+00 0.00000000e+00
1000 660000 3548000 2.51990000e-07 2.51990000e-07 0.00000000e+00 0.00000000e+00
1000 661000 3548000 2.49310000e-07 2.49310000e-07 0.00000000e+00 0.00000000e+00
1000 662000 3548000 2.44320000e-07 2.44320000e-07 0.00000000e+00 0.00000000e+00
1000 663000 3548000 2.37090000e-07 2.37090000e-07 0.00000000e+00 0.00000000e+00
1000 664000 3548000 2.28050000e-07 2.28050000e-07 0.00000000e+00 0.00000000e+00
1000 665000 3548000 2.17970000e-07 2.17970000e-07 0.00000000e+00 0.00000000e+00
1000 666000 3548000 2.14030000e-07 2.14030000e-07 0.00000000e+00 0.00000000e+00
1000 667000 3548000 2.10870000e-07 2.10870000e-07 0.00000000e+00 0.00000000e+00
1000 668000 3548000 2.09520000e-07 2.09520000e-07 0.00000000e+00 0.00000000e+00
1000 669000 3548000 2.10370000e-07 2.10370000e-07 0.00000000e+00 0.00000000e+00
1000 670000 3548000 2.13040000e-07 2.13040000e-07 0.00000000e+00 0.00000000e+00
1000 671000 3548000 2.16860000e-07 2.16860000e-07 0.00000000e+00 0.00000000e+00
1000 672000 3548000 2.20930000e-07 2.20930000e-07 0.00000000e+00 0.00000000e+00
1000 673000 3548000 2.24610000e-07 2.24610000e-07 0.00000000e+00 0.00000000e+00
1000 674000 3548000 2.27690000e-07 2.27690000e-07 0.00000000e+00 0.00000000e+00
1000 675000 3548000 2.29950000e-07 2.29950000e-07 0.00000000e+00 0.00000000e+00
1000 676000 3548000 2.31730000e-07 2.31730000e-07 0.00000000e+00 0.00000000e+00
1000 677000 3548000 2.33660000e-07 2.33660000e-07 0.00000000e+00 0.00000000e+00
1000 678000 3548000 2.38170000e-07 2.38170000e-07 0.00000000e+00 0.00000000e+00
1000 679000 3548000 2.42330000e-07 2.42330000e-07 0.00000000e+00 0.00000000e+00
1000 680000 3548000 2.45590000e-07 2.45590000e-07 0.00000000e+00 0.00000000e+00
1000 681000 3548000 2.47560000e-07 2.47560000e-07 0.00000000e+00 0.00000000e+00
1000 682000 3548000 2.48200000e-07 2.48200000e-07 0.00000000e+00 0.00000000e+00
1000 683000 3548000 2.47500000e-07 2.47500000e-07 0.00000000e+00 0.00000000e+00
1000 684000 3548000 2.45470000e-07 2.45470000e-07 0.00000000e+00 0.00000000e+00
1000 685000 3548000 2.42310000e-07 2.42310000e-07 0.00000000e+00 0.00000000e+00
1000 686000 3548000 2.37510000e-07 2.37510000e-07 0.00000000e+00 0.00000000e+00
1000 687000 3548000 2.30300000e-07 2.30300000e-07 0.00000000e+00 0.00000000e+00
1000 688000 3548000 2.24110000e-07 2.24110000e-07 0.00000000e+00 0.00000000e+00
1000 689000 3548000 2.14930000e-07 2.14930000e-07 0.00000000e+00 0.00000000e+00
1000 690000 3548000 2.02180000e-07 2.02180000e-07 0.00000000e+00 0.00000000e+00
1000 691000 3548000 1.86060000e-07 1.86060000e-07 0.00000000e+00 0.00000000e+00
1000 692000 3548000 1.67970000e-07 1.67970000e-07 0.00000000e+00 0.00000000e+00
1000 693000 3548000 1.52510000e-07 1.52510000e-07 0.00000000e+00 0.00000000e+00
1000 694000 3548000 1.40060000e-07 1.40060000e-07 0.00000000e+00 0.00000000e+00
1000 695000 3548000 1.30510000e-07 1.30510000e-07 0.00000000e+00 0.00000000e+00
1000 696000 3548000 1.25410000e-07 1.25410000e-07 0.00000000e+00 0.00000000e+00
1000 697000 3548000 1.26310000e-07 1.26310000e-07 0.00000000e+00 0.00000000e+00
1000 698000 3548000 1.34220000e-07 1.34220000e-07 0.00000000e+00 0.00000000e+00
1000 699000 3548000 1.49460000e-07 1.49460000e-07 0.00000000e+00 0.00000000e+00
1000 700000 3548000 1.71760000e-07 1.71760000e-07 0.00000000e+00 0.00000000e+00
1000 701000 3548000 2.00870000e-07 2.00870000e-07 0.00000000e+00 0.00000000e+00
1000 702000 3548000 2.38840000e-07 2.38840000e-07 0.00000000e+00 0.00000000e+00
1000 703000 3548000 2.89160000e-07 2.89160000e-07 0.00000000e+00 0.00000000e+00
1000 704000 3548000 3.47530000e-07 3.47530000e-07 0.00000000e+00 0.00000000e+00
1000 705000 3548000 4.15010000e-07 4.15010000e-07 0.00000000e+00 0.00000000e+00
1000 706000 3548000 5.06050000e-07 5.06050000e-07 0.00000000e+00 0.00000000e+00
1000 707000 3548000 6.14630000e-07 6.14630000e-07 0.00000000e+00 0.00000000e+00
1000 708000 3548000 7.34680000e-07 7.34680000e-07 0.00000000e+00 0.00000000e+00
1000 709000 3548000 8.89560000e-07 8.89560000e-07 0.00000000e+00 0.00000000e+00
1000 710000 3548000 1.06950000e-06 1.06950000e-06 0.00000000e+00 0.00000000e+00
1000 711000 3548000 1.25030000e-06 1.25030000e-06 0.00000000e+00 0.00000000e+00
1000 712000 3548000 1.43940000e-06 1.43940000e-06 0.00000000e+00 0.00000000e+00
1000 713000 3548000 1.65790000e-06 1.65790000e-06 0.00000000e+00 0.00000000e+00
1000 714000 3548000 1.85530000e-06 1.85530000e-06 0.00000000e+00 0.00000000e+00
1000 715000 3548000 2.02650000e-06 2.02650000e-06 0.00000000e+00 0.00000000e+00
1000 716000 3548000 2.17140000e-06 2.17140000e-06 0.00000000e+00 0.00000000e+00
1000 717000 3548000 2.29410000e-06 2.29410000e-06 0.00000000e+00 0.00000000e+00
1000 718000 3548000 2.39690000e-06 2.39690000e-06 0.00000000e+00 0.00000000e+00
1000 719000 3548000 2.48050000e-06 2.48050000e-06 0.00000000e+00 0.00000000e+00
1000 720000 3548000 2.54180000e-06 2.54180000e-06 0.00000000e+00 0.00000000e+00
1000 721000 3548000 2.57820000e-06 2.57820000e-06 0.00000000e+00 0.00000000e+00
1000 722000 3548000 2.59150000e-06 2.59150000e-06 0.00000000e+00 0.00000000e+00
1000 723000 3548000 2.58930000e-06 2.58930000e-06 0.00000000e+00 0.00000000e+00
1000 724000 3548000 2.58620000e-06 2.58620000e-06 0.00000000e+00 0.00000000e+00
1000 725000 3548000 2.59550000e-06 2.59550000e-06 0.00000000e+00 0.00000000e+00
1000 726000 3548000 2.62920000e-06 2.62920000e-06 0.00000000e+00 0.00000000e+00
1000 727000 3548000 2.68810000e-06 2.68810000e-06 0.00000000e+00 0.00000000e+00
1000 728000 3548000 2.76470000e-06 2.76470000e-06 0.00000000e+00 0.00000000e+00
1000 729000 3548000 2.85030000e-06 2.85030000e-06 0.00000000e+00 0.00000000e+00
1000 730000 3548000 2.93210000e-06 2.93210000e-06 0.00000000e+00 0.00000000e+00
1000 731000 3548000 3.00230000e-06 3.00230000e-06 0.00000000e+00 0.00000000e+00
1000 732000 3548000 3.05870000e-06 3.05870000e-06 0.00000000e+00 0.00000000e+00
1000 733000 3548000 3.10230000e-06 3.10230000e-06 0.00000000e+00 0.00000000e+00
1000 734000 3548000 3.13560000e-06 3.13560000e-06 0.00000000e+00 0.00000000e+00
1000 735000 3548000 3.15090000e-06 3.15090000e-06 0.00000000e+00 0.00000000e+00
1000 736000 3548000 3.16490000e-06 3.16490000e-06 0.00000000e+00 0.00000000e+00
1000 737000 3548000 3.17790000e-06 3.17790000e-06 0.00000000e+00 0.00000000e+00
1000 738000 3548000 3.18990000e-06 3.18990000e-06 0.00000000e+00 0.00000000e+00
1000 739000 3548000 3.20090000e-06 3.20090000e-06 0.00000000e+00 0.00000000e+00
1000 740000 3548000 3.21100000e-06 3.21100000e-06 0.00000000e+00 0.00000000e+00
1000 741000 3548000 3.22040000e-06 3.22040000e-06 0.00000000e+00 0.00000000e+00
1000 742000 3548000 3.22910000e-06 3.22910000e-06 0.00000000e+00 0.00000000e+00
1000 743000 3548000 3.23730000e-06 3.23730000e-06 0.00000000e+00 0.00000000e+00
1000 744000 3548000 3.24510000e-06 3.24510000e-06 0.00000000e+00 0.00000000e+00
1000 745000 3548000 3.25250000e-06 3.25250000e-06 0.00000000e+00 0.00000000e+00
1000 746000 3548000 3.25960000e-06 3.25960000e-06 0.00000000e+00 0.00000000e+00
1000 747000 3548000 3.26670000e-06 3.26670000e-06 0.00000000e+00 0.00000000e+00
1000 748000 3548000 3.27370000e-06 3.27370000e-06 0.00000000e+00 0.00000000e+00
1000 749000 3548000 3.28070000e-06 3.28070000e-06 0.00000000e+00 0.00000000e+00
1000 750000 3548000 3.28780000e-06 3.28780000e-06 0.00000000e+00 0.00000000e+00
