i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
22	47881.4730	-53998.9091	725844.4730	3478164.0909	222905746.3495	1.6182e+06
23	49518.4380	-55013.2508	727481.4380	3477149.7492	231730597.0185	1.6113e+06
24	51103.0577	-55992.2759	729066.0577	3476170.7241	240439099.8314	1.6045e+06
25	52658.7206	-56920.4085	730621.7206	3475242.5915	249013699.4404	1.5977e+06
26	54192.1210	-57794.0590	732155.1210	3474368.9410	257440118.8861	1.5910e+06
27	55672.8264	-58636.3317	733635.8264	3473526.6683	265711918.7578	1.5843e+06
28	57130.7867	-59428.9303	735093.7867	3472734.0697	273810226.6498	1.5776e+06
29	58553.7143	-60180.5935	736516.7143	3471982.4065	281726837.9301	1.5709e+06
30	59923.9777	-60903.4128	737886.9777	3471259.5872	289400283.7434	1.5643e+06
31	61260.5244	-61592.6601	739223.5244	3470570.3399	296933925.2615	1.5577e+06
32	62566.1682	-62248.4483	740529.1682	3469914.5517	304261020.2250	1.5511e+06
33	63820.4557	-62878.0292	741783.4557	3469284.9708	311381164.1725	1.5446e+06
34	65024.4702	-63481.9618	742987.4702	3468681.0382	318288477.6145	1.5380e+06
35	66205.7474	-64058.2154	744168.7474	3468104.7846	324968867.4268	1.5316e+06
36	67343.3658	-64609.4233	745306.3658	3467553.5767	331424454.9100	1.5251e+06
37	68432.2209	-65136.6587	746395.2209	3467026.3413	337652798.0581	1.5187e+06
38	69473.2346	-65640.3831	747436.2346	3466522.6169	343649873.2824	1.5123e+06
39	70478.7223	-66119.6198	748441.7223	3466043.3802	349408078.3229	1.5059e+06
40	71452.0711	-66574.4694	749415.0711	3465588.5306	354923092.1217	1.4996e+06
41	72378.7179	-67007.2269	750341.7179	3465155.7731	360197175.5784	1.4932e+06
42	73259.4295	-67418.2650	751222.4295	3464744.7350	365227636.5131	1.4869e+06
43	74094.9317	-67807.9371	752057.9317	3464355.0629	370012059.9038	1.4807e+06
44	74885.9109	-68176.5781	752848.9109	3463986.4219	374548293.1603	1.4744e+06
45	75646.4168	-68522.4862	753609.4168	3463640.5138	378829576.1985	1.4682e+06
46	76367.8999	-68847.3428	754330.8999	3463315.6572	382857494.6513	1.4621e+06
47	77045.4698	-69152.2573	755008.4698	3463010.7427	386632600.0167	1.4559e+06
48	77679.6905	-69437.4972	755642.6905	3462725.5028	390153689.0099	1.4498e+06
49	78271.0950	-69703.3160	756234.0950	3462459.6840	393419772.1114	1.4437e+06
50	78820.1866	-69949.9538	756783.1866	3462213.0462	396430067.7901	1.4376e+06
51	79327.4408	-70177.6382	757290.4408	3461985.3618	399183997.6129	1.4316e+06
52	79793.3070	-70386.5849	757756.3070	3461776.4151	401681182.1307	1.4255e+06
53	80218.2095	-70576.9982	758181.2095	3461586.0018	403921437.4515	1.4195e+06
54	80602.5495	-70749.0721	758565.5495	3461413.9279	405904772.4199	1.4136e+06
55	80792.4003	-70833.2584	758755.4003	3461329.7416	406844163.8719	1.4076e+06
56	80924.5933	-70891.4047	758887.5933	3461271.5953	407433721.5406	1.4017e+06
57	81049.2718	-70946.1838	759012.2718	3461216.8162	407929085.1220	1.3958e+06
58	81166.4879	-70997.6314	759129.4879	3461165.3686	408330808.1996	1.3900e+06
59	81276.2904	-71045.7822	759239.2904	3461117.2178	408639442.2641	1.3841e+06
60	81378.7251	-71090.6690	759341.7251	3461072.3310	408855538.3824	1.3783e+06
61	81473.8352	-71132.3238	759436.8352	3461030.6762	408979648.8891	1.3725e+06
62	81565.4382	-71172.4349	759528.4382	3460990.5651	408979648.8891	1.3668e+06
63	81657.0411	-71212.5460	759620.0411	3460950.4540	408979648.8891	1.3610e+06
64	81748.6441	-71252.6571	759711.6441	3460910.3429	408979648.8891	1.3553e+06
65	81840.2470	-71292.7682	759803.2470	3460870.2318	408979648.8891	1.3496e+06
66	81931.8499	-71332.8793	759894.8499	3460830.1207	408979648.8891	1.3440e+06
67	82023.4529	-71372.9904	759986.4529	3460790.0096	408979648.8891	1.3383e+06
68	82115.0558	-71413.1015	760078.0558	3460749.8985	408979648.8891	1.3327e+06
69	82206.6588	-71453.2127	760169.6588	3460709.7873	408979648.8891	1.3271e+06
70	82298.2617	-71493.3238	760261.2617	3460669.6762	408979648.8891	1.3216e+06
71	82389.8647	-71533.4349	760352.8647	3460629.5651	408979648.8891	1.3160e+06
72	82481.4676	-71573.5460	760444.4676	3460589.4540	408979648.8891	1.3105e+06
73	82573.0705	-71613.6571	760536.0705	3460549.3429	408979648.8891	1.3050e+06
74	82664.6735	-71653.7682	760627.6735	3460509.2318	408979648.8891	1.2996e+06
75	82756.2764	-71693.8793	760719.2764	3460469.1207	408979648.8891	1.2941e+06
76	82847.8794	-71733.9904	760810.8794	3460429.0096	408979648.8891	1.2887e+06
77	82939.4823	-71774.1015	760902.4823	3460388.8985	408979648.8891	1.2833e+06
78	83031.0852	-71814.2126	760994.0852	3460348.7874	408979648.8891	1.2779e+06
79	83122.6882	-71854.3237	761085.6882	3460308.6763	408979648.8891	1.2726e+06
80	83214.2911	-71894.4349	761177.2911	3460268.5651	408979648.8891	1.2673e+06
81	83305.8941	-71934.5460	761268.8941	3460228.4540	408979648.8891	1.2620e+06
82	83397.4970	-71974.6571	761360.4970	3460188.3429	408979648.8891	1.2567e+06
83	83489.1000	-72014.7682	761452.1000	3460148.2318	408979648.8891	1.2514e+06
84	83580.7029	-72054.8793	761543.7029	3460108.1207	408979648.8891	1.2462e+06
85	83672.3058	-72094.9904	761635.3058	3460068.0096	408979648.8891	1.2410e+06
86	83763.9088	-72135.1015	761726.9088	3460027.8985	408979648.8891	1.2358e+06
87	83855.5117	-72175.2126	761818.5117	3459987.7874	408979648.8891	1.2306e+06
88	83947.1147	-72215.3237	761910.1147	3459947.6763	408979648.8891	1.2255e+06
89	84038.7176	-72255.4348	762001.7176	3459907.5652	408979648.8891	1.2204e+06
90	84130.3205	-72295.5459	762093.3205	3459867.4541	408979648.8891	1.2153e+06
91	84221.9235	-72335.6570	762184.9235	3459827.3430	408979648.8891	1.2102e+06
92	84313.5264	-72375.7682	762276.5264	3459787.2318	408979648.8891	1.2051e+06
93	84405.1294	-72415.8793	762368.1294	3459747.1207	408979648.8891	1.2001e+06
94	84496.7323	-72455.9904	762459.7323	3459707.0096	408979648.8891	1.1951e+06
95	84588.3353	-72496.1015	762551.3353	3459666.8985	408979648.8891	1.1901e+06
96	84679.9382	-72536.2126	762642.9382	3459626.7874	408979648.8891	1.1851e+06
97	84771.5411	-72576.3237	762734.5411	3459586.6763	408979648.8891	1.1802e+06
98	84863.1441	-72616.4348	762826.1441	3459546.5652	408979648.8891	1.1753e+06
99	84954.7470	-72656.5459	762917.7470	3459506.4541	408979648.8891	1.1704e+06
100	85046.3500	-72696.6570	763009.3500	3459466.3430	408979648.8891	1.1655e+06
101	85137.9529	-72736.7681	763100.9529	3459426.2319	408979648.8891	1.1606e+06
102	85229.5559	-72776.8792	763192.5559	3459386.1208	408979648.8891	1.1558e+06
103	85321.1588	-72816.9903	763284.1588	3459346.0097	408979648.8891	1.1510e+06
104	85412.7617	-72857.1015	763375.7617	3459305.8985	408979648.8891	1.1462e+06
105	85504.3647	-72897.2126	763467.3647	3459265.7874	408979648.8891	1.1414e+06
106	85595.9676	-72937.3237	763558.9676	3459225.6763	408979648.8891	1.1366e+06
107	85687.5706	-72977.4348	763650.5706	3459185.5652	408979648.8891	1.1319e+06
108	85779.1735	-73017.5459	763742.1735	3459145.4541	408979648.8891	1.1272e+06
109	85870.7764	-73057.6570	763833.7764	3459105.3430	408979648.8891	1.1225e+06
110	85962.3794	-73097.7681	763925.3794	3459065.2319	408979648.8891	1.1178e+06
111	86053.9823	-73137.8792	764016.9823	3459025.1208	408979648.8891	1.1132e+06
112	86145.5853	-73177.9903	764108.5853	3458985.0097	408979648.8891	1.1085e+06
113	86237.1882	-73218.1014	764200.1882	3458944.8986	408979648.8891	1.1039e+06
114	86328.7912	-73258.2125	764291.7912	3458904.7875	408979648.8891	1.0993e+06
115	86420.3941	-73298.3237	764383.3941	3458864.6763	408979648.8891	1.0948e+06
116	86511.9970	-73338.4348	764474.9970	3458824.5652	408979648.8891	1.0902e+06
117	86603.6000	-73378.5459	764566.6000	3458784.4541	408979648.8891	1.0857e+06
118	86695.2029	-73418.6570	764658.2029	3458744.3430	408979648.8891	1.0812e+06
119	86786.8059	-73458.7681	764749.8059	3458704.2319	408979648.8891	1.0767e+06
120	86878.4088	-73498.8792	764841.4088	3458664.1208	408979648.8891	1.0722e+06
121	86970.0117	-73538.9903	764933.0117	3458624.0097	408979648.8891	1.0677e+06
122	87061.6147	-73579.1014	765024.6147	3458583.8986	408979648.8891	1.0633e+06
123	87153.2176	-73619.2125	765116.2176	3458543.7875	408979648.8891	1.0589e+06
124	87244.8206	-73659.3236	765207.8206	3458503.6764	408979648.8891	1.0545e+06
125	87336.4235	-73699.4347	765299.4235	3458463.5653	408979648.8891	1.0501e+06
126	87428.0265	-73739.5458	765391.0265	3458423.4542	408979648.8891	1.0458e+06
127	87519.6294	-73779.6570	765482.6294	3458383.3430	408979648.8891	1.0414e+06
128	87611.2323	-73819.7681	765574.2323	3458343.2319	408979648.8891	1.0371e+06
129	87702.8353	-73859.8792	765665.8353	3458303.1208	408979648.8891	1.0328e+06
130	87794.4382	-73899.9903	765757.4382	3458263.0097	408979648.8891	1.0285e+06
131	87886.0412	-73940.1014	765849.0412	3458222.8986	408979648.8891	1.0242e+06
132	87977.6441	-73980.2125	765940.6441	3458182.7875	408979648.8891	1.0200e+06
133	88069.2471	-74020.3236	766032.2471	3458142.6764	408979648.8891	1.0158e+06
134	88160.8500	-74060.4347	766123.8500	3458102.5653	408979648.8891	1.0116e+06
135	88252.4529	-74100.5458	766215.4529	3458062.4542	408979648.8891	1.0074e+06
136	88344.0559	-74140.6569	766307.0559	3458022.3431	408979648.8891	1.0032e+06
137	88435.6588	-74180.7680	766398.6588	3457982.2320	408979648.8891	9.9904e+05
138	88527.2618	-74220.8791	766490.2618	3457942.1209	408979648.8891	9.9490e+05
139	88618.8647	-74260.9903	766581.8647	3457902.0097	408979648.8891	9.9078e+05
140	88710.4676	-74301.1014	766673.4676	3457861.8986	408979648.8891	9.8668e+05
141	88802.0706	-74341.2125	766765.0706	3457821.7875	408979648.8891	9.8259e+05
142	88893.6735	-74381.3236	766856.6735	3457781.6764	408979648.8891	9.7853e+05
143	88985.2765	-74421.4347	766948.2765	3457741.5653	408979648.8891	9.7448e+05
144	89076.8794	-74461.5458	767039.8794	3457701.4542	408979648.8891	9.7045e+05
145	89168.4824	-74501.6569	767131.4824	3457661.3431	408979648.8891	9.6643e+05
146	89260.0853	-74541.7680	767223.0853	3457621.2320	408979648.8891	9.6243e+05
147	89351.6882	-74581.8791	767314.6882	3457581.1209	408979648.8891	9.5845e+05
148	89443.2912	-74621.9902	767406.2912	3457541.0098	408979648.8891	9.5449e+05
149	89534.8941	-74662.1013	767497.8941	3457500.8987	408979648.8891	9.5055e+05
150	89626.4971	-74702.2125	767589.4971	3457460.7875	408979648.8891	9.4662e+05
151	89718.1000	-74742.3236	767681.1000	3457420.6764	408979648.8891	9.4271e+05
152	89809.7029	-74782.4347	767772.7029	3457380.5653	408979648.8891	9.3881e+05
153	89901.3059	-74822.5458	767864.3059	3457340.4542	408979648.8891	9.3493e+05
154	89992.9088	-74862.6569	767955.9088	3457300.3431	408979648.8891	9.3107e+05
155	90084.5118	-74902.7680	768047.5118	3457260.2320	408979648.8891	9.2723e+05
156	90176.1147	-74942.8791	768139.1147	3457220.1209	408979648.8891	9.2340e+05
157	90267.7177	-74982.9902	768230.7177	3457180.0098	408979648.8891	9.1959e+05
158	90359.3206	-75023.1013	768322.3206	3457139.8987	408979648.8891	9.1579e+05
159	90450.9235	-75063.2124	768413.9235	3457099.7876	408979648.8891	9.1201e+05
160	90542.5265	-75103.3235	768505.5265	3457059.6765	408979648.8891	9.0825e+05
161	90634.1294	-75143.4346	768597.1294	3457019.5654	408979648.8891	9.0450e+05
162	90725.7324	-75183.5458	768688.7324	3456979.4542	408979648.8891	9.0077e+05
163	90817.3353	-75223.6569	768780.3353	3456939.3431	408979648.8891	8.9706e+05
164	90908.9382	-75263.7680	768871.9382	3456899.2320	408979648.8891	8.9336e+05
165	91000.5412	-75303.8791	768963.5412	3456859.1209	408979648.8891	8.8968e+05
166	91092.1441	-75343.9902	769055.1441	3456819.0098	408979648.8891	8.8601e+05
167	91183.7471	-75384.1013	769146.7471	3456778.8987	408979648.8891	8.8236e+05
168	91275.3500	-75424.2124	769238.3500	3456738.7876	408979648.8891	8.7873e+05
169	91366.9530	-75464.3235	769329.9530	3456698.6765	408979648.8891	8.7511e+05
170	91458.5559	-75504.4346	769421.5559	3456658.5654	408979648.8891	8.7150e+05
171	91550.1588	-75544.5457	769513.1588	3456618.4543	408979648.8891	8.6792e+05
172	91641.7618	-75584.6568	769604.7618	3456578.3432	408979648.8891	8.6434e+05
173	91733.3647	-75624.7680	769696.3647	3456538.2320	408979648.8891	8.6079e+05
174	91824.9677	-75664.8791	769787.9677	3456498.1209	408979648.8891	8.5724e+05
175	91916.5706	-75704.9902	769879.5706	3456458.0098	408979648.8891	8.5372e+05
176	92008.1736	-75745.1013	769971.1736	3456417.8987	408979648.8891	8.5020e+05
177	92099.7765	-75785.2124	770062.7765	3456377.7876	408979648.8891	8.4671e+05
178	92191.3794	-75825.3235	770154.3794	3456337.6765	408979648.8891	8.4323e+05
179	92282.9824	-75865.4346	770245.9824	3456297.5654	408979648.8891	8.3976e+05
180	92374.5853	-75905.5457	770337.5853	3456257.4543	408979648.8891	8.3631e+05
181	92466.1883	-75945.6568	770429.1883	3456217.3432	408979648.8891	8.3287e+05
182	92557.7912	-75985.7679	770520.7912	3456177.2321	408979648.8891	8.2945e+05
183	92649.3941	-76025.8790	770612.3941	3456137.1210	408979648.8891	8.2604e+05
184	92740.9971	-76065.9901	770703.9971	3456097.0099	408979648.8891	8.2265e+05
185	92832.6000	-76106.1013	770795.6000	3456056.8987	408979648.8891	8.1927e+05
186	92924.2030	-76146.2124	770887.2030	3456016.7876	408979648.8891	8.1591e+05
187	93015.8059	-76186.3235	770978.8059	3455976.6765	408979648.8891	8.1256e+05
188	93107.4089	-76226.4346	771070.4089	3455936.5654	408979648.8891	8.0922e+05
189	93199.0118	-76266.5457	771162.0118	3455896.4543	408979648.8891	8.0590e+05
190	93290.6147	-76306.6568	771253.6147	3455856.3432	408979648.8891	8.0259e+05
191	93382.2177	-76346.7679	771345.2177	3455816.2321	408979648.8891	7.9930e+05
192	93473.8206	-76386.8790	771436.8206	3455776.1210	408979648.8891	7.9602e+05
193	93565.4236	-76426.9901	771528.4236	3455736.0099	408979648.8891	7.9276e+05
194	93657.0265	-76467.1012	771620.0265	3455695.8988	408979648.8891	7.8951e+05
195	93748.6294	-76507.2123	771711.6294	3455655.7877	408979648.8891	7.8627e+05
196	93840.2324	-76547.3234	771803.2324	3455615.6766	408979648.8891	7.8305e+05
197	93931.8353	-76587.4346	771894.8353	3455575.5654	408979648.8891	7.7984e+05
198	94023.4383	-76627.5457	771986.4383	3455535.4543	408979648.8891	7.7665e+05
199	94115.0412	-76667.6568	772078.0412	3455495.3432	408979648.8891	7.7347e+05
200	94206.6442	-76707.7679	772169.6442	3455455.2321	408979648.8891	7.7030e+05
201	94298.2471	-76747.8790	772261.2471	3455415.1210	408979648.8891	7.6714e+05
202	94389.8500	-76787.9901	772352.8500	3455375.0099	408979648.8891	7.6400e+05
203	94481.4530	-76828.1012	772444.4530	3455334.8988	408979648.8891	7.6088e+05
204	94573.0559	-76868.2123	772536.0559	3455294.7877	408979648.8891	7.5776e+05
205	94664.6589	-76908.3234	772627.6589	3455254.6766	408979648.8891	7.5466e+05
206	94756.2618	-76948.4345	772719.2618	3455214.5655	408979648.8891	7.5157e+05
207	94847.8648	-76988.5456	772810.8648	3455174.4544	408979648.8891	7.4850e+05
208	94939.4677	-77028.6568	772902.4677	3455134.3432	408979648.8891	7.4544e+05
209	95031.0706	-77068.7679	772994.0706	3455094.2321	408979648.8891	7.4239e+05
210	95122.6736	-77108.8790	773085.6736	3455054.1210	408979648.8891	7.3936e+05
211	95214.2765	-77148.9901	773177.2765	3455014.0099	408979648.8891	7.3634e+05
212	95305.8795	-77189.1012	773268.8795	3454973.8988	408979648.8891	7.3333e+05
213	95397.4824	-77229.2123	773360.4824	3454933.7877	408979648.8891	7.3033e+05
214	95489.0853	-77269.3234	773452.0853	3454893.6766	408979648.8891	7.2735e+05
215	95580.6883	-77309.4345	773543.6883	3454853.5655	408979648.8891	7.2438e+05
216	95672.2912	-77349.5456	773635.2912	3454813.4544	408979648.8891	7.2142e+05
217	95763.8942	-77389.6567	773726.8942	3454773.3433	408979648.8891	7.1847e+05
218	95855.4971	-77429.7678	773818.4971	3454733.2322	408979648.8891	7.1554e+05
219	95947.1001	-77469.8789	773910.1001	3454693.1211	408979648.8891	7.1262e+05
220	96038.7030	-77509.9901	774001.7030	3454653.0099	408979648.8891	7.0971e+05
221	96130.3059	-77550.1012	774093.3059	3454612.8988	408979648.8891	7.0682e+05
222	96221.9089	-77590.2123	774184.9089	3454572.7877	408979648.8891	7.0394e+05
223	96313.5118	-77630.3234	774276.5118	3454532.6766	408979648.8891	7.0107e+05
224	96405.1148	-77670.4345	774368.1148	3454492.5655	408979648.8891	6.9821e+05
225	96496.7177	-77710.5456	774459.7177	3454452.4544	408979648.8891	6.9536e+05
226	96588.3206	-77750.6567	774551.3206	3454412.3433	408979648.8891	6.9253e+05
227	96679.9236	-77790.7678	774642.9236	3454372.2322	408979648.8891	6.8970e+05
228	96771.5265	-77830.8789	774734.5265	3454332.1211	408979648.8891	6.8689e+05
229	96863.1295	-77870.9900	774826.1295	3454292.0100	408979648.8891	6.8410e+05
230	96954.7324	-77911.1011	774917.7324	3454251.8989	408979648.8891	6.8131e+05
231	97046.3354	-77951.2123	775009.3354	3454211.7877	408979648.8891	6.7854e+05
232	97137.9383	-77991.3234	775100.9383	3454171.6766	408979648.8891	6.7577e+05
233	97229.5412	-78031.4345	775192.5412	3454131.5655	408979648.8891	6.7302e+05
234	97321.1442	-78071.5456	775284.1442	3454091.4544	408979648.8891	6.7029e+05
235	97412.7471	-78111.6567	775375.7471	3454051.3433	408979648.8891	6.6756e+05
236	97504.3501	-78151.7678	775467.3501	3454011.2322	408979648.8891	6.6484e+05
237	97595.9530	-78191.8789	775558.9530	3453971.1211	408979648.8891	6.6214e+05
238	97687.5560	-78231.9900	775650.5560	3453931.0100	408979648.8891	6.5945e+05
239	97779.1589	-78272.1011	775742.1589	3453890.8989	408979648.8891	6.5677e+05
240	97870.7618	-78312.2122	775833.7618	3453850.7878	408979648.8891	6.5410e+05
241	97962.3648	-78352.3233	775925.3648	3453810.6767	408979648.8891	6.5144e+05
242	98053.9677	-78392.4344	776016.9677	3453770.5656	408979648.8891	6.4879e+05
243	98145.5707	-78432.5456	776108.5707	3453730.4544	408979648.8891	6.4615e+05
244	98237.1736	-78472.6567	776200.1736	3453690.3433	408979648.8891	6.4353e+05
245	98328.7765	-78512.7678	776291.7765	3453650.2322	408979648.8891	6.4092e+05
246	98420.3795	-78552.8789	776383.3795	3453610.1211	408979648.8891	6.3831e+05
247	98511.9824	-78592.9900	776474.9824	3453570.0100	408979648.8891	6.3572e+05
248	98603.5854	-78633.1011	776566.5854	3453529.8989	408979648.8891	6.3314e+05
249	98695.1883	-78673.2122	776658.1883	3453489.7878	408979648.8891	6.3057e+05
250	98786.7913	-78713.3233	776749.7913	3453449.6767	408979648.8891	6.2802e+05
251	98878.3942	-78753.4344	776841.3942	3453409.5656	408979648.8891	6.2547e+05
252	98969.9971	-78793.5455	776932.9971	3453369.4545	408979648.8891	6.2293e+05
253	99061.6001	-78833.6566	777024.6001	3453329.3434	408979648.8891	6.2041e+05
254	99153.2030	-78873.7677	777116.2030	3453289.2323	408979648.8891	6.1789e+05
255	99244.8060	-78913.8789	777207.8060	3453249.1211	408979648.8891	6.1539e+05
256	99336.4089	-78953.9900	777299.4089	3453209.0100	408979648.8891	6.1289e+05
257	99428.0118	-78994.1011	777391.0118	3453168.8989	408979648.8891	6.1041e+05
258	99519.6148	-79034.2122	777482.6148	3453128.7878	408979648.8891	6.0794e+05
259	99611.2177	-79074.3233	777574.2177	3453088.6767	408979648.8891	6.0547e+05
260	99702.8207	-79114.4344	777665.8207	3453048.5656	408979648.8891	6.0302e+05
261	99794.4236	-79154.5455	777757.4236	3453008.4545	408979648.8891	6.0058e+05
262	99886.0266	-79194.6566	777849.0266	3452968.3434	408979648.8891	5.9815e+05
263	99977.6295	-79234.7677	777940.6295	3452928.2323	408979648.8891	5.9573e+05
264	100069.2324	-79274.8788	778032.2324	3452888.1212	408979648.8891	5.9332e+05
265	100160.8354	-79314.9899	778123.8354	3452848.0101	408979648.8891	5.9092e+05
266	100252.4383	-79355.1011	778215.4383	3452807.8989	408979648.8891	5.8853e+05
267	100344.0413	-79395.2122	778307.0413	3452767.7878	408979648.8891	5.8615e+05
268	100435.6442	-79435.3233	778398.6442	3452727.6767	408979648.8891	5.8378e+05
269	100527.2471	-79475.4344	778490.2471	3452687.5656	408979648.8891	5.8142e+05
270	100618.8501	-79515.5455	778581.8501	3452647.4545	408979648.8891	5.7907e+05
271	100710.4530	-79555.6566	778673.4530	3452607.3434	408979648.8891	5.7673e+05
272	100802.0560	-79595.7677	778765.0560	3452567.2323	408979648.8891	5.7440e+05
273	100893.6589	-79635.8788	778856.6589	3452527.1212	408979648.8891	5.7208e+05
274	100985.2619	-79675.9899	778948.2619	3452487.0101	408979648.8891	5.6977e+05
275	101076.8648	-79716.1010	779039.8648	3452446.8990	408979648.8891	5.6747e+05
276	101168.4677	-79756.2121	779131.4677	3452406.7879	408979648.8891	5.6517e+05
277	101260.0707	-79796.3232	779223.0707	3452366.6768	408979648.8891	5.6289e+05
278	101351.6736	-79836.4344	779314.6736	3452326.5656	408979648.8891	5.6062e+05
279	101443.2766	-79876.5455	779406.2766	3452286.4545	408979648.8891	5.5836e+05
280	101534.8795	-79916.6566	779497.8795	3452246.3434	408979648.8891	5.5611e+05
281	101626.4825	-79956.7677	779589.4825	3452206.2323	408979648.8891	5.5386e+05
282	101718.0854	-79996.8788	779681.0854	3452166.1212	408979648.8891	5.5163e+05
283	101809.6883	-80036.9899	779772.6883	3452126.0101	408979648.8891	5.4941e+05
284	101901.2913	-80077.1010	779864.2913	3452085.8990	408979648.8891	5.4719e+05
285	101992.8942	-80117.2121	779955.8942	3452045.7879	408979648.8891	5.4499e+05
286	102084.4972	-80157.3232	780047.4972	3452005.6768	408979648.8891	5.4279e+05
287	102176.1001	-80197.4343	780139.1001	3451965.5657	408979648.8891	5.4060e+05
288	102267.7030	-80237.5454	780230.7030	3451925.4546	408979648.8891	5.3843e+05
289	102359.3060	-80277.6565	780322.3060	3451885.3435	408979648.8891	5.3626e+05
290	102450.9089	-80317.7677	780413.9089	3451845.2323	408979648.8891	5.3410e+05
291	102542.5119	-80357.8788	780505.5119	3451805.1212	408979648.8891	5.3195e+05
292	102634.1148	-80397.9899	780597.1148	3451765.0101	408979648.8891	5.2981e+05
293	102725.7178	-80438.1010	780688.7178	3451724.8990	408979648.8891	5.2768e+05
294	102817.3207	-80478.2121	780780.3207	3451684.7879	408979648.8891	5.2555e+05
295	102908.9236	-80518.3232	780871.9236	3451644.6768	408979648.8891	5.2344e+05
296	103000.5266	-80558.4343	780963.5266	3451604.5657	408979648.8891	5.2134e+05
297	103092.1295	-80598.5454	781055.1295	3451564.4546	408979648.8891	5.1924e+05
298	103183.7325	-80638.6565	781146.7325	3451524.3435	408979648.8891	5.1715e+05
299	103275.3354	-80678.7676	781238.3354	3451484.2324	408979648.8891	5.1507e+05
300	103366.9383	-80718.8787	781329.9383	3451444.1213	408979648.8891	5.1300e+05
301	103458.5413	-80758.9899	781421.5413	3451404.0101	408979648.8891	5.1094e+05
302	103550.1442	-80799.1010	781513.1442	3451363.8990	408979648.8891	5.0889e+05
303	103641.7472	-80839.2121	781604.7472	3451323.7879	408979648.8891	5.0685e+05
304	103733.3501	-80879.3232	781696.3501	3451283.6768	408979648.8891	5.0481e+05
305	103824.9531	-80919.4343	781787.9531	3451243.5657	408979648.8891	5.0278e+05
306	103916.5560	-80959.5454	781879.5560	3451203.4546	408979648.8891	5.0077e+05
307	104008.1589	-80999.6565	781971.1589	3451163.3435	408979648.8891	4.9876e+05
308	104099.7619	-81039.7676	782062.7619	3451123.2324	408979648.8891	4.9676e+05
309	104191.3648	-81079.8787	782154.3648	3451083.1213	408979648.8891	4.9476e+05
310	104282.9678	-81119.9898	782245.9678	3451043.0102	408979648.8891	4.9278e+05
311	104374.5707	-81160.1009	782337.5707	3451002.8991	408979648.8891	4.9080e+05
312	104466.1737	-81200.2120	782429.1737	3450962.7880	408979648.8891	4.8883e+05
313	104557.7766	-81240.3232	782520.7766	3450922.6768	408979648.8891	4.8688e+05
314	104649.3795	-81280.4343	782612.3795	3450882.5657	408979648.8891	4.8492e+05
315	104740.9825	-81320.5454	782703.9825	3450842.4546	408979648.8891	4.8298e+05
316	104832.5854	-81360.6565	782795.5854	3450802.3435	408979648.8891	4.8105e+05
317	104924.1884	-81400.7676	782887.1884	3450762.2324	408979648.8891	4.7912e+05
318	105015.7913	-81440.8787	782978.7913	3450722.1213	408979648.8891	4.7720e+05
319	105107.3942	-81480.9898	783070.3942	3450682.0102	408979648.8891	4.7529e+05
320	105198.9972	-81521.1009	783161.9972	3450641.8991	408979648.8891	4.7339e+05
321	105290.6001	-81561.2120	783253.6001	3450601.7880	408979648.8891	4.7149e+05
322	105382.2031	-81601.3231	783345.2031	3450561.6769	408979648.8891	4.6961e+05
