x(m)	y(m)	z(m)	distfromvent(m)	ttlmassloading(kg/sq-m)	F(percent)	Mean(phi)	5phi	4phi	3phi	2phi	1phi	0phi	-1phi	-2phi	-3phi	-4phi
650000	3550000	5	33167.6	1.7554e-07	100.0000	4.7812	1.3714e-07	3.8403e-08	8.1807e-14	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651000	3550000	3	32329.0	1.8441e-07	100.0000	4.7694	1.4189e-07	4.2514e-08	1.1506e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652000	3550000	2	31499.8	1.9266e-07	100.0000	4.7582	1.4608e-07	4.6576e-08	1.5879e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653000	3550000	2	30680.8	2.0048e-07	100.0000	4.7474	1.4984e-07	5.0634e-08	2.1609e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654000	3550000	3	29872.8	2.0778e-07	100.0000	4.7371	1.5315e-07	5.4631e-08	2.8999e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655000	3550000	5	29076.8	2.1458e-07	100.0000	4.7271	1.5603e-07	5.8554e-08	3.8442e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656000	3550000	8	28293.7	2.2057e-07	100.0000	4.7178	1.5833e-07	6.2243e-08	5.0199e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657000	3550000	11	27524.6	2.2576e-07	100.0000	4.7091	1.6008e-07	6.5674e-08	6.4680e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658000	3550000	16	26770.9	2.2991e-07	100.0000	4.7011	1.6119e-07	6.8714e-08	8.2119e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659000	3550000	22	26033.7	2.3292e-07	100.0000	4.6939	1.6164e-07	7.1284e-08	1.0273e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
660000	3550000	28	25314.6	2.3455e-07	100.0000	4.6877	1.6131e-07	7.3237e-08	1.2643e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
661000	3550000	36	24615.1	2.3468e-07	100.0000	4.6826	1.6019e-07	7.4491e-08	1.5305e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
662000	3550000	45	23936.9	2.3349e-07	100.0000	4.6783	1.5838e-07	7.5101e-08	1.8273e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
663000	3550000	55	23282.0	2.3102e-07	100.0000	4.6750	1.5594e-07	7.5077e-08	2.1544e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
664000	3550000	65	22652.2	2.2763e-07	100.0000	4.6723	1.5304e-07	7.4584e-08	2.5189e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.4078e-45	2.2141e-43	3.0408e-43
665000	3550000	75	22049.9	2.2370e-07	100.0000	4.6700	1.4989e-07	7.3805e-08	2.9332e-12	0.0000e+00	0.0000e+00	0.0000e+00	2.3822e-44	2.0837e-42	1.5297e-41	1.9622e-41
666000	3550000	85	21477.2	2.1964e-07	100.0000	4.6679	1.4670e-07	7.2938e-08	3.4169e-12	0.0000e+00	0.0000e+00	0.0000e+00	2.0179e-42	1.1097e-40	7.8932e-40	9.9054e-40
667000	3550000	95	20936.7	2.1617e-07	100.0000	4.6653	1.4382e-07	7.2340e-08	4.0115e-12	0.0000e+00	0.0000e+00	1.2612e-43	9.3193e-41	4.8140e-39	3.2954e-38	4.0225e-38
668000	3550000	104	20430.9	2.1510e-07	100.0000	4.6611	1.4221e-07	7.2884e-08	4.7203e-12	0.0000e+00	0.0000e+00	5.6809e-42	3.5185e-39	1.7072e-37	1.1158e-36	1.3163e-36
669000	3550000	112	19962.3	2.1682e-07	100.0000	4.6550	1.4202e-07	7.4793e-08	5.6756e-12	0.0000e+00	0.0000e+00	1.9511e-40	1.0967e-37	4.9468e-36	3.0619e-35	3.4684e-35
670000	3550000	119	19533.8	2.1920e-07	100.0000	4.6484	1.4213e-07	7.7065e-08	6.9421e-12	0.0000e+00	0.0000e+00	5.5472e-39	2.8031e-36	1.1651e-34	6.7825e-34	7.3347e-34
671000	3550000	126	19147.9	2.2193e-07	100.0000	4.6415	1.4237e-07	7.9556e-08	8.5399e-12	0.0000e+00	0.0000e+00	1.3056e-37	5.8676e-35	2.2284e-33	1.2117e-32	1.2438e-32
672000	3550000	133	18807.3	2.2471e-07	100.0000	4.6346	1.4261e-07	8.2093e-08	1.0507e-11	0.0000e+00	1.2051e-43	2.5406e-36	1.0050e-33	3.4583e-32	1.7448e-31	1.6900e-31
673000	3550000	140	18514.6	2.2704e-07	100.0000	4.6281	1.4262e-07	8.4403e-08	1.2858e-11	0.0000e+00	2.7718e-42	4.0824e-35	1.4072e-32	4.3526e-31	2.0238e-30	1.8392e-30
674000	3550000	148	18271.9	2.2886e-07	100.0000	4.6222	1.4241e-07	8.6440e-08	1.5650e-11	0.0000e+00	5.0727e-41	5.4166e-34	1.6109e-31	4.4431e-30	1.8913e-29	1.6030e-29
675000	3550000	156	18081.4	2.2960e-07	100.0000	4.6171	1.4171e-07	8.7872e-08	1.8846e-11	0.0000e+00	7.7805e-40	5.9297e-33	1.5073e-30	3.6782e-29	1.4240e-28	1.1190e-28
676000	3550000	165	17944.7	2.2930e-07	100.0000	4.6130	1.4058e-07	8.8698e-08	2.2484e-11	0.0000e+00	1.0041e-38	5.3589e-32	1.1534e-29	2.4712e-28	8.6437e-28	6.2595e-28
677000	3550000	174	17863.0	2.2773e-07	100.0000	4.6099	1.3893e-07	8.8778e-08	2.6540e-11	0.0000e+00	1.0903e-37	3.9994e-31	7.2225e-29	1.3484e-27	4.2333e-27	2.8083e-27
678000	3550000	185	17837.0	2.2481e-07	100.0000	4.6080	1.3672e-07	8.8051e-08	3.0993e-11	0.0000e+00	9.9671e-37	2.4665e-30	3.7044e-28	5.9820e-27	1.6747e-26	1.0116e-26
679000	3550000	196	17867.1	2.2018e-07	100.0000	4.6077	1.3383e-07	8.6315e-08	3.5719e-11	0.0000e+00	7.6688e-36	1.2575e-29	1.5576e-27	2.1600e-26	5.3582e-26	2.9300e-26
680000	3550000	208	17952.9	2.1701e-07	100.0000	4.6069	1.3174e-07	8.5232e-08	3.9940e-11	0.0000e+00	5.0301e-35	5.3429e-29	5.4023e-27	6.3803e-26	1.3923e-25	6.8468e-26
681000	3550000	221	18093.7	2.1406e-07	100.0000	4.6065	1.2987e-07	8.4154e-08	4.5297e-11	0.0000e+00	2.8008e-34	1.8882e-28	1.5447e-26	1.5419e-25	2.9398e-25	1.2923e-25
682000	3550000	235	18288.1	2.0960e-07	100.0000	4.6075	1.2739e-07	8.2162e-08	5.1223e-11	0.0000e+00	1.3163e-33	5.5364e-28	3.6374e-26	3.0481e-25	5.0467e-25	1.9718e-25
683000	3550000	250	18534.6	2.0343e-07	100.0000	4.6104	1.2422e-07	7.9149e-08	5.7205e-11	0.0000e+00	5.2242e-33	1.3483e-27	7.0637e-26	4.9375e-25	7.0564e-25	2.4373e-25
684000	3550000	265	18830.9	1.9559e-07	100.0000	4.6150	1.2036e-07	7.5168e-08	6.3112e-11	0.0000e+00	1.7527e-32	2.7308e-27	1.1333e-25	6.5659e-25	8.0517e-25	2.4455e-25
685000	3550000	282	19174.9	1.8607e-07	100.0000	4.6217	1.1576e-07	7.0250e-08	6.8773e-11	0.0000e+00	4.9743e-32	4.6057e-27	1.5047e-25	7.1806e-25	7.5115e-25	1.9957e-25
686000	3550000	300	19564.0	1.7502e-07	100.0000	4.6305	1.1042e-07	6.4526e-08	7.4083e-11	0.0000e+00	1.1952e-31	6.4771e-27	1.6562e-25	6.4696e-25	5.7395e-25	1.3272e-25
687000	3550000	318	19995.6	1.6654e-07	100.0000	4.6384	1.0639e-07	6.0071e-08	7.3007e-11	2.2421e-44	2.4487e-31	7.6326e-27	1.5174e-25	4.8191e-25	3.6027e-25	7.2112e-26
688000	3550000	338	20467.0	1.5679e-07	100.0000	4.6480	1.0168e-07	5.5027e-08	7.7537e-11	9.6690e-44	4.2523e-31	7.5182e-27	1.1562e-25	2.9668e-25	1.8582e-25	3.2035e-26
689000	3550000	358	20975.6	1.4564e-07	100.0000	4.6600	9.6201e-08	4.9355e-08	8.1508e-11	3.9937e-43	6.2609e-31	6.1974e-27	7.3373e-26	1.5118e-25	7.8863e-26	1.1652e-26
690000	3550000	378	21518.5	1.3361e-07	100.0000	4.6739	9.0130e-08	4.3398e-08	8.4984e-11	1.3985e-42	7.8253e-31	4.2836e-27	3.8858e-26	6.3887e-26	2.7592e-26	3.4760e-27
691000	3550000	399	22093.5	1.2111e-07	100.0000	4.6895	8.3601e-08	3.7423e-08	8.8136e-11	4.2740e-42	8.3107e-31	2.4877e-27	1.7209e-26	2.2432e-26	7.9723e-27	8.5178e-28
692000	3550000	419	22697.9	1.1204e-07	100.0000	4.7025	7.8801e-08	3.3156e-08	8.7964e-11	1.1521e-41	7.5182e-31	1.2181e-27	6.3938e-27	6.5635e-27	1.9075e-27	1.7185e-28
693000	3550000	438	23329.6	1.0391e-07	100.0000	4.7146	7.4350e-08	2.9469e-08	9.3847e-11	2.7341e-41	5.8087e-31	5.0496e-28	1.9998e-27	1.6057e-27	3.7908e-28	2.8618e-29
694000	3550000	453	23986.3	9.7353e-08	100.0000	4.7248	7.0663e-08	2.6587e-08	1.0269e-10	5.7365e-41	3.8483e-31	1.7822e-28	5.2908e-28	3.2995e-28	6.2838e-29	3.9471e-30
695000	3550000	465	24666.1	9.3126e-08	100.0000	4.7316	6.8244e-08	2.4765e-08	1.1643e-10	1.0684e-40	2.1972e-31	5.3948e-29	1.1909e-28	5.7276e-29	8.7357e-30	4.5286e-31
696000	3550000	471	25367.1	9.2014e-08	100.0000	4.7334	6.7622e-08	2.4254e-08	1.3827e-10	1.7749e-40	1.0881e-31	1.4133e-29	2.2974e-29	8.4623e-30	1.0256e-30	4.3465e-32
697000	3550000	472	26087.7	9.4583e-08	100.0000	4.7294	6.9159e-08	2.5251e-08	1.7282e-10	2.6382e-40	4.7037e-32	3.2376e-30	3.8289e-30	1.0734e-30	1.0256e-31	3.5140e-33
698000	3550000	467	26826.1	1.0146e-07	100.0000	4.7189	7.3171e-08	2.8065e-08	2.2767e-10	3.5204e-40	1.7884e-32	6.5614e-31	5.5653e-31	1.1814e-31	8.8283e-33	2.4141e-34
699000	3550000	456	27581.0	1.1310e-07	100.0000	4.7023	7.9745e-08	3.3045e-08	3.1432e-10	4.2249e-40	6.0228e-33	1.1907e-31	7.1261e-32	1.1421e-32	6.6250e-34	1.4244e-35
700000	3550000	440	28351.2	1.2990e-07	100.0000	4.6802	8.8817e-08	4.0636e-08	4.5057e-10	4.5648e-40	1.8097e-33	1.9582e-32	8.1299e-33	9.8365e-34	4.4005e-35	7.3152e-37
701000	3550000	420	29135.2	1.5214e-07	100.0000	4.6539	1.0015e-07	5.1323e-08	6.6433e-10	4.4419e-40	4.8889e-34	2.9527e-33	8.3700e-34	7.6721e-35	2.6331e-36	3.3232e-38
702000	3550000	395	29932.2	1.8112e-07	100.0000	4.6233	1.1394e-07	6.6130e-08	1.0479e-09	3.8935e-40	1.1977e-34	4.1234e-34	7.8871e-35	5.5152e-36	1.4470e-37	1.3610e-39
703000	3550000	368	30741.0	2.2149e-07	100.0000	4.5883	1.3189e-07	8.7999e-08	1.5959e-09	3.0756e-40	2.6867e-35	5.3791e-35	6.9079e-36	3.7194e-37	7.4436e-39	5.1264e-41
704000	3550000	338	31560.8	2.6928e-07	100.0000	4.5527	1.5126e-07	1.1560e-07	2.4262e-09	2.1903e-40	5.5807e-36	6.5994e-36	5.7088e-37	2.3899e-38	3.6432e-40	1.7404e-42
705000	3550000	306	32390.7	3.2398e-07	100.0000	4.5167	1.7127e-07	1.4885e-07	3.8643e-09	1.4052e-40	1.0853e-36	7.6508e-37	4.5081e-38	1.4793e-39	1.7124e-41	0.0000e+00
706000	3550000	274	33230.0	3.9764e-07	100.0000	4.4773	1.9611e-07	1.9519e-07	6.3321e-09	8.2675e-41	2.0194e-37	8.4755e-38	3.4498e-39	8.9033e-41	6.5301e-43	0.0000e+00
707000	3550000	241	34077.9	4.8200e-07	100.0000	4.4409	2.2191e-07	2.5067e-07	9.4138e-09	4.4008e-41	3.6165e-38	8.9798e-39	2.5663e-40	5.1259e-42	0.0000e+00	0.0000e+00
708000	3550000	209	34933.9	5.7273e-07	100.0000	4.4068	2.4680e-07	3.1213e-07	1.3797e-08	2.1078e-41	6.2810e-39	9.1265e-40	1.8528e-41	1.9338e-43	0.0000e+00	0.0000e+00
709000	3550000	178	35797.4	6.9203e-07	100.0000	4.3720	2.7785e-07	3.9375e-07	2.0433e-08	9.4980e-42	1.0933e-39	9.0689e-41	1.1897e-42	0.0000e+00	0.0000e+00	0.0000e+00
710000	3550000	148	36667.8	8.2530e-07	100.0000	4.3406	3.0990e-07	4.8656e-07	2.8838e-08	3.8774e-42	1.8814e-40	8.6726e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
711000	3550000	122	37544.7	9.5905e-07	100.0000	4.3127	3.3930e-07	5.8032e-07	3.9428e-08	1.4041e-42	3.1547e-41	6.9224e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
712000	3550000	98	38427.5	1.0961e-06	100.0000	4.2821	3.6637e-07	6.7256e-07	5.7154e-08	4.4421e-43	5.0951e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
713000	3550000	78	39316.0	1.2604e-06	100.0000	4.2581	3.9988e-07	7.8592e-07	7.4608e-08	1.2191e-43	7.3708e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
714000	3550000	61	40209.7	1.4108e-06	100.0000	4.2375	4.2891e-07	8.8803e-07	9.3825e-08	1.4013e-44	4.3440e-44	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
715000	3550000	47	41108.4	1.5445e-06	100.0000	4.2198	4.5374e-07	9.7651e-07	1.1424e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
716000	3550000	36	42011.6	1.6593e-06	100.0000	4.2045	4.7457e-07	1.0495e-06	1.3517e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
717000	3550000	28	42919.1	1.7556e-06	100.0000	4.1913	4.9192e-07	1.1076e-06	1.5612e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
718000	3550000	21	43830.6	1.8331e-06	100.0000	4.1798	5.0601e-07	1.1507e-06	1.7648e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
719000	3550000	17	44745.9	1.8939e-06	100.0000	4.1697	5.1737e-07	1.1806e-06	1.9595e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
720000	3550000	14	45664.7	1.9388e-06	100.0000	4.1610	5.2623e-07	1.1985e-06	2.1405e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
721000	3550000	13	46586.9	1.9708e-06	100.0000	4.1534	5.3314e-07	1.2070e-06	2.3072e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
722000	3550000	13	47512.3	1.9916e-06	100.0000	4.1469	5.3834e-07	1.2075e-06	2.4581e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
723000	3550000	13	48440.6	2.0060e-06	100.0000	4.1410	5.4254e-07	1.2037e-06	2.5979e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
724000	3550000	14	49371.7	2.0179e-06	100.0000	4.1354	5.4631e-07	1.1984e-06	2.7318e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
725000	3550000	14	50305.4	2.0344e-06	100.0000	4.1295	5.5067e-07	1.1966e-06	2.8718e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
726000	3550000	14	51241.7	2.0556e-06	100.0000	4.1235	5.5564e-07	1.1982e-06	3.0182e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
727000	3550000	12	52180.3	2.0858e-06	100.0000	4.1169	5.6183e-07	1.2060e-06	3.1796e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
728000	3550000	11	53121.2	2.1210e-06	100.0000	4.1102	5.6865e-07	1.2175e-06	3.3489e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
729000	3550000	8	54064.2	2.1593e-06	100.0000	4.1036	5.7581e-07	1.2313e-06	3.5219e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
730000	3550000	6	55009.2	2.1985e-06	100.0000	4.0972	5.8301e-07	1.2461e-06	3.6938e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
731000	3550000	4	55956.1	2.2343e-06	100.0000	4.0914	5.8963e-07	1.2593e-06	3.8540e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
732000	3550000	3	56904.8	2.2655e-06	100.0000	4.0864	5.9552e-07	1.2702e-06	3.9983e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
733000	3550000	2	57855.2	2.2942e-06	100.0000	4.0819	6.0097e-07	1.2802e-06	4.1302e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
734000	3550000	1	58807.3	2.3181e-06	100.0000	4.0782	6.0567e-07	1.2881e-06	4.2433e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
735000	3550000	0	59761.0	2.3393e-06	100.0000	4.0751	6.0992e-07	1.2952e-06	4.3421e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
736000	3550000	0	60716.2	2.3523e-06	100.0000	4.0730	6.1294e-07	1.2981e-06	4.4122e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
737000	3550000	0	61672.7	2.3648e-06	100.0000	4.0713	6.1580e-07	1.3017e-06	4.4725e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
738000	3550000	0	62630.7	2.3769e-06	100.0000	4.0699	6.1852e-07	1.3061e-06	4.5230e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
739000	3550000	0	63589.9	2.3887e-06	100.0000	4.0689	6.2108e-07	1.3113e-06	4.5638e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
740000	3550000	0	64550.4	2.4003e-06	100.0000	4.0683	6.2350e-07	1.3173e-06	4.5950e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
741000	3550000	0	65512.0	2.4116e-06	100.0000	4.0680	6.2576e-07	1.3241e-06	4.6169e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
742000	3550000	0	66474.8	2.4227e-06	100.0000	4.0681	6.2788e-07	1.3318e-06	4.6297e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
743000	3550000	0	67438.6	2.4336e-06	100.0000	4.0684	6.2985e-07	1.3404e-06	4.6337e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
744000	3550000	0	68403.5	2.4445e-06	100.0000	4.0690	6.3168e-07	1.3499e-06	4.6292e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
745000	3550000	0	69369.4	2.4553e-06	100.0000	4.0699	6.3336e-07	1.3603e-06	4.6167e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
746000	3550000	0	70336.3	2.4661e-06	100.0000	4.0711	6.3491e-07	1.3716e-06	4.5963e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
747000	3550000	0	71304.0	2.4770e-06	100.0000	4.0724	6.3631e-07	1.3838e-06	4.5687e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
748000	3550000	0	72272.7	2.4879e-06	100.0000	4.0740	6.3758e-07	1.3969e-06	4.5341e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
749000	3550000	0	73242.2	2.4990e-06	100.0000	4.0758	6.3872e-07	1.4110e-06	4.4929e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
750000	3550000	0	74212.5	2.5102e-06	100.0000	4.0777	6.3972e-07	1.4259e-06	4.4457e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
650000	3549000	4	32640.7	1.8482e-07	100.0000	4.7692	1.4215e-07	4.2663e-08	1.0872e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651000	3549000	2	31788.2	1.9427e-07	100.0000	4.7569	1.4704e-07	4.7232e-08	1.5320e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652000	3549000	1	30944.5	2.0300e-07	100.0000	4.7453	1.5129e-07	5.1712e-08	2.1158e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653000	3549000	2	30110.4	2.1129e-07	100.0000	4.7341	1.5510e-07	5.6190e-08	2.8820e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654000	3549000	3	29286.7	2.1894e-07	100.0000	4.7234	1.5838e-07	6.0557e-08	3.8662e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655000	3549000	5	28474.3	2.2594e-07	100.0000	4.7133	1.6115e-07	6.4786e-08	5.1166e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656000	3549000	8	27674.1	2.3220e-07	100.0000	4.7037	1.6339e-07	6.8806e-08	6.6817e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657000	3549000	12	26887.4	2.3735e-07	100.0000	4.6949	1.6493e-07	7.2421e-08	8.5864e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658000	3549000	18	26115.2	2.4140e-07	100.0000	4.6868	1.6580e-07	7.5595e-08	1.0875e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659000	3549000	24	25359.0	2.4382e-07	100.0000	4.6799	1.6578e-07	7.8042e-08	1.3514e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
660000	3549000	32	24620.2	2.4475e-07	100.0000	4.6740	1.6496e-07	7.9787e-08	1.6522e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
661000	3549000	40	23900.4	2.4391e-07	100.0000	4.6692	1.6324e-07	8.0672e-08	1.9837e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
662000	3549000	50	23201.3	2.4135e-07	100.0000	4.6657	1.6067e-07	8.0685e-08	2.3420e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
663000	3549000	61	22525.0	2.3712e-07	100.0000	4.6633	1.5728e-07	7.9839e-08	2.7218e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.9618e-44	3.0408e-43	4.0778e-43
664000	3549000	73	21873.5	2.3160e-07	100.0000	4.6618	1.5328e-07	7.8312e-08	3.1269e-12	0.0000e+00	0.0000e+00	0.0000e+00	4.3440e-44	3.3197e-42	2.5215e-41	3.3174e-41
665000	3549000	85	21249.1	2.2518e-07	100.0000	4.6611	1.4887e-07	7.6305e-08	3.5661e-12	0.0000e+00	0.0000e+00	0.0000e+00	3.8283e-42	2.1857e-40	1.6131e-39	2.0905e-39
666000	3549000	96	20654.2	2.1902e-07	100.0000	4.6603	1.4461e-07	7.4404e-08	4.0862e-12	0.0000e+00	0.0000e+00	2.8586e-43	2.1394e-40	1.1677e-38	8.3605e-38	1.0610e-37
667000	3549000	107	20091.6	2.1672e-07	100.0000	4.6569	1.4237e-07	7.4345e-08	4.6807e-12	0.0000e+00	0.0000e+00	1.4774e-41	9.8945e-39	5.1185e-37	3.5242e-36	4.3496e-36
668000	3549000	117	19563.9	2.1700e-07	100.0000	4.6517	1.4143e-07	7.5566e-08	5.5717e-12	0.0000e+00	0.0000e+00	6.1374e-40	3.7776e-37	1.8330e-35	1.2040e-34	1.4359e-34
669000	3549000	125	19074.1	2.1851e-07	100.0000	4.6455	1.4105e-07	7.7452e-08	6.7825e-12	0.0000e+00	0.0000e+00	2.1176e-38	1.1843e-35	5.3409e-34	3.3226e-33	3.8069e-33
670000	3549000	133	18625.1	2.2113e-07	100.0000	4.6383	1.4116e-07	7.9962e-08	8.3704e-12	0.0000e+00	1.6816e-44	6.0608e-37	3.0445e-34	1.2646e-32	7.3984e-32	8.0956e-32
671000	3549000	139	18220.0	2.2440e-07	100.0000	4.6307	1.4154e-07	8.2850e-08	1.0396e-11	0.0000e+00	5.6753e-43	1.4355e-35	6.4063e-33	2.4298e-31	1.3276e-30	1.3792e-30
672000	3549000	146	17861.7	2.2785e-07	100.0000	4.6230	1.4196e-07	8.5882e-08	1.2923e-11	0.0000e+00	1.4721e-41	2.8092e-34	1.1021e-31	3.7848e-30	1.9181e-29	1.8806e-29
