resolution x y mass_100 mass_res abs_diff rel_diff
500 741000 3550000 2.41150000e-06 2.41150000e-06 0.00000000e+00 0.00000000e+00
500 741500 3550000 2.41710000e-06 2.41710000e-06 0.00000000e+00 0.00000000e+00
500 742000 3550000 2.42260000e-06 2.42260000e-06 0.00000000e+00 0.00000000e+00
500 742500 3550000 2.42810000e-06 2.42810000e-06 0.00000000e+00 0.00000000e+00
500 743000 3550000 2.43360000e-06 2.43360000e-06 0.00000000e+00 0.00000000e+00
500 743500 3550000 2.43900000e-06 2.43900000e-06 0.00000000e+00 0.00000000e+00
500 744000 3550000 2.44450000e-06 2.44450000e-06 0.00000000e+00 0.00000000e+00
500 744500 3550000 2.44990000e-06 2.44990000e-06 0.00000000e+00 0.00000000e+00
500 745000 3550000 2.45530000e-06 2.45530000e-06 0.00000000e+00 0.00000000e+00
500 745500 3550000 2.46070000e-06 2.46070000e-06 0.00000000e+00 0.00000000e+00
500 746000 3550000 2.46610000e-06 2.46610000e-06 0.00000000e+00 0.00000000e+00
500 746500 3550000 2.47150000e-06 2.47150000e-06 0.00000000e+00 0.00000000e+00
500 747000 3550000 2.47700000e-06 2.47700000e-06 0.00000000e+00 0.00000000e+00
500 747500 3550000 2.48240000e-06 2.48240000e-06 0.00000000e+00 0.00000000e+00
500 748000 3550000 2.48790000e-06 2.48790000e-06 0.00000000e+00 0.00000000e+00
500 748500 3550000 2.49340000e-06 2.49340000e-06 0.00000000e+00 0.00000000e+00
500 749000 3550000 2.49900000e-06 2.49900000e-06 0.00000000e+00 0.00000000e+00
500 749500 3550000 2.50460000e-06 2.50460000e-06 0.00000000e+00 0.00000000e+00
500 750000 3550000 2.51020000e-06 2.51020000e-06 0.00000000e+00 0.00000000e+00
500 650000 3549500 1.80190000e-07 1.80190000e-07 0.00000000e+00 0.00000000e+00
500 650500 3549500 1.84910000e-07 1.84910000e-07 0.00000000e+00 0.00000000e+00
500 651000 3549500 1.89400000e-07 1.89400000e-07 0.00000000e+00 0.00000000e+00
500 651500 3549500 1.93630000e-07 1.93630000e-07 0.00000000e+00 0.00000000e+00
500 652000 3549500 1.97890000e-07 1.97890000e-07 0.00000000e+00 0.00000000e+00
500 652500 3549500 2.01960000e-07 2.01960000e-07 0.00000000e+00 0.00000000e+00
500 653000 3549500 2.05950000e-07 2.05950000e-07 0.00000000e+00 0.00000000e+00
500 653500 3549500 2.09720000e-07 2.09720000e-07 0.00000000e+00 0.00000000e+00
500 654000 3549500 2.13480000e-07 2.13480000e-07 0.00000000e+00 0.00000000e+00
500 654500 3549500 2.17000000e-07 2.17000000e-07 0.00000000e+00 0.00000000e+00
500 655000 3549500 2.20380000e-07 2.20380000e-07 0.00000000e+00 0.00000000e+00
500 655500 3549500 2.23620000e-07 2.23620000e-07 0.00000000e+00 0.00000000e+00
500 656000 3549500 2.26570000e-07 2.26570000e-07 0.00000000e+00 0.00000000e+00
500 656500 3549500 2.29350000e-07 2.29350000e-07 0.00000000e+00 0.00000000e+00
500 657000 3549500 2.31810000e-07 2.31810000e-07 0.00000000e+00 0.00000000e+00
500 657500 3549500 2.34070000e-07 2.34070000e-07 0.00000000e+00 0.00000000e+00
500 658000 3549500 2.35990000e-07 2.35990000e-07 0.00000000e+00 0.00000000e+00
500 658500 3549500 2.37540000e-07 2.37540000e-07 0.00000000e+00 0.00000000e+00
500 659000 3549500 2.38720000e-07 2.38720000e-07 0.00000000e+00 0.00000000e+00
500 659500 3549500 2.39640000e-07 2.39640000e-07 0.00000000e+00 0.00000000e+00
500 660000 3549500 2.40150000e-07 2.40150000e-07 0.00000000e+00 0.00000000e+00
500 660500 3549500 2.40240000e-07 2.40240000e-07 0.00000000e+00 0.00000000e+00
500 661000 3549500 2.39890000e-07 2.39890000e-07 0.00000000e+00 0.00000000e+00
500 661500 3549500 2.39230000e-07 2.39230000e-07 0.00000000e+00 0.00000000e+00
500 662000 3549500 2.38110000e-07 2.38110000e-07 0.00000000e+00 0.00000000e+00
500 662500 3549500 2.36790000e-07 2.36790000e-07 0.00000000e+00 0.00000000e+00
500 663000 3549500 2.35000000e-07 2.35000000e-07 0.00000000e+00 0.00000000e+00
500 663500 3549500 2.33000000e-07 2.33000000e-07 0.00000000e+00 0.00000000e+00
500 664000 3549500 2.30780000e-07 2.30780000e-07 0.00000000e+00 0.00000000e+00
500 664500 3549500 2.28360000e-07 2.28360000e-07 0.00000000e+00 0.00000000e+00
500 665000 3549500 2.25860000e-07 2.25860000e-07 0.00000000e+00 0.00000000e+00
500 665500 3549500 2.23290000e-07 2.23290000e-07 0.00000000e+00 0.00000000e+00
500 666000 3549500 2.20920000e-07 2.20920000e-07 0.00000000e+00 0.00000000e+00
500 666500 3549500 2.18630000e-07 2.18630000e-07 0.00000000e+00 0.00000000e+00
500 667000 3549500 2.16560000e-07 2.16560000e-07 0.00000000e+00 0.00000000e+00
500 667500 3549500 2.16880000e-07 2.16880000e-07 0.00000000e+00 0.00000000e+00
500 668000 3549500 2.17360000e-07 2.17360000e-07 0.00000000e+00 0.00000000e+00
500 668500 3549500 2.18130000e-07 2.18130000e-07 0.00000000e+00 0.00000000e+00
500 669000 3549500 2.19080000e-07 2.19080000e-07 0.00000000e+00 0.00000000e+00
500 669500 3549500 2.20220000e-07 2.20220000e-07 0.00000000e+00 0.00000000e+00
500 670000 3549500 2.21570000e-07 2.21570000e-07 0.00000000e+00 0.00000000e+00
500 670500 3549500 2.23130000e-07 2.23130000e-07 0.00000000e+00 0.00000000e+00
500 671000 3549500 2.24670000e-07 2.24670000e-07 0.00000000e+00 0.00000000e+00
500 671500 3549500 2.26200000e-07 2.26200000e-07 0.00000000e+00 0.00000000e+00
500 672000 3549500 2.27710000e-07 2.27710000e-07 0.00000000e+00 0.00000000e+00
500 672500 3549500 2.29200000e-07 2.29200000e-07 0.00000000e+00 0.00000000e+00
500 673000 3549500 2.30430000e-07 2.30430000e-07 0.00000000e+00 0.00000000e+00
500 673500 3549500 2.31610000e-07 2.31610000e-07 0.00000000e+00 0.00000000e+00
500 674000 3549500 2.32510000e-07 2.32510000e-07 0.00000000e+00 0.00000000e+00
500 674500 3549500 2.33230000e-07 2.33230000e-07 0.00000000e+00 0.00000000e+00
500 675000 3549500 2.33620000e-07 2.33620000e-07 0.00000000e+00 0.00000000e+00
500 675500 3549500 2.33820000e-07 2.33820000e-07 0.00000000e+00 0.00000000e+00
500 676000 3549500 2.33800000e-07 2.33800000e-07 0.00000000e+00 0.00000000e+00
500 676500 3549500 2.33430000e-07 2.33430000e-07 0.00000000e+00 0.00000000e+00
500 677000 3549500 2.32830000e-07 2.32830000e-07 0.00000000e+00 0.00000000e+00
500 677500 3549500 2.31850000e-07 2.31850000e-07 0.00000000e+00 0.00000000e+00
500 678000 3549500 2.30470000e-07 2.30470000e-07 0.00000000e+00 0.00000000e+00
500 678500 3549500 2.28690000e-07 2.28690000e-07 0.00000000e+00 0.00000000e+00
500 679000 3549500 2.26650000e-07 2.26650000e-07 0.00000000e+00 0.00000000e+00
500 679500 3549500 2.25880000e-07 2.25880000e-07 0.00000000e+00 0.00000000e+00
500 680000 3549500 2.25360000e-07 2.25360000e-07 0.00000000e+00 0.00000000e+00
500 680500 3549500 2.24400000e-07 2.24400000e-07 0.00000000e+00 0.00000000e+00
500 681000 3549500 2.23190000e-07 2.23190000e-07 0.00000000e+00 0.00000000e+00
500 681500 3549500 2.21510000e-07 2.21510000e-07 0.00000000e+00 0.00000000e+00
500 682000 3549500 2.19350000e-07 2.19350000e-07 0.00000000e+00 0.00000000e+00
500 682500 3549500 2.16900000e-07 2.16900000e-07 0.00000000e+00 0.00000000e+00
500 683000 3549500 2.13940000e-07 2.13940000e-07 0.00000000e+00 0.00000000e+00
500 683500 3549500 2.10570000e-07 2.10570000e-07 0.00000000e+00 0.00000000e+00
500 684000 3549500 2.06900000e-07 2.06900000e-07 0.00000000e+00 0.00000000e+00
500 684500 3549500 2.02700000e-07 2.02700000e-07 0.00000000e+00 0.00000000e+00
500 685000 3549500 1.98080000e-07 1.98080000e-07 0.00000000e+00 0.00000000e+00
500 685500 3549500 1.93050000e-07 1.93050000e-07 0.00000000e+00 0.00000000e+00
500 686000 3549500 1.87600000e-07 1.87600000e-07 0.00000000e+00 0.00000000e+00
500 686500 3549500 1.83070000e-07 1.83070000e-07 0.00000000e+00 0.00000000e+00
500 687000 3549500 1.78960000e-07 1.78960000e-07 0.00000000e+00 0.00000000e+00
500 687500 3549500 1.74420000e-07 1.74420000e-07 0.00000000e+00 0.00000000e+00
500 688000 3549500 1.69530000e-07 1.69530000e-07 0.00000000e+00 0.00000000e+00
500 688500 3549500 1.64190000e-07 1.64190000e-07 0.00000000e+00 0.00000000e+00
500 689000 3549500 1.58400000e-07 1.58400000e-07 0.00000000e+00 0.00000000e+00
500 689500 3549500 1.52360000e-07 1.52360000e-07 0.00000000e+00 0.00000000e+00
500 690000 3549500 1.46000000e-07 1.46000000e-07 0.00000000e+00 0.00000000e+00
500 690500 3549500 1.39420000e-07 1.39420000e-07 0.00000000e+00 0.00000000e+00
500 691000 3549500 1.32750000e-07 1.32750000e-07 0.00000000e+00 0.00000000e+00
500 691500 3549500 1.26840000e-07 1.26840000e-07 0.00000000e+00 0.00000000e+00
500 692000 3549500 1.21990000e-07 1.21990000e-07 0.00000000e+00 0.00000000e+00
500 692500 3549500 1.17350000e-07 1.17350000e-07 0.00000000e+00 0.00000000e+00
500 693000 3549500 1.12970000e-07 1.12970000e-07 0.00000000e+00 0.00000000e+00
500 693500 3549500 1.09010000e-07 1.09010000e-07 0.00000000e+00 0.00000000e+00
500 694000 3549500 1.05480000e-07 1.05480000e-07 0.00000000e+00 0.00000000e+00
500 694500 3549500 1.02650000e-07 1.02650000e-07 0.00000000e+00 0.00000000e+00
500 695000 3549500 1.00540000e-07 1.00540000e-07 0.00000000e+00 0.00000000e+00
500 695500 3549500 9.92170000e-08 9.92170000e-08 0.00000000e+00 0.00000000e+00
500 696000 3549500 9.89190000e-08 9.89190000e-08 0.00000000e+00 0.00000000e+00
500 696500 3549500 9.95960000e-08 9.95960000e-08 0.00000000e+00 0.00000000e+00
500 697000 3549500 1.01360000e-07 1.01360000e-07 0.00000000e+00 0.00000000e+00
500 697500 3549500 1.04340000e-07 1.04340000e-07 0.00000000e+00 0.00000000e+00
500 698000 3549500 1.08530000e-07 1.08530000e-07 0.00000000e+00 0.00000000e+00
500 698500 3549500 1.14030000e-07 1.14030000e-07 0.00000000e+00 0.00000000e+00
500 699000 3549500 1.20930000e-07 1.20930000e-07 0.00000000e+00 0.00000000e+00
500 699500 3549500 1.29190000e-07 1.29190000e-07 0.00000000e+00 0.00000000e+00
500 700000 3549500 1.38910000e-07 1.38910000e-07 0.00000000e+00 0.00000000e+00
500 700500 3549500 1.50050000e-07 1.50050000e-07 0.00000000e+00 0.00000000e+00
500 701000 3549500 1.62610000e-07 1.62610000e-07 0.00000000e+00 0.00000000e+00
500 701500 3549500 1.76730000e-07 1.76730000e-07 0.00000000e+00 0.00000000e+00
500 702000 3549500 1.93700000e-07 1.93700000e-07 0.00000000e+00 0.00000000e+00
500 702500 3549500 2.14140000e-07 2.14140000e-07 0.00000000e+00 0.00000000e+00
500 703000 3549500 2.36450000e-07 2.36450000e-07 0.00000000e+00 0.00000000e+00
500 703500 3549500 2.60720000e-07 2.60720000e-07 0.00000000e+00 0.00000000e+00
500 704000 3549500 2.86880000e-07 2.86880000e-07 0.00000000e+00 0.00000000e+00
