CPU	GPU	log10(CPU/GPU)
6.3815000000e-223	0.0000000000e+00	NA
3.4926000000e-217	0.0000000000e+00	NA
1.3866000000e-211	0.0000000000e+00	NA
4.0754000000e-206	0.0000000000e+00	NA
8.8978000000e-201	0.0000000000e+00	NA
1.4547000000e-195	0.0000000000e+00	NA
1.7689000000e-190	0.0000000000e+00	NA
1.6120000000e-185	0.0000000000e+00	NA
1.0987000000e-180	0.0000000000e+00	NA
5.6144000000e-176	0.0000000000e+00	NA
2.1468000000e-171	0.0000000000e+00	NA
6.1561000000e-167	0.0000000000e+00	NA
1.3368000000e-162	0.0000000000e+00	NA
2.2088000000e-158	0.0000000000e+00	NA
2.8092000000e-154	0.0000000000e+00	NA
2.7783000000e-150	0.0000000000e+00	NA
2.1556000000e-146	0.0000000000e+00	NA
1.3313000000e-142	0.0000000000e+00	NA
6.8558000000e-139	0.0000000000e+00	NA
2.9471000000e-135	0.0000000000e+00	NA
9.8868000000e-132	0.0000000000e+00	NA
2.5642000000e-128	0.0000000000e+00	NA
5.0986000000e-125	0.0000000000e+00	NA
7.7023000000e-122	0.0000000000e+00	NA
8.8311000000e-119	0.0000000000e+00	NA
7.6293000000e-116	0.0000000000e+00	NA
4.9751000000e-113	0.0000000000e+00	NA
2.4459000000e-110	0.0000000000e+00	NA
9.0734000000e-108	0.0000000000e+00	NA
2.5355000000e-105	0.0000000000e+00	NA
5.5156000000e-103	0.0000000000e+00	NA
9.2389000000e-101	0.0000000000e+00	NA
1.1749000000e-98	0.0000000000e+00	NA
1.1359000000e-96	0.0000000000e+00	NA
8.3731000000e-95	0.0000000000e+00	NA
4.7162000000e-93	0.0000000000e+00	NA
2.0352000000e-91	0.0000000000e+00	NA
6.7335000000e-90	0.0000000000e+00	NA
1.7104000000e-88	0.0000000000e+00	NA
3.3384000000e-87	0.0000000000e+00	NA
5.0244000000e-86	0.0000000000e+00	NA
5.8397000000e-85	0.0000000000e+00	NA
5.2712000000e-84	0.0000000000e+00	NA
3.7105000000e-83	0.0000000000e+00	NA
2.0495000000e-82	0.0000000000e+00	NA
8.9433000000e-82	0.0000000000e+00	NA
3.1071000000e-81	0.0000000000e+00	NA
8.6427000000e-81	0.0000000000e+00	NA
1.9352000000e-80	0.0000000000e+00	NA
3.4955000000e-80	0.0000000000e+00	NA
5.0970000000e-80	0.0000000000e+00	NA
5.9973000000e-80	0.0000000000e+00	NA
5.6891000000e-80	0.0000000000e+00	NA
4.3490000000e-80	0.0000000000e+00	NA
2.6780000000e-80	0.0000000000e+00	NA
1.3247000000e-80	0.0000000000e+00	NA
5.2780000000e-81	0.0000000000e+00	NA
1.6877000000e-81	0.0000000000e+00	NA
4.3140000000e-82	0.0000000000e+00	NA
9.2571000000e-83	0.0000000000e+00	NA
1.5979000000e-83	0.0000000000e+00	NA
2.1600000000e-84	0.0000000000e+00	NA
2.3011000000e-85	0.0000000000e+00	NA
2.1365000000e-86	0.0000000000e+00	NA
1.5284000000e-87	0.0000000000e+00	NA
8.5879000000e-89	0.0000000000e+00	NA
3.8728000000e-90	0.0000000000e+00	NA
1.4456000000e-91	0.0000000000e+00	NA
4.6034000000e-93	0.0000000000e+00	NA
1.2964000000e-94	0.0000000000e+00	NA
3.3241000000e-96	0.0000000000e+00	NA
7.9852000000e-98	0.0000000000e+00	NA
1.8292000000e-99	0.0000000000e+00	NA
4.0791000000e-101	0.0000000000e+00	NA
8.9921000000e-103	0.0000000000e+00	NA
2.0055000000e-104	0.0000000000e+00	NA
4.5385000000e-106	0.0000000000e+00	NA
1.0576000000e-107	0.0000000000e+00	NA
2.5122000000e-109	0.0000000000e+00	NA
6.0513000000e-111	0.0000000000e+00	NA
1.4693000000e-112	0.0000000000e+00	NA
3.5468000000e-114	0.0000000000e+00	NA
8.4739000000e-116	0.0000000000e+00	NA
2.0158000000e-117	0.0000000000e+00	NA
4.7311000000e-119	0.0000000000e+00	NA
1.0996000000e-120	0.0000000000e+00	NA
2.4634000000e-122	0.0000000000e+00	NA
5.3996000000e-124	0.0000000000e+00	NA
1.1389000000e-125	0.0000000000e+00	NA
2.2683000000e-127	0.0000000000e+00	NA
4.1970000000e-129	0.0000000000e+00	NA
7.1438000000e-131	0.0000000000e+00	NA
1.1166000000e-132	0.0000000000e+00	NA
1.6111000000e-134	0.0000000000e+00	NA
2.1684000000e-136	0.0000000000e+00	NA
2.7554000000e-138	0.0000000000e+00	NA
3.3428000000e-140	0.0000000000e+00	NA
3.9038000000e-142	0.0000000000e+00	NA
4.4107000000e-144	0.0000000000e+00	NA
4.8332000000e-146	0.0000000000e+00	NA
5.1415000000e-148	0.0000000000e+00	NA
9.3409000000e-219	0.0000000000e+00	NA
5.1311000000e-213	0.0000000000e+00	NA
2.0391000000e-207	0.0000000000e+00	NA
6.0126000000e-202	0.0000000000e+00	NA
1.3137000000e-196	0.0000000000e+00	NA
2.1444000000e-191	0.0000000000e+00	NA
2.6229000000e-186	0.0000000000e+00	NA
2.3887000000e-181	0.0000000000e+00	NA
1.6318000000e-176	0.0000000000e+00	NA
8.2774000000e-172	0.0000000000e+00	NA
3.1526000000e-167	0.0000000000e+00	NA
8.9988000000e-163	0.0000000000e+00	NA
1.9363000000e-158	0.0000000000e+00	NA
3.1570000000e-154	0.0000000000e+00	NA
3.9457000000e-150	0.0000000000e+00	NA
3.8192000000e-146	0.0000000000e+00	NA
2.9386000000e-142	0.0000000000e+00	NA
1.9755000000e-138	0.0000000000e+00	NA
1.1040000000e-134	0.0000000000e+00	NA
4.8899000000e-131	0.0000000000e+00	NA
1.7004000000e-127	0.0000000000e+00	NA
4.5768000000e-124	0.0000000000e+00	NA
9.4327000000e-121	0.0000000000e+00	NA
1.4722000000e-117	0.0000000000e+00	NA
1.7347000000e-114	0.0000000000e+00	NA
1.5394000000e-111	0.0000000000e+00	NA
1.0283000000e-108	0.0000000000e+00	NA
5.1779000000e-106	0.0000000000e+00	NA
1.9632000000e-103	0.0000000000e+00	NA
5.6690000000e-101	0.0000000000e+00	NA
1.2674000000e-98	0.0000000000e+00	NA
2.1373000000e-96	0.0000000000e+00	NA
2.7273000000e-94	0.0000000000e+00	NA
2.6385000000e-92	0.0000000000e+00	NA
1.9451000000e-90	0.0000000000e+00	NA
1.0940000000e-88	0.0000000000e+00	NA
4.7074000000e-87	0.0000000000e+00	NA
1.5520000000e-85	0.0000000000e+00	NA
3.9240000000e-84	0.0000000000e+00	NA
7.6114000000e-83	0.0000000000e+00	NA
1.1359000000e-81	0.0000000000e+00	NA
1.3070000000e-80	0.0000000000e+00	NA
1.1637000000e-79	0.0000000000e+00	NA
8.0706000000e-79	0.0000000000e+00	NA
4.3832000000e-78	0.0000000000e+00	NA
1.8778000000e-77	0.0000000000e+00	NA
6.3984000000e-77	0.0000000000e+00	NA
1.7457000000e-76	0.0000000000e+00	NA
3.8349000000e-76	0.0000000000e+00	NA
6.7906000000e-76	0.0000000000e+00	NA
9.6831000000e-76	0.0000000000e+00	NA
1.1104000000e-75	0.0000000000e+00	NA
1.0231000000e-75	0.0000000000e+00	NA
7.5649000000e-76	0.0000000000e+00	NA
4.4926000000e-76	0.0000000000e+00	NA
2.1455000000e-76	0.0000000000e+00	NA
8.2630000000e-77	0.0000000000e+00	NA
2.5625000000e-77	0.0000000000e+00	NA
6.3802000000e-78	0.0000000000e+00	NA
1.3351000000e-78	0.0000000000e+00	NA
2.2583000000e-79	0.0000000000e+00	NA
3.0040000000e-80	0.0000000000e+00	NA
3.1594000000e-81	0.0000000000e+00	NA
2.8913000000e-82	0.0000000000e+00	NA
2.0507000000e-83	0.0000000000e+00	NA
1.1419000000e-84	0.0000000000e+00	NA
5.1296000000e-86	0.0000000000e+00	NA
1.9201000000e-87	0.0000000000e+00	NA
6.1664000000e-89	0.0000000000e+00	NA
1.7589000000e-90	0.0000000000e+00	NA
