i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
340	34745.7869	-12403.4223	712708.7869	3519759.5777	9510692.8691	1.7568e-07
341	34841.8239	-12431.2950	712804.8239	3519731.7050	9510692.8691	1.6314e-07
342	34937.8610	-12459.1678	712900.8610	3519703.8322	9510692.8691	1.5150e-07
343	35033.8980	-12487.0405	712996.8980	3519675.9595	9510692.8691	1.4069e-07
344	35129.9350	-12514.9132	713092.9350	3519648.0868	9510692.8691	1.3065e-07
345	35225.9720	-12542.7860	713188.9720	3519620.2140	9510692.8691	1.2133e-07
346	35322.0091	-12570.6587	713285.0091	3519592.3413	9510692.8691	1.1267e-07
347	35418.0461	-12598.5314	713381.0461	3519564.4686	9510692.8691	1.0463e-07
348	35514.0831	-12626.4041	713477.0831	3519536.5959	9510692.8691	9.7166e-08
349	35610.1202	-12654.2769	713573.1202	3519508.7231	9510692.8691	9.0234e-08
350	35706.1572	-12682.1496	713669.1572	3519480.8504	9510692.8691	8.3796e-08
351	35802.1942	-12710.0223	713765.1942	3519452.9777	9510692.8691	7.7819e-08
352	35898.2312	-12737.8951	713861.2312	3519425.1049	9510692.8691	7.2267e-08
353	35994.2683	-12765.7678	713957.2683	3519397.2322	9510692.8691	6.7113e-08
354	36090.3053	-12793.6405	714053.3053	3519369.3595	9510692.8691	6.2326e-08
355	36186.3423	-12821.5133	714149.3423	3519341.4867	9510692.8691	5.7880e-08
356	36282.3794	-12849.3860	714245.3794	3519313.6140	9510692.8691	5.3752e-08
357	36378.4164	-12877.2587	714341.4164	3519285.7413	9510692.8691	4.9919e-08
358	36474.4534	-12905.1314	714437.4534	3519257.8686	9510692.8691	4.6359e-08
359	36570.4904	-12933.0042	714533.4904	3519229.9958	9510692.8691	4.3053e-08
360	36666.5275	-12960.8769	714629.5275	3519202.1231	9510692.8691	3.9983e-08
361	36762.5645	-12988.7496	714725.5645	3519174.2504	9510692.8691	3.7132e-08
362	36858.6015	-13016.6224	714821.6015	3519146.3776	9510692.8691	3.4484e-08
363	36954.6386	-13044.4951	714917.6386	3519118.5049	9510692.8691	3.2025e-08
364	37050.6756	-13072.3678	715013.6756	3519090.6322	9510692.8691	2.9742e-08
365	37146.7126	-13100.2405	715109.7126	3519062.7595	9510692.8691	2.7622e-08
366	37242.7496	-13128.1133	715205.7496	3519034.8867	9510692.8691	2.5653e-08
367	37338.7867	-13155.9860	715301.7867	3519007.0140	9510692.8691	2.3824e-08
368	37434.8237	-13183.8587	715397.8237	3518979.1413	9510692.8691	2.2126e-08
369	37530.8607	-13211.7315	715493.8607	3518951.2685	9510692.8691	2.0548e-08
370	37626.8978	-13239.6042	715589.8978	3518923.3958	9510692.8691	1.9084e-08
371	37722.9348	-13267.4769	715685.9348	3518895.5231	9510692.8691	1.7723e-08
372	37818.9718	-13295.3497	715781.9718	3518867.6503	9510692.8691	1.6460e-08
373	37915.0089	-13323.2224	715878.0089	3518839.7776	9510692.8691	1.5287e-08
374	38011.0459	-13351.0951	715974.0459	3518811.9049	9510692.8691	1.4198e-08
375	38107.0829	-13378.9678	716070.0829	3518784.0322	9510692.8691	1.3186e-08
376	38203.1199	-13406.8406	716166.1199	3518756.1594	9510692.8691	1.2246e-08
377	38299.1570	-13434.7133	716262.1570	3518728.2867	9510692.8691	1.1374e-08
378	38395.1940	-13462.5860	716358.1940	3518700.4140	9510692.8691	1.0563e-08
379	38491.2310	-13490.4588	716454.2310	3518672.5412	9510692.8691	9.8105e-09
380	38587.2681	-13518.3315	716550.2681	3518644.6685	9510692.8691	9.1115e-09
381	38683.3051	-13546.2042	716646.3051	3518616.7958	9510692.8691	8.4623e-09
382	38779.3421	-13574.0769	716742.3421	3518588.9231	9510692.8691	7.8594e-09
383	38875.3791	-13601.9497	716838.3791	3518561.0503	9510692.8691	7.2995e-09
384	38971.4162	-13629.8224	716934.4162	3518533.1776	9510692.8691	6.7794e-09
385	39067.4532	-13657.6951	717030.4532	3518505.3049	9510692.8691	6.2965e-09
386	39163.4902	-13685.5679	717126.4902	3518477.4321	9510692.8691	5.8480e-09
387	39259.5273	-13713.4406	717222.5273	3518449.5594	9510692.8691	5.4314e-09
388	39355.5643	-13741.3133	717318.5643	3518421.6867	9510692.8691	5.0445e-09
389	39451.6013	-13769.1861	717414.6013	3518393.8139	9510692.8691	4.6852e-09
390	39547.6383	-13797.0588	717510.6383	3518365.9412	9510692.8691	4.3515e-09
391	39643.6754	-13824.9315	717606.6754	3518338.0685	9510692.8691	4.0416e-09
392	39739.7124	-13852.8042	717702.7124	3518310.1958	9510692.8691	3.7538e-09
393	39835.7494	-13880.6770	717798.7494	3518282.3230	9510692.8691	3.4864e-09
394	39931.7865	-13908.5497	717894.7865	3518254.4503	9510692.8691	3.2382e-09
395	40027.8235	-13936.4224	717990.8235	3518226.5776	9510692.8691	3.0076e-09
396	40123.8605	-13964.2952	718086.8605	3518198.7048	9510692.8691	2.7934e-09
397	40219.8976	-13992.1679	718182.8976	3518170.8321	9510692.8691	2.5945e-09
398	40315.9346	-14020.0406	718278.9346	3518142.9594	9510692.8691	2.4098e-09
399	40411.9716	-14047.9133	718374.9716	3518115.0867	9510692.8691	2.2382e-09
400	40508.0086	-14075.7861	718471.0086	3518087.2139	9510692.8691	2.0788e-09
401	40604.0457	-14103.6588	718567.0457	3518059.3412	9510692.8691	1.9308e-09
402	40700.0827	-14131.5315	718663.0827	3518031.4685	9510692.8691	1.7934e-09
403	40796.1197	-14159.4043	718759.1197	3518003.5957	9510692.8691	1.6657e-09
404	40892.1568	-14187.2770	718855.1568	3517975.7230	9510692.8691	1.5471e-09
405	40988.1938	-14215.1497	718951.1938	3517947.8503	9510692.8691	1.4370e-09
406	41084.2308	-14243.0225	719047.2308	3517919.9775	9510692.8691	1.3347e-09
407	41180.2678	-14270.8952	719143.2678	3517892.1048	9510692.8691	1.2397e-09
408	41276.3049	-14298.7679	719239.3049	3517864.2321	9510692.8691	1.1515e-09
409	41372.3419	-14326.6406	719335.3419	3517836.3594	9510692.8691	1.0695e-09
410	41468.3789	-14354.5134	719431.3789	3517808.4866	9510692.8691	9.9338e-10
411	41564.4160	-14382.3861	719527.4160	3517780.6139	9510692.8691	9.2268e-10
412	41660.4530	-14410.2588	719623.4530	3517752.7412	9510692.8691	8.5702e-10
413	41756.4900	-14438.1316	719719.4900	3517724.8684	9510692.8691	7.9603e-10
414	41852.5270	-14466.0043	719815.5270	3517696.9957	9510692.8691	7.3938e-10
415	41948.5641	-14493.8770	719911.5641	3517669.1230	9510692.8691	6.8677e-10
416	42044.6011	-14521.7497	720007.6011	3517641.2503	9510692.8691	6.3790e-10
417	42140.6381	-14549.6225	720103.6381	3517613.3775	9510692.8691	5.9251e-10
418	42236.6752	-14577.4952	720199.6752	3517585.5048	9510692.8691	5.5035e-10
419	42332.7122	-14605.3679	720295.7122	3517557.6321	9510692.8691	5.1119e-10
420	42428.7492	-14633.2407	720391.7492	3517529.7593	9510692.8691	4.7482e-10
421	42524.7862	-14661.1134	720487.7862	3517501.8866	9510692.8691	4.4104e-10
422	42620.8233	-14688.9861	720583.8233	3517474.0139	9510692.8691	4.0966e-10
423	42716.8603	-14716.8589	720679.8603	3517446.1411	9510692.8691	3.8052e-10
424	42812.8973	-14744.7316	720775.8973	3517418.2684	9510692.8691	3.5345e-10
425	42908.9344	-14772.6043	720871.9344	3517390.3957	9510692.8691	3.2830e-10
426	43004.9714	-14800.4770	720967.9714	3517362.5230	9510692.8691	3.0495e-10
427	43101.0084	-14828.3498	721064.0084	3517334.6502	9510692.8691	2.8326e-10
428	43197.0455	-14856.2225	721160.0455	3517306.7775	9510692.8691	2.6311e-10
429	43293.0825	-14884.0952	721256.0825	3517278.9048	9510692.8691	2.4439e-10
430	43389.1195	-14911.9680	721352.1195	3517251.0320	9510692.8691	2.2701e-10
431	43485.1565	-14939.8407	721448.1565	3517223.1593	9510692.8691	2.1087e-10
432	43581.1936	-14967.7134	721544.1936	3517195.2866	9510692.8691	1.9587e-10
433	43677.2306	-14995.5861	721640.2306	3517167.4139	9510692.8691	1.8194e-10
434	43773.2676	-15023.4589	721736.2676	3517139.5411	9510692.8691	1.6900e-10
435	43869.3047	-15051.3316	721832.3047	3517111.6684	9510692.8691	1.5698e-10
436	43965.3417	-15079.2043	721928.3417	3517083.7957	9510692.8691	1.4582e-10
437	44061.3787	-15107.0771	722024.3787	3517055.9229	9510692.8691	1.3545e-10
438	44157.4157	-15134.9498	722120.4157	3517028.0502	9510692.8691	1.2582e-10
439	44253.4528	-15162.8225	722216.4528	3517000.1775	9510692.8691	1.1687e-10
440	44349.4898	-15190.6953	722312.4898	3516972.3047	9510692.8691	1.0856e-10
441	44445.5268	-15218.5680	722408.5268	3516944.4320	9510692.8691	1.0084e-10
442	44541.5639	-15246.4407	722504.5639	3516916.5593	9510692.8691	9.3672e-11
443	44637.6009	-15274.3134	722600.6009	3516888.6866	9510692.8691	8.7013e-11
444	44733.6379	-15302.1862	722696.6379	3516860.8138	9510692.8691	8.0826e-11
445	44829.6749	-15330.0589	722792.6749	3516832.9411	9510692.8691	7.5080e-11
446	44925.7120	-15357.9316	722888.7120	3516805.0684	9510692.8691	6.9743e-11
447	45021.7490	-15385.8044	722984.7490	3516777.1956	9510692.8691	6.4785e-11
448	45117.7860	-15413.6771	723080.7860	3516749.3229	9510692.8691	6.0179e-11
449	45213.8231	-15441.5498	723176.8231	3516721.4502	9510692.8691	5.5902e-11
450	45309.8601	-15469.4225	723272.8601	3516693.5775	9510692.8691	5.1928e-11
451	45405.8971	-15497.2953	723368.8971	3516665.7047	9510692.8691	4.8237e-11
452	45501.9341	-15525.1680	723464.9341	3516637.8320	9510692.8691	4.4808e-11
453	45597.9712	-15553.0407	723560.9712	3516609.9593	9510692.8691	4.1623e-11
454	45694.0082	-15580.9135	723657.0082	3516582.0865	9510692.8691	3.8665e-11
455	45790.0452	-15608.7862	723753.0452	3516554.2138	9510692.8691	3.5917e-11
456	45886.0823	-15636.6589	723849.0823	3516526.3411	9510692.8691	3.3364e-11
457	45982.1193	-15664.5317	723945.1193	3516498.4683	9510692.8691	3.0993e-11
458	46078.1563	-15692.4044	724041.1563	3516470.5956	9510692.8691	2.8791e-11
459	46174.1934	-15720.2771	724137.1934	3516442.7229	9510692.8691	2.6745e-11
460	46270.2304	-15748.1498	724233.2304	3516414.8502	9510692.8691	2.4844e-11
461	46366.2674	-15776.0226	724329.2674	3516386.9774	9510692.8691	2.3079e-11
462	46462.3044	-15803.8953	724425.3044	3516359.1047	9510692.8691	2.1439e-11
463	46558.3415	-15831.7680	724521.3415	3516331.2320	9510692.8691	1.9915e-11
464	46654.3785	-15859.6408	724617.3785	3516303.3592	9510692.8691	1.8500e-11
465	46750.4155	-15887.5135	724713.4155	3516275.4865	9510692.8691	1.7186e-11
466	46846.4526	-15915.3862	724809.4526	3516247.6138	9510692.8691	1.5965e-11
467	46942.4896	-15943.2589	724905.4896	3516219.7411	9510692.8691	1.4831e-11
468	47038.5266	-15971.1317	725001.5266	3516191.8683	9510692.8691	1.3777e-11
469	47134.5636	-15999.0044	725097.5636	3516163.9956	9510692.8691	1.2798e-11
470	47230.6007	-16026.8771	725193.6007	3516136.1229	9510692.8691	1.1889e-11
471	47326.6377	-16054.7499	725289.6377	3516108.2501	9510692.8691	1.1044e-11
472	47422.6747	-16082.6226	725385.6747	3516080.3774	9510692.8691	1.0260e-11
473	47518.7118	-16110.4953	725481.7118	3516052.5047	9510692.8691	9.5309e-12
474	47614.7488	-16138.3681	725577.7488	3516024.6319	9510692.8691	8.8539e-12
475	47710.7858	-16166.2408	725673.7858	3515996.7592	9510692.8691	8.2250e-12
476	47806.8228	-16194.1135	725769.8228	3515968.8865	9510692.8691	7.6407e-12
477	47902.8599	-16221.9862	725865.8599	3515941.0138	9510692.8691	7.0980e-12
478	47998.8969	-16249.8590	725961.8969	3515913.1410	9510692.8691	6.5939e-12
479	48094.9339	-16277.7317	726057.9339	3515885.2683	9510692.8691	6.1255e-12
480	48190.9710	-16305.6044	726153.9710	3515857.3956	9510692.8691	5.6905e-12
481	48287.0080	-16333.4772	726250.0080	3515829.5228	9510692.8691	5.2863e-12
482	48383.0450	-16361.3499	726346.0450	3515801.6501	9510692.8691	4.9109e-12
483	48479.0821	-16389.2226	726442.0821	3515773.7774	9510692.8691	4.5621e-12
484	48575.1191	-16417.0953	726538.1191	3515745.9047	9510692.8691	4.2381e-12
485	48671.1561	-16444.9681	726634.1561	3515718.0319	9510692.8691	3.9372e-12
486	48767.1931	-16472.8408	726730.1931	3515690.1592	9510692.8691	3.6576e-12
487	48863.2302	-16500.7135	726826.2302	3515662.2865	9510692.8691	3.3979e-12
488	48959.2672	-16528.5863	726922.2672	3515634.4137	9510692.8691	3.1566e-12
489	49055.3042	-16556.4590	727018.3042	3515606.5410	9510692.8691	2.9324e-12
490	49151.3413	-16584.3317	727114.3413	3515578.6683	9510692.8691	2.7242e-12
491	49247.3783	-16612.2045	727210.3783	3515550.7955	9510692.8691	2.5308e-12
492	49343.4153	-16640.0772	727306.4153	3515522.9228	9510692.8691	2.3511e-12
493	49439.4523	-16667.9499	727402.4523	3515495.0501	9510692.8691	2.1842e-12
494	49535.4894	-16695.8226	727498.4894	3515467.1774	9510692.8691	2.0291e-12
495	49631.5264	-16723.6954	727594.5264	3515439.3046	9510692.8691	1.8850e-12
496	49727.5634	-16751.5681	727690.5634	3515411.4319	9510692.8691	1.7512e-12
497	49823.6005	-16779.4408	727786.6005	3515383.5592	9510692.8691	1.6269e-12
498	49919.6375	-16807.3136	727882.6375	3515355.6864	9510692.8691	1.5114e-12
499	50015.6745	-16835.1863	727978.6745	3515327.8137	9510692.8691	1.4041e-12
500	50111.7115	-16863.0590	728074.7115	3515299.9410	9510692.8691	1.3044e-12
501	50207.7486	-16890.9317	728170.7486	3515272.0683	9510692.8691	1.2118e-12
502	50303.7856	-16918.8045	728266.7856	3515244.1955	9510692.8691	1.1258e-12
503	50399.8226	-16946.6772	728362.8226	3515216.3228	9510692.8691	1.0459e-12
504	50495.8597	-16974.5499	728458.8597	3515188.4501	9510692.8691	9.7165e-13
505	50591.8967	-17002.4227	728554.8967	3515160.5773	9510692.8691	9.0268e-13
506	50687.9337	-17030.2954	728650.9337	3515132.7046	9510692.8691	8.3861e-13
507	50783.9707	-17058.1681	728746.9707	3515104.8319	9510692.8691	7.7909e-13
508	50880.0078	-17086.0409	728843.0078	3515076.9591	9510692.8691	7.2380e-13
509	50976.0448	-17113.9136	728939.0448	3515049.0864	9510692.8691	6.7243e-13
510	51072.0818	-17141.7863	729035.0818	3515021.2137	9510692.8691	6.2470e-13
511	51168.1189	-17169.6590	729131.1189	3514993.3410	9510692.8691	5.8037e-13
512	51264.1559	-17197.5318	729227.1559	3514965.4682	9510692.8691	5.3918e-13
513	51360.1929	-17225.4045	729323.1929	3514937.5955	9510692.8691	5.0092e-13
514	51456.2300	-17253.2772	729419.2300	3514909.7228	9510692.8691	4.6537e-13
515	51552.2670	-17281.1500	729515.2670	3514881.8500	9510692.8691	4.3235e-13
516	51648.3040	-17309.0227	729611.3040	3514853.9773	9510692.8691	4.0167e-13
517	51744.3410	-17336.8954	729707.3410	3514826.1046	9510692.8691	3.7316e-13
518	51840.3781	-17364.7681	729803.3781	3514798.2319	9510692.8691	3.4669e-13
519	51936.4151	-17392.6409	729899.4151	3514770.3591	9510692.8691	3.2209e-13
520	52032.4521	-17420.5136	729995.4521	3514742.4864	9510692.8691	2.9923e-13
521	52128.4892	-17448.3863	730091.4892	3514714.6137	9510692.8691	2.7800e-13
522	52224.5262	-17476.2591	730187.5262	3514686.7409	9510692.8691	2.5828e-13
523	52320.5632	-17504.1318	730283.5632	3514658.8682	9510692.8691	2.3995e-13
524	52416.6002	-17532.0045	730379.6002	3514630.9955	9510692.8691	2.2293e-13
525	52512.6373	-17559.8773	730475.6373	3514603.1227	9510692.8691	2.0711e-13
526	52608.6743	-17587.7500	730571.6743	3514575.2500	9510692.8691	1.9242e-13
527	52704.7113	-17615.6227	730667.7113	3514547.3773	9510692.8691	1.7877e-13
528	52800.7484	-17643.4954	730763.7484	3514519.5046	9510692.8691	1.6608e-13
529	52896.7854	-17671.3682	730859.7854	3514491.6318	9510692.8691	1.5430e-13
530	52992.8224	-17699.2409	730955.8224	3514463.7591	9510692.8691	1.4336e-13
531	53088.8594	-17727.1136	731051.8594	3514435.8864	9510692.8691	1.3319e-13
532	53184.8965	-17754.9864	731147.8965	3514408.0136	9510692.8691	1.2374e-13
533	53280.9335	-17782.8591	731243.9335	3514380.1409	9510692.8691	1.1496e-13
534	53376.9705	-17810.7318	731339.9705	3514352.2682	9510692.8691	1.0681e-13
535	53473.0076	-17838.6046	731436.0076	3514324.3954	9510692.8691	9.9231e-14
536	53569.0446	-17866.4773	731532.0446	3514296.5227	9510692.8691	9.2193e-14
537	53665.0816	-17894.3500	731628.0816	3514268.6500	9510692.8691	8.5653e-14
538	53761.1187	-17922.2227	731724.1187	3514240.7773	9510692.8691	7.9578e-14
539	53857.1557	-17950.0955	731820.1557	3514212.9045	9510692.8691	7.3934e-14
540	53953.1927	-17977.9682	731916.1927	3514185.0318	9510692.8691	6.8690e-14
541	54049.2297	-18005.8409	732012.2297	3514157.1591	9510692.8691	6.3819e-14
542	54145.2668	-18033.7137	732108.2668	3514129.2863	9510692.8691	5.9293e-14
543	54241.3038	-18061.5864	732204.3038	3514101.4136	9510692.8691	5.5088e-14
544	54337.3408	-18089.4591	732300.3408	3514073.5409	9510692.8691	5.1181e-14
545	54433.3779	-18117.3318	732396.3779	3514045.6682	9510692.8691	4.7551e-14
546	54529.4149	-18145.2046	732492.4149	3514017.7954	9510692.8691	4.4179e-14
547	54625.4519	-18173.0773	732588.4519	3513989.9227	9510692.8691	4.1046e-14
548	54721.4889	-18200.9500	732684.4889	3513962.0500	9510692.8691	3.8136e-14
549	54817.5260	-18228.8228	732780.5260	3513934.1772	9510692.8691	3.5431e-14
550	54913.5630	-18256.6955	732876.5630	3513906.3045	9510692.8691	3.2919e-14
551	55009.6000	-18284.5682	732972.6000	3513878.4318	9510692.8691	3.0585e-14
552	55105.6371	-18312.4410	733068.6371	3513850.5590	9510692.8691	2.8416e-14
553	55201.6741	-18340.3137	733164.6741	3513822.6863	9510692.8691	2.6401e-14
554	55297.7111	-18368.1864	733260.7111	3513794.8136	9510692.8691	2.4529e-14
555	55393.7481	-18396.0591	733356.7481	3513766.9409	9510692.8691	2.2790e-14
556	55489.7852	-18423.9319	733452.7852	3513739.0681	9510692.8691	2.1174e-14
557	55585.8222	-18451.8046	733548.8222	3513711.1954	9510692.8691	1.9673e-14
558	55681.8592	-18479.6773	733644.8592	3513683.3227	9510692.8691	1.8278e-14
559	55777.8963	-18507.5501	733740.8963	3513655.4499	9510692.8691	1.6982e-14
560	55873.9333	-18535.4228	733836.9333	3513627.5772	9510692.8691	1.5778e-14
561	55969.9703	-18563.2955	733932.9703	3513599.7045	9510692.8691	1.4660e-14
562	56066.0073	-18591.1682	734029.0073	3513571.8318	9510692.8691	1.3620e-14
563	56162.0444	-18619.0410	734125.0444	3513543.9590	9510692.8691	1.2655e-14
564	56258.0814	-18646.9137	734221.0814	3513516.0863	9510692.8691	1.1758e-14
565	56354.1184	-18674.7864	734317.1184	3513488.2136	9510692.8691	1.0924e-14
566	56450.1555	-18702.6592	734413.1555	3513460.3408	9510692.8691	1.0150e-14
567	56546.1925	-18730.5319	734509.1925	3513432.4681	9510692.8691	9.4304e-15
568	56642.2295	-18758.4046	734605.2295	3513404.5954	9510692.8691	8.7620e-15
569	56738.2666	-18786.2774	734701.2666	3513376.7226	9510692.8691	8.1409e-15
570	56834.3036	-18814.1501	734797.3036	3513348.8499	9510692.8691	7.5638e-15
571	56930.3406	-18842.0228	734893.3406	3513320.9772	9510692.8691	7.0277e-15
572	57026.3776	-18869.8955	734989.3776	3513293.1045	9510692.8691	6.5296e-15
573	57122.4147	-18897.7683	735085.4147	3513265.2317	9510692.8691	6.0668e-15
574	57218.4517	-18925.6410	735181.4517	3513237.3590	9510692.8691	5.6368e-15
575	57314.4887	-18953.5137	735277.4887	3513209.4863	9510692.8691	5.2373e-15
576	57410.5258	-18981.3865	735373.5258	3513181.6135	9510692.8691	4.8661e-15
577	57506.5628	-19009.2592	735469.5628	3513153.7408	9510692.8691	4.5212e-15
578	57602.5998	-19037.1319	735565.5998	3513125.8681	9510692.8691	4.2008e-15
579	57698.6368	-19065.0046	735661.6368	3513097.9954	9510692.8691	3.9031e-15
580	57794.6739	-19092.8774	735757.6739	3513070.1226	9510692.8691	3.6265e-15
581	57890.7109	-19120.7501	735853.7109	3513042.2499	9510692.8691	3.3695e-15
582	57986.7479	-19148.6228	735949.7479	3513014.3772	9510692.8691	3.1307e-15
583	58082.7850	-19176.4956	736045.7850	3512986.5044	9510692.8691	2.9088e-15
584	58178.8220	-19204.3683	736141.8220	3512958.6317	9510692.8691	2.7027e-15
585	58274.8590	-19232.2410	736237.8590	3512930.7590	9510692.8691	2.5112e-15
586	58370.8960	-19260.1138	736333.8960	3512902.8862	9510692.8691	2.3332e-15
587	58466.9331	-19287.9865	736429.9331	3512875.0135	9510692.8691	2.1679e-15
588	58562.9701	-19315.8592	736525.9701	3512847.1408	9510692.8691	2.0143e-15
589	58659.0071	-19343.7319	736622.0071	3512819.2681	9510692.8691	1.8716e-15
590	58755.0442	-19371.6047	736718.0442	3512791.3953	9510692.8691	1.7390e-15
591	58851.0812	-19399.4774	736814.0812	3512763.5226	9510692.8691	1.6157e-15
592	58947.1182	-19427.3501	736910.1182	3512735.6499	9510692.8691	1.5013e-15
593	59043.1552	-19455.2229	737006.1552	3512707.7771	9510692.8691	1.3949e-15
594	59139.1923	-19483.0956	737102.1923	3512679.9044	9510692.8691	1.2961e-15
595	59235.2293	-19510.9683	737198.2293	3512652.0317	9510692.8691	1.2042e-15
596	59331.2663	-19538.8410	737294.2663	3512624.1590	9510692.8691	1.1189e-15
597	59427.3034	-19566.7138	737390.3034	3512596.2862	9510692.8691	1.0396e-15
598	59523.3404	-19594.5865	737486.3404	3512568.4135	9510692.8691	9.6599e-16
599	59619.3774	-19622.4592	737582.3774	3512540.5408	9510692.8691	8.9756e-16
600	59715.4145	-19650.3320	737678.4145	3512512.6680	9510692.8691	8.3397e-16
601	59811.4515	-19678.2047	737774.4515	3512484.7953	9510692.8691	7.7489e-16
602	59907.4885	-19706.0774	737870.4885	3512456.9226	9510692.8691	7.1999e-16
603	60003.5255	-19733.9502	737966.5255	3512429.0498	9510692.8691	6.6899e-16
604	60099.5626	-19761.8229	738062.5626	3512401.1771	9510692.8691	6.2160e-16
605	60195.5996	-19789.6956	738158.5996	3512373.3044	9510692.8691	5.7757e-16
606	60291.6366	-19817.5683	738254.6366	3512345.4317	9510692.8691	5.3665e-16
607	60387.6737	-19845.4411	738350.6737	3512317.5589	9510692.8691	4.9864e-16
608	60483.7107	-19873.3138	738446.7107	3512289.6862	9510692.8691	4.6332e-16
609	60579.7477	-19901.1865	738542.7477	3512261.8135	9510692.8691	4.3050e-16
610	60675.7847	-19929.0593	738638.7847	3512233.9407	9510692.8691	4.0001e-16
611	60771.8218	-19956.9320	738734.8218	3512206.0680	9510692.8691	3.7167e-16
612	60867.8588	-19984.8047	738830.8588	3512178.1953	9510692.8691	3.4535e-16
613	60963.8958	-20012.6774	738926.8958	3512150.3226	9510692.8691	3.2089e-16
614	61059.9329	-20040.5502	739022.9329	3512122.4498	9510692.8691	2.9816e-16
615	61155.9699	-20068.4229	739118.9699	3512094.5771	9510692.8691	2.7704e-16
616	61252.0069	-20096.2956	739215.0069	3512066.7044	9510692.8691	2.5742e-16
617	61348.0439	-20124.1684	739311.0439	3512038.8316	9510692.8691	2.3919e-16
618	61444.0810	-20152.0411	739407.0810	3512010.9589	9510692.8691	2.2225e-16
619	61540.1180	-20179.9138	739503.1180	3511983.0862	9510692.8691	2.0651e-16
620	61636.1550	-20207.7866	739599.1550	3511955.2134	9510692.8691	1.9188e-16
621	61732.1921	-20235.6593	739695.1921	3511927.3407	9510692.8691	1.7829e-16
622	61828.2291	-20263.5320	739791.2291	3511899.4680	9510692.8691	1.6567e-16
623	61924.2661	-20291.4047	739887.2661	3511871.5953	9510692.8691	1.5394e-16
624	62020.3032	-20319.2775	739983.3032	3511843.7225	9510692.8691	1.4304e-16
625	62116.3402	-20347.1502	740079.3402	3511815.8498	9510692.8691	1.3291e-16
626	62212.3772	-20375.0229	740175.3772	3511787.9771	9510692.8691	1.2349e-16
627	62308.4142	-20402.8957	740271.4142	3511760.1043	9510692.8691	1.1475e-16
628	62404.4513	-20430.7684	740367.4513	3511732.2316	9510692.8691	1.0662e-16
629	62500.4883	-20458.6411	740463.4883	3511704.3589	9510692.8691	9.9074e-17
630	62596.5253	-20486.5138	740559.5253	3511676.4862	9510692.8691	9.2058e-17
631	62692.5624	-20514.3866	740655.5624	3511648.6134	9510692.8691	8.5540e-17
632	62788.5994	-20542.2593	740751.5994	3511620.7407	9510692.8691	7.9483e-17
633	62884.6364	-20570.1320	740847.6364	3511592.8680	9510692.8691	7.3855e-17
634	62980.6734	-20598.0048	740943.6734	3511564.9952	9510692.8691	6.8626e-17
635	63076.7105	-20625.8775	741039.7105	3511537.1225	9510692.8691	6.3767e-17
636	63172.7475	-20653.7502	741135.7475	3511509.2498	9510692.8691	5.9252e-17
637	63268.7845	-20681.6230	741231.7845	3511481.3770	9510692.8691	5.5057e-17
638	63364.8216	-20709.4957	741327.8216	3511453.5043	9510692.8691	5.1159e-17
639	63460.8586	-20737.3684	741423.8586	3511425.6316	9510692.8691	4.7537e-17
640	63556.8956	-20765.2411	741519.8956	3511397.7589	9510692.8691	4.4171e-17
641	63652.9326	-20793.1139	741615.9326	3511369.8861	9510692.8691	4.1044e-17
642	63748.9697	-20820.9866	741711.9697	3511342.0134	9510692.8691	3.8138e-17
643	63845.0067	-20848.8593	741808.0067	3511314.1407	9510692.8691	3.5438e-17
644	63941.0437	-20876.7321	741904.0437	3511286.2679	9510692.8691	3.2929e-17
645	64037.0808	-20904.6048	742000.0808	3511258.3952	9510692.8691	3.0598e-17
646	64133.1178	-20932.4775	742096.1178	3511230.5225	9510692.8691	2.8432e-17
647	64229.1548	-20960.3502	742192.1548	3511202.6498	9510692.8691	2.6419e-17
648	64325.1918	-20988.2230	742288.1918	3511174.7770	9510692.8691	2.4549e-17
649	64421.2289	-21016.0957	742384.2289	3511146.9043	9510692.8691	2.2811e-17
650	64517.2659	-21043.9684	742480.2659	3511119.0316	9510692.8691	2.1196e-17
651	64613.3029	-21071.8412	742576.3029	3511091.1588	9510692.8691	1.9696e-17
652	64709.3400	-21099.7139	742672.3400	3511063.2861	9510692.8691	1.8302e-17
653	64805.3770	-21127.5866	742768.3770	3511035.4134	9510692.8691	1.7006e-17
654	64901.4140	-21155.4594	742864.4140	3511007.5406	9510692.8691	1.5802e-17
655	64997.4511	-21183.3321	742960.4511	3510979.6679	9510692.8691	1.4684e-17
656	65093.4881	-21211.2048	743056.4881	3510951.7952	9510692.8691	1.3645e-17
657	65189.5251	-21239.0775	743152.5251	3510923.9225	9510692.8691	1.2679e-17
658	65285.5621	-21266.9503	743248.5621	3510896.0497	9510692.8691	1.1781e-17
659	65381.5992	-21294.8230	743344.5992	3510868.1770	9510692.8691	1.0947e-17
660	65477.6362	-21322.6957	743440.6362	3510840.3043	9510692.8691	1.0173e-17
661	65573.6732	-21350.5685	743536.6732	3510812.4315	9510692.8691	9.4526e-18
662	65669.7103	-21378.4412	743632.7103	3510784.5588	9510692.8691	8.7836e-18
663	65765.7473	-21406.3139	743728.7473	3510756.6861	9510692.8691	8.1620e-18
