674000	3538000	1054.7
675000	3538000	1051.7
676000	3538000	1169.3
677000	3538000	818.4
678000	3538000	733.4
679000	3538000	646.2
680000	3538000	677.2
681000	3538000	602.4
682000	3538000	497.8
683000	3538000	370.2
684000	3538000	303.6
685000	3538000	256.7
686000	3538000	211.9
687000	3538000	195.7
688000	3538000	192.0
689000	3538000	167.9
690000	3538000	195.7
691000	3538000	180.4
692000	3538000	181.0
693000	3538000	198.9
694000	3538000	162.8
695000	3538000	184.3
696000	3538000	150.2
697000	3538000	171.1
698000	3538000	168.1
699000	3538000	137.4
700000	3538000	130.5
701000	3538000	207.7
702000	3538000	135.3
703000	3538000	223.0
704000	3538000	151.0
705000	3538000	169.4
706000	3538000	136.7
707000	3538000	137.9
708000	3538000	175.3
709000	3538000	106.2
710000	3538000	115.6
711000	3538000	35.4
712000	3538000	92.5
713000	3538000	78.8
714000	3538000	39.4
715000	3538000	41.5
716000	3538000	79.8
717000	3538000	20.3
718000	3538000	16.4
719000	3538000	47.6
720000	3538000	50.3
721000	3538000	61.4
722000	3538000	16.0
723000	3538000	12.6
724000	3538000	6.8
725000	3538000	7.6
726000	3538000	6.2
727000	3538000	7.1
728000	3538000	36.0
729000	3538000	11.4
730000	3538000	8.7
731000	3538000	8.4
732000	3538000	12.1
733000	3538000	5.5
734000	3538000	0.0
735000	3538000	0.0
736000	3538000	0.0
737000	3538000	0.0
738000	3538000	0.0
739000	3538000	0.0
740000	3538000	0.0
674000	3537000	1278.9
675000	3537000	1213.0
676000	3537000	1147.9
677000	3537000	954.5
678000	3537000	842.2
679000	3537000	788.9
680000	3537000	1036.5
681000	3537000	986.1
682000	3537000	585.5
683000	3537000	472.5
684000	3537000	394.5
685000	3537000	280.9
686000	3537000	241.0
687000	3537000	185.2
688000	3537000	191.4
689000	3537000	155.1
690000	3537000	182.6
691000	3537000	174.0
692000	3537000	191.9
693000	3537000	159.1
694000	3537000	241.9
695000	3537000	143.7
696000	3537000	185.3
697000	3537000	168.2
698000	3537000	165.7
699000	3537000	165.2
700000	3537000	160.1
701000	3537000	129.0
702000	3537000	163.2
703000	3537000	111.1
704000	3537000	157.7
705000	3537000	145.0
706000	3537000	163.4
707000	3537000	89.9
708000	3537000	137.7
709000	3537000	172.1
710000	3537000	171.3
711000	3537000	140.4
712000	3537000	98.4
713000	3537000	56.1
714000	3537000	36.7
715000	3537000	73.7
716000	3537000	63.9
717000	3537000	68.0
718000	3537000	16.8
719000	3537000	9.9
720000	3537000	54.6
721000	3537000	18.9
722000	3537000	8.5
723000	3537000	12.4
724000	3537000	12.8
725000	3537000	9.6
726000	3537000	9.3
727000	3537000	5.2
728000	3537000	26.8
729000	3537000	10.1
730000	3537000	7.4
731000	3537000	6.9
732000	3537000	4.9
733000	3537000	6.3
734000	3537000	0.0
735000	3537000	0.0
736000	3537000	0.0
737000	3537000	0.0
738000	3537000	0.0
739000	3537000	0.0
740000	3537000	0.0
674000	3536000	1177.6
675000	3536000	1270.7
676000	3536000	1364.8
677000	3536000	1179.3
678000	3536000	1052.9
679000	3536000	994.2
680000	3536000	1125.7
681000	3536000	941.1
682000	3536000	729.0
683000	3536000	559.9
684000	3536000	451.9
685000	3536000	358.5
686000	3536000	316.7
687000	3536000	218.6
688000	3536000	185.4
689000	3536000	176.9
690000	3536000	151.9
691000	3536000	193.5
692000	3536000	199.1
693000	3536000	195.0
694000	3536000	190.5
695000	3536000	240.6
696000	3536000	162.1
697000	3536000	138.9
698000	3536000	180.4
699000	3536000	165.3
700000	3536000	121.8
701000	3536000	115.0
702000	3536000	122.1
703000	3536000	112.4
704000	3536000	94.2
705000	3536000	130.4
706000	3536000	114.6
707000	3536000	73.7
708000	3536000	121.3
709000	3536000	164.2
710000	3536000	149.8
711000	3536000	114.7
712000	3536000	87.2
713000	3536000	19.4
714000	3536000	64.6
715000	3536000	71.1
716000	3536000	18.5
717000	3536000	113.9
718000	3536000	59.0
719000	3536000	15.8
720000	3536000	10.8
721000	3536000	10.9
722000	3536000	19.3
723000	3536000	23.9
724000	3536000	9.9
725000	3536000	6.4
726000	3536000	5.9
727000	3536000	7.9
728000	3536000	7.5
729000	3536000	7.8
730000	3536000	5.5
731000	3536000	7.8
732000	3536000	4.3
733000	3536000	4.9
734000	3536000	0.0
735000	3536000	0.0
736000	3536000	0.0
737000	3536000	0.0
738000	3536000	0.0
739000	3536000	0.0
740000	3536000	0.0
674000	3535000	1186.7
675000	3535000	1314.3
676000	3535000	1428.2
677000	3535000	1398.9
678000	3535000	1181.1
679000	3535000	1134.9
680000	3535000	1272.7
681000	3535000	1021.4
682000	3535000	805.1
683000	3535000	636.4
684000	3535000	478.1
685000	3535000	430.1
686000	3535000	393.2
687000	3535000	278.8
688000	3535000	211.4
689000	3535000	213.9
690000	3535000	191.1
691000	3535000	203.8
692000	3535000	201.1
693000	3535000	196.0
694000	3535000	169.1
695000	3535000	196.3
696000	3535000	159.1
697000	3535000	191.2
698000	3535000	139.1
699000	3535000	122.3
700000	3535000	121.5
701000	3535000	190.1
702000	3535000	158.0
703000	3535000	129.2
704000	3535000	161.9
705000	3535000	185.8
706000	3535000	176.6
707000	3535000	195.7
708000	3535000	205.3
709000	3535000	61.7
710000	3535000	169.1
711000	3535000	141.7
712000	3535000	19.9
713000	3535000	130.7
714000	3535000	137.1
715000	3535000	95.5
716000	3535000	119.4
717000	3535000	117.1
718000	3535000	40.4
719000	3535000	65.7
720000	3535000	52.1
721000	3535000	13.6
722000	3535000	16.7
723000	3535000	19.3
724000	3535000	16.8
725000	3535000	8.1
726000	3535000	31.0
727000	3535000	5.7
728000	3535000	5.1
729000	3535000	6.7
730000	3535000	4.9
731000	3535000	6.0
732000	3535000	3.5
733000	3535000	4.9
734000	3535000	0.0
735000	3535000	0.0
736000	3535000	0.0
737000	3535000	0.0
738000	3535000	0.0
739000	3535000	0.0
740000	3535000	0.0
674000	3534000	1194.1
675000	3534000	1334.8
676000	3534000	1383.5
677000	3534000	1356.7
678000	3534000	1232.0
679000	3534000	1284.5
680000	3534000	1221.4
681000	3534000	839.8
682000	3534000	727.1
683000	3534000	676.4
684000	3534000	598.2
685000	3534000	348.6
686000	3534000	290.4
687000	3534000	249.8
688000	3534000	213.5
689000	3534000	222.8
690000	3534000	211.9
691000	3534000	205.4
692000	3534000	178.5
693000	3534000	200.7
694000	3534000	226.0
695000	3534000	195.8
696000	3534000	167.9
697000	3534000	185.4
698000	3534000	215.4
699000	3534000	175.1
700000	3534000	190.5
701000	3534000	151.9
702000	3534000	84.7
703000	3534000	152.5
704000	3534000	175.7
705000	3534000	159.0
706000	3534000	145.0
707000	3534000	157.0
708000	3534000	142.8
709000	3534000	113.1
710000	3534000	125.6
711000	3534000	128.5
712000	3534000	86.8
713000	3534000	35.9
714000	3534000	191.1
715000	3534000	240.6
716000	3534000	214.8
717000	3534000	156.8
718000	3534000	69.9
719000	3534000	95.0
720000	3534000	24.4
721000	3534000	22.2
722000	3534000	67.9
723000	3534000	17.3
724000	3534000	40.1
725000	3534000	16.6
726000	3534000	9.6
727000	3534000	5.3
728000	3534000	5.5
729000	3534000	5.6
730000	3534000	5.5
731000	3534000	4.5
732000	3534000	3.3
733000	3534000	0.3
